len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;8.136363636363635;60.6459875;59.715937;338.5;81.0926298747089;-4.063890848466355;109.0;;76.4;0.0;;0.07080078125;1.01806640625;0.1246337890625;Груженный движется вперед;32;75131;130;;;;;744.0;31.0;748.0;29.0;752.0;43.0;744.0;41.0;720.0;40.0;748.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];679;0.0;;8.4;7.3;4.8;8.2;3.4757823175004052;2.8958274510035396;-1.7801070995661012;6.8;6.8;7.0;7.0;-;6.8;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.8958274510035396;up;0;0.01;0.0;1
2.0;8.418181818181818;60.6459675;59.71592833333333;339.0;85.78721519845126;-2.612553253106872;106.0;;76.0;2.2761049335800276;;0.048583984375;1.1026611328125;0.0614013671875;Груженный движется вперед;32;75131;130;;;;;744.0;31.0;748.0;29.0;752.0;43.0;744.0;41.0;720.0;40.0;748.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];679;;;8.4;6.0;3.5;10.0;3.4905133496174483;2.8877041952588947;-1.7828818193391855;6.8;6.8;7.0;10.15;point_30%;6.8;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.8877041952588947;up;0;0.01;0.0;1
4.0;8.7;60.64594966666667;59.7159205;339.3;85.11597697492807;-2.823910434502105;107.0;;76.0;2.0307316538804274;;0.0482177734375;0.9923095703125;0.003662109375;Груженный движется вперед;32;75131;130;;;;;744.0;31.0;748.0;29.0;752.0;43.0;744.0;41.0;720.0;40.0;748.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];679;;;6.8;8.8;4.8;9.3;3.505244381734491;2.8795809395142498;-1.485219929665143;6.8;6.8;7.0;10.15;point_30%;6.8;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.8795809395142498;up;0;0.01;0.0;1
7.0;8.981818181818182;60.64592966666667;59.715924;339.4;84.94781323478838;-4.337606044897423;109.0;;76.0;2.234604880532825;;0.0821533203125;1.0809326171875;0.0272216796875;Груженный движется вперед;32;75131;130;;;;;744.0;31.0;748.0;29.0;752.0;43.0;744.0;41.0;720.0;40.0;748.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];679;;;6.7;8.8;5.4;7.7;3.519975413851534;2.871457683769605;-1.485219859107875;6.8;6.8;7.0;10.15;point_30%;6.8;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.871457683769605;up;0;0.01;0.0;1
10.0;9.263636363636364;60.645903;59.71592866666667;339.1;84.86014420069947;0.9582533364546476;107.0;;76.0;2.979473190352264;;-0.013671875;1.01171875;0.0728759765625;Груженный движется вперед;32;75131;130;;;;;744.0;31.0;748.0;29.0;752.0;43.0;744.0;41.0;720.0;40.0;748.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];679;;;6.7;6.6;5.4;9.8;3.534706445968577;2.8633344280249595;-1.4420244697113933;6.8;6.8;7.0;10.15;point_30%;6.8;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.8633344280249595;up;0;0.01;0.0;1
12.0;9.545454545454545;60.6458765;59.71593566666667;338.4;82.26718581823016;1.4418017480188707;109.0;;76.4;2.97464544456082;;-0.023681640625;0.9637451171875;0.0406494140625;Груженный движется вперед;32;75131;130;;;;;744.0;31.0;748.0;29.0;752.0;43.0;744.0;41.0;720.0;40.0;748.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];679;;;7.6;6.4;4.8;9.8;3.5494374780856197;2.8552111722803146;-1.5992522419310813;6.8;6.8;7.0;10.15;point_30%;6.8;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.8552111722803146;up;0;0.01;0.0;1
15.0;9.727272727272727;60.64585066666667;59.71593416666666;338.7;84.72255231028853;-2.991577012995441;111.0;;76.0;2.8769669234812327;;0.05322265625;1.013916015625;0.0772705078125;Груженный движется вперед;32;75131;130;;;;;744.0;31.0;748.0;29.0;752.0;43.0;744.0;41.0;720.0;40.0;748.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];679;;;7.6;8.2;6.1;10.5;3.564168510202663;2.8470879165356697;-1.5895281538961736;6.8;6.8;7.0;10.15;point_30%;6.8;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.8470879165356697;up;0;0.01;0.0;1
18.0;9.999999999999998;60.6458245;59.715933166666666;338.7;77.54139298250541;0.4055482087787971;121.0;;76.0;2.91342044893794;;0.001953125;0.9908447265625;0.0574951171875;Груженный движется вперед;32;75131;130;;;;;744.0;31.0;748.0;29.0;752.0;43.0;744.0;41.0;720.0;40.0;748.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];679;;;6.2;9.8;6.1;10.5;3.5788995423197054;2.838964660791025;-1.5811524458294541;6.8;9.86;7.0;10.15;point_30%;6.8;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.838964660791025;up;0;0.01;0.0;1
21.0;10.363636363636362;60.64580083333333;59.71593266666667;339.1;83.17822126507966;-6.237640109452556;116.0;;76.0;2.6347471790947545;;0.1085205078125;1.0238037109375;0.0301513671875;Груженный движется вперед;32;75131;130;;;;;744.0;31.0;748.0;29.0;752.0;43.0;744.0;41.0;720.0;40.0;748.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];679;;;6.8;9.8;5.3;7.7;3.5936305744367485;2.83084140504638;-1.618091414615574;6.8;9.86;7.0;7.0;point_30%;6.8;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.83084140504638;up;0;0.01;0.0;1
24.0;10.727272727272725;60.64577666666667;59.71593033333333;339.5;83.15171742152697;-4.503223585995278;111.0;;76.0;2.693278212901711;;0.078857421875;1.006591796875;0.09033203125;Груженный движется вперед;32;75131;130;;;;;744.0;31.0;748.0;29.0;752.0;43.0;744.0;41.0;720.0;40.0;748.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];679;;;6.7;8.1;6.4;7.1;3.6083616065537916;2.822718149301735;-1.5846041223551373;6.8;6.8;7.0;7.0;point_30%;6.8;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.822718149301735;up;0;0.01;0.0;1
