len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;12.0;53.7513058;86.7657058;208.0;;90.0;0.0;63.325;0.0305903946160905;-0.9819516671765066;0.0489446313857448;Груженный движется вперед;95;7530G;240;852.0;18.0;35.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.0;40.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.08795138888888888;5.5;8.5;8.7;13.4;-2.8521214843477365;-0.9912841644686651;-0.6082450881891878;-2.106549899653317;-0.2707406376596868;6.3;9.135;10.8;10.8;point_30%;6.3;10.8;1;0;0;0;-;0;0;0;0;0;1
17.0;13.0;53.7512661;86.7659477;207.0;;90.4;16.524626467023328;63.325;-0.0683185479759355;-0.9472825532782706;-0.0010196798205363;Груженный движется вперед;95;7530G;240;892.0;18.0;35.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.0;40.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.14072222222222222;7.2;5.8;15.7;11.2;0.06151488472773037;-1.5570403822947343;-0.45010017330783386;-1.0353528974218416;-0.3375693831651039;6.3;9.135;15.66;10.8;point_30%;6.3;10.8;1;0;0;0;-;0;0;0;0;0;1
31.0;13.0;53.7512221;86.7661597;206.0;;90.8;14.789248409314753;138.575;-0.0632201488732537;-1.009483022330988;0.0020393596410727;Груженный движется вперед;95;7530G;240;1053.0;53.0;100.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.0;40.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.2946944444444444;9.6;9.1;7.3;17.7;-0.11552257178421531;-2.04976593538396;-0.31609389069757515;-0.1934430830982421;-0.15383093721191154;9.135;9.135;10.8;15.66;point_30%;6.3;10.8;1;0;0;0;-;0;0;0;0;0;1
47.0;15.0;53.7512006;86.7663942;206.0;;90.8;15.620068135644308;363.925;-0.0428265524625267;-0.9605383909452432;-0.040787192821454;Груженный движется вперед;95;7530G;240;1544.0;97.0;100.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.0;40.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.6990555555555555;6.8;5.7;8.4;14.8;2.4290708176951834;-2.472271145135248;-0.20345515268401926;0.4417750831544005;-0.11918403622264218;6.3;6.3;10.8;15.66;point_30%;6.3;10.8;1;0;0;0;-;0;0;0;0;0;1
69.0;20.0;53.7511769;86.7667289;208.0;;90.4;22.188551253786045;341.54999999999995;-0.0780055062710309;-0.9493219129193432;-0.0219231161415315;Груженный движется вперед;95;7530G;240;1594.0;88.0;90.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.0;40.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];1.0785555555555555;6.1;6.6;12.6;10.1;1.3184799259410878;-2.8273663329475047;-0.10941287159277396;0.8928971411730049;-0.22784251201102568;6.3;6.3;10.8;10.8;-;6.3;10.8;0;0;0;0;-;0;0;0;0;0;1
92.0;21.0;53.7511306;86.7670666;208.0;;90.4;22.81835848777868;272.42499999999995;-0.023452635872336;-1.0370143774854697;0.0142755174875089;Груженный движется вперед;95;7530G;240;1395.0;79.0;100.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.0;40.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];1.456923611111111;6.5;7.5;11.3;13.6;-0.7884810568435452;-3.1178618202196366;-0.031195959749446778;1.1825186307944908;-0.16541516245410004;6.3;6.3;10.8;10.8;-;6.3;10.8;0;0;0;0;-;0;0;0;0;0;1
115.0;21.0;53.7510961;86.7674161;205.0;;90.0;23.323745578110284;168.39999999999998;-0.061180789232181;-1.0635260528194148;0.0479249515652085;Груженный движется вперед;95;7530G;240;1088.0;62.0;100.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.0;40.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];1.644034722222222;6.4;10.2;10.2;13.0;-2.57588239933654;-3.3465679283505496;0.033966670520354514;1.3332350918557765;-0.13239452367919546;6.3;11.025;10.8;10.8;point_60%;6.3;10.8;2;0;0;0;-;0;0;0;0;0;1
140.0;23.0;53.7510662;86.7677958;216.0;;90.8;25.21392757567915;312.325;-0.037728153359845;-0.971754868971143;-0.0540430304884266;Груженный движется вперед;95;7530G;240;1733.0;72.0;75.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.0;40.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];1.9910624999999997;3.9;7.7;11.8;14.5;3.1807684583055713;-3.5162949787391504;0.08884610689102246;1.3676420641937823;-0.1920587154120177;6.3;9.135;10.8;15.66;point_60%;6.3;10.8;2;0;0;0;-;0;0;0;0;0;1
171.0;27.0;53.7510134;86.768255;213.0;;90.4;30.792466537729872;81.25;-0.0458855919241358;-1.041093096767615;0.0224329560517997;Груженный движется вперед;95;7530G;240;1364.0;23.0;26.5;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.0;40.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];2.0813402777777776;6.8;8.4;13.4;15.0;-1.2331931107301934;-3.6298532927843454;0.13621343703694921;1.308335087645426;-0.262085536354306;6.3;9.135;10.8;15.66;point_60%;6.3;10.8;2;0;0;0;-;0;0;0;0;0;1
203.0;29.0;53.7509398;86.768719;209.0;;90.8;31.622145679994;157.6;-0.0540430304884266;-1.0227388599979603;-0.003059039461609;Груженный движется вперед;95;7530G;240;1201.5;54.0;99.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.0;40.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route34'];2.256451388888889;7.1;7.5;12.6;12.9;0.17113395385171656;-3.6900531918850397;0.17883974863252716;1.1779097020476277;-0.351179873162101;6.3;9.135;10.8;15.66;point_60%;6.3;10.8;2;0;0;0;-;0;0;0;0;0;1
238.0;29.0;53.7508304;86.769224;205.0;;91.2;35.40183480016862;42.75;-0.0571020699500356;-0.9972468644845518;0.0428265524625267;Груженный движется вперед;95;7530G;240;1299.0;15.0;24.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.0;40.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];2.3039513888888887;7.2;9.5;12.2;14.5;-2.4550275973011044;-3.6997049974401417;0.2194961293521488;0.9989614472373045;-0.4129990721075878;6.3;9.135;10.8;15.66;point_60%;6.3;10.8;2;0;0;0;-;0;0;0;0;0;1
270.0;25.0;53.7507145;86.7696713;203.0;;91.6;32.145997814096646;163.3;-0.0550627103089629;-0.9248495972264708;-0.0489446313857448;Груженный движется вперед;95;7530G;240;1215.5;55.0;100.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.0;40.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];2.4400347222222223;8.1;7.2;13.7;19.0;3.0240203486944384;-3.6616190308485557;0.26095366687020616;0.7940858630513765;-0.4963944314948847;6.3;6.3;10.8;15.66;point_60%;6.3;10.8;2;0;0;0;-;0;0;0;0;0;1
299.0;26.0;53.7505903;86.7700591;209.0;;91.6;29.030563445074574;276.46666666666664;-0.061180789232181;-0.9534006322014889;-0.0265116753339451;Груженный движется вперед;95;7530G;240;1583.5;85.0;89.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;828.9655172413793;39.758620689655174;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];2.9776087962962965;7.4;7.7;12.0;13.4;1.5895733161080154;-3.5786056135091884;0.30598344886109197;0.5858784893267637;-0.8146039417081834;6.3;6.3;10.8;15.66;point_60%;6.3;10.8;2;0;0;0;-;0;0;0;0;0;1
346.0;29.0;53.7502845;86.7705469;208.0;;91.2;46.7960465719621;272.95;-0.0846334251045171;-1.0482308555113695;-0.0458855919241358;Груженный движется вперед;95;7530G;240;1574.5;68.0;70.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;830.0689655172414;39.48275862068965;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];3.2808865740740742;6.7;6.9;12.2;15.9;2.498363952842968;-3.4534750668210243;0.357356562999207;0.3969348659003926;-1.087327805164461;6.3;6.3;10.8;15.66;point_60%;6.3;10.8;2;0;0;0;-;0;0;0;0;0;1
380.0;28.0;53.7500133;86.7707877;202.0;;91.6;34.098422016760644;48.95;-0.0815743856429081;-1.0757622106658509;0.0305903946160905;Груженный движется вперед;95;7530G;240;1288.0;17.0;26.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;830.6206896551723;39.3448275862069;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];3.3352754629629633;8.3;8.8;10.0;14.2;-1.6241645914250114;-3.083766829300555;0.24975436183379823;0.45593869731801884;-1.3206040687624547;9.135;9.135;10.8;15.66;point_60%;6.3;10.8;2;0;0;0;-;0;0;0;0;0;1
413.0;28.0;53.7497273;86.7709113;201.0;;91.6;32.861040182962384;43.05;-0.0305903946160905;-0.9819516671765066;0.0622004690527174;Груженный движется вперед;95;7530G;240;1299.0;15.0;24.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;831.1724137931035;39.206896551724135;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];3.418983796296297;8.2;8.2;10.6;13.3;-3.622732391919324;-3.0048996767367213;0.3695713091451747;0.49808429118775194;-1.1861881925585491;9.135;9.135;10.8;15.66;point_60%;6.3;10.8;2;0;0;0;-;0;0;0;0;0;1
481.0;29.0;53.749165;86.7712962;210.0;;92.0;67.52925485809703;41.7;-0.0662791883348628;-1.050270215152442;0.0774956663607627;Груженный движется вперед;95;7530G;240;1299.0;15.0;23.0;760.0;24.0;756.0;21.0;832.0;38.0;840.0;35.0;44.0;36.0;831.7241379310344;39.06896551724138;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];3.4769004629629636;6.7;8.9;11.6;16.5;-4.211654510391166;-2.8110960106928813;0.40835860224777665;0.6352490421456096;-1.081616891687697;6.3;9.135;10.8;15.66;point_60%;6.3;10.8;2;0;0;0;-;0;0;0;0;0;1
