Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;Скорость;Продольный наклон;уклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;rec_hole;примечание;рекомендованная скорость_holes;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;nom_point;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа
53.7510272;86.7658368;1;-;0;0;12;1.851063829787234;2.243348729349736;0.6557038845765899;-2.4740939426385675;0.6639197885129219;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;0.12194424771308032;12.812296769871308;-;0;366.0;-;0;0;0;0;0;240;7530G;95;6.2;10.6
53.7510412;86.76603;1;point_90%;0;0;29;4.473404255319149;-0.041465358689531495;0.40510885260494867;-2.3466483179030027;0.6814003814988526;26.03940340254637;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;0.15468280222479325;16.90793721917526;-;0;366.0;1;0;1;0;0;0;240;7530G;95;6.2;10.6
53.7510646;86.7662838;1;point_90%;0;0;44;6.787234042553192;-1.1479492362223187;0.17846102017507987;-2.238086710293943;0.6661050040930863;23.57809348821621;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;0.010940420842902254;15.265437280200095;-;0;366.0;1;0;0;0;0;0;240;7530G;95;6.2;10.6
53.7510661;86.7665157;1;point_90%;0;0;61;9.409574468085106;-1.4223072414524471;-0.021651165673876233;-2.147991583306392;0.6255081600190732;3.3618822094407896;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;0.007237484990681331;16.923724579174884;-;0;366.0;1;0;0;0;0;0;240;7530G;95;6.2;10.6
53.7510672;86.7667728;1;point_90%;0;0;77;11.877659574468085;-1.243338986042426;-0.1909257775583199;-2.076267544808191;0.5700639437691908;2.390892438307042;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;0.011664581826809295;15.27214407025029;-;0;366.0;1;0;0;0;0;0;240;7530G;95;6.2;10.6
53.7510688;86.7670048;1;point_90%;0;0;83;12.803191489361701;-0.9530448083082071;-0.32851568483234894;-2.021938214241161;0.505621296685104;2.4787610463462197;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-0.041136271181800854;6.288031746361003;-;0;366.0;1;0;0;0;0;0;240;7530G;95;6.2;10.6
53.75106647701888;86.76710024752288;1;point_90%;0;0;93;14.345744680851064;-0.7733144552198699;-0.4382493342008128;-1.9839180340233384;0.4255277616570466;1.9157193971773447;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-0.17880403507357978;9.56211689059298;-;0;366.0;1;0;0;0;0;0;240;7530G;95;6.2;10.6
53.7510512;86.7672432;1;point_90%;0;0;114;17.585106382978722;-0.7819687033989524;-0.5298729036618632;-1.959509409623791;0.31563474919275136;4.944794089461291;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-0.2036378631650655;21.467706773472102;-;0;366.0;1;0;0;0;0;0;240;7530G;95;6.2;10.6
53.7510122;86.7675626;1;point_90%;0;0;136;20.97872340425532;-0.8819142156216704;-0.6082826140731701;-1.94750359700907;0.16543149318087816;3.945072031704601;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-0.16430697034832575;21.778220576972114;-;0;366.0;1;0;0;0;0;0;240;7530G;95;6.2;10.6
53.7509802;86.767889;1;point_90%;0;0;159;24.52659574468085;-0.8657246646029175;-0.668887199480477;-1.948833223310932;-0.02022573898188186;6.801527782605414;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-0.13930720030141774;23.569490820997718;-;0;366.0;1;0;0;0;0;0;240;7530G;95;6.2;10.6
53.7509508;86.7682436;1;point_90%;0;0;176;27.148936170212767;-0.57408690142815;-0.7056517771980513;-1.962748812948874;-0.2241954796155544;8.095142880386682;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-0.18961583238920565;16.950691214913014;-;0;366.0;1;0;0;0;0;0;240;7530G;95;6.2;10.6
53.7509221;86.7684965;1;point_90%;0;0;188;29.0;-0.04202266011217221;-0.7098629359640954;-1.9882484463161445;-0.4215702137545049;0.0;0;0;0;0;0;Объезд слева;-;0;29.0;0.0;-0.20239789198210323;11.887355722214107;-;0;366.0;1;0;0;0;0;0;240;7530G;95;6.2;10.6
53.7509006342476;86.76867340667407;1;point_90%;0;0;191;29.013824884792626;0.5593201698346202;-0.6772008741048303;-2.024248101972191;-0.5982796318396877;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-0.48671524621499707;3.268831238764453;-;0;366.0;1;0;0;0;0;0;240;7530G;95;6.2;10.6
53.7508869;86.7687173;1;-;0;0;211;29.10599078341014;1.0321476378989785;-0.6123967149646603;-2.0675852692746712;-0.7513297926666566;0.0;0;0;0;0;0;Нет;убрали яму т.к не подтвердилась;0;0.0;0.0;-0.33954600781675426;19.218645788072756;-;0;366.0;-;0;0;0;0;0;240;7530G;95;6.2;10.6
53.7508294;86.7689926;1;point_90%;0;0;234;29.211981566820278;1.30094770189163;-0.5223756273346811;-2.116224607205769;-0.8847654745384683;6.831940615873279;0;0;0;0;0;Нет;-;0;0.0;29.0;-0.359094617057347;23.56752423643856;-;0;366.0;2;1;0;0;0;0;240;7530G;95;6.2;10.6
53.750755;86.7693278;1;point_90%;0;0;262;29.341013824884794;1.4206366294359043;-0.41523239352177627;-2.1672190814487693;-0.9986164148190818;3.09661677201928;0;0;0;0;0;Нет;-;0;0.0;0.0;-0.4538931196468128;27.648170357657317;-;0;366.0;2;1;0;0;0;0;240;7530G;95;6.2;10.6
53.7506461;86.7697053;1;point_90%;0;0;284;29.442396313364057;1.3593559435108742;-0.3119378105847278;-2.210239349365738;-1.0929289470414283;5.343431465319429;0;0;0;0;0;Нет;-;0;0.0;0.0;-0.49738012199335735;22.24751121515932;-;0;366.0;2;1;0;0;0;0;240;7530G;95;6.2;10.6
