len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;17.0;53.7510964;86.7658036;233.0;;46.8;0.0;371.375;-0.0550627103089629;-0.9931681452024064;-0.0305903946160905;Груженный движется вперед;95;7530G;240;1583.0;98.0;100.0;764.0;20.0;764.0;20.0;836.0;36.0;840.0;32.0;36.0;32.0;832.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.4126388888888889;5.3;4.9;6.6;15.9;1.761495896823251;-2.4895715371700544;0.6862741546237299;0.6619230067506015;-0.08799279000412463;5.4;5.4;10.2;14.79;point_60%;5.4;10.2;1;0;0;0;-;0;0;0;0;0;1
21.0;21.0;53.7510799;86.7661199;228.0;;46.8;20.900902782785003;147.47500000000002;-0.0428265524625267;-1.0655654124604874;-0.0224329560517997;Груженный движется вперед;95;7530G;240;1093.5;54.0;100.0;764.0;20.0;764.0;20.0;836.0;36.0;840.0;32.0;36.0;32.0;832.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.6174652777777778;6.8;6.7;12.2;14.6;1.2050761507528032;-2.2936602097979657;0.29683368879472194;0.6795222657291695;0.027698641874644547;5.4;5.4;10.2;14.79;point_60%;5.4;10.2;1;0;0;0;-;0;0;0;0;0;1
53.0;20.0;53.751088;86.7666144;234.0;;48.0;32.562309395569514;224.1;-0.0132558376669725;-1.0084633425104517;0.0418068726419904;Груженный движется вперед;95;7530G;240;1304.0;68.0;99.5;764.0;20.0;764.0;20.0;836.0;36.0;840.0;32.0;36.0;32.0;832.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.8664652777777778;6.4;7.6;11.9;9.5;-2.373690638512766;-2.146026775711086;-0.02379560299288741;0.6305559064179814;-0.01219610471602306;5.4;7.83;10.2;17.849999999999998;point_60%;5.4;10.2;1;0;0;0;-;0;0;0;0;0;1
74.0;18.0;53.7510858;86.7669194;227.0;;48.8;20.07772239546599;174.675;-0.092790863668808;-1.044152136229224;0.0372183134495768;Груженный движется вперед;95;7530G;240;1104.5;62.0;100.0;764.0;20.0;764.0;20.0;836.0;36.0;840.0;32.0;36.0;32.0;832.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.1090694444444444;7.1;6.8;12.2;17.3;-2.0334101875596744;-2.0416879610268426;-0.2792388094787974;0.5258304913477376;-0.1787835905047177;7.83;7.83;10.2;17.849999999999998;point_60%;5.4;10.2;1;0;0;0;-;0;0;0;0;0;1
95.0;17.0;53.7510512;86.7672432;225.0;;48.8;21.658960177128883;251.25;-0.003059039461609;-0.9982665443050882;-0.0071377587437544;Груженный движется вперед;95;7530G;240;1349.0;75.0;99.0;763.969387755102;20.0;764.0;20.0;836.0;36.0;840.0;32.0;36.0;32.0;832.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.388236111111111;5.8;6.5;11.7;12.2;0.40966469761718444;-1.975660491862663;-0.4731210194027069;0.37615258304913857;-0.2036378631650655;5.4;7.83;10.2;10.2;point_60%;5.4;10.2;1;0;0;0;-;0;0;0;0;0;1
117.0;17.0;53.7510122;86.7675626;228.0;;48.8;21.467706773472102;227.15;-0.0071377587437544;-1.0054043030488429;-0.0152951973080452;Груженный движется вперед;95;7530G;240;1310.0;70.0;99.0;763.9285714285714;20.0;764.0;20.0;836.0;36.0;840.0;32.0;36.0;32.0;832.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];1.640625;4.9;7.2;9.0;10.9;0.8715504545152091;-1.9429610943359745;-0.6090673215043156;0.1923287440528847;-0.16430697034832575;5.4;7.83;10.2;10.2;point_60%;5.4;10.2;1;0;0;0;-;0;0;0;0;0;1
138.0;19.0;53.7509802;86.767889;227.0;;48.8;21.778220576972114;29.65;-0.058121749770572;-1.0278372591006424;0.0316100744366268;Груженный движется вперед;95;7530G;240;1315.0;11.0;16.5;763.8877551020408;20.0;764.0;20.0;836.0;36.0;840.0;32.0;36.0;32.0;832.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];1.6735694444444444;5.9;7.1;10.7;8.7;-1.7587095315915156;-1.9386064945642045;-0.6907028045233223;-0.014834463110323215;-0.13930720030141774;5.4;7.83;10.2;10.2;point_60%;5.4;10.2;1;0;0;0;-;0;0;0;0;0;1
162.0;16.0;53.7509508;86.7682436;226.0;;49.2;23.569490820997718;41.875;0.0112164780258998;-1.0696441317426328;0.0530233506678902;Груженный движется вперед;95;7530G;240;1303.0;15.0;24.0;763.8469387755102;20.0;764.0;20.0;836.0;36.0;840.0;32.0;36.0;32.0;832.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.7200972222222222;6.5;7.9;10.4;14.3;-2.8377314952155284;-1.957613418664781;-0.7216525571994261;-0.23453047590978526;-0.18961583238920565;5.4;7.83;10.2;14.79;point_60%;5.4;10.2;1;0;0;0;-;0;0;0;0;0;1
179.0;13.0;53.7509221;86.7684965;227.0;;49.2;16.950691214913014;136.52499999999998;-0.0219231161415315;-0.9737942286122158;0.0010196798205363;Груженный движется вперед;95;7530G;240;1240.5;42.5;61.99999999999999;763.8061224489796;20.0;764.0;20.0;836.0;36.0;840.0;32.0;36.0;32.0;832.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.8717916666666665;5.2;5.9;9.0;10.3;-0.05998036045275761;-1.9949985927551306;-0.7055416682723261;-0.45595273181480067;-0.20238480204510467;5.4;5.4;10.2;10.2;-;5.4;10.2;0;0;0;0;-;0;0;0;0;0;1
194.0;15.0;53.7508944;86.7687248;228.0;;48.8;15.340723795535233;231.175;-0.0520036708473539;-0.9890894259202612;-0.0387478331803813;Груженный движется вперед;95;7530G;240;1312.0;70.0;100.0;763.765306122449;20.0;764.0;20.0;836.0;36.0;840.0;32.0;36.0;32.0;832.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route35', '/home/pi/adviser/route34'];2.1286527777777775;4.9;5.0;8.7;10.2;2.2403384636041475;-2.045778742952681;-0.6459952264817219;-0.6682946682946691;-0.30109309712701204;5.4;5.4;10.2;10.2;-;5.4;10.2;0;0;0;0;-;0;0;0;0;0;1
