len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;8.0;53.7510203;86.7653691;219.0;;46.0;0.0;11.15;-0.0458855919241358;-1.017640460895279;0.0188640766799225;Груженный движется вперед;95;7530G;240;711.0;8.0;17.5;772.0;20.0;760.0;20.0;840.0;36.0;840.0;32.0;36.0;35.0;840.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.015486111111111112;8.5;5.6;6.4;13.6;-1.0608968114649113;-1.2542236370343092;-0.6204066160252736;0.5276409414340388;0.10922225564542676;8.41;5.8;10.2;14.79;point_30%;5.8;10.2;1;0;0;0;-;0;0;0;0;0;1
7.0;6.0;53.7510274;86.7654786;210.0;;46.4;7.250912319455556;124.65;-0.037728153359845;-0.9584990313041704;-0.0418068726419904;Груженный движется вперед;95;7530G;240;976.0;51.0;100.0;772.0;20.0;760.0;20.0;840.0;36.0;840.0;32.0;36.0;35.0;840.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.11936111111111113;5.5;8.7;13.7;7.1;2.495558214780583;-1.5201082955644942;-0.2357185235301777;0.11742663466801262;-0.04056606789403627;5.8;8.41;14.79;10.2;point_30%;5.8;10.2;1;0;0;0;-;0;0;0;0;0;1
12.0;6.0;53.7510256;86.7655536;210.0;;46.8;4.94084953112109;171.1;0.0356887937187723;-0.9962271846640156;0.0142755174875089;Груженный движется вперед;95;7530G;240;1166.0;60.0;99.0;772.0;20.0;760.0;20.0;840.0;36.0;840.0;32.0;36.0;35.0;840.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.3094722222222222;6.2;5.0;9.9;11.8;-0.8204420689300778;-1.7724156235879238;0.07301294933730362;-0.16085217464527546;0.05860293072976974;5.8;5.8;10.2;10.2;-;5.8;10.2;0;0;0;0;-;0;0;0;0;0;1
21.0;7.0;53.7510302;86.7656862;214.0;;47.2;8.743243648803652;119.9;-0.0509839910268175;-1.011522381972061;-0.003059039461609;Груженный движется вперед;95;7530G;240;896.0;51.0;100.0;772.0;20.0;760.0;20.0;840.0;36.0;840.0;32.0;36.0;35.0;840.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.44269444444444445;6.5;4.5;11.6;7.9;0.17305331959508258;-2.0109129336850624;0.3114829345080494;-0.3220201254683953;-0.033675500666159985;5.8;5.8;10.2;10.2;-;5.8;10.2;0;0;0;0;-;0;0;0;0;0;1
31.0;10.0;53.7510272;86.7658368;211.0;;47.2;9.918686944298365;113.475;-0.0122361578464362;-1.026817579280106;-0.0050983991026817;Груженный движется вперед;95;7530G;240;876.0;50.0;100.0;772.0;20.0;760.0;20.0;840.0;36.0;840.0;32.0;36.0;35.0;840.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.5687777777777778;6.1;5.0;13.0;10.6;0.284464950649927;-2.2353675384363747;0.4853865639129392;-0.38090185676391686;0.12194424771308032;5.8;5.8;10.2;10.2;-;5.8;10.2;0;0;0;0;-;0;0;0;0;0;1
44.0;13.0;53.7510412;86.76603;218.0;;46.8;12.812296769871308;30.2;-0.0356887937187723;-1.0166207810747423;0.0142755174875089;Груженный движется вперед;95;7530G;240;703.0;18.0;37.5;772.0;20.0;760.0;20.0;840.0;36.0;840.0;32.0;36.0;35.0;840.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.6023333333333334;6.6;6.2;11.4;7.9;-0.8040064976908403;-2.4455467504223254;0.6004189694828518;-0.35232200749441;0.15468280222479325;5.8;5.8;10.2;10.2;-;5.8;10.2;0;0;0;0;-;0;0;0;0;0;1
61.0;13.0;53.7510646;86.7662838;214.0;;46.4;16.90793721917526;145.425;-0.0520036708473539;-0.9615580707657796;-0.0050983991026817;Груженный движется вперед;95;7530G;240;1110.0;53.0;100.0;772.0;20.0;760.0;20.0;840.0;36.0;840.0;32.0;36.0;35.0;840.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.8043125;5.8;5.5;13.3;7.7;0.303349071846212;-2.641217882223378;0.662275283148667;-0.251105216622445;0.010940420842902254;5.8;5.8;14.79;10.2;point_30%;5.8;10.2;2;0;0;0;-;0;0;0;0;0;1
76.0;13.0;53.7510661;86.7665157;217.0;;46.0;15.265437280200095;276.1;-0.0683185479759355;-1.0482308555113695;0.0163148771285816;Груженный движется вперед;95;7530G;240;1369.0;82.0;99.0;772.0;20.0;760.0;20.0;840.0;36.0;840.0;32.0;36.0;35.0;840.0;39.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.1110902777777778;7.0;6.2;12.9;6.2;-0.8898035638777214;-2.8221482464199976;0.6766506368412631;-0.09207612311059199;0.007237484990681331;5.8;5.8;14.79;10.2;point_30%;5.8;10.2;2;0;0;0;-;0;0;0;0;0;1
93.0;13.0;53.7510672;86.7667728;215.0;;46.0;16.923724579174884;238.9;-0.1009483022330988;-1.0013255837666972;0.0071377587437544;Груженный движется вперед;95;7530G;240;1256.0;76.5;99.5;772.0;20.0;760.0;20.0;840.0;36.0;840.0;32.0;36.0;35.0;840.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];1.3765347222222222;7.0;6.0;15.8;5.6;-0.4063554099715977;-2.988105155592649;0.6492401624915204;0.10994063407858046;0.011664581826809295;5.8;5.8;14.79;10.2;point_30%;5.8;10.2;2;0;0;0;-;0;0;0;0;0;1
108.0;14.0;53.7510688;86.7670048;212.0;;46.4;15.27214407025029;67.475;-0.1172631793616804;-0.9656367900479248;-0.0224329560517997;Груженный движется вперед;95;7530G;240;1349.0;22.0;23.0;772.0;20.0;760.0;20.0;840.0;36.0;840.0;32.0;36.0;35.0;840.0;39.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.4515069444444444;8.1;3.6;10.4;10.2;1.3211116698190446;-3.138855922321796;0.5857389920303168;0.3401204159825001;-0.04114101594779762;8.41;5.8;14.79;10.2;point_30%;5.8;10.2;2;0;0;0;-;0;0;0;0;0;1
