len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;7.0;53.7512822;86.7651958;207.0;;75.2;0.0;150.3;-0.0642398286937901;-0.9850107066381156;-0.0815743856429081;Груженный движется вперед;95;7530G;240;1106.0;55.0;100.0;760.0;24.0;764.0;21.0;840.0;40.0;836.0;35.0;52.0;36.0;844.0;39.0;/home/pi/adviser/route36;['/home/pi/adviser/route37', '/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.167;5.7;7.2;13.6;7.3;4.724198250394527;-3.9551327623413446;-0.16333182358294926;1.0881226053639659;0.039760740986370724;6.4;6.4;10.7;10.7;-;6.4;10.7;0;0;0;0;-;0;0;0;0;0;1
10.0;8.0;53.7512859;86.7653531;205.0;;75.2;10.362208857922445;139.275;-0.0938105434893443;-0.9982665443050882;0.0285510349750178;Груженный движется вперед;95;7530G;240;921.0;53.0;100.0;760.0;24.0;764.0;21.0;840.0;40.0;836.0;35.0;52.0;36.0;844.0;39.0;/home/pi/adviser/route36;['/home/pi/adviser/route37', '/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.32175;8.2;7.4;13.3;6.5;-1.6310655748469258;-3.563899117878302;0.04088398135742827;0.6495726495726359;0.010939934337095725;6.4;6.4;10.7;10.7;-;6.4;10.7;0;0;0;0;-;0;0;0;0;0;1
21.0;8.0;53.7512869;86.7655077;204.0;;75.2;10.176904642769554;128.25;-0.0244723156928724;-1.0003059039461608;0.0040787192821454;Груженный движется вперед;95;7530G;240;999.5;51.0;100.0;760.0;24.0;764.0;21.0;840.0;40.0;836.0;35.0;52.0;36.0;844.0;39.0;/home/pi/adviser/route36;['/home/pi/adviser/route37', '/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.46424999999999994;6.7;5.4;8.9;10.2;-0.233550758007369;-3.242019722703374;0.2016412225813299;0.3362216327733475;-0.16697011768940562;6.4;6.4;10.7;10.7;-;6.4;10.7;0;0;0;0;-;0;0;0;0;0;1
28.0;7.0;53.7512753;86.7656241;203.0;;75.6;7.769901605836689;157.47500000000002;-0.0836137452839808;-1.020699500356888;0.0601611094116447;Груженный движется вперед;95;7530G;240;1319.0;52.0;87.0;760.0;24.0;764.0;21.0;840.0;40.0;836.0;35.0;52.0;36.0;844.0;39.0;/home/pi/adviser/route36;['/home/pi/adviser/route37', '/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.6392222222222221;8.7;5.8;11.7;12.5;-3.3619359071763637;-2.984549935753098;0.322799004372633;0.13754789272030055;-0.22352716891837088;9.28;6.4;10.7;10.7;point_60%;6.4;10.7;1;0;0;0;-;0;0;0;0;0;1
37.0;7.0;53.7512571;86.7657595;202.0;;75.6;9.139878047572282;68.3;-0.040787192821454;-1.041093096767615;0.023452635872336;Груженный движется вперед;95;7530G;240;952.0;42.5;68.0;760.0;24.0;764.0;21.0;840.0;40.0;836.0;35.0;52.0;36.0;844.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route37', '/home/pi/adviser/route34', '/home/pi/adviser/route36', '/home/pi/adviser/route35'];0.715111111111111;4.5;8.5;17.4;7.3;-1.28949112483121;-2.786545115964011;0.4082164310152149;0.04302976716769491;-0.2783130699802878;6.4;9.28;18.724999999999998;10.7;point_60%;6.4;10.7;1;0;0;0;-;0;0;0;0;0;1
46.0;9.0;53.7512349;86.7658909;202.0;;76.0;8.995342175090606;55.25;-0.0040787192821454;-0.9962271846640156;0.020393596410727;Груженный движется вперед;95;7530G;240;1091.0;21.0;34.0;760.0;24.0;764.0;21.0;840.0;40.0;836.2264150943397;35.02830188679245;52.0;36.0;844.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route37', '/home/pi/adviser/route34', '/home/pi/adviser/route36', '/home/pi/adviser/route35'];0.7765;7.4;7.2;12.5;10.9;-1.1727184886905038;-2.6430606222726505;0.46175260679295294;0.042145593869730824;-0.21982592695186898;6.4;6.4;10.7;10.7;point_60%;6.4;10.7;1;0;0;0;-;0;0;0;0;0;1
59.0;13.0;53.751211;86.7660718;210.0;;76.4;12.201086233730614;123.925;-0.0509839910268175;-0.99214846538187;-0.0275313551544814;Груженный движется вперед;95;7530G;240;952.0;51.0;100.0;760.0;24.0;764.0;21.0;840.0;40.0;836.5283018867924;35.06603773584905;52.0;36.0;844.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route37', '/home/pi/adviser/route34', '/home/pi/adviser/route36', '/home/pi/adviser/route35'];0.9141944444444444;8.3;3.7;10.6;14.1;1.5874123559399633;-2.5491518136155538;0.48726663598972464;0.12437371058060731;-0.1280502488786004;6.4;6.4;10.7;15.514999999999999;point_60%;6.4;10.7;1;0;0;0;-;0;0;0;0;0;1
73.0;14.0;53.7511947;86.7662859;212.0;;78.0;14.209151807785123;74.225;-0.0336494340776996;-1.055878454165392;-0.040787192821454;Груженный движется вперед;95;7530G;240;1270.0;30.0;18.0;760.0;24.0;764.0;21.0;840.0;40.0;836.8301886792453;35.10377358490566;52.0;36.0;844.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35', '/home/pi/adviser/route36', '/home/pi/adviser/route37'];0.9966666666666666;7.9;5.9;11.5;13.7;2.211039183563598;-2.4998740489292577;0.48861762288940713;0.2791924550545255;-0.10621518996107704;6.4;6.4;10.7;15.514999999999999;point_60%;6.4;10.7;1;0;0;0;-;0;0;0;0;0;1
90.0;17.0;53.751178;86.7665508;211.0;;76.8;17.535482227606746;114.39999999999999;-0.0316100744366268;-1.0339553380238606;0.0020393596410727;Груженный движется вперед;95;7530G;240;1275.0;42.0;58.5;760.0;24.0;764.0;21.0;840.0;40.0;837.132075471698;35.14150943396227;52.0;36.0;844.0;39.0;/home/pi/adviser/route36;['/home/pi/adviser/route37', '/home/pi/adviser/route36', '/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.1237777777777778;7.1;6.9;13.8;8.7;-0.1129565057533158;-2.4902826871503;0.4696646717758779;0.4960801650456843;-0.07302963099219939;6.4;6.4;10.7;15.514999999999999;point_60%;6.4;10.7;1;0;0;0;-;0;0;0;0;0;1
111.0;15.0;53.7511642;86.7668698;203.0;;76.4;21.053840386226124;154.575;-0.1233812582848985;-1.0421127765881513;0.0316100744366268;Груженный движется вперед;95;7530G;240;1170.0;54.0;99.0;760.0;24.0;764.0;21.0;840.0;40.0;837.433962264151;35.17924528301887;52.0;36.0;844.0;39.0;/home/pi/adviser/route36;['/home/pi/adviser/route37', '/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];1.2955277777777778;9.6;6.7;16.6;14.3;-1.7253587686884364;-2.515433087215217;0.4342668869330143;0.7645151783082837;-0.1699495814452785;9.28;6.4;15.514999999999999;15.514999999999999;point_60%;6.4;10.7;1;0;0;0;-;0;0;0;0;0;1
