Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;Скорость;Продольный наклон;уклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;rec_hole;примечание;рекомендованная скорость_holes;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;nom_point;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа
53.727708;86.8540824;1;-;0.0;0.0;11;1.3943661971830985;0.9236957845404252;0.0024942531957358556;-2.6793254429453066;0.6984042777146229;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-0.16090243913265945;11.156716428610183;-;0.0;1497.0;-;0;0;0;0;0;240;7530G;95;6.1;10.3
53.72769078336219;86.85424928133895;1;point_60%;0.0;0.0;13;1.647887323943662;0.6963095000083213;0.17499639551833077;-2.7928294761104366;0.8461248415271406;18.357940553269604;0;0;0;0;0;Объезд справа;;0;0.0;0.0;-1.489030494672427;2.030982330347311;-;0.0;1497.0;1;0;0;1;0;0;240;7530G;95;6.1;10.3
53.7276726;86.8542518;1;point_60%;0.0;0.0;24;3.0422535211267605;1.1247570530753528;0.3164987948662094;-2.931200991846472;0.9729966925369221;10.765016085837884;0;0;0;0;0;Объезд справа;добавили новую яму;0;0.0;0.0;-1.3999458392992592;11.19494042732439;-;0.0;1497.0;1;0;0;0;0;0;240;7530G;95;6.1;10.3
53.7275735;86.8542807;1;point_60%;0.0;0.0;36;4.563380281690141;1.7920612550963901;0.42129021230815544;-3.090997222341011;1.0734921102737185;0.0;0;0;0;0;0;Объезд справа;-;0;0.0;0.0;-1.6004238755694642;12.005713163580443;-;0.0;1497.0;1;0;0;0;0;0;240;7530G;95;6.1;10.3
53.7274657;86.8542753;1;point_60%;0.0;0.0;56;7.098591549295774;1.9752856187784982;0.46460941001230605;-3.2788796452035003;1.1276531046645974;0.0;0;0;0;0;0;Объезд справа;добавили новую яму;0;0.0;0.0;-1.5637810750518524;19.715500778236944;-;0.0;1497.0;1;0;0;0;0;0;240;7530G;95;6.1;10.3
53.7272886;86.8542774;1;point_60%;0.0;0.0;70;8.873239436619718;2.0988064382495204;0.5079286077164568;-3.4667620680659903;1.1818140990554764;7.265232997357591;0;0;0;0;0;Объезд справа;добавили новую яму;0;0.0;0.0;-1.699597338789729;14.716131424564587;-;0.0;1497.0;1;0;0;0;0;0;240;7530G;95;6.1;10.3
53.7271575;86.8542487;1;point_60%;0.0;0.0;82;10.394366197183098;1.7460938527841154;0.4849367639063862;-3.5995239448130834;1.1770030735547956;12.342799525813218;0;0;0;0;0;Объезд справа;добавили новую яму;0;0.0;0.0;-1.7381748191169502;12.136658562818555;-;0.0;1497.0;1;0;0;0;0;0;240;7530G;95;6.1;10.3
53.72705;86.854218;1;point_60%;0.0;0.0;100;12.676056338028168;0.2584752240775181;0.4281779900252736;-3.7132298135586965;1.1419664201273374;11.879618510991026;0;0;0;0;0;Объезд справа;-;0;0.0;0.0;-1.7725346472785501;17.782426060267156;-;0.0;1497.0;1;0;0;0;0;0;240;7530G;95;6.1;10.3
53.7268935;86.8541639;1;point_60%;0.0;0.0;142;18.0;-1.2630663075112774;0.3391378262557502;-3.82186807056207;1.0783574024953313;7.8258238290954125;0;0;0;0;0;Объезд справа;добавили новую яму;0;18.0;0.0;-2.0348729751369343;41.39215193229317;-;0.0;1497.0;1;0;0;0;0;0;240;7530G;95;6.1;10.3
53.726561;86.8538826;1;point_60%;0.0;0.0;161;18.0;-1.8625964320501223;0.21539250195420673;-3.9376116151793545;0.9842224187051744;7.952540838190338;18;0;1;0;0;Объезд справа;добавили новую яму;0;0.0;0.0;-2.6697476497705486;18.980853509691155;[53.72704532008304, 86.85330309526452];66.057428452114;1497.0;1;0;0;0;0;0;240;7530G;95;6.1;10.3
