;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;6.0;53.727772;86.8531224;217.0;1.213657993540314;0.7902729485600688;-0.5774493705528222;;52.8;0.0;156.4;-0.0224329560517997;-1.0105027021515245;-0.0214132762312633;Груженный движется вперед;95;7530G;240;1119.0;56.0;100.0;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;0.3475555555555555;5.4;4.5;9.3;9.3;1.2526497604644304;0.244300785622374;0;5.5;5.5;10.0;10.0;-;0;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
1;14.0;4.0;53.727803;86.8533326;218.0;-1.7425661151963665;0.40157514785425236;0.013346806450248216;;53.2;14.2674575496454;49.925;0.0142755174875089;-1.0054043030488429;0.0305903946160905;Груженный движется вперед;95;7530G;240;735.0;28.0;97.0;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;0.4168958333333333;6.5;4.9;7.1;11.9;0.6422452341301116;0.31705319439482893;0;5.5;5.5;10.0;10.0;-;0;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
2;21.0;9.0;53.7278215;86.8534279;218.0;3.0281101646658324;0.04155765793882171;0.4382299692644428;;52.8;6.605712411433148;89.975;-0.0132558376669725;-0.9829713469970428;-0.0520036708473539;Груженный движется вперед;95;7530G;240;911.0;41.0;89.0;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;0.5168680555555556;5.6;6.1;13.8;9.4;0.11766198937123407;0.22299664268313513;0;5.5;5.5;14.5;10.0;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
3;33.0;8.0;53.7278453;86.8536053;216.5;-0.3338233540377474;-0.29092386732146513;0.7109048040082407;;53.8;11.980224863325937;100.325;-0.0282961150198837;-1.0059141429591107;0.0058631589680839;Груженный движется вперед;95;7530G;240;1186.5;41.75;81.125;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;0.684076388888889;8.5;5.4;8.1;13.8;-0.3260514387812252;0.07653854240349078;0;7.975;5.5;14.5;14.5;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
4;43.0;11.0;53.7278526;86.8537662;216.0;-2.501742009082542;-0.5970137740618506;0.8450759968001212;;53.2;10.628005196902174;39.3;0.1111451004384623;-0.9268889568675436;0.040787192821454;Груженный движется вперед;95;7530G;240;1304.0;14.0;22.0;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;0.7277430555555556;7.0;7.6;15.7;14.7;-0.6938465152962898;-0.2819606549669249;0;7.975;7.975;14.5;14.5;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
5;60.0;10.0;53.7278114;86.8540066;215.0;-0.6723583007550213;-0.8778564084175768;0.8544482337585638;;53.6;16.4836959328208;41.8;0.0509839910268175;-0.954420312022025;0.0112164780258998;Груженный движется вперед;95;7530G;240;1304.0;15.0;24.0;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;0.7857986111111112;7.7;8.7;12.1;12.2;-0.9906747051429825;-0.6627904391986652;0;7.975;7.975;14.5;10.0;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
6;72.0;9.0;53.7277467;86.8541467;220.0;1.3338867651681523;-1.1345961165238851;0.7527262010020471;;52.4;11.705286582880456;121.35;-0.0601611094116447;-1.0054043030488429;-0.023452635872336;Груженный движется вперед;95;7530G;240;943.0;50.0;100.0;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;1.0891736111111112;7.5;5.6;12.9;12.2;-1.2214874732903258;-0.843157070279887;0;7.975;5.5;14.5;10.0;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
7;98.0;12.0;53.727573;86.8544082;214.0;-2.0519728186558877;-1.368377244516019;0.55361458464905;;52.6;25.8943133295186;47.48125;-0.1391862955032119;-1.022229020087693;0.0369633934944427;Груженный движется вперед;95;7530G;240;1309.25;19.0;32.5;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;1.2342552083333334;8.3;6.3;13.5;5.5;-1.3912362847073445;-2.019744606791217;0;7.975;5.5;14.5;10.0;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
8;132.0;10.0;53.7272973;86.8541837;219.0;0.11479056792947123;-1.5803441385292192;0.27081807081805354;;52.0;34.06720103837311;131.65;-0.023452635872336;-1.017640460895279;-0.0020393596410727;Груженный движется вперед;95;7530G;240;1019.0;52.0;100.0;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;1.380532986111111;5.2;5.9;11.1;7.4;-1.5048726043630603;-2.536980030943891;0;7.975;5.5;10.0;10.0;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
9;149.0;9.0;53.7272088;86.8539672;217.0;-5.715049344214931;-1.7716411446987286;-0.08195865437246552;;52.0;17.33139970694664;182.725;-0.0214132762312633;-1.0084633425104517;0.1009483022330988;Груженный движется вперед;95;7530G;240;1268.0;58.0;99.0;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;1.6343177083333331;8.0;7.6;9.2;9.4;-1.5673478972264965;-2.621903926085233;0;7.975;7.975;10.0;10.0;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
10;158.0;4.0;53.7271695;86.8538511;218.0;-0.5880532063194074;-1.9434126091597894;-0.4910109048040273;;52.4;8.80957682781635;41.65;-0.0244723156928724;-0.9931681452024064;0.0101967982053635;Груженный движется вперед;95;7530G;240;1311.0;15.0;22.5;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;1.6805954861111112;5.9;6.8;10.8;7.9;-1.583613628266677;-2.1050397460502666;0;5.5;5.5;10.0;10.0;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
11;162.0;1.0;53.7271398;86.8538214;218.5;0.4067367383201974;-2.096802878047643;-0.9426339943581491;;52.4;3.841548396841373;36.25;-0.0336494340776996;-1.0048944631385746;-0.0071377587437544;Груженный движется вперед;95;7530G;240;1236.0;13.09090909090909;19.84090909090909;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;1.7108038194444446;5.1;6.0;12.1;6.3;-1.5586212624526246;-2.1050398087509983;0;5.5;5.5;10.0;10.0;point_60%;1;5.5;10.0;1.0;0;1;[53.72713232366388, 86.85382441603741];0.859205802671041;0;0;0.0;0.0
12;163.0;0.0;53.72713025;86.85381185;219.0;0.40548986432361067;-2.232956297497532;-1.4231232369163576;;52.0;1.1511712058067949;18.25;-0.0346691138982359;-1.0079535026001838;-0.0071377587437544;Груженный стоит;95;7530G;240;874.0;6.727272727272728;10.977272727272728;820.0;34.0;808.0;31.0;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;1.7361510416666668;4.7;5.6;11.7;6.3;-1.4973222647533624;-0.18092602318006468;0;5.5;5.5;10.0;10.0;point_60%;1;5.5;10.0;1.0;0;1;-;0.0;0;0;0.0;0.0
13;165.0;0.0;53.72712775;86.85383494999999;219.25;0.5795930913814002;-2.353017213644744;-1.9187739463601887;;52.0;1.6182399526692708;68.6625;-0.0326297542571632;-1.0074436626899157;-0.0101967982053635;Груженный стоит;95;7530G;240;770.0;11.0;23.5;820.0;34.0;808.7924528301887;30.80188679245283;884.0;48.0;892.0;45.0;4.0;47.0;864.0;51.0;2.0794635416666667;4.9;5.6;11.7;7.6;-1.40466810013794;-1.876413128933332;0;5.5;5.5;10.0;10.0;point_60%;1;5.5;10.0;1.0;0;1;-;0.0;0;0;0.0;0.0
14;171.0;11.0;53.7270729;86.8538057;217.0;-4.717687780815682;-2.7534296549708976;-2.3210727969349088;;51.2;5.818459771631844;177.1;-0.095849903130417;-0.9962271846640156;0.0825940654634444;Груженный стоит;95;7530G;240;1310.0;55.5;77.0;820.0;34.0;809.9245283018868;30.5188679245283;884.1164021164021;48.02910052910053;892.0;45.0;4.0;47.0;864.0;51.0;2.2762413194444444;8.3;8.6;10.8;10.1;-1.0215888295611497;-1.4161031845055372;0;7.975;7.975;10.0;10.0;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
15;183.0;11.0;53.7269716;86.8538324;213.0;-3.699453189218674;-2.819721525487476;-2.67279693486595;;52.4;11.413140982226064;49.4;-0.0887121443866625;-1.0054043030488429;0.0652595085143265;Груженный движется вперед;95;7530G;240;1283.0;18.0;28.0;820.0;34.0;810.0754716981132;30.4811320754717;884.1587301587301;48.03968253968255;892.0;45.0;4.0;47.0;864.0;51.0;2.3860190972222224;7.9;7.1;12.4;9.1;-1.4064477063192062;-2.105044195572746;0;7.975;7.975;10.0;10.0;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
16;212.0;14.0;53.726747;86.8536078;214.0;-1.4527645633594848;-2.904703462864772;-3.0789272030651915;;53.6;29.050954254018787;41.775;-0.0101967982053635;-0.9850107066381156;0.0249821556031406;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;820.0;34.0;810.2264150943396;30.443396226415096;884.2010582010582;48.05026455026455;892.0;45.0;4.0;47.0;864.0;51.0;2.432435763888889;7.9;7.1;10.8;11.8;-1.4138867037781644;-2.4516382799608563;0;7.975;7.975;10.0;10.0;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
17;229.0;14.0;53.7266493;86.8534077;216.0;-4.977652414598977;-3.066713095414923;-3.491954022988571;;53.6;17.087267576859944;36.6;-0.0540430304884266;-0.9350463954318344;0.0815743856429081;Груженный движется вперед;95;7530G;240;1281.0;14.0;20.0;820.0;34.0;810.377358490566;30.40566037735849;884.2433862433863;48.06084656084656;892.0;45.0;4.0;47.0;864.0;51.0;2.473102430555556;9.4;7.7;9.6;12.6;-1.3052203315190523;-2.698789094843577;0;7.975;7.975;10.0;10.0;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
18;244.0;13.0;53.7265894;86.8531942;218.0;1.1139927296416756;-2.56443014780043;-3.8659003831418346;;52.4;15.562494869766397;92.1;0.0142755174875089;-0.9962271846640156;-0.0193739165901906;Груженный движется вперед;95;7530G;240;1010.0;37.0;85.5;820.0;34.0;810.5283018867924;30.367924528301888;884.2857142857142;48.07142857142857;892.0;45.0;4.0;47.0;864.0;51.0;2.6010190972222222;8.1;9.0;11.5;9.6;-1.2292233825428154;3.1402693382600537;0;7.975;9.625;10.0;10.0;point_60%;1;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
19;261.0;18.0;53.7265896;86.8529384;215.0;0.3456249210293627;-2.362251526995252;-4.289655172413873;;52.0;16.84753453346799;323.45;-0.058121749770572;-1.012542061792597;-0.0061180789232181;Груженный движется вперед;95;7530G;240;1534.0;87.0;99.5;820.0;34.0;810.6792452830189;30.33018867924528;884.3280423280423;48.08201058201058;892.0;45.0;4.0;47.0;864.0;51.0;3.229949652777778;7.0;4.3;10.9;11.1;-1.0117048172143086;2.453200113476253;0;5.5;5.5;10.0;10.0;-;0;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
20;307.0;20.0;53.7268494;86.8524046;216.17857142857144;0.7880050402215726;-2.5268320982749275;-4.677394636015414;;52.0;45.52428715293626;145.55;-0.0479249515652085;-0.962577750586316;-0.0132558376669725;Груженный движется вперед;95;7530G;240;1146.0;52.0;100.0;820.0;34.0;810.8301886792453;30.29245283018868;884.3703703703704;48.0925925925926;892.0;45.0;4.0;47.0;864.0;51.0;3.391671875;6.5;4.7;12.2;11.9;-0.49571356417358087;2.197785154191801;0;5.5;5.5;10.0;10.0;-;0;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
21;327.0;19.0;53.726999;86.8522214;217.75;1.144242190367015;-2.7321192617567247;-4.87969348659013;;52.0;20.565247462884813;147.39999999999998;-0.0499643112062812;-0.968695829509534;-0.0193739165901906;Груженный движется вперед;95;7530G;240;1090.0;54.0;100.0;820.0;34.0;810.9811320754717;30.25471698113208;884.4126984126983;48.10317460317461;892.0;45.0;4.0;47.0;864.0;51.0;3.555449652777778;5.8;5.3;10.3;9.2;-0.1918678865597839;2.0553822718350245;0;5.5;5.5;10.0;10.0;-;0;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
22;349.0;20.0;53.7271751;86.8520647;219.32142857142856;0.97319474566326;-2.7783378943949435;-5.131034482758716;;52.0;22.15438648393621;390.15;-0.0397675130009177;-1.0196798205363515;-0.0173345569491179;Груженный движется вперед;95;7530G;240;1639.0;97.0;100.0;820.0;34.0;811.132075471698;30.21698113207547;884.4550264550264;48.11375661375661;892.0;45.0;4.0;47.0;864.0;51.0;3.988949652777778;4.9;5.6;12.4;6.4;0.31867334809216696;2.195712510728681;0;5.5;5.5;10.0;10.0;-;0;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
23;376.0;24.0;53.7273712;86.8518256;220.5;0.9284264603733052;-2.4142368162983328;-5.17701149425297;;52.0;26.917165273658515;168.025;-0.0520036708473539;-1.0054043030488429;-0.0163148771285816;Груженный движется вперед;95;7530G;240;1244.0;56.0;100.0;820.0;34.0;811.2830188679245;30.17924528301887;884.4973544973545;48.12433862433862;892.0;45.0;4.0;47.0;864.0;51.0;4.222317708333334;6.0;5.0;10.8;8.8;0.34206397360951185;2.1155132500843568;0;5.5;5.5;10.0;10.0;-;0;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
24;414.0;23.0;53.7276621;86.8515277;220.35;2.151720400367339;-2.3050751581446187;-5.169348659003929;;52.0;37.86322161224156;141.925;-0.0479249515652085;-0.9758335882532884;-0.0367084735393086;Груженный движется вперед;95;7530G;240;1066.0;53.0;100.0;820.0;34.0;811.433962264151;30.141509433962263;884.5396825396825;48.13492063492063;892.0;45.0;4.0;47.0;864.0;51.0;4.458859375;7.8;5.9;13.1;7.2;0.6615921423275564;2.1275567356919476;0;7.975;5.5;14.5;10.0;point_30%;2;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
25;447.0;22.0;53.7279116;86.8512652;220.15;-1.7849741586821117;-2.5253718701363908;-5.203831417624619;;52.4;32.71572198290358;33.25;-0.0550627103089629;-0.9472825532782706;0.0295707147955541;Груженный движется вперед;95;7530G;240;1306.0;12.0;18.0;820.0;34.0;811.5849056603773;30.10377358490566;884.5820105820105;48.145502645502646;892.0;45.0;4.0;47.0;864.0;51.0;4.486567708333333;7.0;5.2;10.0;9.7;1.1797178462346565;2.0076750702932156;0;5.5;5.5;10.0;10.0;-;0;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
26;471.0;20.0;53.7281119;86.8511071;220.0;-0.5907812270523831;-2.6448017031218796;-4.936398467433044;;52.4;24.609045400638998;40.375;-0.0601611094116447;-0.9870500662791885;0.0101967982053635;Груженный движется вперед;95;7530G;240;1299.0;15.0;23.0;820.0;34.0;811.7358490566038;30.066037735849054;884.6243386243386;48.15608465608466;892.0;45.0;4.0;47.0;864.0;51.0;4.531428819444445;6.4;6.1;12.3;8.6;1.6914601004468355;2.020364748209418;0;5.5;5.5;10.0;10.0;-;0;5.5;10.0;0.0;0;0;-;0.0;0;0;0.0;0.0
