;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;6.0;53.7233802;86.8453258;208.0;3.0581927921932226;-0.8697344417088146;-0.844553913519429;;85.2;0.0;211.3;-0.0458855919241358;-1.0105027021515245;-0.0540430304884266;Груженный движется вперед;95;7530G;240;1333.0;66.0;88.0;760.0;19.0;756.0;19.0;836.0;35.0;824.0;32.0;32.0;31.0;844.0;35.0;0.2347777777777777;4.9;7.1;13.4;6.5;2.1753788068025095;-3.0827233793189883;0;6.2;6.2;14.935;10.3;point_30%;1;6.2;10.3;0.0;0;0;-;0.0;0;0;0.0;0.0
1;7.0;7.0;53.7233765;86.8452197;209.0;2.478552350059456;-1.3809869243048265;-0.2011283735421644;;85.2;7.000627712998424;148.375;-0.0193739165901906;-0.9656367900479248;-0.0418068726419904;Груженный движется вперед;95;7530G;240;1211.0;50.0;69.0;760.0;19.0;756.0;19.0;836.0;35.0;824.0;32.0;32.0;31.0;844.0;35.0;0.4820694444444444;6.5;5.6;12.8;9.8;3.2007121526215196;2.656734481515829;0;6.2;6.2;14.935;10.3;point_30%;1;6.2;10.3;0.0;0;0;-;0.0;1;0;0.0;0.0
2;16.0;8.0;53.723413;86.8451026;212.0;4.589646342171605;-1.8185606692958924;0.5390004631383968;;85.2;8.717841216760279;213.225;-0.0193739165901906;-0.9778729478943612;-0.078515346181299;Груженный движется вперед;95;7530G;240;1421.0;62.0;67.0;760.0;19.0;756.0;19.0;836.0;35.0;824.0;32.0;32.0;31.0;844.0;35.0;0.7189861111111111;4.8;6.2;14.5;7.1;4.063495684103041;2.727288485285227;0;6.2;6.2;14.935;10.3;point_30%;1;6.2;10.3;0.0;0;0;-;0.0;0;0;0.0;0.0
3;26.0;7.0;53.72345;86.8449604;209.0;5.08382573678035;-2.1869692824344824;1.3725906277630444;;85.2;10.231943616195403;132.85000000000002;-0.020393596410727;-0.962577750586316;-0.0856531049250535;Груженный движется вперед;95;7530G;240;1283.0;43.0;52.5;760.0;19.0;756.0;19.0;836.0;35.0;824.0;32.0;32.0;31.0;844.0;35.0;0.8296944444444445;6.4;4.8;7.8;12.8;4.774496442771746;2.9878590332695696;0;6.2;6.2;14.935;10.3;point_30%;1;6.2;10.3;0.0;0;0;-;0.0;0;0;0.0;0.0
4;35.0;8.0;53.7234629;86.8448197;208.0;2.0022446411312385;-2.490726369473065;2.2964001515725685;;84.8;9.378086463961097;163.39999999999998;-0.0173345569491179;-1.020699500356888;-0.0356887937187723;Груженный движется вперед;95;7530G;240;1283.0;51.0;65.5;760.0;19.0;756.0;19.0;836.0;35.0;824.0;32.0;32.0;31.0;844.0;35.0;1.056638888888889;6.5;6.3;9.3;10.3;5.344481470152302;3.1029336587418133;0;6.2;6.2;14.935;10.3;point_30%;1;6.2;10.3;0.0;0;0;-;0.0;0;0;0.0;0.0
5;53.0;11.0;53.7234692;86.8445444;213.0;5.843890024376116;-2.7343455361641102;3.3071870658077587;;85.2;18.14673451660386;401.75;-0.0458855919241358;-0.9952075048434792;-0.1019679820536351;Груженный движется вперед;95;7530G;240;1693.0;97.0;100.0;760.0;19.0;756.0;19.0;836.0;35.0;824.0;32.0;32.0;31.0;844.0;35.0;1.503027777777778;5.3;7.1;16.2;11.4;5.784217807769381;-2.8622361862079817;0;6.2;6.2;14.935;10.3;point_30%;1;6.2;10.3;0.0;0;0;-;0.0;0;0;0.0;0.0
6;66.0;11.0;53.7234378;86.8443594;212.0;4.726315564811866;-2.922340388260088;4.401709401709405;;84.8;12.676839912308592;430.0;-0.040787192821454;-1.0105027021515245;-0.0836137452839808;Груженный движется вперед;95;7530G;240;1823.0;92.0;100.0;760.0;19.0;756.0;19.0;836.0;35.0;824.0;32.0;32.0;31.0;844.0;35.0;1.980805555555556;5.5;5.1;10.2;10.6;6.104472497147653;-2.929948715666254;0;6.2;6.2;14.935;10.3;point_30%;1;6.2;10.3;0.0;0;0;-;0.0;0;0;0.0;0.0
7;80.0;10.0;53.7234117;86.8441541;214.0;8.794793133035887;-3.0592245315134665;5.576725190518296;;84.4;13.83112195940097;427.475;-0.0520036708473539;-0.9707351891506067;-0.1504027735291118;Груженный движется вперед;95;7530G;240;1824.0;91.0;100.0;760.0;19.0;756.0;19.0;836.0;35.0;824.0;32.0;32.0;31.0;844.0;35.0;2.5745208333333336;5.6;3.3;14.5;7.2;6.316012579811789;-2.773809534377894;0;6.2;6.2;14.935;10.3;point_30%;1;6.2;10.3;0.0;0;0;-;0.0;0;0;0.0;0.0
8;92.0;9.0;53.7233739;86.8439883;214.0;9.184855745943635;-3.1495115716767157;6.828992463475224;;84.4;11.703413547048514;433.1;-0.0662791883348628;-0.962577750586316;-0.1560110125420618;Груженный движется вперед;95;7530G;240;1822.0;92.0;100.0;760.0;19.0;756.0;19.0;835.8297872340426;35.0;824.0;32.0;32.0;31.0;844.0;35.0;3.055743055555556;4.6;3.5;12.6;11.3;6.429605097286458;-2.750860158933281;0;6.2;6.2;14.935;10.3;point_30%;1;6.2;10.3;0.0;0;0;-;0.0;0;0;0.0;0.0
9;101.0;10.0;53.7233409;86.8438529;210.0;7.92505761132466;-3.197715114502305;8.155269251820979;;84.4;9.645383927870304;410.425;-0.0774956663607627;-0.9931681452024064;-0.1386764555929438;Груженный движется вперед;95;7530G;240;1816.0;90.0;94.0;760.0;19.0;756.0;19.0;835.6028368794326;35.0;824.0;32.0;32.0;31.0;844.0;35.0;3.5117708333333337;4.7;4.1;13.5;7.7;6.45601709109633;-2.999534240695997;0;6.2;6.2;14.935;10.3;point_30%;1;6.2;10.3;0.0;0;0;-;0.0;0;0;0.0;0.0
