;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;5.0;53.7233377;86.8454625;222.0;2.734365919435848;0.8876221370820568;-0.3373471994161645;;84.0;0.0;167.3;0.0173345569491179;-0.9819516671765066;-0.0469052717446721;Груженный движется вперед;95;7530G;240;1111.0;60.0;99.5;756.0;15.0;760.0;20.0;832.0;34.0;852.0;31.0;32.0;33.0;852.0;36.0;0.2788333333333334;4.2;5.8;9.7;10.2;2.3296637921863272;-3.124787995996601;0;5.0;5.0;10.1;10.1;-;0;5.0;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
1;12.0;8.0;53.7233359;86.8452815;223.0;0.9827056956509692;0.13420227431111964;0.47575540678989053;;83.6;11.923642297618814;291.325;0.0122361578464362;-1.0105027021515245;-0.0173345569491179;Груженный движется вперед;95;7530G;240;1410.0;83.0;100.0;756.0;15.0;760.0;20.0;832.0;34.0;852.0;31.0;32.0;33.0;852.0;36.0;0.6834513888888889;3.9;5.8;10.7;8.6;3.369162870475344;3.115621489488168;0;5.0;5.0;10.1;10.1;-;0;5.0;10.1;0.0;0;0;-;0.0;1;0;0.0;0.0
2;25.0;9.0;53.723339;86.8450798;222.0;6.88303003704114;-0.4808775679026144;1.3866896832414088;;83.6;13.289890063334028;360.07500000000005;-0.0418068726419904;-0.9620679106760476;-0.116243499541144;Груженный движется вперед;95;7530G;240;1530.5;98.0;100.0;756.0;15.0;760.0;20.0;832.0;34.0;852.0;31.0;32.0;33.0;852.0;36.0;1.0835347222222222;4.1;5.4;11.2;12.4;4.25100720839212;3.06585503738265;0;5.0;5.0;10.1;10.1;-;0;5.0;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
3;37.0;10.0;53.7233467;86.8449083;226.0;5.844964784509694;-0.9689377206974569;2.390985642709783;;83.6;11.328693894260502;312.04999999999995;-0.0132558376669725;-0.986030386458652;-0.1009483022330988;Груженный движется вперед;95;7530G;240;1690.0;77.0;76.0;756.0;15.0;760.0;20.0;832.0;34.0;852.0;31.0;32.0;33.0;852.0;36.0;1.3435763888888888;5.0;5.8;10.3;13.9;4.985322226202532;3.0721063433110425;0;5.0;5.0;10.1;14.645;point_30%;1;5.0;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
4;50.0;12.0;53.7233548;86.8447116;221.0;2.322222553684479;-1.34129851521172;3.4841732979664037;;83.6;12.98740881686594;139.675;-0.0081574385642908;-1.0308962985622514;-0.0418068726419904;Груженный движется вперед;95;7530G;240;1473.0;38.0;47.5;756.0;15.0;760.0;20.0;832.0;34.0;852.0;31.0;32.0;33.0;852.0;36.0;1.4987708333333332;5.0;5.2;9.9;10.2;5.582233344172459;-3.117021382852198;0;5.0;5.0;10.1;10.1;-;0;5.0;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
5;65.0;15.0;53.7233514;86.8444778;226.0;5.8483128580402965;-1.6092802825837156;4.661782661782664;;83.2;15.404389867661685;408.425;-0.0326297542571632;-0.9850107066381156;-0.1009483022330988;Груженный движется вперед;95;7530G;240;1795.0;97.0;100.0;756.0;15.0;760.0;20.0;832.0;34.0;852.0;31.0;32.0;33.0;852.0;36.0;1.9525763888888887;4.1;5.2;11.3;10.9;6.051865982567778;-3.137934507816248;0;5.0;5.0;10.1;10.1;-;0;5.0;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
6;80.0;13.0;53.7233509;86.8442469;222.0;6.307503840440051;-1.784203353951756;5.919343746929956;;83.2;15.208827127994732;426.125;-0.0214132762312633;-1.023758539818497;-0.113184460079535;Груженный движется вперед;95;7530G;240;1824.0;90.0;100.0;756.0;15.0;760.0;20.0;832.0;34.0;852.0;31.0;32.0;33.0;852.0;36.0;2.5444166666666668;4.5;4.7;10.1;11.1;6.404345561654365;2.9895046004961587;0;5.0;5.0;10.1;10.1;-;0;5.0;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
7;91.0;8.0;53.7233658;86.8440826;223.0;9.944835485452407;-1.8773880604541522;7.252386566179672;;82.8;10.948347216498446;432.65;-0.0418068726419904;-0.9819516671765066;-0.1723258896706434;Груженный движется вперед;95;7530G;240;1822.0;93.0;100.0;756.0;15.0;760.0;20.0;832.0;34.0;852.0;31.0;32.0;33.0;852.0;36.0;3.025138888888889;2.6;2.9;10.5;11.9;6.6497975016981;2.9916951745784104;0;5.0;5.0;10.1;10.1;-;0;5.0;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
8;100.0;9.0;53.7233784;86.8439416;223.0;8.864170171449693;-1.900154733229217;8.656441132303204;;82.4;9.392587117366558;424.05;0.0101967982053635;-1.0003059039461608;-0.1560110125420618;Груженный движется вперед;95;7530G;240;1824.0;90.0;100.0;756.0;15.0;760.0;20.0;832.0;34.0;852.0;31.0;32.0;33.0;852.0;36.0;3.378513888888889;2.2;3.4;8.8;10.4;6.7983472229648605;2.9139691212301004;0;5.0;5.0;10.1;10.1;-;0;5.0;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
9;111.0;10.0;53.7234;86.843784;225.0;6.639164415932963;-1.8638237034152616;10.127037458071943;;82.0;10.655505227958372;427.35;0.0010196798205363;-1.0074436626899157;-0.1172631793616804;Груженный движется вперед;95;7530G;240;1823.0;91.0;99.5;756.0;15.0;760.0;20.0;832.0;34.0;852.0;31.0;32.0;33.0;852.0;36.0;3.8533472222222223;2.8;3.8;9.8;10.0;6.860120145720524;2.872812726975712;0;5.0;5.0;10.1;10.1;-;0;5.0;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
