Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;Скорость;Продольный наклон;уклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;rec_hole;примечание;рекомендованная скорость_holes;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;nom_point;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа
53.7265931;86.8454155;1;-;0.0;0.0;5;0.56;-1.6037935768177523;-0.2960850234971482;-1.6310471892339267;1.610654989965332;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.3561381227543894;5.840402820594303;-;0.0;1085.0;-;0;0;0;0;0;240;7530G;95;7.0;11.0
53.726556;86.8453528;1;point_30%;0.0;0.0;15;1.68;0.14632507910415726;-0.7313426791873073;-1.9070141608069373;0.7450072277658462;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-2.422132569464711;9.308044255374076;-;0.0;1085.0;1;0;1;0;0;0;240;7530G;95;7.0;11.0
53.7265009;86.8452465;1;-;0.0;0.0;25;2.8000000000000003;0.27360438761354544;-1.0139872268848003;-2.1893668636091377;-0.0008729457005334229;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.2505917086546776;10.005588635616144;-;0.0;1085.0;-;0;0;0;0;0;240;7530G;95;7.0;11.0
53.726431;86.845151;1;-;0.0;0.0;37;4.144;-0.5194557879476253;-1.1577203277709591;-2.4738022797716197;-0.6237926824133717;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.1050482282115923;12.132624639160703;-;0.0;1085.0;-;0;0;0;0;0;240;7530G;95;7.0;11.0
53.7263372;86.8450572;1;-;0.0;0.0;49;5.488;-1.3649171783479757;-1.176243643027112;-2.7560173914254733;-1.120559134352237;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.105049178808602;11.848070920252274;-;0.0;1085.0;-;0;0;0;0;0;240;7530G;95;7.0;11.0
53.7262456;86.8449656;1;point_30%;0.0;0.0;60;6.72;-1.199307787627887;-1.08325883383459;-3.0317091807017897;-1.4879794534966937;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-2.105050110221725;11.602320474952112;-;0.0;1085.0;2;0;0;0;0;0;240;7530G;95;7.0;11.0
53.7261559;86.8448759;1;point_30%;0.0;0.0;72;8.064;-0.7445699491609108;-0.8924675613747237;-3.296574629731661;-1.7228607918263077;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-2.2310936597457935;11.543556692735814;-;0.0;1085.0;2;0;0;0;0;0;240;7530G;95;7.0;11.0
53.726074;86.8447684;1;point_30%;0.0;0.0;88;9.856;-0.3771904041932417;-0.6175714868288429;-3.5463107206461775;-1.8220103013206452;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-2.284384967050372;16.27078078024378;-;0.0;1085.0;2;0;0;0;0;0;240;7530G;95;7.0;11.0
53.7259635;86.8446067;1;point_30%;0.0;0.0;108;12.096;-0.34045527478311044;-0.2722722713782786;-3.776614435576431;-1.7822351339592712;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-2.1050538758889545;20.320268630559738;-;0.0;1085.0;2;0;0;0;0;0;240;7530G;95;7.0;11.0
53.7258064;86.8444496;1;-;0.0;0.0;125;14.0;-1.3247065837712444;0.1297284237956395;-3.983182756653512;-1.6003424417217516;0.0;0;0;0;0;0;Нет;-;0;14.0;0.0;-1.9332630876584127;16.97753995569063;-;0.0;1085.0;-;0;0;0;0;0;240;7530G;95;7.0;11.0
