;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;7.0;53.7258973;86.8483805;207.0;6.839358861241467;-2.757502993820761;-1.9120598430943225;1978.0;71.6;0.0;25.025;-0.0540430304884266;-0.9676761496889976;-0.116243499541144;Груженный движется вперед;95;7530G;240;1419.0;10.0;11.0;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;0.0278055555555555;4.2;6.3;11.9;9.2;3.476559366401669;-1.12490336708388;0;5.5;5.5;9.9;9.9;-;0;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
1;9.0;7.0;53.7258265;86.8484377;203.0;2.669494827689272;-3.347588361904679;-0.11449342483824876;1978.0;72.0;8.735674377252737;97.825;-0.0571020699500356;-1.0043846232283062;-0.0469052717446721;Груженный движется вперед;95;7530G;240;1315.0;37.0;48.5;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;0.1093263888888888;4.8;8.1;12.7;7.2;3.892411931937808;-1.4543788983069437;0;5.5;7.975;9.9;9.9;point_30%;1;5.5;9.9;0.0;0;0;-;0.0;1;0;0.0;0.0
2;18.0;10.0;53.725741;86.8484546;206.0;2.143214165027719;-3.8072268475422413;1.7005880454156355;1978.0;72.0;9.58284240071672;372.55;-0.1254206179259712;-1.0003059039461608;-0.037728153359845;Груженный движется вперед;95;7530G;240;1605.5;96.0;100.0;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;0.5232708333333334;5.5;5.4;15.1;5.9;4.218042554504539;-2.000743366471813;0;5.5;5.5;14.355;9.9;point_30%;1;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
3;32.0;15.0;53.7256272;86.8483664;212.0;5.842563684516997;-4.147663098519002;3.5268283440697275;1978.0;72.0;13.936786162855665;435.6;-0.037728153359845;-0.9758335882532884;-0.0999286224125624;Груженный движется вперед;95;7530G;240;1795.0;98.0;100.0;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;1.1282708333333331;4.6;4.8;12.1;9.0;4.460778437491012;-1.7177301232148001;0;5.5;5.5;14.355;9.9;point_30%;1;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
4;51.0;18.0;53.7254565;86.8483237;209.5;2.669129589080978;-4.380141762620516;5.357871247526424;1978.0;72.2;19.209547847486597;306.7125;-0.0010196798205363;-0.9952075048434792;-0.0463954318344039;Груженный движется вперед;95;7530G;240;1685.25;78.5;81.5;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;1.5542604166666667;6.9;7.1;9.5;12.5;4.627946784286378;-1.8664464458898533;0;5.5;5.5;14.355;9.9;point_30%;1;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
5;82.0;23.0;53.7251927;86.8481879;218.0;4.614615731683366;-4.515907487632338;7.187360532188123;1978.0;72.0;30.69848798984509;415.8;-0.078515346181299;-1.0329356582033242;-0.0836137452839808;Груженный движется вперед;95;7530G;240;1749.5;98.0;100.0;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;2.131760416666667;8.1;6.3;13.9;8.0;4.726874798279787;-1.621466862636169;0;7.975;5.5;14.355;9.9;point_30%;1;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
6;113.0;21.0;53.7249127;86.8481639;218.0;4.391226029998292;-4.566204921340024;9.00893997445722;1978.0;72.0;31.210042313220875;376.175;-0.0703579076170082;-0.9401447945345162;-0.0723972672580809;Груженный движется вперед;95;7530G;240;1600.5;98.0;100.0;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;2.863211805555556;4.7;4.5;12.4;10.7;4.76488968286039;-1.7287549010019712;0;7.975;5.5;9.9;9.9;point_30%;1;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
7;165.0;25.0;53.7244573;86.8480413;213.0;2.1414524669648207;-4.542278711529128;10.816253350736114;1978.0;72.0;51.33484260685926;429.025;-0.0224329560517997;-1.0359946976649332;-0.0387478331803813;Груженный движется вперед;95;7530G;240;1774.5;98.0;100.0;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;3.3399062500000003;7.9;5.7;10.5;12.6;4.749318641417337;-1.7481471233570494;0;7.975;5.5;9.9;9.9;point_30%;1;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
8;198.0;27.0;53.7241635;86.8479523;215.0;3.7416396257963895;-4.455373505985205;12.6029444374272;1978.0;72.4;33.22740412219397;406.35;-0.1498929336188436;-1.0023452635872336;-0.0662791883348628;Груженный движется вперед;95;7530G;240;1829.0;85.0;100.0;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;3.90428125;6.4;3.7;12.8;8.0;4.687488877339778;-2.0122826367419187;0;5.5;5.5;9.9;9.9;-;0;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
9;229.0;22.0;53.7239091;86.8477491;213.0;3.481450086536516;-4.316733952493809;14.362657010932875;1978.0;72.8;31.32351288719582;404.3;-0.2161721219537065;-0.9992862241256244;-0.0622004690527174;Груженный движется вперед;95;7530G;240;1829.0;86.0;100.0;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;4.353503472222223;6.4;3.9;15.4;6.3;4.586727594016864;-2.294331705096638;0;5.5;5.5;14.355;9.9;point_30%;2;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
10;252.0;20.0;53.7237533;86.8475165;214.0;5.146380086192172;-4.137604698840497;16.08903484765554;1978.0;72.8;23.14148462204929;411.65;-0.0418068726419904;-0.9727745487916796;-0.0876924645661262;Груженный движется вперед;95;7530G;240;1828.0;87.0;100.0;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;4.810892361111112;4.6;5.1;12.3;9.2;4.454361994837746;-2.5123818733970813;0;5.5;5.5;9.9;9.9;-;0;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
11;274.0;15.0;53.7236371;86.8472467;214.0;6.069637316020839;-3.9292303928108216;17.775721723997588;1978.0;72.4;21.980219669926317;418.025;-0.058121749770572;-0.9523809523809524;-0.1014581421433669;Груженный движется вперед;95;7530G;240;1826.0;89.0;100.0;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;5.275364583333333;4.3;4.7;10.8;9.4;4.297719283191573;-2.6829273199398083;0;5.5;5.5;9.9;9.9;-;0;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
12;290.0;12.0;53.7235737;86.8470297;214.0;6.39126912202225;-3.7028556821903393;19.41636141636142;1978.0;72.4;15.940655031047571;414.1;-0.0713775874375446;-1.00336494340777;-0.1126746201692668;Груженный движется вперед;95;7530G;240;1827.0;88.0;100.0;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;5.735475694444444;3.8;4.1;10.5;8.8;4.124126662467496;-2.7731236119066383;0;5.5;5.5;9.9;9.9;-;0;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
13;302.0;10.0;53.7235358;86.8468638;213.0;7.353851315198678;-3.4697252147646753;21.004597701149816;1978.0;71.6;11.713525811501968;426.0;-0.0101967982053635;-1.00336494340777;-0.1294993372081166;Груженный движется вперед;95;7530G;240;1824.0;91.0;100.0;816.0;33.0;816.0;34.0;888.0;50.0;896.0;47.0;4.0;49.0;860.0;53.0;6.208809027777778;3.7;3.7;8.6;10.0;3.9409113360547408;-2.894850537620112;0;5.5;5.5;9.9;9.9;-;0;5.5;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
