;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;5.0;53.7258773;86.8485141;195.0;1.0144869164933619;-1.9221211757944912;-2.237730341178611;;86.0;0.0;218.55;-0.0061180789232181;-0.9788926277148976;-0.0173345569491179;Груженный движется вперед;95;7530G;240;1299.5;68.0;99.0;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.0;39.0;0.2428333333333333;7.3;7.1;6.7;15.1;-0.567728254944625;-1.5068522258083634;0;6.1;6.1;10.1;14.645;point_30%;1;6.1;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
1;8.0;9.0;53.725808;86.8485216;198.0;0.46775774719946267;-2.2963885027424107;-1.1124303538096547;;86.4;7.7303700833202385;177.45;-0.0428265524625267;-0.9982665443050882;-0.0081574385642908;Груженный движется вперед;95;7530G;240;1252.0;58.0;100.0;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.0;39.0;0.44;6.7;9.7;11.9;9.7;0.9702385312200426;-1.8631116627141386;0;6.1;8.844999999999999;10.1;10.1;point_30%;1;6.1;10.1;0.0;0;0;-;0.0;1;0;0.0;0.0
2;20.0;13.0;53.7257038;86.8484686;205.0;2.4624645956311304;-2.619304191708574;0.19277784795027442;;86.8;12.113552238638716;108.175;-0.0627103089629856;-1.017640460895279;-0.0438462322830631;Груженный движется вперед;95;7530G;240;1577.0;31.0;31.0;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.0;39.0;0.5902430555555556;7.0;6.2;12.2;10.1;2.246643747447287;-1.9300807778446485;0;6.1;6.1;10.1;10.1;-;0;6.1;10.1;0.0;0;0;-;0.0;1;0;0.0;0.0
3;37.0;13.0;53.7255636;86.8483796;212.0;4.159645090167879;-2.8934466050965693;1.6591596143320433;;86.8;16.67176804741438;148.8;-0.0836137452839808;-0.9778729478943612;-0.0713775874375446;Груженный движется вперед;95;7530G;240;1617.0;39.0;42.0;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.0;39.0;0.7555763888888889;5.3;6.2;9.8;9.5;3.281308762544418;-1.669722784197293;0;6.1;6.1;10.1;10.1;-;0;6.1;10.1;0.0;0;0;-;0.0;1;0;0.0;0.0
4;54.0;16.0;53.7254098;86.8483538;210.0;3.2066578260347547;-3.1213941053099847;3.26798029556652;;86.8;17.20534823262502;220.175;-0.0020393596410727;-0.9646171102273886;-0.0540430304884266;Груженный движется вперед;95;7530G;240;1459.5;62.0;64.5;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.0;39.0;1.0002152777777775;6.3;7.8;7.3;14.3;4.094054945318745;-1.9104807035606863;0;6.1;6.1;10.1;14.645;point_30%;2;6.1;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
5;76.0;21.0;53.7252191;86.8482399;213.0;2.794291571831743;-3.3057250547524086;5.00050524188457;;86.4;22.515519973453543;437.525;-0.07545630671969;-0.9370857550729071;-0.0458855919241358;Груженный движется вперед;95;7530G;240;1805.0;97.0;100.0;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.0;39.0;1.4863541666666666;5.0;8.9;12.6;8.5;4.70470366457758;-1.6333056892191613;0;6.1;8.844999999999999;10.1;10.1;point_30%;2;6.1;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
6;99.0;21.0;53.7250187;86.8482187;210.0;3.500863586377423;-3.449017815827429;6.837999803517064;;86.4;22.352459501539222;414.8;-0.0530233506678902;-0.9819516671765066;-0.0601611094116447;Груженный движется вперед;95;7530G;240;1736.0;98.0;100.0;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.0;39.0;1.9472430555555555;5.8;6.5;9.8;11.8;5.133076289128229;-1.6530229002929753;0;6.1;6.1;10.1;10.1;-;0;6.1;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
7;122.0;18.0;53.7248105;86.8481897;208.0;3.364056989688831;-3.5538507509386354;8.76172933069487;;86.4;23.255684029902053;190.05;-0.0591414295911083;-1.0043846232283062;-0.0591414295911083;Груженный движется вперед;95;7530G;240;1773.0;47.0;47.0;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.0;39.0;2.686326388888889;6.3;5.3;9.1;13.1;5.398994187778004;-1.828407980383857;0;6.1;6.1;10.1;10.1;-;0;6.1;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
8;217.0;22.0;53.7239798;86.8478198;212.0;4.657833498885421;-3.6228022224896144;10.75295917364885;;86.8;95.63028633280716;406.25;-0.1396961354134801;-0.99775670439482;-0.0820842255531762;Груженный движется вперед;95;7530G;240;1829.0;86.0;100.0;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.0711743772242;39.01779359430605;3.2505625;6.9;6.6;15.5;6.7;5.5222787293342135;-2.24744393335694;0;6.1;6.1;14.645;10.1;point_30%;3;6.1;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
9;248.0;18.0;53.7237649;86.8475281;208.0;6.833027350931433;-3.658450592883955;12.792954682609878;;86.8;30.68314889715567;410.125;-0.0520036708473539;-0.968695829509534;-0.116243499541144;Груженный движется вперед;95;7530G;240;1828.0;87.0;99.5;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.1565836298932;39.03914590747331;3.820180555555556;5.3;6.5;10.6;10.5;5.522751282604167;-2.4747400475301777;0;6.1;6.1;10.1;10.1;-;0;6.1;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
10;272.0;14.0;53.723631;86.8472406;211.0;5.848695239651875;-3.663374224525245;14.862981207808815;;86.4;24.09945069304284;420.025;-0.0703579076170082;-0.9829713469970428;-0.1009483022330988;Груженный движется вперед;95;7530G;240;1826.0;89.0;100.0;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.2135231316727;39.05338078291816;4.170201388888889;4.5;5.5;9.6;9.5;5.420233216395177;-2.577437853692116;0;6.1;6.1;10.1;10.1;-;0;6.1;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
11;288.0;12.0;53.7235544;86.847036;212.0;6.539608135567649;-3.640151479817074;16.944304099476536;;86.4;15.947577374051152;411.775;-0.095849903130417;-1.009483022330988;-0.116243499541144;Груженный движется вперед;95;7530G;240;1828.0;87.0;100.0;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.2704626334519;39.06761565836299;4.627729166666667;4.9;5.0;10.2;10.4;5.23454589951455;-2.8833174701570687;0;6.1;6.1;10.1;10.1;-;0;6.1;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
12;303.0;10.0;53.7235212;86.8468236;212.0;7.638847701967707;-3.5913607211630287;19.018188707843905;;86.0;14.470070310980311;424.8;-0.020393596410727;-1.00336494340777;-0.1345977363107984;Груженный движется вперед;95;7530G;240;1823.0;91.0;100.0;800.0;30.0;800.0;31.0;872.0;43.0;888.0;41.0;4.0;31.0;832.3274021352313;39.081850533807824;5.099729166666667;3.5;4.5;7.3;11.9;4.985510700769596;-2.7889973370647425;0;6.1;6.1;10.1;10.1;-;0;6.1;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
