acc_X_std;acc_X_kurt;acc_X_var;acc_X_iqr;acc_Y_std;acc_Y_kurt;acc_Y_var;acc_Y_iqr;acc_Z_std;acc_Z_kurt;acc_Z_var;acc_Z_iqr;acc_Z_range;acc_std;acc_var;acc_iqr;acc_kurt;acc_cv;acc_skew;hole
0.043957051582579475;1.413939601734576;0.001932222383833553;0.033776894055266654;0.020042196032683417;-0.10910518054329797;0.00040168962181251093;0.020074946466809435;0.024359124974832717;-1.090067595456156;0.000593366969539519;0.035688793718772246;0.07545630671969;0.026019969244944492;0.0006770387995078573;0.013720051687934207;2.027814892729295;0.3491154146889728;1.0093733421043913;1
0.043957051582579475;1.413939601734576;0.001932222383833553;0.033776894055266654;0.020042196032683417;-0.10910518054329797;0.00040168962181251093;0.020074946466809435;0.024359124974832717;-1.090067595456156;0.000593366969539519;0.035688793718772246;0.07545630671969;0.026019969244944492;0.0006770387995078573;0.013720051687934207;2.027814892729295;0.3491154146889728;1.0093733421043913;1
0.043957051582579475;1.413939601734576;0.001932222383833553;0.033776894055266654;0.020042196032683417;-0.10910518054329797;0.00040168962181251093;0.020074946466809435;0.024359124974832717;-1.090067595456156;0.000593366969539519;0.035688793718772246;0.07545630671969;0.026019969244944492;0.0006770387995078573;0.013720051687934207;2.027814892729295;0.3491154146889728;1.0093733421043913;1
0.043957051582579475;1.413939601734576;0.001932222383833553;0.033776894055266654;0.020042196032683417;-0.10910518054329797;0.00040168962181251093;0.020074946466809435;0.024359124974832717;-1.090067595456156;0.000593366969539519;0.035688793718772246;0.07545630671969;0.026019969244944492;0.0006770387995078573;0.013720051687934207;2.027814892729295;0.3491154146889728;1.0093733421043913;1
0.043957051582579475;1.413939601734576;0.001932222383833553;0.033776894055266654;0.020042196032683417;-0.10910518054329797;0.00040168962181251093;0.020074946466809435;0.024359124974832717;-1.090067595456156;0.000593366969539519;0.035688793718772246;0.07545630671969;0.026019969244944492;0.0006770387995078573;0.013720051687934207;2.027814892729295;0.3491154146889728;1.0093733421043913;1
0.043957051582579475;1.413939601734576;0.001932222383833553;0.033776894055266654;0.020042196032683417;-0.10910518054329797;0.00040168962181251093;0.020074946466809435;0.024359124974832717;-1.090067595456156;0.000593366969539519;0.035688793718772246;0.07545630671969;0.026019969244944492;0.0006770387995078573;0.013720051687934207;2.027814892729295;0.3491154146889728;1.0093733421043913;1
0.04813544611047874;0.3498974443840887;0.002317021172254803;0.05366065055572555;0.02184738213033299;-0.5423758360569764;0.0004773081059487932;0.02173192617518102;0.030124030107425606;-0.5852656433894349;0.0009074571899130845;0.03900275313551542;0.0968695829509533;0.034604257672147615;0.001197454649040387;0.029041761644574823;0.1446654387174675;0.4215219509629539;0.8756991363738587;1
0.0650286321171217;0.7779450977946993;0.004228722995023952;0.06857346793106968;0.019192103861777558;1.476180830339143;0.00036833685064125706;0.01892780666870611;0.028225995324698733;-1.06409457752102;0.0007967068120699147;0.04021362292240241;0.0846334251045171;0.051893708570723306;0.0026929569892231615;0.05278924630041924;1.698435207859328;0.5256980006801775;1.333894218217735;1
0.0642373333970891;-0.666160963164055;0.00412643500196878;0.0729071071683491;0.01894171343732928;2.511900370272459;0.00035878850794190064;0.013064647700622017;0.03073461550346726;-0.5830902736813671;0.0009446165901459701;0.04021362292240241;0.098908942592026;0.056312108724990886;0.003171053589055195;0.0680620843676579;-0.5615699066646626;0.48893853295833917;0.9543407124684162;1
0.06165501433934538;-1.3805446565475674;0.0038013407931848844;0.10107576221066583;0.017326245065658358;3.394177361397514;0.00030019876807525065;0.012937187723054994;0.03053748838015363;-0.505805708889534;0.000932538196568018;0.03517895380850415;0.098908942592026;0.05640596920828735;0.0031816333623262607;0.08422847062577411;-1.3102258259178754;0.45379020008855575;0.48948787117277553;1
