acc_X;acc_X_std;acc_X_max;acc_Z;acc_Z_std;acc_Z_max;acc;acc_std;acc_var;acc_max;acc_range;fb_tilt_max;fb_tilt_var;fb_tilt_range;tilt_max;tilt_var;tilt_range;hole;lat;lon
-0.060183615835297;2.7632901303609616;2.820020631682545;0.0056082390129499;0.05773507724393749;0.1356174161313347;2.010625629608998;1.7569575102371398;3.086899692778689;5.805339659713034;5.4388577940383795;-0.8687672070969715;0.0028724279920111073;0.2182114815947792;0.1029876618741715;0.002205522754254604;0.15091261343938;1;53.72670667;86.83922635
2.820020631682545;2.7632901303609616;2.820020631682545;-0.0173345569491179;0.05773507724393749;0.1356174161313347;3.318229944885115;1.7569575102371398;3.086899692778689;5.805339659713034;5.4388577940383795;-0.8687672070969715;0.0028724279920111073;0.2182114815947792;0.1029876618741715;0.002205522754254604;0.15091261343938;1;53.72670667;86.83922635
0.942918537577012;2.7632901303609616;2.820020631682545;0.1356174161313347;0.05773507724393749;0.1356174161313347;1.7586916893508162;1.7569575102371398;3.086899692778689;5.805339659713034;5.4388577940383795;-0.8687672070969715;0.0028724279920111073;0.2182114815947792;0.1029876618741715;0.002205522754254604;0.15091261343938;1;53.72670667;86.83922635
0.7765468559542265;2.7632901303609616;2.820020631682545;-0.0152951973080452;0.05773507724393749;0.1356174161313347;1.429292543261378;1.7569575102371398;3.086899692778689;5.805339659713034;5.4388577940383795;-0.8687672070969715;0.0028724279920111073;0.2182114815947792;0.1029876618741715;0.002205522754254604;0.15091261343938;1;53.72670667;86.83922635
-0.6693612982023844;2.7632901303609616;2.820020631682545;0.0703579076170082;0.05773507724393749;0.1356174161313347;1.1352589474047026;1.7569575102371398;3.086899692778689;5.805339659713034;5.4388577940383795;-0.8687672070969715;0.0028724279920111073;0.2182114815947792;0.1029876618741715;0.002205522754254604;0.15091261343938;1;53.72670667;86.83922635
-3.937587332659413;2.7632901303609616;2.820020631682545;-0.0509839910268175;0.05773507724393749;0.1356174161313347;3.986831151702466;1.7569575102371398;3.086899692778689;5.805339659713034;5.4388577940383795;-0.8687672070969715;0.0028724279920111073;0.2182114815947792;0.1029876618741715;0.002205522754254604;0.15091261343938;1;53.72670667;86.83922635
-5.795995993952602;2.97633584706157;2.820020631682545;0.0458855919241358;0.059602202043402865;0.1356174161313347;5.805339659713034;1.7500819707691762;3.0627869044113236;5.805339659713034;5.4388577940383795;-0.8687672070969715;0.003149844027388778;0.2182114815947792;0.1029876618741715;0.0025861510021864794;0.15091261343938;1;53.72684045;86.83936781
-4.223607230997328;2.9009465762253974;2.604205658377194;-0.0438462322830631;0.06336516813956904;0.1356174161313347;4.223912375220079;1.7299440846172132;2.9927065359020872;5.805339659713034;5.4388577940383795;-0.8687672070969715;0.003195535128872087;0.2182114815947792;0.1029876618741715;0.0024756259028461975;0.1498929336188436;1;53.72698973;86.83952477
0.2386978833007028;3.200081631465357;3.74815966287143;0.0163148771285816;0.05008047977524197;0.0703579076170082;0.36648186567465374;1.7734005209561334;3.144949407727485;5.805339659713034;5.4388577940383795;-0.8687672070969715;0.0032449375492811885;0.2182114815947792;0.1029876618741715;0.0030320869104685805;0.16926685020903431;1;53.72714812;86.83968827999999
0.6440334345175478;3.386883779278674;3.74815966287143;0.058121749770572;0.050325328545302354;0.0703579076170082;0.8703279107100333;1.7339645043198497;3.006632902241182;5.805339659713034;5.4388577940383795;-0.8687672070969715;0.0032598405887030515;0.2182114815947792;0.1029876618741715;0.003401820921055637;0.16926685020903431;1;53.72733842;86.83986578000001
2.604205658377194;3.6711036615682966;4.359806340852405;-0.0275313551544814;0.045455436031082014;0.058121749770572;2.751584439245224;1.710646690796796;2.9263121007340294;5.805339659713034;5.4388577940383795;-0.8687672070969715;0.0031153157645421948;0.2182114815947792;0.1029876618741715;0.003976281103421635;0.1784439685938615;1;53.72753886;86.84003294
2.1968578052995107;3.3904832242977596;4.359806340852405;-0.0571020699500356;0.0465343559773626;0.058121749770572;2.5005645114230712;1.6967083645353263;2.878819274284141;5.805339659713034;5.4388577940383795;-0.8687672070969715;0.00368786974419144;0.2182114815947792;0.1029876618741715;0.0034048361871712243;0.1784439685938615;0;53.72775193;86.84018969000002
3.74815966287143;2.509205982174492;4.359806340852405;-0.0591414295911083;0.042985414194075755;0.058121749770572;4.036313679396599;1.5411467086217994;2.3751331774958055;4.918334805182501;4.551852939507847;-0.8687672070969715;0.0039679313578850845;0.2182114815947792;0.0642398286937901;0.0017398432069244685;0.13969613541348008;0;53.72797799999999;86.84032872
3.182764326976231;1.3134920188115304;4.359806340852405;0.0132558376669725;0.04897483480200148;0.058121749770572;3.65523886600998;1.5669401375613412;2.455301394700755;4.918334805182501;4.551852939507847;-0.9788926277148976;0.0014180097600605859;0.10808606097685314;-0.0040787192821454;0.0005360935204125037;0.0713775874375446;0;53.728212819999996;86.84045602
4.359806340852405;1.25919381875466;5.15669689462149;-0.0571020699500356;0.047829155376189786;0.058121749770572;4.918334805182501;1.547052840385471;2.393372490944754;6.529249882856809;5.658921972146776;-0.945243193637198;0.001900660287941666;0.14173549505455274;-0.0122361578464362;0.00043627781451723545;0.0734169470786173;0;53.728459410000006;86.84057205
2.3126397788636286;0.992435653482928;5.15669689462149;-0.0622004690527174;0.03556004947371706;0.0132558376669725;3.5333317267181887;1.3817293515827254;1.9091760010252186;6.529249882856809;4.028685371433738;-0.945243193637198;0.0015785928980170966;0.1386764555929435;-0.0387478331803813;0.0002463160492353028;0.0469052717446722;1;53.7287654;86.84069116
3.6241561739594688;0.969629572771207;5.15669689462149;-0.0662791883348628;0.035878307070559355;0.0132558376669725;4.693700041069196;1.290514997493032;1.66542895875444;6.529249882856809;4.028685371433738;-0.945243193637198;0.0015842999534236104;0.1386764555929435;-0.0387478331803813;0.00023775546612553485;0.0469052717446722;0;53.72908728;86.840798
2.8848458213412416;1.1320073026981858;5.958802575947713;-0.1029876618741715;0.03582755648899207;0.0132558376669725;4.5235963972423825;1.3242858764615886;1.7537330825956376;7.423083722315282;3.8897519955970936;-0.945243193637198;0.0017846938463008492;0.1386764555929435;-0.0438462322830631;0.0003145696592386877;0.057102069950035694;0;53.72940368;86.84089424
5.15669689462149;1.1334808590015992;5.958802575947713;-0.0856531049250535;0.03696392091127681;0.0132558376669725;6.529249882856809;1.2723316800320572;1.6188279040131972;7.423083722315282;3.8897519955970936;-0.945243193637198;0.001784263506596613;0.1386764555929435;-0.0438462322830631;0.0003167877860363603;0.057102069950035694;0;53.729721229999996;86.84097371
4.467137337535241;1.1416195852963382;5.958802575947713;-0.003059039461609;0.029916208059005307;-0.003059039461609;6.5275381403951656;1.1973763400951047;1.433710099819548;7.423083722315282;3.8897519955970936;-0.945243193637198;0.0018179859655674802;0.1386764555929435;-0.0438462322830631;0.00032583358438311913;0.057102069950035694;0;53.73002238;86.8410419
2.8821596965923115;1.1508311576898855;5.958802575947713;-0.023452635872336;0.029916208059005307;-0.003059039461609;5.431867181833097;1.2712832753161407;1.6161611660985342;7.423083722315282;3.8897519955970936;-0.945243193637198;0.0018286722535250165;0.1386764555929435;-0.0438462322830631;0.0003300041248724931;0.057102069950035694;0;53.730325099999995;86.84111934
5.958802575947713;1.1282582389156437;5.958802575947713;-0.0540430304884266;0.04727584326348578;-0.003059039461609;7.423083722315282;1.3311722938802732;1.7720196759944684;7.423083722315282;4.262164671888916;-0.945243193637198;0.0011553783484814775;0.11522381972060758;-0.0448659121035994;0.0003251404197588466;0.05608239012949939;0;53.730657480000005;86.84122388
4.089438260536315;1.4985626745743712;5.958802575947713;-0.0795350260018354;0.04736312455957965;-0.003059039461609;5.595126843906326;1.7405487378949926;3.0295099089878517;7.423083722315282;5.746249522406464;-0.945243193637198;0.0009984343248024027;0.10196798205363511;-0.0122361578464362;0.0006108628778840521;0.0887121443866626;0;53.730983030000004;86.84136255000001
3.072912782611712;1.8124690746178005;5.958802575947713;-0.0356887937187723;0.0459024576018452;-0.003059039461609;4.272188220236434;2.164756377535128;4.68617017407901;7.423083722315282;6.5628268587215475;-0.9187315183032528;0.0015201100210300426;0.12847965738758027;-0.0040787192821454;0.0009295915248683759;0.0968695829509534;0;53.731300090000005;86.84154393
3.1245299623462617;1.938307592172903;5.958802575947713;-0.0571020699500356;0.048757924064959275;-0.003059039461609;3.960737823534434;2.4054576528325775;5.786226519570813;7.423083722315282;7.083294394734465;-0.9187315183032528;0.0015615150545866012;0.12847965738758027;0.0010196798205363;0.0011014385879693142;0.1019679820536351;0;53.73160213;86.84176916999999
2.481798481116272;1.9400284502609857;5.958802575947713;-0.1723258896706434;0.05555867210958127;0.0356887937187723;3.1609190504263656;2.433391906080139;5.921396168576333;7.423083722315282;7.083294394734465;-0.9187315183032528;0.0017273200327126267;0.12847965738758027;0.0010196798205363;0.0011121133231831142;0.1019679820536351;1;53.73183845;86.84204133
0.667617731266952;2.252398217523519;5.958802575947713;-0.0774956663607627;0.057673388716417265;0.0356887937187723;1.6768341999088192;2.3718981292824433;5.625900735693553;7.423083722315282;7.083294394734465;-0.9187315183032528;0.001756952820400284;0.12847965738758027;0.0254919955134087;0.0015173373625329313;0.1264402977465075;1;53.73204838;86.8423511
0.2538561306078932;1.8044717944966124;4.089438260536315;-0.058121749770572;0.09129921803880732;0.1611094116447435;0.8602568635937345;1.870520059192041;3.4988452918397965;5.595126843906326;5.2553375163255085;-0.9187315183032528;0.0016641034189789534;0.12847965738758027;0.0254919955134087;0.0010200610610796973;0.0978892627714896;1;53.73224526;86.8426939
-0.0615827850556797;1.520765083221332;3.1245299623462617;-0.1193025390027531;0.11983346972437503;0.2131130824920974;0.3397893275808175;1.5125737096599048;2.287879227154326;4.272188220236434;3.932398892655617;-0.9187315183032528;0.001691830003949861;0.12847965738758027;0.0254919955134087;0.0007251541716828786;0.081574385642908;1;53.732430709999996;86.84305087
0.5092295704632229;1.7504877077535927;4.298566853083058;0.0356887937187723;0.12399579610136618;0.2131130824920974;0.5187964659026765;1.5321337455982036;2.347433814400781;4.375881212785898;4.036091885205081;-0.9187315183032528;0.0016751940529673153;0.12847965738758027;0.0254919955134087;0.000963048270733269;0.1009483022330987;1;53.73260555;86.84339211
-1.443637546300027;2.2946156070498476;6.00853016267417;-0.0020393596410727;0.12252806012069738;0.2131130824920974;1.4989722518560569;1.9627299146612498;3.8523087179061566;6.093202687103427;5.75341335952261;-0.9187315183032528;0.0016307968587826484;0.12847965738758027;0.0254919955134087;0.0016585234437535424;0.1325583766697256;1;53.732765240000006;86.84369516
-0.1756032601033608;2.7033145420292928;6.00853016267417;0.1611094116447435;0.10548942443249432;0.2131130824920974;0.5222676958845287;2.319790522719959;5.381428069301342;6.093202687103427;5.75341335952261;-0.9187315183032528;0.0015883751837771618;0.12847965738758027;0.0254919955134087;0.0022488108850404337;0.1325583766697256;1;53.73287333;86.84394405
0.224765425516221;3.0239098740933725;6.131016010116495;0.2131130824920974;0.10205880640614026;0.2131130824920974;0.5326323630158729;2.6212056423115184;6.87071901928574;6.208945099984953;5.869155772404135;-0.9187315183032528;0.0012809682256559613;0.11318446007953498;0.0254919955134087;0.002824368578061529;0.1335780564902619;1;53.73296138999999;86.84412938999999
4.298566853083058;3.2636023832530188;6.794282620537087;0.095849903130417;0.09837570655500062;0.2131130824920974;4.375881212785898;2.834829168770057;8.036256416109532;6.868069337184147;6.528280009603329;-0.9411644743550523;0.0006343496059031721;0.09075150402773546;0.0254919955134087;0.0032851959730217564;0.1447945345161618;1;53.733034739999994;86.84423858
6.00853016267417;3.2932554394363955;6.794282620537087;0.0346691138982359;0.0854881247753561;0.2131130824920974;6.093202687103427;2.812398371173642;7.909584598180156;6.868069337184147;6.34927287128147;-0.9839910268175792;0.00021788474689639323;0.047924951565208596;0.0254919955134087;0.0033449814218652766;0.1447945345161618;0;53.733098010000006;86.84427113000001
