acc_X_std;acc_X_kurt;acc_X_var;acc_X_iqr;acc_Y_std;acc_Y_kurt;acc_Y_var;acc_Y_iqr;acc_Z_std;acc_Z_kurt;acc_Z_iqr;acc_Z_range;acc_std;acc_var;acc_iqr;acc_kurt;acc_cv;hole
2.3532529034725087;-1.8989300667826439;5.537799227701793;4.291135992381724;0.8248412245417365;-1.048678448608523;0.6803630457035114;1.2216918958522123;0.04376567240478508;1.0593009527929271;0.04410115223819717;0.13459773631079838;1.4777640463864625;2.1837865767924907;2.0666028601580337;-0.910663318803597;0.491290442985099;0
2.3532529034725087;-1.8989300667826439;5.537799227701793;4.291135992381724;0.8248412245417365;-1.048678448608523;0.6803630457035114;1.2216918958522123;0.04376567240478508;1.0593009527929271;0.04410115223819717;0.13459773631079838;1.4777640463864625;2.1837865767924907;2.0666028601580337;-0.910663318803597;0.491290442985099;1
2.3532529034725087;-1.8989300667826439;5.537799227701793;4.291135992381724;0.8248412245417365;-1.048678448608523;0.6803630457035114;1.2216918958522123;0.04376567240478508;1.0593009527929271;0.04410115223819717;0.13459773631079838;1.4777640463864625;2.1837865767924907;2.0666028601580337;-0.910663318803597;0.491290442985099;1
2.3532529034725087;-1.8989300667826439;5.537799227701793;4.291135992381724;0.8248412245417365;-1.048678448608523;0.6803630457035114;1.2216918958522123;0.04376567240478508;1.0593009527929271;0.04410115223819717;0.13459773631079838;1.4777640463864625;2.1837865767924907;2.0666028601580337;-0.910663318803597;0.491290442985099;0
2.3532529034725087;-1.8989300667826439;5.537799227701793;4.291135992381724;0.8248412245417365;-1.048678448608523;0.6803630457035114;1.2216918958522123;0.04376567240478508;1.0593009527929271;0.04410115223819717;0.13459773631079838;1.4777640463864625;2.1837865767924907;2.0666028601580337;-0.910663318803597;0.491290442985099;0
2.3532529034725087;-1.8989300667826439;5.537799227701793;4.291135992381724;0.8248412245417365;-1.048678448608523;0.6803630457035114;1.2216918958522123;0.04376567240478508;1.0593009527929271;0.04410115223819717;0.13459773631079838;1.4777640463864625;2.1837865767924907;2.0666028601580337;-0.910663318803597;0.491290442985099;1
2.329001265206879;-1.7944937836081765;5.424246893335242;4.291135992381724;0.735853840950053;-0.9928697855181987;0.5414808752409459;1.0870764541329758;0.05088425517733001;-1.0358300666674143;0.07418170694401957;0.13459773631079838;1.4862205549752774;2.208851538031021;2.0666028601580337;-1.1052284918806632;0.481294648030172;1
2.1760767306660287;-1.2892334596309156;4.735309937746153;3.3706884153048255;0.6441807468973645;-0.9082133050444102;0.41496883467324636;0.9476944212350444;0.048293327928005524;-1.2723675522292888;0.07475527684307125;0.1315386968491894;1.456897203693047;2.1225494621286196;1.8606881246154772;-0.8158389989516367;0.479651222173007;1
2.1824763811644567;-1.3084863755629448;4.763203154340704;3.3706884153048255;0.5501194463012128;-0.7731124408710421;0.3026314051987529;0.8035457971584195;0.04687817867479169;-1.239731780247649;0.07399051697766902;0.12542061792597128;1.3027865568836674;1.6972528127968014;1.6326523416133893;-0.33794694625180455;0.4048572236865149;1
2.163351153650223;-1.3218505204582358;4.680088213999749;3.3836082746496774;0.4542408807241221;-0.5443962446551132;0.20633477772102612;0.6546305819030995;0.04776529284931397;-1.6244955431663273;0.07743193637197922;0.12542061792597128;1.1395756646886297;1.298632695550532;1.3092101860333716;-0.15531914058779708;0.32776022371491054;1
1.960877028658698;-0.5100138557095093;3.8450387215213646;2.1194591506793;0.35830308843921277;-0.14202713954141544;0.12838110318507834;0.4817870713883554;0.04372526662536407;-1.2117328678951655;0.06532323850311003;0.1203222188232895;1.0046452545015747;1.0093120873925339;0.8535693340325214;0.6593963385358056;0.27692972625588247;1
2.1386340825804067;-0.34385084510537417;4.573755739174538;2.1194591506793;0.26221762929683273;0.16714874973653135;0.06875808511405118;0.3297214836764608;0.040569442783687855;-1.4246634281901673;0.0732257571122668;0.11114510043846242;0.8685439876994826;0.754368658568919;0.6685589436300243;1.521044738441749;0.2322568037526716;0
1.8680800156238346;1.3268811906006508;3.489722944773146;1.457243482521285;0.23308914013660245;-0.9233325735894452;0.05433054724962069;0.3297214836764608;0.04118225541417361;-1.4984670382226517;0.0732257571122668;0.11114510043846242;0.8493254988804251;0.721353803048483;0.6685589436300243;1.628850782947018;0.22634349121928493;1
1.7541627366979649;1.9603127048255107;3.0770869068196935;1.2554674014575542;0.2892031218880688;0.4192835613296556;0.08363844570980516;0.3297214836764608;0.041751050044513134;-1.5280721236931092;0.07481900683185483;0.11114510043846242;0.8817414770693717;0.7774680323844774;0.8052848136696671;3.038127598382727;0.24930896766815955;1
1.798958642012013;1.2978786603610797;3.236252195669706;1.5632464323913893;0.42544846268034753;0.7498337880043502;0.18100639439707109;0.5177578421954312;0.04008349139735319;-1.367360587830028;0.06959314775160605;0.11114510043846242;1.0375220721899334;1.0764520502812935;0.8576843372563339;2.2372174691332654;0.3128647617000666;0
1.4621207421395706;-0.476272271702765;2.1377970645947686;2.065110126646975;0.5125590191602571;-1.0929996408005656;0.2627167481225249;0.7604841263569955;0.03826615627460299;-0.7906129168665496;0.0573569899051698;0.11114510043846242;0.7563095090235908;0.5720040734395051;1.045660177294065;-0.9402068444419746;0.2569753159093614;0
1.385985017119934;-0.2461739047337948;1.9209544676809438;1.732706944582282;0.5747676778970707;-1.8219471064379178;0.33035788355519086;1.1108460796637845;0.029896313686217126;-1.7203243533634978;0.050856531049250586;0.0795350260018355;0.8048737728931464;0.6478217902912483;1.3705793658517518;-1.421190853576849;0.2917785186617306;0
1.3047838648891341;0.10903653013608507;1.7024609340750263;1.3361136315553175;0.6278062874476256;-1.770110493079045;0.3941407345587707;1.164774532370884;0.028006102299998285;-1.215977507518753;0.04754257163250741;0.0795350260018355;0.8580335298253765;0.7362215383045954;1.3792758282898072;-1.1623188115029295;0.3382681702330273;0
1.4781424858970345;-0.4457278728781081;2.1849052086138645;1.7505008921221314;0.6868668761803614;-1.1459455552066646;0.4717861055937678;0.9673111218622834;0.0258654649686888;-0.6928817972405247;0.03352197410013254;0.0795350260018355;0.8563735958690483;0.7333757357016839;1.3716416245702914;-1.1363013721745898;0.3380206975450162;0
1.4231947924824226;-0.656314347912979;2.025483417349086;1.9531762271913733;0.6926502380457927;-0.8793140965914387;0.4797643522648934;0.8838117396763971;0.02195201437181369;-1.1973585494063492;0.031992454369328;0.058121749770572106;0.7771677628588484;0.6039897316270272;1.1454001798486493;-1.4984544113144989;0.3427492193615276;0
1.774829254838363;0.2241166217591934;3.150018883830099;2.0899468588013423;0.6124919393463412;-0.9406363211434449;0.37514637576424203;0.9456336163174286;0.020640297145727706;-1.038385233410606;0.02893341490771896;0.05506271030896301;0.7933245134517376;0.6293637836434361;1.1454001798486493;-1.3672342480763793;0.3484355251363647;1
1.9910124558872258;-0.3081559442665832;3.964130599498082;2.0899468588013423;0.5207522048407841;-1.0709872746666744;0.2711828588465379;0.7335577460528959;0.03738706271585539;4.761267749628829;0.02893341490771896;0.1244009381054348;0.8317308645669373;0.691776231073265;1.1454001798486493;-1.3570858213942887;0.36109732096964764;0
