len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;12.0;53.7511353;86.7653817;219.0;;48.0;0.0;193.25;-0.0530233506678902;-1.009483022330988;-0.0356887937187723;Груженный движется вперед;95;7530G;240;1562.0;46.0;45.5;764.0;21.0;764.0;20.0;844.0;37.0;840.0;31.0;36.0;33.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.21472222222222223;5.3;7.0;12.6;9.8;2.021980098493114;-1.8589074712407616;0.904608546455749;-0.17423827768654998;-0.005299743665180712;6.2;6.2;10.3;10.3;-;6.2;10.3;0;0;0;0;-;0;0;0;0;0;1
17.0;19.0;53.7511345;86.7656369;217.0;;48.8;16.798425248366357;414.05;-0.0571020699500356;-1.0105027021515245;-0.0418068726419904;Груженный движется вперед;95;7530G;240;1746.5;98.0;100.0;764.0;21.0;764.0;20.0;844.0;37.0;840.0;31.0;36.0;33.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.559763888888889;6.8;5.3;14.2;9.7;2.3653407941063076;-2.0099055733031035;1.154270744494917;0.704503670020915;-0.06342953741873059;6.2;6.2;14.935;10.3;point_60%;6.2;10.3;1;0;0;0;-;0;0;0;0;0;1
41.0;22.0;53.7511206;86.766007;220.0;;48.8;24.410420855534056;227.325;0.023452635872336;-1.0227388599979603;-0.0214132762312633;Груженный движется вперед;95;7530G;240;1334.0;56.5;61.5;764.0;21.0;764.0;20.0;844.0;37.0;840.0;31.0;36.0;33.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.8123472222222223;7.0;8.5;13.7;9.8;1.1991221487236963;-2.1384683274891882;1.291115656566036;1.4763869591455832;0.043735166428281236;6.2;8.99;14.935;10.3;point_60%;6.2;10.3;1;0;0;0;-;0;0;0;0;0;1
67.0;21.0;53.7511308;86.7664012;219.0;;50.0;25.972511321418875;40.6;-0.0622004690527174;-1.0359946976649332;0.020393596410727;Груженный движется вперед;95;7530G;240;1277.0;15.0;23.0;764.0;21.0;764.0;20.0;844.0;37.0;840.0;31.0;36.0;33.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.8687361111111113;7.1;7.1;15.3;9.1;-1.1256974585858646;-2.246225795641261;1.3281328417014464;2.145960170098104;-0.09523937282494388;6.2;6.2;14.935;10.3;point_60%;6.2;10.3;1;0;0;0;-;0;0;0;0;0;1
93.0;17.0;53.7511089;86.7667889;219.5;;51.0;25.636013688193174;256.1375;-0.06322014887325375;-0.9765983481186908;-0.030845314571224552;Груженный движется вперед;95;7530G;240;1441.5;73.75;80.0;764.0;21.0;764.0;20.0;844.0;37.0;840.2564102564103;31.19230769230769;36.0;33.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.224482638888889;7.7;6.5;15.2;11.9;1.805277707945199;-2.334808039601568;1.2783118589334892;2.7177718832891276;-0.172709015952895;6.2;6.2;14.935;10.3;point_60%;6.2;10.3;1;0;0;0;-;0;0;0;0;0;1
118.0;18.0;53.7510706;86.7671602;217.0;;50.8;24.809443715233446;225.3;0.0122361578464362;-1.0370143774854697;-0.0173345569491179;Груженный движется вперед;95;7530G;240;1508.0;67.0;68.0;764.0;21.0;764.0;20.0;844.0;37.0;840.5641025641025;31.42307692307692;36.0;33.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.4748159722222223;5.7;6.8;14.4;7.2;0.9575907248889868;-2.405845121212356;1.1546422672945043;3.1963706791293025;-0.1777579039844197;6.2;6.2;14.935;10.3;point_60%;6.2;10.3;1;0;0;0;-;0;0;0;0;0;1
136.0;18.0;53.7510411;86.7674379;222.0;;50.8;18.571906124317575;133.3125;-0.0499643112062812;-0.934026715611298;-0.0285510349750178;Груженный движется вперед;95;7530G;240;1102.0;41.0;45.5;764.0;21.0;764.0;20.0;844.0;37.0;840.7692307692307;31.57692307692308;36.0;33.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.7340347222222223;5.5;8.3;18.4;5.9;1.7483560249246517;-2.4609671023158697;0.9701136258168328;3.586305138029278;-0.18196511980663876;6.2;8.99;18.025000000000002;10.3;point_60%;6.2;10.3;1;0;0;0;-;0;0;0;0;0;1
175.0;15.0;53.7509783;86.7680151;219.0;;50.8;38.63134243822828;41.325;-0.0520036708473539;-1.0166207810747423;0.0397675130009177;Груженный движется вперед;95;7530G;240;1301.0;15.0;23.0;764.0;21.0;764.0;20.0;844.0;37.0;840.9743589743589;31.730769230769234;36.0;33.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.779951388888889;8.2;5.8;11.6;7.5;-2.2371949423851634;-2.5018040447543557;0.7377154935328152;3.8921238403997043;-0.13407002414730895;8.99;6.2;10.3;10.3;point_60%;6.2;10.3;1;0;0;0;-;0;0;0;15;0;1
192.0;12.0;53.7509575;86.7682759;221.0;;50.8;17.322323317377787;41.05;-0.0316100744366268;-1.0370143774854697;0.0326297542571632;Груженный движется вперед;95;7530G;240;1302.0;15.0;23.0;764.0;21.0;764.0;20.0;844.0;37.0;841.1794871794872;31.884615384615387;36.0;33.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.8255625;6.8;7.0;11.5;11.4;-1.8013863219961177;-2.5299860103700604;0.47043742947479195;4.118375366651231;-0.13286765113476573;6.2;6.2;10.3;10.3;-;6.2;10.3;0;0;0;0;-;0;0;0;0;0;1
205.0;8.0;53.7509425;86.7684657;220.0;;50.8;12.604476250630919;45.35;-0.037728153359845;-1.015601101254206;0.0275313551544814;Груженный движется вперед;95;7530G;240;1291.5;16.0;25.0;764.0;21.0;764.0;20.0;844.0;37.0;841.3846153846155;32.03846153846154;36.0;33.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.8885486111111112;6.7;6.3;10.8;8.6;-1.5517487173194964;-2.5471430610052295;0.18126899267510288;4.269608297194505;-0.23434089146633807;6.2;6.2;10.3;10.3;-;6.2;10.3;0;0;0;0;-;0;0;0;0;0;1
