Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;Скорость;Продольный наклон;уклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;rec_hole;примечание;рекомендованная скорость_holes;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;nom_point;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа
53.7510766;86.7656558;1;-;0;0;9;1.2729880413703945;-0.5743757235755725;0.22113961219505276;-2.2750739938833537;-0.45144974804890103;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;0.022462174579732208;9.022342246029794;-;0;274.0;-;0;0;0;0;0;240;7530G;95;6.6;10.7
53.75107842027652;86.7657928336876;1;point_90%;0;0;27;3.818964124111184;-0.9497483640309627;0.40908049685136494;-2.434939004500742;0.11178402365393947;12.198252448191315;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-0.10829472240088878;18.662825013705042;-;0;274.0;1;0;1;0;0;0;240;7530G;95;6.6;10.7
53.7510603;86.7660747;1;point_90%;0;0;53;7.496485132514546;-0.7353858760964823;0.5213167075805295;-2.579159193048334;0.5598623963314702;11.311130447943809;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;0.10861238103690973;25.366533833054103;-;0;274.0;1;0;0;0;0;0;240;7530G;95;6.6;10.7
53.751085;86.7664578;1;point_90%;0;0;77;10.891119909502263;-0.1621773558721245;0.5642028069060332;-2.7069737372391014;0.8942099508761814;10.427292340305002;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-0.05777921110045359;24.48120160564891;-;0;274.0;1;0;0;0;0;0;240;7530G;95;6.6;10.7
53.7510723;86.7668291;1;point_90%;0;0;100;14.144311570782161;0.46732072096579613;0.5400168806921879;-2.8180286168717794;1.1099026599654938;10.444674465279013;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-0.207975051162949;22.967160612287902;-;0;274.0;1;0;0;0;0;0;240;7530G;95;6.6;10.7
53.7510297;86.7671705;1;-;0;0;126;17.821832579185525;1.0296616409348616;0.46578572511047367;-2.9095106286969834;1.22283264937608;0.0;0;0;0;0;0;Нет;убрали яму т.к не подтвердилась;0;0.0;0.0;-0.1025711523643269;25.54885954885114;-;0;274.0;-;0;0;0;0;0;240;7530G;95;6.6;10.7
53.7510062;86.7675566;1;point_90%;0;0;150;21.216467356173244;1.5463241150830895;0.35003242766058595;-2.981778162278065;1.2439268410924709;7.9046471902186815;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-0.15912601032909168;24.93980020055177;-;0;274.0;2;0;0;0;0;0;240;7530G;95;6.6;10.7
53.7509707;86.7679307;1;point_90%;0;0;185;26.166976405947;2.0492455081377168;0.1961686078997587;-3.038075008391109;1.181706131584611;6.7897206520265065;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-0.14165667119618797;34.534880257468906;-;0;274.0;2;0;0;0;0;0;240;7530G;95;6.6;10.7
53.7509269;86.7684501;1;point_90%;0;0;224;31.68325791855204;2.2640897547331926;0.01142782392469821;-3.083022988651968;1.0163802539760116;8.622964162337876;0;0;0;0;0;Объезд слева;-;0;31.68325791855204;0.0;-0.29183607291922953;38.84631592695818;-;0;274.0;2;0;0;0;0;0;240;7530G;95;6.6;10.7
53.7508265;86.7690153;1;point_90%;0;0;251;31.71111471398883;2.375925285679996;-0.14117445412824167;-3.1122758257730325;0.8551239877238329;6.741218011731513;0;0;0;0;0;Объезд слева;-;0;0.0;31.68325791855204;-0.3628477945305524;27.041908789345754;-;0;274.0;2;0;0;0;0;0;240;7530G;95;6.6;10.7
