len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;13.0;53.7512074;86.7652746;210.0;;86.4;0.0;295.65;-0.0346691138982359;-1.0339553380238604;-0.0418068726419904;Груженный движется вперед;95;7530G;240;1598.0;78.0;79.5;748.0;22.0;744.0;22.0;820.0;36.0;832.0;32.0;80.0;35.0;816.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.5748749999999999;5.5;8.5;12.5;10.8;2.3141328607130722;-2.0775062926196526;-0.06973383348112001;-1.2089034847655369;-0.20712839321774235;6.3;9.135;11.0;11.0;point_90%;6.3;11.0;1;0;0;0;-;0;0;0;0;0;1
26.0;17.0;53.7511593;86.7656617;208.0;;86.0;26.036834982260096;212.91249999999997;-0.0469052717446721;-0.9890894259202612;0.037728153359845;Груженный движется вперед;95;7530G;240;1546.0;98.0;100.0;748.0;22.0;744.0;22.0;820.0;36.0;832.0;32.0;80.0;35.0;816.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.8705868055555555;7.5;7.6;11.6;10.0;-2.182000265668052;-2.275009971341518;0.2410735891123747;-0.43150463840117936;0.03336583486490685;6.3;9.135;11.0;11.0;point_90%;6.3;11.0;1;0;0;0;-;0;0;0;0;0;1
48.0;19.0;53.751166;86.7660012;210.0;;86.0;22.359549301047156;130.175;-0.0499643112062812;-1.041093096767615;-0.0091771183848271;Груженный движется вперед;95;7530G;240;1200.0;42.0;84.5;748.0;22.0;744.0;22.0;820.0;36.0;832.0;32.0;80.0;35.0;816.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route36', '/home/pi/adviser/route35'];1.0152256944444444;8.1;8.3;11.1;10.9;0.504462175681482;-2.448471214630774;0.44439061972064403;0.18039380798002047;-0.07626197998285655;6.3;9.135;11.0;11.0;point_90%;6.3;11.0;1;0;0;0;-;0;0;0;0;0;1
73.0;20.0;53.7511494;86.7663686;214.0;;86.0;24.254086959972447;365.45;-0.0173345569491179;-0.9992862241256244;0.0356887937187723;Груженный движется вперед;95;7530G;240;1569.0;95.0;100.0;748.0;22.0;744.0;22.0;820.0;36.0;832.0;32.0;80.0;35.0;816.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35', '/home/pi/adviser/route36'];1.42128125;6.6;8.6;12.5;9.5;-2.0451010712468687;-2.599243842485577;0.5533839628393303;0.6405161887920523;-0.07633588761081356;6.3;9.135;11.0;11.0;point_90%;6.3;11.0;1;0;0;0;-;0;0;0;0;0;1
94.0;18.0;53.751135;86.766687;209.0;;85.6;21.0194544576273;371.25;-0.1417354950545528;-1.1257265218721322;0.0132558376669725;Груженный движется вперед;95;7530G;240;1582.0;97.0;100.0;748.0;22.0;744.0;22.0;820.0;36.0;832.0;32.0;80.0;35.0;816.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35', '/home/pi/adviser/route36'];1.73065625;9.4;6.0;12.7;16.2;-0.6693632661443352;-2.728681674904082;0.5812203229640761;0.9625868384489054;-0.1137567044637584;9.135;9.135;11.0;15.95;point_90%;6.3;11.0;1;0;0;0;-;0;0;0;0;0;1
110.0;19.0;53.7511188;86.7669268;201.0;;85.6;15.887195416360456;393.45;-0.0101967982053635;-0.9319873559702252;-0.058121749770572;Груженный движется вперед;95;7530G;240;1653.0;97.0;100.0;748.0;22.0;744.0;22.0;820.0;36.0;832.0;32.0;80.0;35.0;816.0;37.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route36', '/home/pi/adviser/route34'];2.1678229166666667;6.0;6.9;10.2;17.3;3.5683159301525307;-2.8381385318844456;0.5410664045905239;1.1603300913645693;-0.05099573209189012;6.3;9.135;11.0;15.95;point_90%;6.3;11.0;1;0;0;0;-;0;0;0;0;0;1
132.0;21.0;53.7511083;86.7672747;209.0;;85.6;22.929862579225798;406.35;-0.0193739165901906;-1.0278372591006424;-0.0244723156928724;Груженный движется вперед;95;7530G;240;1828.0;86.0;100.0;748.0;22.0;744.0;22.0;820.0;36.0;832.0;32.0;80.0;35.0;816.0;37.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route34', '/home/pi/adviser/route36'];2.6193229166666665;7.3;8.5;23.3;13.5;1.3636853909598607;-2.928968233424824;0.44608891221431596;1.2474702819530337;-0.08851765140419987;6.3;9.135;22.549999999999997;11.0;point_90%;6.3;11.0;1;0;0;0;-;0;0;0;0;0;1
160.0;27.0;53.7510866;86.7676882;210.0;;86.4;27.325081602032373;140.15;-0.0428265524625267;-0.9523809523809524;-0.0050983991026817;Груженный движется вперед;95;7530G;240;1572.0;35.0;36.0;748.0;22.0;744.0;22.0;820.0;36.0;832.0;32.0;80.0;35.0;816.0;37.0;/home/pi/adviser/route35;['/home/pi/adviser/route36', '/home/pi/adviser/route35', '/home/pi/adviser/route34'];2.8139756944444443;8.0;7.3;12.6;11.4;0.30641002337178125;-3.002524599523374;0.30945455033109465;1.2377317446282876;-0.1754736775024741;6.3;6.3;15.95;11.0;point_90%;6.3;11.0;1;0;0;0;-;0;0;0;0;0;1
197.0;30.0;53.7510283;86.7682443;209.0;;86.8;37.175479162512545;231.8;-0.020393596410727;-0.9268889568675436;-0.0275313551544814;Груженный движется вперед;95;7530G;240;1455.0;60.0;83.0;748.0;22.0;744.0;22.0;820.0;36.0;832.0;32.0;80.0;35.0;816.0;37.0;/home/pi/adviser/route35;['/home/pi/adviser/route36', '/home/pi/adviser/route35', '/home/pi/adviser/route34'];3.135920138888889;5.6;7.4;14.7;13.1;1.7009431864673072;-3.0601614501782506;0.14433002343650253;1.1448388138043213;-0.29946783765402163;6.3;6.3;15.95;11.0;point_90%;6.3;11.0;1;0;0;0;-;0;0;0;0;0;1
231.0;32.0;53.7509374;86.7687422;213.0;;87.2;34.300320255684596;34.1;-0.0142755174875089;-1.018150300805547;0.0591414295911083;Груженный движется вперед;95;7530G;240;1283.0;12.0;19.5;748.0;22.0;744.0;22.0;820.0;36.0;832.0;32.0;80.0;35.0;816.0;37.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route34', '/home/pi/adviser/route36'];3.1738090277777777;6.9;8.1;12.5;12.4;-3.3240858177870565;-3.1032326053876105;-0.03611796397381846;0.9825158238951244;-0.41506359570161444;6.3;6.3;15.95;11.0;point_90%;6.3;11.0;1;0;0;0;-;0;0;0;0;0;1
266.0;28.0;53.7508104;86.7692296;211.0;;87.6;35.05956686296713;41.85;-0.0948302233098807;-0.9564596716630978;-0.0652595085143265;Груженный движется вперед;95;7530G;240;1279.5;15.0;23.5;748.0;22.0;744.0;22.0;820.0;36.0;832.0;32.0;80.0;35.0;816.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35', '/home/pi/adviser/route36'];3.2203090277777777;9.9;7.9;15.4;14.6;3.8842713095691583;-3.13309188514961;-0.2187227074042249;0.7644871093146841;-0.46805802766543936;9.135;6.3;15.95;15.95;point_90%;6.3;11.0;1;0;0;0;-;0;0;0;0;0;1
300.0;28.0;53.7506749;86.7696829;209.0;;88.0;33.434149248634405;370.075;-0.0795350260018354;-1.01458142143367;-0.0285510349750178;Груженный движется вперед;95;7530G;240;1636.0;93.0;99.0;748.0;22.0;744.0;22.0;820.0;36.0;832.0;32.0;80.0;35.0;816.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35', '/home/pi/adviser/route36'];3.631503472222222;8.8;6.5;11.9;11.5;1.6069905823291684;-3.151093109462405;-0.3903175023590748;0.5044770044769948;-0.6830906542470196;9.135;6.3;15.95;11.0;point_90%;6.3;11.0;1;0;0;0;-;0;0;0;0;0;1
