len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;11.0;53.7511144;86.7653608;211.0;1408.0;50.0;0.0;431.95;0.0112164780258998;-0.979912307535434;-0.0861629448353217;Груженный движется вперед;95;7530G;240;1805.5;92.5;99.5;764.0;21.0;772.0;19.0;832.0;36.0;848.0;32.0;36.0;34.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.47994444444444445;4.2;6.4;11.4;11.9;5.0247230094031465;1.11464912584158;2.6804331504772767;-0.6110198868819294;0.1400838069196797;6.2;6.2;10.2;10.2;-;6.2;10.2;0;0;0;0;-;0;0;0;0;0;1
13.0;15.0;53.7511307;86.7655563;212.0;1408.0;50.4;12.99582324505829;335.4;-0.0020393596410727;-0.8708065667380442;-0.0305903946160905;Груженный движется вперед;95;7530G;240;1532.0;91.5;99.0;764.0;21.0;772.0;19.0;832.0;36.0;848.0;32.0;36.0;34.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.8526111111111111;8.3;6.6;9.8;18.4;2.0118994751718735;0.1694712594055754;2.1338315362560483;0.6479165789510815;-0.012643318513450241;8.99;6.2;10.2;17.849999999999998;point_60%;6.2;10.2;1;0;0;0;-;0;0;0;0;0;1
30.0;18.0;53.7511288;86.7658104;210.0;1408.0;50.8;16.727122546074487;86.725;-0.0091771183848271;-1.026817579280106;0.020393596410727;Груженный движется вперед;95;7530G;240;1278.0;41.5;52.0;764.0;21.0;772.0;19.0;832.0;36.0;848.0;32.0;36.0;34.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.9489722222222222;6.2;7.1;8.7;11.5;-1.137754923670476;-0.6548711566428473;1.6161489881898954;1.6416684209787795;0.05993239532248795;6.2;6.2;10.2;14.79;point_60%;6.2;10.2;1;0;0;0;-;0;0;0;0;0;1
51.0;20.0;53.7511401;86.7661289;218.0;1408.0;51.2;21.002530185436783;125.325;-0.0020393596410727;-0.9268889568675436;0.0132558376669725;Груженный движется вперед;95;7530G;240;973.0;51.0;100.0;764.0;21.0;772.0;19.0;832.0;36.0;847.6571428571428;32.0;36.0;34.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.0882222222222222;7.0;6.5;8.6;15.5;-0.8193537470929764;-1.3653139184064453;1.1298933140394998;2.392644520230736;-0.04750539286301425;6.2;6.2;10.2;14.79;point_60%;6.2;10.2;1;0;0;0;-;0;0;0;0;0;1
77.0;21.0;53.7511289;86.7665273;217.0;1408.0;51.2;26.253754739583865;196.625;-0.0336494340776996;-1.0370143774854697;-0.0326297542571632;Груженный движется вперед;95;7530G;240;1251.0;63.0;100.0;764.0;21.0;772.0;19.0;832.0;36.0;847.2;32.0;36.0;34.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.2520763888888888;6.7;9.6;15.9;11.7;1.8012750425079647;-1.9687928219879753;0.677572321565544;2.923253757736521;-0.023920602978426686;6.2;8.99;14.79;14.79;point_60%;6.2;10.2;1;0;0;0;-;0;0;0;0;0;1
100.0;20.0;53.7511239;86.7668807;206.5;1408.0;51.0;23.2687320852933;208.6375;-0.0469052717446721;-0.9324971958804935;0.006627918833486249;Груженный движется вперед;95;7530G;240;1268.0;66.0;99.5;764.0;21.0;772.0;19.0;832.0;36.0;846.5142857142857;32.0;36.0;34.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.4838958333333332;10.5;8.6;25.5;16.3;-0.40672068536408307;-2.472243663490195;0.26169381852871076;3.2559050145257062;-0.16043722458100484;10.85;8.99;14.79;14.79;point_60%;6.2;10.2;1;0;0;0;-;0;0;0;0;0;1
122.0;19.0;53.7510926;86.7672078;212.0;1408.0;52.0;21.811037080620164;295.0;-0.0392576730906495;-1.0008157438564291;-0.0091771183848271;Груженный движется вперед;95;7530G;240;1540.0;79.0;80.5;764.0;21.0;772.0;19.0;832.0;36.0;845.8285714285714;32.0;36.0;34.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.811673611111111;5.0;6.1;10.1;13.4;0.5249631600335583;-2.88260223901586;-0.11523438731031765;3.41300717162786;-0.19417154182089869;6.2;6.2;14.79;14.79;point_60%;6.2;10.2;1;0;0;0;-;0;0;0;0;0;1
145.0;20.0;53.7510526;86.7675518;209.0;1408.0;51.6;23.07703839497286;379.2;-0.0397675130009177;-1.0421127765881513;0.011726317936168;Груженный движется вперед;95;7530G;240;1638.0;97.0;100.0;764.0;21.0;772.0;19.0;832.0;36.0;845.3714285714286;32.0;36.0;34.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];2.3383402777777773;6.3;6.7;13.7;12.4;-0.6442216122882155;-3.206804344667728;-0.4507044881908584;3.4169691100725554;-0.20531021190936039;6.2;6.2;14.79;14.79;point_60%;6.2;10.2;1;0;0;0;-;0;0;0;0;0;1
168.0;25.0;53.7510105;86.7678937;211.0;1408.0;52.0;22.987962179528378;281.6175;-0.0713775874375446;-1.0278372591006424;0.0224329560517997;Груженный движется вперед;95;7530G;240;1339.0;73.6;79.0;764.0;21.0;772.0;19.0;832.0;36.0;844.9142857142857;32.0;36.0;34.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];2.651248611111111;7.5;6.1;12.9;10.8;-1.2473016172805158;-3.451785776548557;-0.7422086763522291;3.290199710889362;-0.1782785195115768;6.2;6.2;14.79;14.79;point_60%;6.2;10.2;1;0;0;0;-;0;0;0;0;0;1
199.0;27.0;53.7509612;86.7683564;215.0;1408.0;52.0;30.947217426528443;151.50750000000002;-0.0999286224125624;-0.9432038339961252;-0.0397675130009177;Груженный движется вперед;95;7530G;240;1443.0;42.400000000000006;51.0;764.0;21.0;772.0;19.0;832.0;36.0;844.4571428571428;32.0;36.0;34.0;836.0;35.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];2.8195902777777775;8.1;7.4;12.5;13.4;2.4008632006922;-3.6244823307611034;-0.9872391440337474;3.0551078551078508;-0.25736411071639553;8.99;6.2;14.79;14.79;point_60%;6.2;10.2;1;0;0;0;-;0;0;0;0;0;1
