len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;10.0;53.7513288;86.7654984;213.0;;54.4;0.0;133.75;-0.046395431834404;-1.015601101254206;-0.0285510349750178;Груженный движется вперед;95;7530G;240;1031.5;50.0;91.0;764.0;22.0;764.0;21.0;840.0;37.0;860.0;34.0;32.0;38.0;840.0;41.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.1857638888888889;5.2;7.4;12.2;10.2;1.6086238320547335;-4.1521573499161395;-1.2180272997770811;-1.2386425834701575;-0.1285825092538042;6.4;6.4;10.2;10.2;-;6.4;10.2;0;0;0;0;-;0;0;0;0;0;1
17.0;12.0;53.7513088;86.76576;205.0;;55.6;17.362724419337642;79.45000000000002;-0.0897318242071989;-1.0563882940756602;0.0652595085143265;Груженный движется вперед;95;7530G;240;1006.0;29.5;52.0;764.0;22.0;764.0;21.0;840.0;37.0;859.1724137931035;34.0;32.0;38.0;840.0;41.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.29611111111111116;8.1;7.4;12.6;11.9;-3.522363054141163;-3.6361624663572245;-0.8295890826757282;-0.9096880131362812;-0.418200142729271;6.4;6.4;10.2;10.2;-;6.4;10.2;0;0;0;0;-;0;0;0;0;0;1
33.0;11.0;53.7512502;86.765983;205.0;;57.2;16.062907492492496;25.15;-0.1024778219639033;-1.0105027021515245;0.0836137452839808;Груженный движется вперед;95;7530G;240;1314.0;9.0;13.0;764.0;22.0;764.0;21.0;840.0;37.0;858.0689655172414;34.0;32.0;38.0;840.0;41.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.3240555555555556;8.1;6.7;9.9;9.3;-4.706117614117064;-3.2247507113908207;-0.5153661812329511;-0.6716096164371985;-0.4609490232062816;6.4;6.4;10.2;10.2;-;6.4;10.2;0;0;0;0;-;0;0;0;0;0;1
47.0;11.0;53.7511979;86.7661611;209.0;;56.4;13.089289009258147;140.825;-0.0795350260018354;-0.9931681452024064;-0.0163148771285816;Груженный движется вперед;95;7530G;240;1055.0;53.0;100.0;764.0;22.0;764.0;21.0;840.0;37.0;856.9655172413793;34.0;32.0;38.0;840.0;41.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.4805277777777778;7.9;4.5;10.0;12.5;0.9381163299184208;-2.9087390384136906;-0.2680450949108647;-0.5145046524356858;-0.24441075409151525;6.4;6.4;10.2;10.2;-;6.4;10.2;0;0;0;0;-;0;0;0;0;0;1
62.0;13.0;53.751165;86.7663842;212.0;;56.0;15.135052814243098;252.775;0.0214132762312633;-1.012542061792597;-0.0418068726419904;Груженный движется вперед;95;7530G;240;1331.0;77.0;98.5;764.0;22.0;764.0;21.0;840.0;37.0;855.8620689655172;34.0;32.0;38.0;840.0;41.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.6911736111111111;5.7;6.4;11.1;12.8;2.3638158759271755;-2.678944400822597;-0.08031232317158365;-0.42847038019451944;0.029207889730039405;6.4;6.4;10.2;10.2;-;6.4;10.2;0;0;0;0;-;0;0;0;0;0;1
75.0;16.0;53.7511686;86.7665926;214.0;;55.6;13.723485851183346;24.25;-0.023452635872336;-0.974813908432752;-0.0428265524625267;Груженный движется вперед;95;7530G;240;1384.0;11.0;11.5;764.0;22.0;764.0;21.0;840.0;37.0;854.7586206896551;34.0;32.0;38.0;840.0;41.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.7181180555555555;6.0;7.0;10.3;10.6;2.5148342186948307;-2.526183752014304;0.055145634522776765;-0.40360405877647576;0.11529412948107232;6.4;6.4;10.2;10.2;-;6.4;10.2;0;0;0;0;-;0;0;0;0;0;1
95.0;18.0;53.7511893;86.7668949;208.0;;55.6;20.031445107522536;89.3625;-0.0713775874375446;-1.0635260528194148;0.0356887937187723;Груженный движется вперед;95;7530G;240;1036.5;34.0;55.75;764.0;22.0;764.0;21.0;840.0;37.0;853.655172413793;34.0;32.0;38.0;840.0;41.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];0.8422326388888889;8.5;6.2;11.6;7.1;-1.9176452169052514;-2.4412740453855735;0.14564227871010216;-0.4300029472443312;-0.28281060858566165;9.28;6.4;10.2;10.2;point_60%;6.4;10.2;1;0;0;0;-;0;0;0;0;0;1
115.0;16.0;53.7511405;86.7671789;210.0;;55.6;19.467245043161977;154.475;-0.0101967982053635;-0.9941878250229428;-0.0112164780258998;Груженный движется вперед;95;7530G;240;1079.0;57.0;100.0;764.0;22.0;764.0;21.0;840.0;37.0;852.5517241379309;34.0;32.0;38.0;840.0;41.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.013871527777778;6.3;7.0;9.8;12.0;0.6463525062006694;-2.4150322343331694;0.19849110992827734;-0.4977643046608621;-0.28603033837626657;9.28;6.4;10.2;10.2;point_60%;6.4;10.2;1;0;0;0;-;0;0;0;0;0;1
134.0;15.0;53.7510912;86.7674624;209.0;;55.2;19.45129497956645;223.5;-0.0163148771285816;-0.9952075048434792;-0.0453757520138676;Груженный движется вперед;95;7530G;240;1550.0;62.0;66.0;764.0;22.0;764.0;21.0;840.0;37.0;851.4482758620691;34.0;32.0;38.0;840.0;41.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.2622048611111112;5.3;6.2;10.7;9.5;2.610200601151012;-2.438275272253854;0.22100562871518714;-0.5969853900888444;-0.304212209747895;9.28;6.4;10.2;10.2;point_60%;6.4;10.2;1;0;0;0;-;0;0;0;0;0;1
152.0;19.0;53.7510431;86.7677215;210.0;;55.2;17.87573467971294;239.825;-0.0963597430406852;-0.9360660752523708;0.0142755174875089;Груженный движется вперед;95;7530G;240;1319.0;75.0;99.5;764.0;22.0;764.0;21.0;840.0;37.0;850.344827586207;34.0;32.0;38.0;840.0;41.0;/home/pi/adviser/route34;['/home/pi/adviser/route34'];1.5286770833333334;9.3;4.2;11.1;10.9;-0.8691319118540715;-2.501820112544392;0.22049933560871726;-0.717763462591055;-0.20797491068311036;9.28;6.4;10.2;10.2;point_60%;6.4;10.2;1;0;0;0;-;0;0;0;0;0;1
