Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;Скорость;Продольный наклон;уклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;rec_hole;примечание;рекомендованная скорость_holes;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;nom_point;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа
53.7135001;86.8415641;1;-;0.0;0.0;18;1.8120805369127515;2.17995947921306;0.6980117177879037;1.1761973610310141;0.4149846322260108;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.1979419821555921;18.0497026216632;-;0.0;1111.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7136511;86.8416639;1;point_90%;0.0;0.0;29;2.919463087248322;1.7657413540054876;0.6552196161191824;0.7605933566174216;0.5776935707970186;27.611616864247395;0.0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;1.9261796403879075;11.209164496474788;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7137455;86.8416047;1;point_90%;0.0;0.0;41;4.12751677852349;1.2026979952048422;0.5296343413759204;0.39516544680041243;0.6890657235484815;21.60047889891847;0.0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;2.3734333658455347;11.936240713103865;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.71382;86.8414744;1;point_90%;0.0;0.0;66;6.644295302013423;0.5868608520789951;0.3326749883800175;0.07631310128218038;0.745358090185676;11.079912729437291;0.0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;2.054186312321998;25.585374597751965;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7140235;86.8412939;1;point_90%;0.0;0.0;88;8.859060402684563;0.06385968183475621;0.07576065195337213;-0.19956421023508342;0.742827670413877;0.0;0.0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;1.6353969367009542;21.94218265683718;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.71422019549745;86.84127239937095;1;point_90%;0.0;0.0;113;11.375838926174495;-0.34427287815758467;-0.22968957308211585;-0.4360670180491852;0.6777314639383603;5.840602662944511;0.0;0;0;0;0;Нет;;0;0.0;0.0;1.4197618858313759;25.1335551204928;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7144434;86.8413298;1;point_90%;0.0;0.0;129;12.986577181208053;-0.2626136932967868;-0.5722565919045469;-0.6367958524579318;0.5463264704644012;6.863661388647172;0.0;0;0;0;0;Нет;-;0;0.0;0.0;2.2687602543080727;15.387207633193974;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7145493;86.8411797;1;point_90%;0.0;0.0;149;14.999999999999998;-1.1463165642393691;-0.9405213096920186;-0.8053512437591284;0.34486968969727694;5.575641081549414;0.0;0;0;0;0;Нет;-;0;15.0;0.0;2.6407208757783645;20.331348444380883;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.714637;86.840909;1;point_90%;0.0;0.0;171;15.781725888324873;-2.282279147044269;-1.3570517330920402;-0.9525591433790731;0.02018060392444571;5.963002678754065;0.0;0;0;0;0;Нет;-;0;0.0;0.0;2.582298347911264;21.77808704003121;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7147408;86.8406288;1;point_90%;0.0;0.0;191;16.492385786802032;-4.37482431752375;-1.679208250233063;-1.041572776943282;-0.25847132251073435;1.2736228290557683;0.0;0;0;0;0;Нет;-;0;0.0;0.0;2.5269541303730323;20.38549725472997;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7148464;86.840376;1;point_90%;15.0;0.0;193;16.563451776649746;-5.990799962999326;-1.9495632597601475;-1.167495645618808;-0.5342742460969135;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;2.2730082337533597;1.5138535287396138;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.71485678164448;86.84036115781505;1;point_90%;0.0;0.0;213;17.274111675126903;-5.658767568418165;-2.245637520844198;-1.1881236024883925;-0.8796686254814482;0.0;0.0;0;0;0;0;Нет;;0;0.0;0.0;2.0402316354258128;20.673221242209888;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7150224;86.8402192;1;point_90%;0.0;0.0;236;18.091370558375633;-3.121016561204609;-2.61601601234801;-1.199427697623301;-1.3709513985376311;0.0;0.0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;1.735376728790774;22.55796601395588;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7152223;86.8401631;1;point_90%;0.0;0.0;256;18.80203045685279;-1.1111020142471335;-2.9960859432238145;-1.3145448073991468;-2.0935230797300157;0.0;0.0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;1.7620587633761051;19.684335588263593;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7153959;86.8401063;1;point_90%;0.0;0.0;274;19.441624365482234;0.10963066903101981;-3.3672915847598013;-1.4722347655701764;-2.9934683451925395;0.0;0.0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;1.7368538477902344;18.014700877377713;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7155555;86.8400611;1;point_90%;0.0;0.0;295;20.18781725888325;0.3318256628496077;-3.4529062206738033;-1.641003158554779;-4.263783981025442;4.7716576376595805;0.0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;1.7069061359882793;21.022661479188557;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7157426;86.8400178;1;point_90%;0.0;0.0;320;21.076142131979694;-1.818712952906974;-3.222590903630575;-1.8428697361085546;-5.868527640941547;6.118721951446994;0.0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;1.4466183626464475;25.477265046450636;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7159697;86.8400657;1;point_90%;0.0;22.0;346;22.0;-4.742610608263846;-2.9129499535978685;-1.884799705294491;-7.286188651706034;5.377713874109781;0.0;0;0;0;0;Нет;добавили новую яму;0;22.0;0.0;1.434993408832811;26.178912529652873;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7162027;86.8401195;1;point_90%;0.0;0.0;353;21.792899408284022;-5.976145113117703;-2.601067200271448;-1.881520965120049;-8.452070790001986;5.904010089500399;0.0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;1.3183646016526942;6.208371469069823;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.71625670234308;86.8401430373365;1;point_90%;0.0;0.0;374;21.171597633136095;-7.276379425436688;-2.2642994675954746;-1.940734630617355;-9.32844371465079;6.13576201959513;0.0;0;0;0;0;Нет;;0;0.0;0.0;1.2323865424130838;20.947342402127152;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7164342;86.8402486;1;point_90%;0.0;0.0;397;20.49112426035503;-6.175687836752106;-1.9017142041606807;-1.9353741475279835;-9.866703156358518;6.3033583201667955;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.0974268827048013;23.814286884231244;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7166246;86.8404134;1;point_90%;0.0;0.0;423;19.72189349112426;-3.992591186101719;-1.3836483498630083;-1.8419321467297294;-10.508228425470008;3.022824352032592;0.0;0;0;0;0;Нет;-;0;0.0;0.0;0.9803868917310982;25.90358994122434;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7168179;86.8406323;1;point_90%;0.0;0.0;451;18.893491124260354;-2.4789934415232606;-0.682129744154156;-1.65199106816458;-11.20769932494092;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;0.9323451988537996;27.933666780111828;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7170194;86.840885;1;point_90%;0.0;0.0;472;18.272189349112427;-1.1464409074633428;-0.05276048190437513;-1.4307508528743447;-11.600401386608509;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.0364494568742004;20.74823466329286;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7171798;86.8410454;1;point_90%;0.0;0.0;495;17.59171597633136;0.9007625850662729;0.502120901753218;-1.309264637975419;-11.816274402481529;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;0.9128174122782062;23.53815388079994;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7173471;86.8412639;1;point_90%;0.0;0.0;515;17.0;2.7148684615625456;1.0006752148849891;-1.259810646975141;-11.875862068965748;0.0;0.0;0;0;0;0;Нет;добавили новую яму;0;17.0;0.0;1.1120378217044415;19.219830128441973;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7175019;86.8413931;1;point_90%;0.0;0.0;533;16.6002538071066;4.307043536603251;1.5773463734706477;-1.327728534774529;-11.795183360700829;0.0;0.0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;1.1148867729555;18.523381361675472;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7176513;86.8415169;1;point_90%;0.0;17.0;552;16.178299492385786;4.606824719861745;2.2327239630782962;-1.4499454779241436;-11.539427111841128;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.1145070384925653;18.61363837530934;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7178014;86.8416414;1;point_90%;0.0;0.0;570;15.778553299492385;4.41212825028338;2.9706801630854023;-1.6621411303711704;-11.082795110381532;6.66460114268368;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.1927342475031277;18.649757314086127;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7179571;86.8417459;1;point_90%;0.0;0.0;591;15.312182741116752;4.377032315967756;3.723572056782629;-1.9559370752094747;-10.23309615033773;5.506547524417455;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.3256486983208358;20.357060099781016;-;0.0;1111.0;1;1;0;0;0;0;240;7530G;95;6.9;10.3
53.7181345;86.8418209;1;point_30%;0.0;0.0;613;14.823604060913706;4.50872292576048;4.263984483724942;-2.2945593414675436;-9.451705893085387;1.78544872219556;0.0;0;0;0;0;Объезд справа;добавили новую яму;0;0.0;0.0;1.4418228485205393;22.531392817566548;-;0.0;1111.0;1;0;0;1;0;0;240;7530G;95;6.9;10.3
53.71833521846952;86.8418648909239;1;-;0.0;0.0;626;14.53489847715736;4.995643124360463;4.728529370871357;-2.447432255247862;-8.655208903484933;0.0;0.0;0;0;0;0;Нет;;0;0.0;0.0;1.380312839907188;12.389461453237198;-;0.0;1111.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7184445;86.8419005;1;-;0.0;0.0;643;14.157360406091371;5.25009899336458;5.115720222276939;-2.4386656102996263;-7.7349023900749545;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.3699718171713016;17.73367162165692;-;0.0;1111.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7186006;86.8419542;1;-;0.0;0.0;659;13.802030456852792;5.476844820928317;5.383844523354659;-2.265652985732829;-6.570735267287119;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.4311540820023634;15.09742172490883;-;0.0;1111.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7187349;86.8419861;1;-;0.0;0.0;677;13.402284263959391;5.537914909382135;5.590284537651537;-1.9327978419670866;-5.2485312899107015;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.1982150230332156;18.02387143748667;-;0.0;1111.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7188857;86.8420857;1;-;0.0;0.0;691;13.091370558375635;5.614621284748134;5.775918179912374;-1.5483392979734136;-2.794125159642456;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.3381131527240446;14.655209958975432;-;0.0;1111.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7190138;86.842137;1;-;0.0;0.0;712;12.625;5.555416229646443;5.775324533483515;-1.2466851445437759;-0.5555190658639053;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.4354773460030847;20.83310979929924;-;0.0;1111.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.719199233029364;86.84217966530376;1;-;0.0;0.0;719;12.469543147208121;5.815529857898462;5.821413875448716;-1.0606761119634862;1.5025725232622062;0.0;0.0;0;0;0;0;Нет;;0;0.0;0.0;1.1211095921107648;7.26420416146295;-;0.0;1111.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.719258;86.8422276;1;-;0.0;0.0;737;12.069796954314722;5.469073681932439;5.908660228735341;-0.9000756032463115;3.3610654989965965;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.036472463140203;17.35894564225632;-;0.0;1111.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7193922;86.8423618;1;-;0.0;0.0;754;11.69225888324873;5.49731574464079;6.09911657775641;-0.8502906894337037;5.018755701514418;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.119847557511338;17.427328010453216;-;0.0;1111.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7195331;86.8424771;1;-;0.0;0.0;774;11.248096446700508;5.324364273029273;6.364825168226398;-0.6418230449752371;6.479948914431796;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;0.8144720219891877;19.77380485641425;-;0.0;1111.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7196623;86.8426831;1;-;0.0;0.0;797;10.73730964467005;5.640035130216113;6.610650670444817;-0.20293705512062782;8.61642036124811;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;0.7118479721437422;22.750550843522593;-;0.0;1111.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
