acc_X;acc_X_std;acc_Z;acc_Z_std;acc;acc_std;acc_var;acc_max;acc_range;fb_tilt_max;fb_tilt_std;fb_tilt_var;fb_tilt_range;tilt_max;tilt_var;tilt_range;class;lat;lon
-1.210797766036919;1.9608770286586985;-0.130519017028653;0.04372526662536407;4.013529180822096;0.5045350253374241;0.2545555917922352;5.386880455812384;1.9399532567435402;-0.9778729478943612;0.02867136260125187;0.0008220470334124643;0.10808606097685314;0.0693382277964719;0.001233960111386516;0.1101254206179259;30.0;53.72676054;86.85359574
-1.092306060223339;2.138634082580407;-0.0851432650147853;0.040569442783687855;4.052285317152782;0.4532359294085567;0.2054228077068382;5.386880455812384;1.48214686728465;-0.9646171102273886;0.03456716262676196;0.0011948887320650087;0.12134189864382572;0.0693382277964719;0.0014230207626568943;0.1172631793616804;0.0;53.72671718;86.85339366000001
0.5972885543126647;1.8680800156238349;-0.0214132762312633;0.04118225541417361;3.987195301536197;0.5354803112445693;0.28673916373058084;5.386880455812384;2.059415096183725;-0.9646171102273886;0.034509630369205326;0.0011909145882191784;0.12134189864382572;0.0693382277964719;0.0010689869308096152;0.1172631793616804;30.0;53.726704600000005;86.85317628
-1.6291584616036392;1.7541627366979655;-0.0989089425920261;0.041751050044513134;4.269858882710586;0.6288161110382424;0.39540970150125926;5.386880455812384;2.277527701229843;-0.9646171102273886;0.035168689833106434;0.001236836744577244;0.12134189864382572;0.0693382277964719;0.000947847748160158;0.1172631793616804;30.0;53.72672057999999;86.85294394
-0.8308198912566113;1.7989586420120136;-0.0774956663607627;0.04008349139735319;4.0044973414076255;0.7237583845906338;0.5238261992652438;5.386880455812384;2.435015195124548;-0.9646171102273886;0.026894343879054112;0.0007233057326848154;0.08871214438666253;0.0693382277964719;0.00098799064446335;0.1172631793616804;0.0;53.726770349999995;86.85269931
2.843707780693752;1.4621207421395714;-0.0193739165901906;0.03826615627460299;4.61551532885349;0.555990445570566;0.30912537556575653;4.61551532885349;1.6636500681656536;-0.9646171102273886;0.027877517095914406;0.000777155959433;0.08871214438666253;0.0295707147955541;0.0006460178770784133;0.0774956663607626;0.0;53.72687742999999;86.85245823
-0.2856656698980217;1.385985017119935;-0.0418068726419904;0.029896313686217126;3.327465359628659;0.6598663743388854;0.4354236319831461;4.61551532885349;2.0455826326090825;-0.9646171102273886;0.025526471367773133;0.0006516007404897416;0.07545630671969028;0.0295707147955541;0.0005757309841771617;0.0774956663607626;0.0;53.72701137;86.85222096999999
-0.2635792917065326;1.3047838648891352;-0.0193739165901906;0.028006102299998285;3.109352754582541;0.7379624206981839;0.5445885343627233;4.61551532885349;2.2041363187666656;-0.9646171102273886;0.025326097617140567;0.000641411220512933;0.07545630671969028;0.0295707147955541;0.000510368448294181;0.0774956663607626;0.0;53.72716577;86.85199392999999
1.1851379601162026;1.4781424858970353;-0.0392576730906495;0.0258654649686888;2.951865260687836;0.7525293251982409;0.5663003852833197;4.61551532885349;2.2041363187666656;-0.9646171102273886;0.0238851518615611;0.0005705004794498357;0.07545630671969028;0.0316100744366268;0.0006572038212026136;0.07953502600183529;0.0;53.727333;86.85178228
1.8356635490828972;1.4231947924824235;-0.0744366268991536;0.02195201437181369;3.244530555377243;0.6922216709271234;0.47917084170113866;4.61551532885349;2.2041363187666656;-0.9646171102273886;0.02165102810709186;0.0004687670180940817;0.07545630671969028;0.0316100744366268;0.0006048005756075977;0.07953502600183529;0.0;53.72750788;86.85158596
0.2241758420492189;1.7748292548383637;-0.0703579076170082;0.020640297145727706;2.569932696244407;0.8368023156247119;0.7002381154348799;4.8225538666394385;2.4111748565526145;-0.9646171102273886;0.021247068091557162;0.00045143790248726646;0.07545630671969028;0.0316100744366268;0.0009465278471881027;0.10808606097685311;30.0;53.727679550000005;86.85139923
0.6684643444720629;1.9910124558872266;-0.058121749770572;0.03738706271585539;2.411379010086824;0.8656134825071389;0.7492867010981369;4.8225538666394385;2.4111748565526145;-0.9834811869073112;0.017740996319112256;0.0003147429503947546;0.056592230039767655;0.0316100744366268;0.0012019936694638053;0.10808606097685311;0.0;53.727848519999995;86.85122004
-1.7874581095430075;2.085503839328117;-0.0530233506678902;0.04133251046293248;2.6314165995807217;0.9352789819415435;0.87474677406161;4.8225538666394385;2.4111748565526145;-0.9834811869073112;0.016636031046635233;0.0002767575289846114;0.056592230039767655;0.0316100744366268;0.0013285193188810483;0.10808606097685311;0.0;53.728017550000004;86.85104091
1.985853951017364;2.1181254010428736;-0.0723972672580809;0.04163189666835828;2.6997105980442853;1.0217826201253073;1.044039722790138;4.8225538666394385;2.4111748565526145;-0.9834811869073112;0.016731244230855227;0.00027993453351252633;0.056592230039767655;0.0316100744366268;0.0013787159904221297;0.10808606097685311;0.0;53.728186429999994;86.85086675
4.403025747062502;2.151104728477003;-0.0642398286937901;0.04164490232825966;4.8225538666394385;1.1031111014707213;1.2168541021879482;4.8225538666394385;2.698766520119126;-0.9834811869073112;0.015859217632573953;0.0002515147839173446;0.056592230039767655;0.0316100744366268;0.0014208257413466964;0.10808606097685311;0.0;53.72835669999999;86.85069653999999
4.345904467941416;2.174470948925305;0.0499643112062812;0.039731909947325436;4.7681731379963415;1.1592123352470205;1.3437732381888505;4.8225538666394385;2.698766520119126;-0.9911287855613338;0.0143611444319223;0.00020624246939453288;0.04894463138574512;0.0316100744366268;0.0014513134320709572;0.10808606097685311;0.0;53.72853676;86.85052844
3.986649591473723;2.0995372252927873;0.0112164780258998;0.037815475305994925;4.368524305914489;1.153910016425017;1.3315083260059828;4.8225538666394385;2.698766520119126;-0.9911287855613338;0.007417348169373392;5.501705386570681e-05;0.020393596410727133;0.0316100744366268;0.0013542703846727798;0.10808606097685311;0.0;53.728714460000006;86.85036822
4.307445865845901;2.1212473399393326;-0.0142755174875089;0.0372154420942678;4.715418094443379;1.1511167004901133;1.325069658147245;4.8225538666394385;2.698766520119126;-0.9911287855613338;0.00851787055899569;7.255411885980557e-05;0.023452635872336147;0.0316100744366268;0.00138184967216103;0.10808606097685311;0.0;53.72889065;86.85021673
0.6451553234208096;1.6962364422368186;-0.0418068726419904;0.03861941502094622;2.1237873465203125;1.138388815944078;1.29592909626656;4.8225538666394385;2.698766520119126;-0.9911287855613338;0.010168576332994693;0.0001033999446399398;0.030590394616090588;-0.0071377587437544;0.0008780345177521601;0.0693382277964719;0.0;53.72906349;86.85007725
1.0503931765209338;1.6922191432512923;-0.0387478331803813;0.036222003721040875;2.310365153742306;1.126076702577265;1.2680487400872866;4.8225538666394385;2.698766520119126;-0.9911287855613338;0.01001748572712429;0.00010035002029313883;0.030590394616090588;-0.0071377587437544;0.0008738495363331138;0.0693382277964719;0.0;53.729243139999994;86.84993946
1.393367803783187;1.5594435912159308;-0.037728153359845;0.03435176060061318;2.644661491868577;1.0868967979324764;1.1813446493558706;4.7681731379963415;2.644385791476029;-0.991638625471602;0.008884325151811536;7.893123340311105e-05;0.030080554705822382;-0.0071377587437544;0.000747970840565192;0.0688283878862037;0.0;53.729421890000005;86.84981101000001
0.4026110428155546;1.4131001393348561;-0.0489446313857448;0.02362686135343159;2.44273239473823;1.0905003180743715;1.1891909437203056;4.795085267862583;2.6712979213422705;-0.9809319873559702;0.011211326945019003;0.00012569385186810914;0.040787192821454155;-0.0071377587437544;0.0006175057055333321;0.0688283878862037;0.0;53.729600149999996;86.84969487000001
1.026793548564767;1.2613388226449171;-0.0693382277964719;0.017683925475997366;2.8404795777601866;1.1138648559924942;1.2406949174151798;4.795085267862583;2.6712979213422705;-0.9574793514836342;0.018681456998252664;0.00034899683557756343;0.06423982869379019;-0.0071377587437544;0.00048730917179337814;0.0688283878862037;0.0;53.72977465;86.84959033
2.574181035971133;1.0419211975331266;-0.040787192821454;0.013495089932412992;3.9794779358798946;1.1861060424810859;1.4068475440101433;5.2300447322401435;3.106257385719831;-0.9574793514836342;0.018634088810179816;0.0003472292657856686;0.06423982869379019;-0.0071377587437544;0.00032809792215574316;0.0458855919241358;0.0;53.7299459;86.84949789999999
2.9468277349397107;1.1239906634259418;-0.0387478331803813;0.016457293951036404;4.489361346644782;1.277504585416744;1.632017965760807;5.88242432000187;3.5720591662595638;-0.9574793514836342;0.019046158493758715;0.0003627561533693773;0.06423982869379019;-0.0071377587437544;0.00037878269711974987;0.0596512695013766;0.0;53.73011368;86.8494148
3.027349520012479;1.0936056168707209;-0.0683185479759355;0.019444227414627195;4.795085267862583;1.2064329410315204;1.455480441205964;5.88242432000187;3.4396919252636398;-0.9574793514836342;0.01957885568582949;0.0003833315899665378;0.06423982869379019;-0.0071377587437544;0.00036253953942429304;0.0596512695013766;0.0;53.73026154;86.84935018
2.3417473902286536;1.693288874577908;-0.0693382277964719;0.01966577070839453;4.59990856808683;1.5288094648645105;2.337258379859311;7.842719682590095;5.399987287851865;-0.9574793514836342;0.019710586474306332;0.0003885072191611078;0.06423982869379019;-0.0071377587437544;0.0008713685846154051;0.110125420617926;0.0;53.73039867;86.84929787
3.009095882880098;1.5015615850941746;-0.0499643112062812;0.023487153971258903;5.2300447322401435;1.3286671809044877;1.7653564776126784;7.842719682590095;5.002240104829909;-0.9574793514836342;0.01895373628794763;0.00035924411927306277;0.06423982869379019;-0.0183542367696543;0.0006877954866205192;0.0989089425920261;0.0;53.73052749;86.84925517
3.85759385509203;1.80660158315001;-0.0825940654634444;0.02461593583916019;5.88242432000187;1.4604125164788766;2.132804718288165;8.479518365949305;4.500040430069411;-0.9574793514836342;0.017332557461603525;0.000300417548159788;0.05608239012949934;-0.0392576730906495;0.0009866880726069076;0.09330070357907619;0.0;53.73065145;86.84921785
3.210975584282955;2.344261240120186;-0.0933007035790761;0.02180098083945416;5.3000799349478545;1.8089087120633405;3.2721507285786533;9.68561634084402;5.196254994199237;-0.9574793514836342;0.016548649198844197;0.0002738577903064067;0.05608239012949934;-0.0392576730906495;0.0016726177911137595;0.1198123789130213;0.0;53.73076244;86.84919572
6.720834347202639;2.5766757912920344;-0.0887121443866625;0.019360868046271417;7.842719682590095;1.9123102841519162;3.6569306228731824;9.68561634084402;5.085707772757189;-0.9574793514836342;0.015357760779245324;0.00023586081615252597;0.05608239012949934;-0.0392576730906495;0.0020188881791691864;0.1198123789130213;0.0;53.73087206;86.8491799
4.474142457413997;2.6072025794725704;-0.1111451004384623;0.023336649887880593;5.888621341299805;1.8697802388112188;3.4960781414489386;9.68561634084402;5.085707772757189;-0.9574793514836342;0.015086437763101743;0.00022760060437994234;0.05608239012949934;-0.0392576730906495;0.0020631005294540474;0.1198123789130213;0.0;53.73097955000001;86.84917219
7.645203554685122;2.402804351534887;-0.0948302233098807;0.029692016912141607;8.479518365949305;1.6895065441943642;2.854432362875583;9.68561634084402;4.455571608603876;-0.9829713469970428;0.009818151238846166;9.63960937488565e-05;0.0305903946160907;-0.0530233506678902;0.0017362647445516672;0.1060467013357806;0.0;53.731082549999996;86.84917535000001
9.11304635011683;2.131710721226636;-0.0713775874375446;0.03433632904263196;9.68561634084402;1.5017540431384644;2.2552652060827247;9.68561634084402;4.385536405896165;-0.9829713469970428;0.008813662626484794;7.768064889349485e-05;0.0305903946160907;-0.0571020699500356;0.0013657220419029585;0.1019679820536352;0.0;53.731182190000006;86.84918283
8.689270720331645;1.8708955756195702;-0.0530233506678902;0.03984300948984389;9.157943869071275;1.375896148857409;1.8930902124406497;9.68561634084402;4.385536405896165;-0.9829713469970428;0.009143065880069336;8.359565368728807e-05;0.0305903946160907;-0.0571020699500356;0.0010416415863820625;0.1019679820536352;0.0;53.73127831000001;86.84919703
8.182279352821721;1.4566065658114586;-0.0367084735393086;0.0407317809020544;8.571628985742471;1.3475860283013803;1.8159881036730887;9.68561634084402;4.245523346636154;-0.9829713469970428;0.007274827768629401;5.292311906322143e-05;0.021413276231263434;-0.078515346181299;0.0006323971922114613;0.0805547058223718;0.0;53.73137384;86.84921576
8.07160006741934;1.714936856781765;-0.0173345569491179;0.042018287792311475;8.37618672641554;1.7163832234240863;2.9459713696516574;9.68561634084402;5.190649184036764;-0.9829713469970428;0.007520786750111501;5.656223334065271e-05;0.021413276231263434;-0.0774956663607627;0.0008806541023947274;0.0815743856429081;0.0;53.73147632;86.84923376
7.690665896047844;1.6516393376962075;-0.0132558376669725;0.033583966686282295;7.901453508809216;1.8460414393519533;3.4078689958046318;9.68561634084402;5.190649184036764;-0.9829713469970428;0.007600434650421416;5.776660687532652e-05;0.021413276231263434;-0.0774956663607627;0.0008188151533517992;0.0815743856429081;0.0;53.73158859;86.84924875
7.067663133350758;1.7876855976150978;0.0020393596410727;0.02525660900102558;7.207598499251829;1.9723905806267528;3.8903246025451392;9.68561634084402;5.190649184036764;-0.986030386458652;0.00724239910222443;5.245234475590124e-05;0.020393596410727022;-0.0774956663607627;0.0009589037239173115;0.0815743856429081;0.0;53.73171257;86.84925753
5.335904834031989;1.6560761030898;-0.0061180789232181;0.020307307563222195;5.440092994207865;1.8121298029135018;3.2838144226073265;9.157943869071275;4.66297671226402;-0.986030386458652;0.006752037838727006;4.559001497560125e-05;0.020393596410727022;-0.0774956663607627;0.00082267376976025;0.0734169470786173;0.0;53.73184567999999;86.84925496
4.429738924046586;1.493317375833202;0.0101967982053635;0.016034895217313314;4.494967156807255;1.6204081961706471;2.6257227222170103;8.571628985742471;4.076661828935216;-0.9890894259202612;0.005514499950496752;3.0409709704028672e-05;0.017334556949117896;-0.0774956663607627;0.0006750297047901649;0.0652595085143265;0.0;53.73198575;86.84923631
4.870838475757923;1.2987792394587752;-0.026511675333945;0.01550747928090418;4.889886415208844;1.3900242651001689;1.9321674575672647;8.37618672641554;3.8812195696082847;-0.9870500662791885;0.006459984409203238;4.1731398567148914e-05;0.01937391659019061;-0.0774956663607627;0.0005125981278355955;0.0642398286937901;0.0;53.732127379999994;86.84919873999999
4.806630987236748;1.1718478811361162;-0.0101967982053635;0.016911526364433008;4.810997454442342;1.2135829674964709;1.47278361899754;7.901453508809216;3.406486352001961;-0.9870500662791885;0.006467133871898114;4.1823820517051895e-05;0.01937391659019061;-0.0774956663607627;0.0004149774432505244;0.056082390129499296;0.0;53.732269859999995;86.84914153999999
5.183628751394273;0.9713629067773929;0.0101967982053635;0.017432250895427936;5.184128809490684;0.9817243818602979;0.9637827619389839;7.316708720231824;2.8217415634245686;-0.9870500662791885;0.005348596234613254;2.8607481680919078e-05;0.01937391659019061;-0.0774956663607627;0.0002917327730548388;0.050983991026817596;0.0;53.73241535000001;86.84904638999998
5.105089267532289;0.827166530281852;0.0081574385642908;0.017327557733382872;5.105189818459175;0.8154091387660051;0.6648920635831181;7.316708720231824;2.8217415634245686;-0.9870500662791885;0.006712569460620723;4.5058588763657986e-05;0.01937391659019061;-0.0774956663607627;0.00020864544009201755;0.050983991026817596;0.0;53.7325519;86.84892438
6.071849681985452;0.8537859926476355;0.0244723156928724;0.01761847528854439;6.071962259050454;0.8434761749566492;0.7114520577194998;7.316708720231824;2.8217415634245686;-0.9829713469970428;0.008059306017287457;6.49524134802858e-05;0.023452635872336258;-0.0774956663607627;0.00021904290945610805;0.050983991026817596;0.0;53.7326785;86.84878218
7.316278851440387;0.7705532897150177;-0.0275313551544814;0.01734088713858757;7.316708720231824;0.7690837180401693;0.5914897653544906;7.316708720231824;2.505711265789482;-0.9829713469970428;0.008740116119410892;7.63896297807861e-05;0.023452635872336258;-0.0846334251045171;0.0001772450826124648;0.0438462322830632;0.0;53.732794309999996;86.84861639
5.992688406292443;0.7146003119474897;-0.0193739165901906;0.016109650378816304;5.993906452638327;0.7145271162889006;0.5105489999121322;7.316708720231824;2.505711265789482;-0.9829713469970428;0.008652937776569858;7.487333216518972e-05;0.023452635872336258;-0.0846334251045171;0.00015291211611455867;0.0438462322830632;0.0;53.732894280000004;86.8484322
5.487740407590401;0.7611091950286843;-0.0050983991026817;0.016562256709524235;5.497615728685084;0.7630823339455346;0.5822946483797643;7.316708720231824;2.2115189017726484;-0.9829713469970428;0.00811768749588573;6.589685028085954e-05;0.021413276231263434;-0.0897318242071989;0.00017324494509322462;0.0387478331803814;0.0;53.732976789999995;86.84823311
6.156828085363002;0.714883734856069;-0.0142755174875089;0.015510831323346725;6.168867924689363;0.7171329151034442;0.5142796179247637;7.316708720231824;2.2115189017726484;-0.9829713469970428;0.008228646975518299;6.771063104770644e-05;0.021413276231263434;-0.0897318242071989;0.00015660899411068022;0.0387478331803814;0.0;53.733043599999995;86.84802088
6.084888111395783;0.6153830726883741;-0.020393596410727;0.014589698535967293;6.09939736515983;0.6151677883015559;0.37843140776382794;7.316708720231824;1.8190929915467393;-0.9829713469970428;0.007211026249029535;5.199889956419297e-05;0.01835423676965442;-0.0948302233098807;0.00012039114249243184;0.0336494340776996;0.0;53.73309428;86.84780020000001
5.617554222421084;0.7526791715570791;-0.003059039461609;0.008463956753113913;5.635734454625283;0.7456517535168767;0.5559965375227931;7.316708720231824;2.3745499201120737;-0.9829713469970428;0.00947808711216258;8.983413530574237e-05;0.029570714795554287;-0.0866727847455898;0.00016946719789093896;0.0418068726419905;0.0;53.73313528999999;86.84756985
7.255132251266237;0.8155522097403025;-0.0183542367696543;0.007227029433933922;7.274366340029098;0.8028929067805293;0.6446370197584876;7.274366340029098;2.8404652714296468;-0.9829713469970428;0.009553964008356801;9.127822827297716e-05;0.029570714795554287;-0.0764759865402263;0.00019126722532431475;0.0489446313857449;0.0;53.73316787;86.84733107000001
6.563819083864576;1.0861573073939255;-0.0112164780258998;0.00652116935059423;6.5910505977347915;1.0646094353718805;1.1333932498828343;7.274366340029098;3.633753796748202;-0.9829713469970428;0.009742553184376784;9.49173425504102e-05;0.029570714795554287;-0.061180789232181;0.0003517232830997062;0.06423982869379019;0.0;53.73318784000001;86.8470976
6.030405484725332;1.1045136753505562;-0.0020393596410727;0.006424117746246198;6.058305021191427;1.0805263854241385;1.1675372695977537;7.274366340029098;3.633753796748202;-0.9829713469970428;0.009587159599097174;9.191362917856108e-05;0.029570714795554287;-0.061180789232181;0.00036299876098787537;0.06423982869379019;0.0;53.73320595;86.84685459
4.892388236861513;1.1673266046384785;-0.0081574385642908;0.008515157537289491;4.94215880011975;1.139428919202185;1.2982982619142591;7.274366340029098;3.633753796748202;-0.9850107066381156;0.008795292608482858;7.735717206883319e-05;0.027531355154481463;-0.061180789232181;0.0004101339554384182;0.06423982869379019;0.0;53.7332216;86.84659888
4.367451472015526;1.1501204465425372;-0.003059039461609;0.011665323334072969;4.433901068599451;1.1213541927041362;1.2574352254951449;7.274366340029098;3.633753796748202;-0.9850107066381156;0.009031348679757255;8.156525897535313e-05;0.027531355154481463;-0.061180789232181;0.00039921661260612293;0.06423982869379019;0.0;53.73323414;86.8463375
3.554024385675268;1.1859685131344988;-0.0091771183848271;0.014249597325431596;3.640612543280896;1.1654937426237417;1.3583756640950966;7.274366340029098;3.633753796748202;-0.9850107066381156;0.00899931229530674;8.098762178845905e-05;0.027531355154481463;-0.061180789232181;0.000425325813453728;0.06423982869379019;0.0;53.73324823;86.84605975
4.967103521832303;0.9593291070516426;-0.0066279188334862;0.015303126096014795;5.045662192667018;0.9492979160512186;0.9011665334191865;6.5910505977347915;2.9504380544538957;-0.9850107066381156;0.007856057868529021;6.171764523367676e-05;0.027531355154481463;-0.061180789232181;0.00028784816297297566;0.0540430304884267;0.0;53.73326151;86.84577607
4.109125741979351;0.8026126725026101;-0.0275313551544814;0.01649480729716991;4.212051675932536;0.8023702398480984;0.643798001793895;6.3127028026862835;2.6720902594053877;-0.9850107066381156;0.011390355585419683;0.00012974020036230136;0.03976751300091774;-0.061180789232181;0.00019981625569034242;0.04690527174467219;0.0;53.73327349;86.84547829
4.734079457514394;0.7783144103169837;-0.0372183134495767;0.01763756272322741;4.8600630888612555;0.8049990282666307;0.6480234355102197;6.3127028026862835;2.6720902594053877;-0.9850107066381156;0.011128585393932511;0.00012384541287004805;0.03976751300091774;-0.061180789232181;0.0001913596472742154;0.04690527174467219;0.0;53.733284100000006;86.84517658
6.185196621632306;0.8528890697788282;0.0142755174875089;0.01737025896145765;6.3127028026862835;0.888890455517558;0.7901262419102116;6.3127028026862835;2.6720902594053877;-0.9850107066381156;0.01056625361624689;0.00011164571548285048;0.03976751300091774;-0.061180789232181;0.00022690743975566712;0.04690527174467219;0.0;53.73329219;86.84486723
5.197439151714433;0.8909052311835686;-0.0295707147955541;0.01654594380935806;5.369429254227599;0.9288256621649916;0.8627171106962352;6.315525591721805;2.674913048440909;-0.9850107066381156;0.011584328692642943;0.00013419667125919054;0.03976751300091774;-0.061180789232181;0.0002417873736900549;0.04690527174467219;0.0;53.73329758;86.84453726
4.718941645504424;0.7588281533831938;-0.0316100744366268;0.01670705962911713;4.93934447326416;0.7666572863235153;0.5877633946729365;6.315525591721805;2.1034739157892686;-0.9850107066381156;0.01061166722994221;0.00011260748139902936;0.03976751300091774;-0.0713775874375446;0.00016950474430808498;0.03670847353930859;0.0;53.733301000000004;86.8441874
5.870785689942585;0.8492560394143366;-0.0392576730906494;0.016137236336978913;6.075833580760474;0.8307822918217351;0.6901992164045746;6.315525591721805;2.1034739157892686;-0.9850107066381156;0.010627984931828097;0.00011295406371116509;0.03976751300091774;-0.0703579076170082;0.0002129430607625071;0.03772815335984499;0.0;53.73330286;86.84383854000001
5.959550437423364;1.012114583418633;-0.0142755174875089;0.017883118864948564;6.180673101011393;0.9390418002009271;0.8817995025245978;6.315525591721805;2.7209973082246734;-0.9850107066381156;0.011102081919145423;0.0001232562229394157;0.03976751300091774;-0.0560823901294992;0.00029854889186018584;0.052003670847353994;0.0;53.73330207;86.84348702999999
6.0844708993694026;1.036651569032595;-0.023452635872336;0.018993313980424417;6.315525591721805;0.9592033353826968;0.9200710386092903;6.315525591721805;2.7209973082246734;-0.9850107066381156;0.01241017787767691;0.00015401251495558135;0.03976751300091774;-0.0560823901294992;0.0003108410111972882;0.052003670847353994;0.0;53.73330314;86.84312202
4.355502230309874;1.0082290582922941;-0.0361986336290404;0.011384648962320077;4.6851501328902625;0.9473638068528087;0.897498182534646;6.315525591721805;2.7209973082246734;-0.9850107066381156;0.012542591425403872;0.00015731659966461474;0.03976751300091774;-0.0560823901294992;0.00029774019979853346;0.04894463138574501;0.0;53.73330377;86.84275913
4.008378425120669;0.9962756528585217;-0.0372183134495768;0.012777003629957893;4.353132754743372;0.9388222318644295;0.8813871830429086;6.315525591721805;2.7209973082246734;-0.9850107066381156;0.012710940537983492;0.00016156800936015204;0.03976751300091774;-0.0560823901294992;0.00029173277305483657;0.04894463138574501;0.0;53.7333073;86.84238378
3.161565179368606;0.999815995166819;-0.0504741511165493;0.013750352868712682;3.5945282834971315;0.9402855309101166;0.8841368796389198;6.315525591721805;2.7209973082246734;-0.9850107066381156;0.010800506548643198;0.00011665094170728461;0.035688793718772316;-0.0560823901294992;0.0002930497858409547;0.04894463138574501;0.0;53.73331723;86.84201483
4.279778955085615;0.9508260552341419;-0.0499643112062812;0.01479424274168968;4.546698365580961;0.8930093048188941;0.7974656184931244;6.315525591721805;2.7209973082246734;-0.9850107066381156;0.011473097321533522;0.00013163196214937967;0.035688793718772316;-0.0560823901294992;0.00026040173203771035;0.04894463138574501;0.0;53.733337430000006;86.84164335
3.750502403445178;0.8379884333247757;-0.0254919955134087;0.014693162029177562;4.021439968419375;0.7809439735957707;0.6098734898955519;6.315525591721805;2.7209973082246734;-0.9850107066381156;0.011749201458988638;0.00013804373492390073;0.035688793718772316;-0.0560823901294992;0.00020035057008821867;0.04894463138574501;0.0;53.73336991;86.84126623
4.829872651286552;0.6402827752330615;-0.0152951973080452;0.015710737033815543;4.965516576222913;0.5790550109893262;0.33530470575184873;5.638117955013725;2.0435896715165938;-0.9901091057407974;0.01002886768194489;0.00010057818698195866;0.030590394616090588;-0.0560823901294992;0.00012098322060899397;0.0377281533598451;0.0;53.73341563;86.84090491
4.96655140387942;0.6476257447585854;-0.0163148771285816;0.015762035213863466;5.139750400715012;0.5997250916371318;0.35967018553916613;5.638117955013725;2.0435896715165938;-0.9901091057407974;0.009634040854703858;9.281474319010306e-05;0.030590394616090588;-0.0560823901294992;0.00012366056897024713;0.0377281533598451;0.0;53.733474150000006;86.84056407
