acc_X_std;acc_X_kurt;acc_X_var;acc_X_iqr;acc_Y_std;acc_Y_kurt;acc_Y_var;acc_Y_iqr;acc_Z_std;acc_Z_kurt;acc_Z_iqr;acc_Z_range;acc_std;acc_var;acc_iqr;acc_kurt;acc_cv;class
2.7351782151072297;-0.9133162565111194;7.481199868397171;3.6151927963034423;0.4904692727600901;1.7679070315978405;0.24056010752181167;0.4562378227856587;0.04429593151955363;-1.5901479174553508;0.08106454573263999;0.11522381972060759;1.9777618732275002;3.911542027192351;2.8972735530994305;-0.8467281563264706;0.5918693375523337;90.0
2.7351782151072297;-0.9133162565111194;7.481199868397171;3.6151927963034423;0.4904692727600901;1.7679070315978405;0.24056010752181167;0.4562378227856587;0.04429593151955363;-1.5901479174553508;0.08106454573263999;0.11522381972060759;1.9777618732275002;3.911542027192351;2.8972735530994305;-0.8467281563264706;0.5918693375523337;90.0
2.7351782151072297;-0.9133162565111194;7.481199868397171;3.6151927963034423;0.4904692727600901;1.7679070315978405;0.24056010752181167;0.4562378227856587;0.04429593151955363;-1.5901479174553508;0.08106454573263999;0.11522381972060759;1.9777618732275002;3.911542027192351;2.8972735530994305;-0.8467281563264706;0.5918693375523337;90.0
2.7351782151072297;-0.9133162565111194;7.481199868397171;3.6151927963034423;0.4904692727600901;1.7679070315978405;0.24056010752181167;0.4562378227856587;0.04429593151955363;-1.5901479174553508;0.08106454573263999;0.11522381972060759;1.9777618732275002;3.911542027192351;2.8972735530994305;-0.8467281563264706;0.5918693375523337;90.0
2.7351782151072297;-0.9133162565111194;7.481199868397171;3.6151927963034423;0.4904692727600901;1.7679070315978405;0.24056010752181167;0.4562378227856587;0.04429593151955363;-1.5901479174553508;0.08106454573263999;0.11522381972060759;1.9777618732275002;3.911542027192351;2.8972735530994305;-0.8467281563264706;0.5918693375523337;90.0
2.7351782151072297;-0.9133162565111194;7.481199868397171;3.6151927963034423;0.4904692727600901;1.7679070315978405;0.24056010752181167;0.4562378227856587;0.04429593151955363;-1.5901479174553508;0.08106454573263999;0.11522381972060759;1.9777618732275002;3.911542027192351;2.8972735530994305;-0.8467281563264706;0.5918693375523337;90.0
2.5255485212740396;-0.9554092116008128;6.378395333309489;3.630166350171973;0.3115573235108829;1.387474595597569;0.09706796583326494;0.37430975494224206;0.04024313392556212;-0.9793729331039042;0.05608239012949938;0.11522381972060759;2.030126789327178;4.1214147807438755;3.2651937864968295;-1.5405024905793323;0.5363712366391439;90.0
3.3312684349101676;2.0180167831840916;11.097349385428837;3.5317272961093877;0.24780826604769013;-1.0257194592003185;0.06140893672156278;0.37430975494224206;0.04833241714954548;-0.9762130706965547;0.07520138676455596;0.13969613541348008;3.123424576684965;9.755781086239653;3.197944261725951;2.457159985321156;0.6423098971223289;90.0
3.163106208000596;1.0268287860395315;10.005240883091908;3.893388262774213;0.30962849760218303;0.20125843641950933;0.09586980652738505;0.37430975494224206;0.0655164893982037;-0.16280051589120045;0.09330070357907612;0.1998572448251248;2.979881723277434;8.87969508472289;3.5562507748303442;1.3949737531143813;0.5368522369435608;90.0
3.3124350214763396;1.322133304456637;10.97222577150296;3.5317272961093877;0.41046017261624757;-0.502685736712441;0.16847755330415976;0.5769050142098797;0.06491703484792707;0.1142304881287838;0.08871214438666254;0.1998572448251248;3.168446054016369;10.0390503972119;3.197944261725951;1.5614774608549038;0.6270095630982709;90.0
