lat;lon;vel;acc_X;acc_Y;acc_Z;fb_tilt;tilt;hole;acc
53.7119961;86.8462297;4.0;2.4644254285935885;-4.806213364583022;-0.2008769246456612;-0.024778219639033372;-0.0632201488732537;1;5.404945063351731
53.7118301;86.8460637;10.0;0.8072971273547207;-3.1623119481518804;0.0173345569491179;-0.033955338023860415;-0.0326297542571632;1;3.263777871749845
53.7117372;86.8459964;10.0;4.393999589593165;-1.8374335604634062;-0.0387478331803813;-0.03599469766493324;-0.0978892627714897;1;4.762866350952786
53.7116492;86.8459596;10.0;4.909987054696909;-0.805813989380556;-0.0081574385642908;0.01498929336188437;-0.1019679820536351;1;4.975678406667433
53.7115524;86.845914;9.0;6.313175339284454;-0.04168902276628206;-0.0010196798205363;0.006831854797593628;-0.1274599775670439;1;6.313313066759443
53.7114606;86.8459246;9.0;0.08847000326418897;0.48070555151645866;-0.0275313551544814;0.0343632099520752;-0.0183542367696543;1;0.4895536173423198
53.7113692;86.8458844;10.0;2.885993453205234;0.7871339456047153;-0.040787192821454;-0.03497501784439683;-0.0703579076170082;1;2.991688763117743
53.7112643;86.8458563;10.0;3.274338522596949;0.9033603716355306;-0.0316100744366268;-0.022738859997960326;-0.0764759865402263;0;3.3968149667607364
53.7111385;86.8458073;13.0;1.911252410879237;0.8551490417459506;0.0622004690527174;-0.020699500356887945;-0.0520036708473539;0;2.0947636048110754
53.7109251;86.8456963;10.0;5.1990601403780206;0.6682641680730219;-0.0520036708473539;-0.012542061792597092;-0.1101254206179259;0;5.2420900148108345
53.7108409;86.8456633;10.0;2.776024679251083;0.36846996275378885;-0.0418068726419904;-0.003364943407770049;-0.0662791883348628;0;2.8006840142834677
53.7107827;86.8456051;5.0;-2.1419014931074285;-0.018469362074703177;0.0774956663607627;-0.020189660446620072;0.020393596410727;0;2.1433825374430895
53.710728;86.8455504;7.0;-1.7454276652417045;-0.4667895942754059;0.0183542367696543;-0.01866014071581512;0.0132558376669725;1;1.8068611285658625
53.7106577;86.8455569;11.0;2.33669786523346;-0.9507265217113023;-0.0662791883348627;0.005302335066788788;-0.058121749770572;1;2.5235749965630525
53.710525;86.8454754;12.0;2.438186654249187;-1.6280726517589348;-0.0744366268991536;-0.015601101254206107;-0.061180789232181;1;2.9327317524431615
53.7103835;86.8454107;10.0;-4.418282508871091;-1.8596530676491878;-0.0805547058223717;0.030284490669929554;0.058121749770572;1;4.794373673468035
53.7102435;86.8453475;12.0;-3.892569780227528;-1.9553817537013152;-0.1152238197206077;-0.022738859997960326;0.0520036708473539;1;4.357624791704722
53.7101144;86.8453208;10.0;-1.2369182991826155;-2.0085840237955;-0.0520036708473539;0.01498929336188437;0.0040787192821454;1;2.359466261950134
53.7099907;86.8452995;11.0;5.302756883033449;-2.065372987968681;-0.095849903130417;0.03538288977261139;-0.1070663811563169;1;5.69158882421415
53.7098686;86.8453054;14.0;2.4874633784093776;-2.0504902363763264;-0.0652595085143265;0.01498929336188437;-0.0601611094116447;1;3.224320559723237
53.7097263;86.8452655;14.0;1.0471305504837;-1.7602531144800584;-0.0183542367696543;-0.012542061792597092;-0.0361986336290404;1;2.0482456627075862
53.7096002;86.845165;15.0;-1.898186064287502;-1.7262923038841462;-0.1029876618741715;-0.002855103497501954;0.0158050372183134;1;2.5678399310710973
53.7095456;86.8449312;11.0;-2.131687588361042;-1.5084446825380056;-0.0163148771285816;-0.0064239828693790635;0.0198837565004588;1;2.611467692671196
53.7095505;86.8447569;12.0;-1.115601550442742;-1.772913368599561;-0.0509839910268175;-0.009483022330988078;0.0020393596410727;0;2.0953252728992497
53.7095518;86.8445278;13.0;1.2513403899886515;-1.901543331064759;0.0071377587437544;-0.011522381972060902;-0.0397675130009177;0;2.2763503155563938
53.7095112;86.844308;14.0;-2.8935520585914003;-1.7108724978957621;-0.0183542367696543;-0.01764046089527893;0.0336494340776996;0;3.3615569455004053
53.7094206;86.8440126;15.0;-0.9364210398393269;-1.390056426453898;-0.0469052717446721;0.08228816151728358;-0.0010196798205363;0;1.6767055010039744
53.7093378;86.8437762;14.0;-0.21907727045000203;-1.0707625615259024;-0.0295707147955541;-0.009483022330988078;-0.0137656775772407;0;1.0933442919624428
53.7092528;86.8435632;16.0;1.5717187168050755;-0.6598346540109916;0.0356887937187723;0.0017334556949117896;-0.0448659121035994;0;1.7049795263833225
53.7091476;86.8432788;19.0;1.0838590201467708;-0.3183544827784579;-0.0428265524625267;-0.03599469766493324;-0.037728153359845;1;1.1304574586663945
53.709023;86.8430262;19.0;-0.8834534475922147;-0.21716428229263363;-0.0214132762312633;-0.002345263587233637;-0.0020393596410727;1;0.9100048615063554
