lat;lon;vel;acc_X;acc_Y;acc_Z;fb_tilt;tilt;hole;acc
53.7116713;86.8442153;6.0;-1.6790611707340997;-1.1147801296992572;-0.0127459977567043;0.027225451208320428;-0.0224329560517997;1;2.015476026426033
53.7115778;86.844173;6.0;3.50992615085881;-0.4966617247130707;-0.020393596410727;0.026205771387784238;-0.1111451004384623;1;3.544949978779964
53.7114857;86.8441321;7.0;0.818704961222493;-0.0315987573193154;-0.0254919955134087;0.01498929336188437;-0.0657693484245946;1;0.8197110081179246
53.7113738;86.8440714;9.0;-2.6404945019073742;0.2937384162037406;0.0214132762312633;0.025186091567248048;-0.0061180789232181;1;2.6568688338259965
53.7112861;86.8439581;9.0;1.355663315708866;0.4926794395778295;0.0978892627714897;0.0680126440297748;-0.0713775874375446;1;1.4457310827077856
53.7112226;86.843869;10.0;-3.508093428679707;0.5785539565246838;-0.0428265524625267;-0.033955338023860415;0.0091771183848271;1;3.5557387837904986
53.7111492;86.8437444;13.0;-1.5677515888330076;0.564691610766036;-0.0438462322830631;-0.05944733353726939;-0.0265116753339451;1;1.666926558563208
53.7110682;86.843561;13.0;-0.537862069792888;0.4644220460236172;0.0050983991026817;0.027735291118588634;-0.0418068726419903;1;0.7106401597349129
53.7109705;86.8433609;12.0;-1.5772713282952018;0.2910749060191602;0.0254919955134087;0.01498929336188437;-0.0244723156928724;1;1.6041070057235673
53.710884;86.8432232;12.0;0.0922131562061499;0.057979834474398;0.0132558376669725;-0.0003059039461608126;-0.0540430304884266;1;0.10972987111735581
53.7107838;86.8430718;13.0;0.6530860693841594;-0.2215335248889378;-0.0295707147955541;0.026205771387784238;-0.0622004690527174;1;0.6902701962614992
53.7106586;86.842921;11.0;-0.9987371888711531;-0.5341355283491165;-0.0168247170388498;-0.02120934026715604;-0.0356887937187723;1;1.1327222987928156
53.7105517;86.8428653;14.0;-3.7432797014938144;-0.8664965321844034;-0.0101967982053635;-0.021719180177424358;0.0132558376669725;1;3.8422731733437248
53.7104354;86.842749;13.0;-1.8383874243292555;-1.2052868926730802;0.0081574385642908;0.044560008157438435;-0.0193739165901906;1;2.1982837304100245
53.7103258;86.8426138;11.0;-6.266376166119457;-1.7008884463719989;-0.0520036708473539;-0.03497501784439683;0.0591414295911083;1;6.493319347151605
53.7102312;86.8425448;9.0;-8.68945115193663;-2.1595449669780726;-0.0764759865402263;-0.0308962985622514;0.1029876618741715;1;8.954107680992587
53.7101301;86.8425461;11.0;-9.357277602437879;-2.365491665619874;0.0825940654634444;-0.021719180177424358;0.1142041399000713;1;9.651995479114795
53.7100147;86.8425331;11.0;-5.230565842279027;-2.34576990992335;-0.0922810237585397;0.022636892015907017;0.038237993270113;1;5.733233929298876
