lat;lon;vel;acc_X;acc_Y;acc_Z;fb_tilt;tilt;hole;acc
53.7279673;86.8530873;9.0;-3.591137140845242;0.9575347272028281;0.0020393596410727;-0.027837259100642386;0.0285510349750178;0;3.7166036750163824
53.7278952;86.8531432;8.0;-4.206898219400895;1.629197809866516;0.0122361578464362;-0.005404303048842873;0.0387478331803813;0;4.5113665175455555
53.7278358;86.8532118;9.0;0.3089678662783699;2.1082731185186123;0.0091771183848271;-0.011522381972060902;-0.040787192821454;1;2.130812263941301
53.727781;86.8533874;10.0;-3.9923364598986257;2.4120777534923015;-0.0163148771285816;-0.025797899459569784;0.0356887937187723;1;4.6644544882702075
53.7277752;86.8535352;9.0;-9.92108037065994;2.557928815120771;-0.078515346181299;0.0211073722851024;0.1366370959518711;1;10.245828429361145
53.7277872;86.8536752;7.0;-2.120160851038181;2.563143403737205;-0.0652595085143265;0.02977465075966157;0.0020393596410727;1;3.3270174249390427
53.7277692;86.8539132;10.0;-5.070437104527249;2.445038619674791;0.1101254206179259;0.027225451208320428;0.0525135107576221;1;5.6302463437166015
53.7277309;86.8540541;12.0;-3.6199228415448013;2.220931563266713;0.0509839910268175;0.06393392474762916;0.0265116753339451;1;4.247231775497204
53.7276833;86.8542625;10.0;-1.7704625085577363;1.9081393348461586;0.0305903946160905;-0.01764046089527893;-0.0040787192821454;1;2.6031651863910716
53.7275952;86.8544304;11.0;-6.280242569355467;1.5239790347463127;-0.0193739165901906;-0.0625063729988784;0.0795350260018354;1;6.462533108382107
53.7275116;86.8545004;9.0;-2.859901166220817;1.0857677633003606;-0.0703579076170082;-0.016620781074742297;0.0152951973080452;0;3.0598817871835666
53.7273837;86.8544237;11.0;0.7262745297049991;0.61082262084149;-0.0050983991026817;0.01498929336188437;-0.0469052717446721;0;0.949002086564247
53.7272769;86.8542657;15.0;0.840824856469697;0.11646070770288319;-0.0173345569491179;0.0343632099520752;-0.0479249515652085;0;0.849028870275072
53.7271655;86.8540775;14.0;-3.357753556830138;-0.380000875782307;-0.0530233506678902;0.011930253900275356;0.023452635872336;0;3.3796036882624
53.7270346;86.8538954;16.0;-2.4159600967256756;-0.6269981716664117;-0.0193739165901906;0.017028653002957195;0.0071377587437544;0;2.4960699599345775
