lat;lon;vel;acc_X;acc_Y;acc_Z;fb_tilt;tilt;hole;acc
53.7229274;86.8363226;12.0;0.0069201717516000905;1.609513410413736;-0.023452635872336;0.010910574079738833;-0.0346691138982359;0;1.6096991436936556
53.7227606;86.8362582;12.0;1.75187292529395;0.5882371402712575;0.0499643112062812;-0.009483022330988078;-0.0662791883348628;1;1.8486692813931882
53.7225276;86.836102;14.0;0.9021593749044965;-0.29501450576135335;0.003059039461609;-0.025797899459569784;-0.0520036708473539;0;0.9491756708113178
53.7223867;86.8360635;13.0;1.264354020094657;-1.0480291117798082;0.0280411950647496;-0.01866014071581512;-0.058121749770572;1;1.6424805678875332
53.722242;86.83597;14.0;-0.11893854940008675;-1.6785942618798164;-0.1804833282349342;-0.04007341694707889;-0.0346691138982359;1;1.6924536349099792
53.7221061;86.8359109;14.0;0.046389423165262844;-2.1944975401570903;-0.1519322932599164;-0.07372285102477849;-0.0387478331803813;0;2.2002397265008065
53.721971;86.8358014;14.0;2.6008307156300594;-2.60352653070734;-0.061180789232181;-0.08799836851228715;-0.0876924645661262;0;3.6805453259582115
53.7218416;86.8356464;14.0;3.1602515382999856;-2.913468817626277;-0.0326297542571632;-0.004384623228306239;-0.0907515040277353;0;4.298436347960845
53.721719;86.8355238;16.0;0.8931119611381111;-3.1321119850096126;-0.0275313551544814;-0.00846334251045211;-0.0509839910268175;0;3.257074214273519
53.7215919;86.8352943;15.0;0.03352119381209784;-3.2672436169530563;-0.0632201488732537;-0.03191597838278781;-0.0367084735393086;0;3.268027128127708
53.721464;86.8350896;18.0;2.042810667666476;-3.3266512975523197;-0.0387478331803813;-0.03803405730600584;-0.0734169470786173;0;3.9039961160347816
53.7213331;86.8348819;17.0;5.462837569908064;-3.318122610903111;-0.0948302233098807;0.086366880799429;-0.1203222188232894;1;6.392301991257807
53.7212267;86.8346731;16.0;1.0765657217179392;-3.2494451411011456;-0.0948302233098807;0.018048332823493385;-0.0530233506678902;1;3.4244532774527543
53.721137;86.8345066;15.0;4.154874827139243;-3.1284064722422187;-0.0091771183848271;0.06393392474762916;-0.1009483022330988;1;5.200961075057591
53.7210332;86.834326;14.0;3.2709434684317626;-3.0359571936467793;-0.037728153359845;0.017028653002957195;-0.0907515040277353;0;4.462906078878199
53.7209454;86.8341358;14.0;3.238070667508069;-2.656915581436736;-0.0856531049250535;-0.019679820536351755;-0.0938105434893443;0;4.189467568682297
53.7208643;86.8339267;15.0;4.196705012455879;-2.592745448530159;-0.1315386968491893;0.003772815335984392;-0.1091057407973896;0;4.934770952254516
53.7207877;86.8336965;14.0;3.3472341729115236;-1.8157209146081907;-0.0713775874375446;0.02212705210563881;-0.0917711838482716;0;3.8086629948107382
53.7207103;86.8334911;12.0;4.007264611725636;-2.0074138583773413;-0.0744366268991536;0.024166411746711636;-0.1029876618741715;0;4.482568558161508
53.7206445;86.8332717;12.0;6.872307347738385;-2.039310198894128;-0.0428265524625267;0.0211073722851024;-0.1529519730804527;0;7.168628075349455
53.7205797;86.8330789;12.0;4.4619253372472425;-1.733880288827525;-0.0326297542571632;0.02824513102885695;-0.1101254206179259;0;4.78708504959087
53.7205148;86.8329116;14.0;3.7061063422574954;-1.3338790323751324;-0.0397675130009177;0.0007137758743755995;-0.0999286224125624;0;3.939040358795722
53.7204441;86.8326873;15.0;4.0861661550356745;-1.1305746903542744;-0.0448659121035994;0.016008973182420783;-0.1050270215152442;0;4.239925226592749
53.7203769;86.8324409;14.0;5.452061045802876;-0.9078187898802119;0.0020393596410727;0.03334353013153879;-0.1264402977465075;0;5.527124818692669
53.7203176;86.832228;13.0;4.371717358140552;-0.6506496158804336;0.0112164780258998;-0.004384623228306239;-0.1121647802589986;0;4.41988499754146
53.7202573;86.8320397;10.0;5.6032745833935005;-0.5446082885823815;-0.0275313551544814;-0.0003059039461608126;-0.133578056490262;0;5.62974619502628
53.7202;86.83188;9.0;7.0328438844670735;-0.599719715303733;-0.0535331905781584;0.020087692464565987;-0.1560110125420618;0;7.0585708640420535
53.7201337;86.8317369;8.0;6.927360558926241;-0.38732783049476005;-0.0448659121035994;0.00785153461813004;-0.1560110125420618;0;6.938325454438667
53.7200586;86.831585;9.0;5.923042160060471;-0.3087908606300158;-0.0346691138982359;-0.01050270215152449;-0.1407158152340165;0;5.931187248175608
53.7199626;86.8314378;12.0;3.866297263500064;-0.2747884303434114;0.0713775874375446;0.020087692464565987;-0.1009483022330988;1;3.876707104126785
53.7198536;86.8313288;16.0;1.2098944135105558;-0.5227513473333856;-0.0856531049250535;-0.014581421433669917;-0.0571020699500356;0;1.320776255603584
53.7195252;86.8311284;20.0;-2.1701579630736667;-0.5804288125825368;0.0183542367696543;-0.02987661874171521;0.003059039461609;0;2.2465128686868048
