;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;8.0;53.716453;86.839525;181.0;0.47169922492904065;-3.3110481627850077;1.073891625615771;;51.6;0.0;114.1;-0.0723972672580809;-1.050270215152442;-0.0086672784745589;Груженный движется вперед;95;7530G;240;857.0;51.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;872.0;40.0;0.1267777777777777;8.2;10.1;11.4;10.5;2.65243650858184;1.98430015817455;0;6.6;9.569999999999999;10.6;10.6;point_60%;1;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
1;9.0;8.0;53.7165265;86.8394705;185.0;4.376350122467636;-3.36363930991092;0.8366384573281176;;52.0;8.935193698903584;152.825;-0.15091261343938;-1.0349750178443968;-0.0800448659121036;Груженный движется вперед;95;7530G;240;1347.0;39.0;40.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;872.0;40.0;0.2965833333333333;9.0;4.2;13.8;10.5;1.3335234541254968;1.5471295639328224;0;9.569999999999999;9.569999999999999;15.37;10.6;point_60%;1;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
2;18.0;7.0;53.7166065;86.8394737;184.0;1.2055522460698247;-3.364126950745404;0.55131152372532;;54.0;8.908204760384402;99.35;-0.0305903946160905;-1.0655654124604874;-0.0224329560517997;Груженный движется вперед;95;7530G;240;760.0;50.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;872.0;40.0;0.4069722222222222;7.5;10.4;17.1;4.4;0.2770068475592531;1.8278974863120725;0;9.569999999999999;9.569999999999999;18.55;10.6;point_60%;1;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
3;26.0;6.0;53.7166774;86.8394422;183.0;-1.4304599254619947;-3.317966149516538;0.23397330638710112;;54.0;8.160926243568502;15.15;0.0173345569491179;-1.020699500356888;0.0254919955134087;Груженный движется вперед;95;7530G;240;794.0;20.0;49.5;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;872.0;40.0;0.4280138888888888;9.9;5.7;7.4;17.5;-0.5354995711842667;1.4809010027794103;0;9.569999999999999;9.569999999999999;10.6;15.37;point_60%;1;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
4;36.0;8.0;53.716768;86.839456;181.0;-3.8932301389908965;-3.2306119704524003;-0.09931371310681603;;54.0;10.126606594523723;161.425;0.0081574385642908;-0.9289283165086164;0.0632201488732537;Груженный движется вперед;95;7530G;240;1204.0;54.0;99.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;872.0;40.0;0.607375;11.8;7.1;8.4;14.8;-1.1223820621724365;1.1900717718112976;0;11.549999999999999;9.569999999999999;10.6;15.37;point_60%;1;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
5;46.0;9.0;53.7168471;86.8395095;177.0;-4.11634413597499;-3.107519477781069;-0.43248705317670866;;54.0;9.48466555953672;37.75;-0.0305903946160905;-1.0196798205363515;0.0734169470786173;Груженный движется вперед;95;7530G;240;1301.0;14.0;21.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;872.0;40.0;0.6493194444444444;7.5;10.5;13.6;9.6;-1.5020268854726324;1.0364465460471322;0;11.549999999999999;9.569999999999999;10.6;15.37;point_60%;1;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
6;55.0;6.0;53.7169164;86.8395788;178.0;-0.48975136361939653;-2.954143735730621;-0.7494842322428541;;53.6;8.964180758472626;144.375;-0.0836137452839808;-1.0105027021515245;0.0086672784745589;Груженный движется вперед;95;7530G;240;1070.0;54.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;872.0;40.0;0.8498402777777778;7.4;7.0;12.7;7.3;-1.6928203011522291;0.6487169158670614;0;11.549999999999999;9.569999999999999;10.6;15.37;point_60%;1;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
7;66.0;10.0;53.7169789;86.8397181;179.0;1.8421186994334744;-2.7759398085291354;-1.0342427687255284;;53.6;11.516061230709797;86.44999999999999;-0.0387478331803813;-0.9503415927398796;-0.0305903946160905;Груженный движется вперед;95;7530G;240;911.0;37.0;71.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;872.0;40.0;0.9939236111111112;10.6;6.6;4.5;16.0;-1.713148569278601;0.4621321121168658;0;11.549999999999999;9.569999999999999;10.6;15.37;point_60%;1;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
8;79.0;7.0;53.7170324;86.8398996;180.0;1.8485707617308265;-2.57836276040469;-1.2707001810450103;;53.2;13.357872837970833;147.075;-0.0723972672580809;-1.0400734169470789;-0.0336494340776996;Груженный движется вперед;95;7530G;240;1085.0;54.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;872.0;40.0;1.1573402777777777;10.4;10.2;15.4;11.9;-1.5813979499191242;-0.09954079074264643;0;9.569999999999999;9.569999999999999;15.37;10.6;point_60%;1;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
9;91.0;9.0;53.7170224;86.8400688;184.0;3.5419393145395306;-2.366867655585363;-1.4427939876215756;;52.8;11.201849443196677;159.575;-0.1437748546956255;-1.0278372591006424;-0.0642398286937901;Груженный движется вперед;95;7530G;240;1353.5;48.0;62.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;872.4615384615385;40.11538461538461;1.3346458333333333;7.9;7.9;14.8;7.1;-1.3159547031411747;-0.6152928341546211;0;9.569999999999999;9.569999999999999;15.37;10.6;point_60%;1;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
10;102.0;8.0;53.716962;86.8402132;180.0;-0.34509668647597863;-2.1469095582992326;-1.5344617068755007;;52.4;11.64904451987274;107.05;-0.0489446313857448;-1.01458142143367;0.0061180789232181;Груженный движется вперед;95;7530G;240;803.0;50.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;873.0769230769231;40.26923076923077;1.4535902777777778;7.4;8.0;12.1;8.8;-0.9352050890121224;-0.7355743967605481;0;9.569999999999999;9.569999999999999;10.6;10.6;point_60%;1;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
11;113.0;9.0;53.7168995;86.8403299;177.0;-6.5512965713958184;-1.9239435327743757;-1.5296408572270646;;52.8;10.368767991185962;60.775;-0.0632201488732537;-1.0013255837666972;0.1152238197206077;Груженный движется вперед;95;7530G;240;1318.0;19.0;26.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;873.6923076923076;40.42307692307692;1.5211180555555557;10.0;9.3;13.6;9.0;-0.4575353675993479;-0.2567744660579159;0;9.569999999999999;9.569999999999999;10.6;10.6;point_60%;1;6.6;10.6;14.0;1;0;[53.717073867061615, 86.84049016624866];22.096247522624633;0;0;0.0;0.0
12;123.0;11.0;53.7168754;86.840485;177.0;-7.399115788008998;-1.7034246432388715;-1.4122689570965434;;53.2;10.56391503497561;38.25;0.0504741511165494;-0.9880697460997246;0.1284796573875803;Груженный движется вперед;95;7530G;240;1307.5;14.0;21.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;874.3076923076924;40.57692307692308;1.5636180555555557;6.7;11.0;11.5;8.6;0.09866820102977547;0.3612210361722581;0;6.6;9.569999999999999;10.6;10.6;point_60%;1;6.6;10.6;14.0;1;0;-;0.0;0;0;0.0;0.0
13;139.0;14.0;53.716927;86.8407158;180.0;-1.4254665231880586;-1.4908079539208283;-1.1662835249042383;;53.6;16.25335508251892;41.95;0.0305903946160905;-0.9829713469970428;0.0244723156928724;Груженный движется вперед;95;7530G;240;1299.0;15.0;23.5;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.0;874.9230769230769;40.730769230769226;1.656840277777778;7.5;9.6;10.8;11.0;0.7150193568078673;0.9903732605053636;0;6.6;9.569999999999999;10.6;10.6;point_60%;1;6.6;10.6;14.0;1;0;-;0.0;0;0;0.0;0.0
14;171.0;14.0;53.7171637;86.8409781;183.0;2.0109390927470487;-1.3955638698535016;-0.7655172413793265;;53.2;31.51020495683758;302.5;-0.040787192821454;-0.9574793514836342;-0.0336494340776996;Груженный движется вперед;95;7530G;240;1444.0;86.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.04285714285714;875.5384615384615;40.88461538461539;2.076979166666667;6.5;7.7;13.2;10.0;1.2562423023062164;1.0976665212884522;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
15;195.0;18.0;53.7173534;86.8411422;185.0;4.59669426491116;-1.682642063014474;-0.1494252873563272;;52.4;23.72382297313204;419.6;-0.0071377587437544;-1.01458142143367;-0.0815743856429081;Груженный движется вперед;95;7530G;240;1825.0;89.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.1;876.0;41.0;2.543201388888889;5.3;7.0;13.0;9.3;2.100338566619201;1.036452978838561;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;18.0
16;216.0;18.0;53.7175172;86.841306;186.0;4.761243886313935;-1.5497505557483422;0.7517241379310461;;51.6;21.187991289417408;425.8;-0.095849903130417;-0.9992862241256244;-0.0836137452839808;Груженный движется вперед;95;7530G;240;1823.0;91.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.15714285714286;876.0;41.0;3.0163125;6.2;5.3;14.3;6.5;2.7800116211463464;1.1027247643642544;0;6.6;6.6;15.37;10.6;point_30%;2;6.6;10.6;0.0;0;0;-;0.0;1;0;0.0;0.0
17;238.0;18.0;53.7176929;86.8414561;185.0;5.153209071158949;-1.353354069282593;1.9394636015326006;;51.2;21.916516872926;418.025;-0.0601611094116447;-0.9931681452024064;-0.0897318242071989;Груженный движется вперед;95;7530G;240;1825.0;89.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.21428571428572;876.0;41.0;3.4807847222222223;7.0;4.0;9.3;11.3;3.222793565672948;1.1028047048255676;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;1;0;0.0;0.0
18;260.0;18.0;53.7178684;86.841606;185.0;4.633845540161255;-1.093483548945593;3.347126436781669;;51.2;21.890684593748823;426.0;0.0050983991026817;-1.006423982869379;-0.0815743856429081;Груженный движется вперед;95;7530G;240;1824.0;91.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.27142857142857;876.0;41.0;3.8357847222222223;5.4;5.8;9.3;11.2;3.550895800352929;1.1741676022136094;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;1;0;0.0;0.0
19;281.0;18.0;53.7180436;86.84173;185.0;4.88396195087263;-0.9328591493300664;4.904980842911966;;50.8;21.145030616476383;421.9;0.0101967982053635;-1.0023452635872336;-0.0856531049250535;Груженный движется вперед;95;7530G;240;1825.0;90.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.32857142857143;876.0;41.0;4.421756944444445;6.1;5.4;8.4;11.7;3.760832156100586;1.1756115172698691;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;1;0;0.0;0.0
20;302.0;18.0;53.7182171;86.8418523;186.0;5.230222883061184;-0.9602968357286205;6.584674329502036;;50.4;20.927222227981154;418.15;0.0479249515652085;-1.012542061792597;-0.092790863668808;Груженный движется вперед;95;7530G;240;1826.0;89.0;99.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.385714285714286;876.0;41.0;4.886368055555556;5.3;8.2;9.9;12.6;4.093704660285056;1.2037063503005627;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
21;319.0;17.0;53.7183633;86.8419473;187.0;5.478134805566288;-0.8629240902974098;8.419923371647663;;50.0;17.436911217594904;418.15;-0.0020393596410727;-1.020699500356888;-0.0978892627714897;Груженный движется вперед;95;7530G;240;1826.0;89.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.44285714285714;876.0;41.0;5.350979166666667;5.1;5.8;11.8;9.7;4.54507501246492;1.3529447703143844;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
22;338.0;15.0;53.7185269;86.8420085;187.0;5.2636127089979725;-0.7539760582928317;10.395402298850765;;50.0;18.65306162684952;417.55;-0.0397675130009177;-1.006423982869379;-0.092790863668808;Груженный движется вперед;95;7530G;240;1826.0;89.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.5;876.0;41.0;5.814923611111111;5.3;5.3;10.4;9.6;5.106725094745725;1.5499839949072347;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
23;356.0;14.0;53.7186861;86.8420141;187.0;5.879940679714927;-0.8592199101890273;12.538697318007895;;50.0;17.726201975233135;418.15;-0.003059039461609;-0.9901091057407974;-0.1019679820536351;Груженный движется вперед;95;7530G;240;1825.0;89.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.55714285714286;876.0;41.0;6.279534722222222;4.9;5.6;10.4;9.7;5.783913778470374;1.4822271299467322;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
24;372.0;13.0;53.7188367;86.8420367;186.0;6.1764887918110984;-0.7646219215098865;14.829885057471536;;50.0;16.830971581141586;414.2;-0.0224329560517997;-0.9890894259202612;-0.1070663811563169;Груженный движется вперед;95;7530G;240;1827.0;88.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.614285714285714;876.0;41.0;6.739756944444444;5.2;5.2;10.5;10.0;6.320062437245726;1.2249825999221264;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
25;388.0;13.0;53.7189676;86.8421164;186.0;5.761321862890604;-0.7721978789620141;17.201532567050126;;50.0;15.488915750475067;414.1;-0.0214132762312633;-1.0003059039461608;-0.1009483022330988;Груженный движется вперед;95;7530G;240;1827.0;88.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.67142857142857;876.0;41.0;7.199868055555555;5.1;5.4;10.1;9.1;6.398167576630353;1.2270400338201346;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
26;403.0;13.0;53.7190972;86.8421948;186.0;6.042964739380743;-0.4244049134723318;19.60842911877431;;50.0;15.323764758052816;415.825;-0.0550627103089629;-0.9809319873559702;-0.1040073416947078;Груженный движется вперед;95;7530G;240;1826.0;88.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.72857142857143;876.0;41.0;8.239430555555556;5.1;5.3;11.3;8.2;6.123850307605528;1.1639637242193845;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
27;437.0;17.0;53.7193797;86.8424005;186.0;4.743404926926523;-0.12030893246638033;21.868965517241783;;50.4;34.243287337468814;405.9;-0.0183542367696543;-0.9952075048434792;-0.0825940654634444;Груженный движется вперед;95;7530G;240;1829.0;85.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.785714285714285;876.0;41.0;8.577680555555556;5.2;5.4;10.1;9.1;6.142307865437222;0.9600576250226114;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
28;457.0;17.0;53.7195196;86.842566;186.0;4.238459071952977;0.06336018828583828;23.974712643678608;;50.4;19.010504390254784;402.35;0.0061180789232181;-1.0043846232283062;-0.0744366268991536;Груженный движется вперед;95;7530G;240;1829.0;85.0;99.5;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.84285714285714;876.0;41.0;9.1365;5.4;6.0;10.6;10.5;6.362455346061138;0.7968080191275847;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
29;481.0;15.0;53.7196767;86.8428255;187.0;5.172275629336538;0.4891802807859265;26.00000000000048;;50.0;24.45521011855663;409.775;-0.0254919955134087;-1.0247782196390334;-0.092790863668808;Груженный движется вперед;95;7530G;240;1827.0;87.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.9;876.0;41.0;9.591805555555556;6.2;5.6;9.9;10.9;6.695243576505314;0.7668930448026506;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
30;497.0;13.0;53.7197786;86.8430042;186.0;7.318842582113597;0.5561224001947865;28.03831417624573;;50.0;16.347659110062757;413.65;0.0163148771285816;-0.9962271846640156;-0.1279698174773121;Груженный движется вперед;95;7530G;240;1826.0;88.0;99.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;36.957142857142856;876.0;41.0;10.051416666666666;4.5;5.7;10.0;10.1;7.012832443915057;0.7465330900679489;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
31;513.0;12.0;53.7198715;86.8431739;187.0;6.546618655288303;0.8195047960131774;30.07203065134155;;49.6;15.228685139774395;410.25;0.0183542367696543;-1.003874783318038;-0.1152238197206077;Груженный движется вперед;95;7530G;240;1827.0;87.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;37.0;876.0;41.0;10.50725;4.3;5.6;9.5;10.1;7.225922975052735;0.6502322277353294;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
32;528.0;11.0;53.7199553;86.8433601;186.0;7.293978097098307;1.3157493516851784;32.03908045977071;;49.2;15.409960693833453;421.7000000000001;0.0346691138982359;-0.9952075048434792;-0.1274599775670439;Груженный движется вперед;95;7530G;240;1825.0;89.0;99.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;37.0;876.0;41.0;10.858666666666666;4.7;4.4;7.1;12.5;7.29351917287147;0.660706729514904;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
33;540.0;10.0;53.7200207;86.8435023;186.0;8.235009634908131;1.8798767600724906;33.94406130268263;;48.8;11.863652957749457;417.0;0.0520036708473539;-0.9850107066381156;-0.1427551748750892;Груженный движется вперед;95;7530G;240;1826.0;89.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;37.0;876.0;41.0;11.553666666666668;3.8;5.4;8.7;11.4;7.394836951300697;0.4678108787846993;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
34;556.0;10.0;53.7200862;86.8437214;186.0;9.159831851786702;2.410231108311193;35.83754789272096;;48.4;16.169952231720323;421.05;0.0672988681553992;-0.9778729478943612;-0.1580503721831345;Груженный движется вперед;95;7530G;240;1825.0;90.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;37.0;876.0;41.0;12.0215;3.5;5.3;8.4;12.6;7.506973869367955;0.5872506939009539;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
35;566.0;10.0;53.7201361;86.8438481;186.0;8.113129785998199;2.859768822560201;37.704980842912576;;48.4;10.02562825572671;421.9;0.0469052717446721;-1.0003059039461608;-0.1427551748750892;Груженный движется вперед;95;7530G;240;1824.0;90.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;37.0;876.0;41.0;12.490277777777775;3.2;5.7;9.9;11.0;7.5627523953207945;0.7358465986644354;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
36;576.0;10.0;53.7201952;86.8439584;185.0;8.72114504402977;3.0813044740782067;39.48735632183981;;48.4;9.801776558235344;418.15;0.0254919955134087;-0.9901091057407974;-0.1519322932599164;Груженный движется вперед;95;7530G;240;1825.0;89.0;100.0;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;37.0;876.0;41.0;12.954888888888888;4.4;4.4;7.4;12.3;7.572408584735628;0.9015387516921103;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
37;587.0;10.0;53.7202712;86.84406;185.0;7.681141346961934;3.1826565574486754;41.054406130268966;;48.4;10.787477088045458;410.0;0.0336494340776996;-1.012542061792597;-0.1366370959518711;Груженный движется вперед;95;7530G;240;1828.0;86.0;99.5;788.0;20.0;784.0;21.0;852.0;37.0;872.0;35.0;28.0;37.0;876.0;41.0;13.410444444444444;5.2;4.0;7.0;12.7;7.600897807559509;1.0364825305257077;0;6.6;6.6;10.6;10.6;-;0;6.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
