;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;3.0;53.7148287;86.8429439;188.0;5.945667523217664;2.9258461567292624;-0.8885239919722691;;68.8;0.0;350.425;0.0601611094116447;-0.9870500662791885;-0.1029876618741715;Груженный движется вперед;95;7530G;240;1566.5;91.0;100.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;0.4867013888888888;3.6;4.5;7.5;10.5;5.138305784822382;2.902013256729991;0;5.2;5.2;10.4;10.4;-;0;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
1;5.0;4.0;53.7148384;86.8428768;188.0;5.823842437196668;2.4396256797849647;0.6160863402242692;;67.2;4.550554036699679;303.1;0.0081574385642908;-1.0196798205363515;-0.1040073416947078;Груженный стоит;95;7530G;240;1685.0;75.0;77.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;0.8234791666666667;4.0;4.8;10.3;9.6;5.492414136912505;2.4415258227057697;0;5.2;5.2;10.4;10.4;-;0;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
2;13.0;5.0;53.7148895;86.8427743;188.0;4.9442744615997185;1.934748758356131;2.014292731534108;;68.0;8.829431382878841;200.325;-0.0010196798205363;-0.9901091057407974;-0.0856531049250535;Груженный движется вперед;95;7530G;240;1498.0;55.0;58.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;1.1017083333333333;4.3;5.3;12.7;8.4;5.633221070363188;-3.1145383855014543;0;5.2;5.2;10.4;10.4;-;0;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
3;24.0;6.0;53.714887;86.8426182;192.0;3.9688927341577145;1.4176350999919776;3.303423013767838;;69.2;10.28769647209094;160.75;-0.0652595085143265;-0.9972468644845518;-0.0693382277964719;Груженный движется вперед;95;7530G;240;1265.0;52.0;67.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;1.3249722222222222;7.0;3.9;6.9;14.8;5.582112542567801;-2.6847861931870067;0;7.54;5.2;10.4;15.08;point_30%;1;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
4;29.0;10.0;53.714866;86.842546;193.0;3.970186931749779;0.894704412241722;4.480805018736049;;69.2;5.299999658775727;268.875;0.0866727847455898;-1.0247782196390334;-0.0713775874375446;Груженный движется вперед;95;7530G;240;1549.0;72.0;73.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;1.6237222222222225;4.8;4.7;7.7;12.1;5.360474510919715;-2.952239275450312;0;5.2;5.2;10.4;15.08;point_30%;1;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
5;44.0;11.0;53.7148398;86.842315;195.0;7.742459807273258;0.3723764026545817;5.543766578249333;;68.8;15.495353024935657;258.025;0.1294993372081166;-0.9360660752523708;-0.1284796573875803;Груженный движется вперед;95;7530G;240;1541.0;70.0;71.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;1.9820902777777776;2.8;5.1;8.6;15.3;4.989692932812301;-3.129146409541585;0;5.2;5.2;10.4;15.08;point_30%;1;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
6;61.0;10.0;53.7148379;86.8420571;192.0;4.109767484459049;-0.14292922122022755;6.489635524118278;;69.2;16.99189323320868;435.475;0.0469052717446721;-1.020699500356888;-0.0734169470786173;Груженный движется вперед;95;7530G;240;1795.0;98.0;100.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;2.8288472222222225;4.0;5.3;10.2;13.7;4.491153765638929;3.1367356704552103;0;5.2;5.2;10.4;15.08;point_30%;1;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
7;87.0;10.0;53.714839;86.8416742;195.0;6.7480145040700465;-0.6447927518334877;7.315739688153476;;68.4;25.225934694817852;413.625;-0.0305903946160905;-0.9819516671765066;-0.116243499541144;Груженный движется вперед;95;7530G;240;1826.0;88.0;100.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;3.288430555555556;4.7;3.2;13.2;9.9;3.886242966792968;2.9508762472491554;0;5.2;5.2;10.4;10.4;-;0;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
8;99.0;11.0;53.71486;86.8414904;187.0;3.238482200462929;-1.1267944816359812;8.019406902165517;;68.4;12.332430024859423;319.9;0.0081574385642908;-0.9911287855613338;-0.0560823901294993;Груженный движется вперед;95;7530G;240;1803.0;76.0;78.5;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;3.732736111111112;4.8;5.1;12.9;13.0;3.19634649366779;2.8474550814920185;0;5.2;5.2;10.4;10.4;-;0;5.2;10.4;0.0;0;0;-;0.0;0;0;5.0;0.0
9;117.0;14.0;53.7149067;86.8412299;192.0;-1.8301983447797565;-1.582514703078492;8.597964997964992;;69.6;17.93197116262641;64.9;-0.0173345569491179;-0.9890894259202612;0.0316100744366268;Груженный движется вперед;95;7530G;240;1280.0;22.0;29.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;3.8048472222222234;7.0;5.9;11.3;11.0;2.4428503036567646;2.639021856387619;0;7.54;5.2;10.4;10.4;point_120%;2;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
10;134.0;11.0;53.7149821;86.8409981;195.0;0.3557600521339429;-2.005533708611803;9.048741807362491;;70.4;17.42579297194006;211.6;-0.0244723156928724;-0.9850107066381156;-0.0061180789232181;Груженный движется вперед;95;7530G;240;1382.0;64.0;99.5;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;4.216291666666667;6.9;5.4;11.8;10.5;1.647140354153263;2.7269837018480807;0;7.54;5.2;10.4;10.4;point_120%;2;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
11;164.0;13.0;53.7150879;86.8405919;194.0;1.3832430136801626;-2.3894317906866958;9.369065162168603;;71.2;29.237688925513268;130.275;-0.1254206179259712;-1.0482308555113695;-0.0254919955134087;Груженный движется вперед;95;7530G;240;1141.5;44.0;61.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;4.361041666666667;7.7;4.7;14.1;8.2;0.8306026025506554;2.692433156191311;0;7.54;5.2;15.08;10.4;point_120%;2;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
12;180.0;14.0;53.7151504;86.8403728;193.0;2.743318652914625;-2.727789241753955;9.556262894193923;;72.0;16.023655434893378;297.0;-0.0989089425920261;-1.0380340573060058;-0.0499643112062812;Груженный движется вперед;95;7530G;240;1618.5;73.5;75.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;4.691041666666667;7.3;4.3;13.2;9.6;0.014623006242310055;2.5210878571017448;0;7.54;5.2;15.08;10.4;point_120%;2;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
13;196.0;14.0;53.7152341;86.8401749;195.0;-1.7207396357312923;-3.014186354264418;9.607662835249222;;72.8;16.024907611778755;188.225;-0.0683185479759355;-0.9819516671765066;0.0295707147955541;Груженный движется вперед;95;7530G;240;1333.0;62.0;100.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;4.900180555555556;6.6;7.5;14.2;9.3;-0.7794124773783977;2.2775003315468405;0;5.2;7.54;15.08;10.4;point_120%;2;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
14;211.0;12.0;53.7153389;86.8400237;191.0;-1.995660698379692;-2.9226724403766706;9.376245210728145;;72.8;15.340428344525858;45.05;0.0101967982053635;-0.9656367900479248;0.0336494340776996;Груженный движется вперед;95;7530G;240;1296.0;16.0;24.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;4.962750000000001;4.7;8.8;17.8;5.1;-1.5303395611779296;2.0774425202252953;0;5.2;9.1;18.2;10.4;point_120%;2;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
15;226.0;11.0;53.7154578;86.8399122;189.0;-1.9931855721464011;-2.954870901956537;8.922605363984841;;74.0;15.137771961349491;35.025000000000006;-0.1804833282349342;-1.009483022330988;0.0356887937187723;Груженный движется вперед;95;7530G;240;1306.0;13.0;18.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;5.001666666666667;11.8;5.1;11.9;13.1;-2.1468360151167034;1.7955338641077532;0;12.22;9.1;18.2;10.4;point_120%;2;5.2;10.4;15.0;0;1;[53.71558768077627, 86.84044136475654];37.74047396832252;0;0;0.0;0.0
16;239.0;11.0;53.7155686;86.8398694;194.0;-1.209003075917155;-3.2148684792857902;8.243678160919693;;74.0;12.652588600965496;176.35;-0.0795350260018354;-1.011522381972061;0.0214132762312633;Груженный движется вперед;95;7530G;240;1215.0;58.0;100.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0;31.0;88.0;34.0;832.0;36.0;5.197611111111112;5.4;8.4;17.5;6.7;-2.6443963140287345;1.4202358629143703;0;9.1;9.1;18.2;10.4;point_120%;2;5.2;10.4;15.0;0;1;-;0.0;0;0;0.0;0.0
17;254.0;15.0;53.7157063;86.8399047;192.0;-4.564642563809899;-3.6992529192598624;7.401532567049945;;74.0;15.504352150130694;41.625;-0.0866727847455898;-1.0308962985622514;0.0825940654634444;Груженный движется вперед;95;7530G;240;1300.0;15.0;22.0;756.0;21.0;756.0;21.0;820.0;35.0;812.0631578947368;31.0;88.0;34.0;832.0;36.0;5.243861111111111;8.9;7.3;11.9;7.5;-3.0707840715723833;1.386993931278583;0;9.1;7.54;10.4;10.4;point_120%;2;5.2;10.4;15.0;0;1;-;0.0;0;0;0.0;0.0
18;271.0;14.0;53.7158556;86.8399516;192.0;-1.7272708005176183;-3.68408078727624;6.390038314176364;;74.0;16.905033492429734;40.6;-0.0856531049250535;-0.9768532680738248;0.0295707147955541;Груженный движется вперед;95;7530G;240;1304.0;15.0;22.0;756.0;21.0;756.0;21.0;820.0;35.0;812.1473684210526;31.0;88.0;34.0;832.0;36.0;5.288972222222222;9.7;4.4;10.4;9.9;-3.258111836458739;1.2148799763856681;0;9.1;7.54;10.4;10.4;point_120%;2;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
19;288.0;15.0;53.7159933;86.8400381;192.0;-2.7652464064938393;-3.2785727469535217;5.312643678161018;;73.6;16.353895079216485;43.375;-0.020393596410727;-1.055368614255124;0.0509839910268175;Груженный движется вперед;95;7530G;240;1298.0;16.0;23.0;756.0;21.0;756.0;21.0;820.0;35.0;812.2315789473685;31.0;88.0;34.0;832.0;36.0;5.325118055555556;7.3;7.6;11.9;13.5;-3.054477912034245;1.462830702183081;0;7.54;7.54;10.4;10.4;point_120%;2;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
20;305.0;14.0;53.71615;86.8400668;193.0;-2.8029160276020724;-2.7766549393152213;4.291954022988584;;73.2;17.546225116264235;43.7;-0.023452635872336;-1.041093096767615;0.0509839910268175;Груженный движется вперед;95;7530G;240;1298.0;16.0;24.5;756.0;21.0;756.0;21.0;820.0;35.0;812.3157894736842;31.0;88.0;34.0;832.0;36.0;5.3858125;8.0;8.0;10.5;10.4;-2.8955331470856516;1.313806774925567;0;7.54;7.54;10.4;10.4;point_120%;2;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
21;326.0;16.0;53.7163342;86.8401486;191.0;-6.7330999359810955;-2.573354196791074;3.404597701149487;;73.2;21.20167353204905;44.6;0.0081574385642908;-1.0105027021515245;0.1193025390027531;Груженный движется вперед;95;7530G;240;1298.0;16.0;24.0;756.0;21.0;756.0;21.0;820.0;35.0;812.4000000000001;31.0;88.0;34.0;832.0;36.0;5.4477569444444445;7.2;7.7;12.1;9.8;-2.4044390123303985;1.3313651928909727;0;7.54;7.54;10.4;10.4;point_120%;2;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
22;346.0;19.0;53.7165085;86.8402205;188.0;-6.916612622781269;-2.250675156060502;2.660536398467481;;73.6;19.973089748689727;44.275;-0.020393596410727;-1.0421127765881513;0.1264402977465075;Груженный движется вперед;95;7530G;240;1299.0;16.0;24.0;756.0;21.0;756.0;21.0;820.0;35.0;812.4842105263158;31.0;88.0;34.0;832.0;36.0;5.496951388888889;8.9;7.7;14.9;10.3;-1.8897035734260443;1.0364444454430335;0;7.54;7.54;15.08;10.4;point_120%;2;5.2;10.4;0.0;0;0;-;0.0;0;0;0.0;0.0
