Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;Скорость;Продольный наклон;уклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;rec_hole;примечание;рекомендованная скорость_holes;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;nom_point;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа
53.7233381;86.8374245;1;-;0.0;0.0;10;1.171875;0.8286066979618643;1.3688781363293523;0.1555669751157021;0.6036433553674992;0.0;0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;-2.544968127070491;10.223620116014589;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7232865;86.8372961;1;point_60%;0.0;0.0;22;2.578125;3.160207250727602;1.2847098924392706;0.15415833138262863;0.5606542882405035;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-2.583414641335305;12.61092399546461;-;0.0;998.0;1;0;1;0;0;0;240;7530G;95;6.2;10.3
53.7232265;86.8371337;1;point_60%;0.0;0.0;34;3.984375;2.961702497149469;1.2735794589768912;0.04066703785132833;0.6696391730874595;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-2.1050815523505704;11.356774769009265;-;0.0;998.0;1;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7231387;86.8370459;1;point_60%;0.0;0.0;48;5.625;1.3758716384037064;1.328506290257546;-0.16982112282593922;0.9249294766536267;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-2.0000859291963033;13.846887583293292;-;0.0;998.0;1;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7230256;86.8369584;1;point_60%;0.0;0.0;61;7.1484375;-0.1306353107806929;1.442509840596565;-0.4622203679969158;1.3208566656842655;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-1.9948456682552824;13.19103113782927;-;0.0;998.0;1;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7229176;86.836876;1;point_60%;0.0;0.0;75;8.7890625;-1.2938211461682487;1.6086095643092797;-0.8214449150093416;1.851752206924635;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-1.9063591529512873;14.70176206513579;-;0.0;998.0;1;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7227929;86.8368025;1;point_60%;0.0;0.0;93;10.8984375;-0.20807595605354845;1.8198249157110218;-1.2324089812109575;2.5119475671199956;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-2.021218897839258;17.323954098750743;-;0.0;998.0;1;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7226528;86.836688;1;point_60%;0.0;0.0;109;12.7734375;1.5170685510333533;2.0691753491171223;-1.6800267839495047;3.2957742130156076;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-2.0180394347358646;16.692468348715988;-;0.0;998.0;1;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7225176;86.8365784;1;point_60%;0.0;15.0;128;15.0;2.720048129955462;2.3496803188429065;-2.1492125405727167;4.19756361135672;0.0;0;0;0;0;0;Объезд слева;-;0;15.0;0.0;-2.184979041640745;18.184751377009366;-;0.0;998.0;1;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7223841;86.8364193;1;point_60%;0.0;0.0;144;14.759656652360515;4.8833651679514825;2.6685214545474807;-2.6186449015003435;5.218698962048737;0.0;0;0;0;0;0;Объезд слева;добавили новую яму;0;0.0;0.0;-2.1921551544873314;16.689537462776524;-;0.0;998.0;1;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7222622;86.8362718;1;point_60%;0.0;0.0;184;14.158798283261802;5.381319529970559;2.967333485457095;-3.100650143979159;6.335952036773113;7.185664712883772;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;-2.3624750331024593;39.908481609402166;-;0.0;998.0;1;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7220103;86.8358407;1;-;0.0;0.0;204;13.858369098712446;4.977378627816194;3.2783757963369196;-3.5758830164091853;7.527104890487593;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.3250970592457767;19.949969761424498;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7218797;86.8356333;1;-;0.0;0.0;223;13.572961373390559;4.295379905309212;3.5473080587638925;-3.983578387638381;8.800940578609048;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.339239109574136;18.765296674461876;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7217585;86.8354353;1;point_30%;0.0;0.0;246;13.227467811158798;3.672723072280164;3.7623719041198367;-4.239557991325946;10.146964037604635;13.065014307875433;0;0;0;0;0;Объезд справа;добавили новую яму;0;0.0;0.0;-2.2962687079534687;22.913373432896066;-;0.0;998.0;2;0;0;1;0;0;240;7530G;95;6.2;10.3
53.7216045;86.8352045;1;point_30%;0.0;0.0;269;12.881974248927039;3.4475305272458003;3.99220560149293;-4.356035737047927;11.578945447911185;0.0;0;0;0;0;0;скорость_15.0;-;0;0.0;0.0;-2.2290009966597837;23.48591883159401;-;0.0;998.0;2;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7214376;86.8349864;1;point_30%;0.0;0.0;290;12.566523605150214;3.7693961041753257;4.299143086015745;-4.273534931561743;13.130888523992223;0.0;0;0;0;0;0;скорость_15.0;-;0;0.0;0.0;-2.3162703540499487;20.77141595826635;-;0.0;998.0;2;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7213005;86.8347725;1;point_30%;0.0;0.0;310;12.266094420600858;4.018391167681298;4.656395008621553;-4.067860797627492;15.012406495165402;0.0;0;0;0;0;0;скорость_16.0;-;0;0.0;0.0;-2.3946212311310373;20.333469508979245;-;0.0;998.0;2;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7211764;86.834546;1;-;0.0;0.0;328;11.995708154506438;4.294537327645454;4.988792774006473;-3.857996023517904;16.551067323481433;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.350290630427594;17.93612686228347;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7210618;86.8343546;1;-;0.0;0.0;333;11.920600858369099;4.764986427523828;5.258683379407088;-3.718697458372652;17.92421091041815;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.5495871983026372;4.397330804705529;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.72103975726364;86.83429920354347;1;-;0.0;0.0;344;11.755364806866954;5.259815097135094;5.491020225494706;-3.580584493398459;19.44718117131947;0.0;0;0;0;0;0;Нет;;0;0.0;0.0;-2.6165738505081304;10.962066967541396;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7209904;86.8341552;1;-;0.0;0.0;359;11.530042918454935;5.5358197304364705;5.664165903176269;-3.5308283839995327;20.600912242291948;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.5899406395370663;15.569390395969174;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7209171;86.8339539;1;-;0.0;0.0;365;11.43991416309013;5.597133262826123;5.833229946007166;-3.4445166554022;21.74789272030693;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.5181064648099856;6.063860160344036;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.720885295665234;86.83387916405836;1;-;0.0;0.0;397;10.959227467811159;6.0207770760687485;6.053756094770447;-3.306056943267153;23.263236635650873;0.0;0;0;0;0;0;Нет;;0;0.0;0.0;-2.5932258856050803;31.94571721278214;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7207357;86.8334653;1;-;0.0;0.0;413;10.718884120171673;5.897060025279428;6.21520145966989;-3.116234096722767;24.678379857690675;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.600609046515965;15.261330814773654;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7206651;86.8332667;1;-;0.0;0.0;429;10.478540772532188;5.737342535075692;6.40937649654453;-2.8561741840188954;26.344754606824075;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.649738647468732;16.80679083511229;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7205938;86.8330418;1;-;0.0;0.0;448;10.1931330472103;5.7133060668650515;6.68565856509142;-2.4918257396660985;28.46735997080879;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.665819139087488;19.103338425975124;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7205152;86.832784;1;-;0.0;0.0;467;9.907725321888412;5.799398157728618;6.884773835033716;-2.0841403926340902;30.618390804598288;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.6756945146842845;18.808514234139572;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7204393;86.8325289;1;-;0.0;0.0;488;9.592274678111588;5.611035979210268;7.013479961299116;-1.7394689637652436;32.329137018792814;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.6127980048589095;20.89642424509608;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7203446;86.832255;1;-;0.0;0.0;493;9.51716738197425;6.519703188490421;7.052053659205628;-1.4762218240403402;33.968983762087866;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.6145653131780753;5.062577172814496;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7203217265165;86.83218857385718;1;-;0.0;0.0;499;9.427038626609441;7.329306362718768;7.023775935412825;-1.3317378374573585;35.05615763546866;0.0;0;0;0;0;0;Нет;;0;0.0;0.0;-2.7204138287029878;5.7797232119464175;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7203005;86.8321085;1;-;0.0;0.0;512;9.231759656652361;8.101603946902088;6.943906712650213;-1.201467493652246;35.9279693486597;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.678906412433655;13.36790291182002;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7202469;86.8319269;1;-;0.0;0.0;523;9.066523605150214;9.08879367983368;6.781525174622477;-1.1439419982140224;37.14902390074876;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.5386249861743657;10.36478876244615;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7201941;86.8317973;1;-;0.0;0.0;532;8.931330472103005;10.098551177935686;6.614466792637442;-1.1148495408198578;38.48359788359863;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.621975826531311;8.810684065353017;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7201548;86.8316812;1;-;0.0;0.0;540;8.811158798283262;10.174270851091823;6.421590314706242;-1.109207185510503;39.61605546433209;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.244011388084988;8.684621675004202;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7200938070088;86.83159899716469;1;-;0.0;0.0;548;8.690987124463518;9.161682011423524;6.109572826252073;-1.0467464371171824;41.079401569057524;0.0;0;0;0;0;0;Нет;;0;0.0;0.0;-2.530873240967167;7.630400010906626;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7200545;86.8315041;1;-;0.0;0.0;559;8.525751072961373;8.085853694233254;5.66557808190797;-1.0623878351413847;42.335194307608916;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-2.234045219190407;11.287584538840344;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7199746;86.8313986;1;-;0.0;0.0;576;8.27038626609442;6.08159527443022;5.074193857278961;-1.0156945834497781;43.6687830687839;0.0;0;0;0;0;0;Нет;убрали яму т.к не подтвердилась;0;0.0;0.0;-2.2837505011888957;16.335434220960963;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7198636;86.8312364;1;point_60%;0.0;0.0;594;8.0;4.2307025889445296;4.339736314949192;-1.0050569426920877;45.18357963875292;0.0;0;0;0;0;0;Нет;-;0;8.0;0.0;-2.025124370920712;18.162145303501696;-;0.0;998.0;3;1;0;0;0;0;240;7530G;95;6.2;10.3
53.719717;86.8311154;1;point_60%;0.0;0.0;615;8.0;2.648620900595709;3.615767560726637;-1.0466186357367797;46.258675424193555;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-1.8944224211714875;20.81796643859477;-;0.0;998.0;3;1;0;0;0;0;240;7530G;95;6.2;10.3
53.7195397;86.8310149;1;point_60%;8.0;0.0;636;8.0;2.0207397263490163;2.984628755932624;-1.1152553855055092;47.08505747126527;0.0;8;1;0;0;0;Нет;-;0;0.0;0.0;-1.6861516210325695;21.404638357220673;[53.71938254760539, 86.83189530443046];60.57619382180037;998.0;3;1;0;0;0;0;240;7530G;95;6.2;10.3
53.7193487;86.8309775;1;point_60%;0.0;0.0;660;8.0;1.0963768523231612;2.3451391986026073;-1.2148005395328116;47.72125524539409;0.0;8;1;0;0;0;Нет;-;0;8.0;0.0;-1.3065180636681437;24.310573725799145;-;0.0;998.0;3;1;0;0;0;0;240;7530G;95;6.2;10.3
53.7191379;86.8310739;1;point_60%;0.0;0.0;687;8.833142857142857;0.7786761809408669;1.6939418630353051;-1.3710296099516046;48.17679255610382;3.7788441785330407;8;1;0;0;0;Нет;добавили новую яму;0;0.0;0.0;-1.5321537618091834;26.770511495406296;-;0.0;998.0;3;1;0;0;0;0;240;7530G;95;6.2;10.3
53.7188976;86.8310896;1;point_60%;0.0;0.0;715;9.697142857142858;0.13438555757122655;1.0052902805414017;-1.4762671926820605;48.42200328407318;5.046336225012403;0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;-1.3729930332719165;28.22485763875217;-;0.0;998.0;3;1;0;0;0;0;240;7530G;95;6.2;10.3
53.718649;86.8311738;1;point_60%;0.0;0.0;746;10.653714285714287;-0.22375211073594048;0.4727169998623611;-1.4920283062244635;48.51749680715291;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-1.3819389209625306;30.702873166689564;-;0.0;998.0;3;1;0;0;0;0;240;7530G;95;6.2;10.3
53.7183781;86.8312613;1;point_60%;0.0;0.0;755;10.931428571428572;-0.9824377208281414;-0.008865606919456856;-1.5379874350597658;48.50644043057929;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;-1.3877337494864048;8.850095596478713;-;0.0;998.0;3;1;0;0;0;0;240;7530G;95;6.2;10.3
53.7182999;86.8312855;1;-;0.0;0.0;794;12.134857142857143;-0.8917175558253102;-0.37598407149177526;-1.6372788881270735;48.36741470534666;0.0;0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;-1.4685998340131778;39.0661187620568;-;0.0;998.0;-;0;0;0;0;0;240;7530G;95;6.2;10.3
53.7179508;86.831346;1;point_60%;0.0;0.0;826;13.122285714285713;-1.1075480298042315;-0.6939970916135518;-1.7449890091646316;48.130669585842924;2.009967267496162;0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;-1.4825171703156554;32.35352445415436;-;0.0;998.0;4;1;0;0;0;0;240;7530G;95;6.2;10.3
53.7176613;86.8313893;1;point_60%;0.0;0.0;861;14.202285714285715;-1.8947108718291168;-0.8735332178424742;-1.8625300482363825;47.78846925743569;3.4298228352061306;0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;-1.380957481773518;35.05025452314339;-;0.0;998.0;4;1;0;0;0;0;240;7530G;95;6.2;10.3
53.7173521;86.8314897;1;point_60%;0.0;0.0;896;15.282285714285713;-1.942727196174078;-0.9387014165212169;-2.0382612841580325;47.36690384966337;3.637897525013934;0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;-1.4707004467663567;34.28045605938381;-;0.0;998.0;4;1;0;0;0;0;240;7530G;95;6.2;10.3
