vel;vel_std;acc_Y_max;acc_Y_std;acc_Y_var;acc;acc_sum;acc_std;acc_var;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;energy_proxy;acc_ratio;hole;lat;lon
10.0;1.618347187425374;-2.743765232136672;0.41895547218707424;0.17552368767549434;9.897574998970883;54.469795311673515;1.5211836757462245;2.3139997753567947;-0.99214846538187;0.017864848102312626;-0.0846334251045171;0.03199926069970063;197.96199086025348;-3.465918172122454;1;53.71939227142857;86.84869604285714
11.0;1.618347187425374;-2.743765232136672;0.41895547218707424;0.17552368767549434;6.4872109790958605;54.469795311673515;1.5211836757462245;2.3139997753567947;-0.99214846538187;0.017864848102312626;-0.0846334251045171;0.03199926069970063;163.0839062873019;-1.8050228065794012;1;53.71939227142857;86.84869604285714
10.0;1.618347187425374;-2.743765232136672;0.41895547218707424;0.17552368767549434;9.290339178185569;54.469795311673515;1.5211836757462245;2.3139997753567947;-0.99214846538187;0.017864848102312626;-0.0846334251045171;0.03199926069970063;186.31040204572972;-2.502587335290351;1;53.71939227142857;86.84869604285714
12.0;1.618347187425374;-2.743765232136672;0.41895547218707424;0.17552368767549434;5.934765224061206;54.469795311673515;1.5211836757462245;2.3139997753567947;-0.99214846538187;0.017864848102312626;-0.0846334251045171;0.03199926069970063;179.22143826472626;-1.2756065931661738;1;53.71939227142857;86.84869604285714
10.0;1.573591584938886;-3.1437624352121305;0.2611093812199954;0.06817810896108888;8.67026829184347;54.122544234690494;1.444395329961784;2.086277869215411;-0.9370857550729071;0.0347774818789128;-0.0846334251045171;0.027977337187096746;175.1735522525463;-2.0550662940047233;1;53.71930734285714;86.84856722857141
13.0;1.5275252316519465;-3.4472695308922745;0.1430620317206007;0.02046674492002616;7.489180917721071;55.19036520975328;1.3439393387717433;1.8061729462982308;-0.9370857550729071;0.034341958249947305;-0.0846334251045171;0.02689455865837104;225.08783081835742;-1.6679301757083056;1;53.719224014285714;86.84841807142857
14.0;1.253566341056017;-3.4761959888112357;0.13415500040018766;0.01799756413237435;6.700455721795453;54.46394748587983;1.2414137523987447;1.5411081046447321;-0.9370857550729071;0.03220669726105466;-0.0846334251045171;0.02338921597291772;240.8961068797414;-1.429542707731415;1;53.71914657142857;86.84826017142858
13.0;1.5275252316519465;-3.2675392804260475;0.21871511355991546;0.04783630089952672;9.550323921987866;59.21796627830455;1.358231030963677;1.8447915334726526;-0.9370857550729071;0.02939353997729869;-0.095849903130417;0.026176195886598235;260.2086870148937;-2.3275167556364478;1;53.71907648571429;86.84809134285716
12.0;1.7728105208558365;-3.027331728419842;0.31385738042015454;0.09850645524420161;7.55503195415865;61.02084935769667;1.5606633964548642;2.4356702370340324;-0.9370857550729071;0.02487764028113971;-0.095849903130417;0.03037844093598854;201.07850782835828;-1.8148199767085402;0;53.719014571428566;86.84791971428572
12.0;1.9760470401187076;-2.762788806545318;0.3999866159141361;0.15998929291044264;8.56392145431211;63.64073545012983;1.5309258997241952;2.3437341104463365;-0.9370857550729071;0.021901367993728865;-0.095849903130417;0.03037844093598854;217.34075067562725;-2.251505135186538;0;53.718962471428576;86.84773595714286
10.0;1.6035674514745466;-2.481125988555224;0.47299455109293465;0.2237238453636068;10.688784016485936;65.32091019654897;1.1865391202360225;1.407875083850474;-0.9370857550729071;0.02373488555898726;-0.1172631793616804;0.021896846187549498;214.25010375108522;-3.1146056742479202;0;53.71892291428571;86.84755011428571
9.0;1.272418020560704;-2.3120730944043784;0.5025193663702273;0.25252571357713477;10.47315137123558;63.133369451132296;1.3899550164553356;1.931974947769352;-0.9758335882532884;0.012772675737623806;-0.1172631793616804;0.02445814937290512;190.6868996448137;-3.3118518282743725;0;53.71889432857142;86.84736427142857
9.0;1.272418020560704;-2.0983282759474835;0.5093523710861129;0.2594398379310452;10.109067010154233;62.84498000640728;1.4438116944113282;2.0845922089189104;-0.9758335882532884;0.01380653003744994;-0.1223615784643621;0.023262921667784372;183.19323581578863;-3.5197075595413536;0;53.71886921428571;86.84717824285714
10.0;1.272418020560704;-1.5484737194580067;0.5829047464537302;0.3397779434382875;8.380630468214589;60.54277743310182;1.777472082361417;3.159407003574232;-0.9758335882532884;0.013942136326604687;-0.1060467013357805;0.028251186755446866;170.23496704476668;-3.2263314396466938;0;53.718845357142854;86.84698981428572
11.0;1.3801311186847092;-1.178844051770577;0.6545192702229601;0.4283954750931962;7.362783176571201;57.469456387384994;1.5553347791450733;2.419066275218254;-0.9758335882532884;0.014223397863024477;-0.1060467013357805;0.024725921592703492;175.2105761051999;-3.0234091365558036;0;53.71882155714285;86.84680144285714
12.0;1.2149857925879128;-1.178844051770577;0.6152942177672543;0.3785869744178174;7.266642509433638;54.971073543492786;1.1941375492665414;1.4259644865683014;-0.9758335882532884;0.015550415761433156;-0.1060467013357805;0.019372638753788574;196.804093359908;-3.315539726131482;0;53.71879635714286;86.8466080142857
12.0;0.7867957924694449;-0.8679772893528527;0.6173806484741914;0.38115886511041314;6.261718881006644;52.79900555297477;0.6830162608801944;0.4665112126267618;-0.979912307535434;0.013468893218225043;-0.1060467013357805;0.012646065837701819;183.20912334475508;-3.9182040403441762;0;53.718767671428566;86.84639647142856
12.0;0.5345224838248512;-0.6035331443785381;0.6212551885026253;0.38595800924143253;7.615462970769111;52.00524644175022;0.5786344854473588;0.3348178677489298;-0.979912307535434;0.014199009900187149;-0.1060467013357805;0.011352493486271984;201.9952762591555;-6.382243268754026;0;53.71873644285714;86.84618604285716
12.0;0.4879500364742688;-0.3042271119702484;0.6017270542987232;0.3620754478750186;7.974768527343367;52.85198090370307;0.6468853716720531;0.4184606840832903;-0.979912307535434;0.014982867373991331;-0.1060467013357805;0.012344925832998848;207.5969330647063;-6.043034705365656;0;53.718701114285714;86.84597517142856
11.0;0.5345224838248512;-0.3042271119702484;0.48295939906790075;0.23324978114802783;7.936999019636218;50.796588605177725;1.1028649709982299;1.2163111442549266;-0.979912307535434;0.023285258672771657;-0.0948302233098807;0.018161699745234558;183.9959534377063;-9.089403688979173;0;53.718662157142866;86.84576798571428
11.0;0.7559289460184567;-0.1091987416819767;0.45647883453545357;0.208372926378846;7.586871356990042;52.98847399480336;1.0843059929030177;1.175719486245399;-0.9534006322014889;0.028876929251568047;-0.0948302233098807;0.016669132875335765;178.5606169875159;-12.530923772457692;0;53.71861664285715;86.84556887142857
12.0;0.8164965809277286;0.2362608248390379;0.506355278234897;0.25639566779633993;8.20951763852405;53.633832367105704;1.1158156461316178;1.2450445561521197;-0.9534006322014889;0.028683390616397277;-0.0948302233098807;0.01723860715885949;211.39617985723748;-26.966297141313508;0;53.718556542857144;86.84535882857143
11.0;0.8164965809277286;0.3494834066780719;0.4349020325935114;0.18913977795396764;5.2112502109082905;50.752915803622955;1.4595673407088723;2.1303368220639696;-0.9534006322014889;0.027534052588001588;-0.0897318242071989;0.023072720503690802;148.1571287606917;-14.707559860564006;0;53.718490214285715;86.84515718571429
10.0;1.3972762620115446;0.6926674574873567;0.4564782549031354;0.2083723971994119;8.453604270632272;48.1511425257745;1.5817474100453506;2.5019248691851743;-0.9534006322014889;0.027439484638687936;-0.0897318242071989;0.02553759753623779;171.4634251644522;-77.40839159960215;0;53.718416357142864;86.84496995714287
10.0;2.4976179127511156;0.8834038940659318;0.48125511348775873;0.23160648425811556;8.260821343071466;46.81671967599612;1.562473597926626;2.441323744217776;-0.9534006322014889;0.029262704416563725;-0.0897318242071989;0.02544047389564897;168.24116926214506;34.950534472439905;0;53.71833035714286;86.84478521428571
12.0;3.2877840272018792;1.085913349847302;0.5238001162748946;0.2743665618095931;5.093851963860613;47.3055737848246;1.6502666866138058;2.723380136947309;-0.9534006322014889;0.029160160269571654;-0.0897318242071989;0.027201171383825218;169.94732782972662;14.541030832829332;0;53.71822761428571;86.84460567142858
14.0;3.5790395093549616;1.085913349847302;0.45673126421465576;0.2086034477111177;5.335225741787771;47.24075601113782;1.6605414697132723;2.757397972637514;-0.9534006322014889;0.02076411318351057;-0.0887121443866625;0.028103586561146726;224.46463371583488;7.637244115271959;0;53.71808075714285;86.8444259
17.0;3.109126351029604;1.085913349847302;0.34795593644526124;0.12107333370749866;6.252448507211658;45.502356168895;1.4836340831112786;2.2011700925694444;-0.9646171102273886;0.015491400687962354;-0.0887121443866625;0.025693195229515475;328.0931123353333;7.0066774646411165;0;53.71792104285714;86.84425521428571
18.0;2.2146697055682805;1.085913349847302;0.2602447901099896;0.06772735077939253;8.698371747352533;45.263604502068944;1.438473866289541;2.0692070639979803;-0.9584990313041704;0.01955958488413478;-0.0887121443866625;0.02420071477769941;399.6616710551408;7.947523912189527;0;53.717758485714285;86.84410728571427
18.0;1.7320508075688739;1.085913349847302;0.2847365642720436;0.08107491103344759;5.14643243722151;46.78658701244923;1.3053193309591922;1.7038585557757528;-0.9584990313041704;0.017921573028968994;-0.0887121443866625;0.022376604244596098;350.4857668308857;4.667523589523299;0;53.71758582857143;86.84396754285714
16.0;1.4960264830861867;1.085913349847302;0.4484377557065199;0.2010964207431004;6.715204428389444;46.060508116734354;1.4510552988553116;2.1055614803360774;-0.9584990313041704;0.01895277844142942;-0.0805547058223717;0.024524861810685108;301.0939705150612;6.657128595603536;0;53.71740537142857;86.8438456
15.0;1.8126539343499268;1.085913349847302;0.6287344093334417;0.39530695747987177;8.022069676245414;43.366115496074826;1.8538927026435492;3.4369181529150032;-0.9584990313041704;0.017665577154436948;-0.061180789232181;0.03134582675423566;289.3536018905362;9.698166068762575;0;53.71721001428572;86.84375995714286
14.0;2.1930626551751295;1.0781380150645457;0.7829932437828148;0.6130784198095344;6.616834474240903;39.085382473524334;1.5757117701878425;2.482867582708504;-0.9584990313041704;0.020477184521464964;-0.061180789232181;0.025707643950489696;239.7824984595029;24.16809470044815;0;53.717012828571434;86.84372734285714
16.0;2.4784787961282055;0.997532219465482;0.9447796676506829;0.8926086204061349;4.6091468460728935;38.861398943033066;1.5882933984780572;2.5226759196489765;-0.9584990313041704;0.024626602170818208;-0.061180789232181;0.025999693150930044;277.2442346486637;-62.02505381615079;0;53.71684427142857;86.84381112857143
19.0;2.439750182371328;0.822811323862023;1.174423738052449;1.3792711165010871;3.558055886552134;37.39250109872876;1.5037248500091687;2.261188424535097;-0.9584990313041704;0.02433333360650626;-0.061180789232181;0.02501458791750824;373.6597616918283;-7.291404452376268;0;53.71668711428571;86.84395751428572
20.0;2.214669705568277;0.273549804386854;1.290624357831512;1.6657112330280024;4.4176387248020355;35.886704049193426;1.1134563745814419;1.2397850980960483;-0.9676761496889976;0.02522352278260486;-0.061180789232181;0.017333128767286866;419.5155319028706;-4.493238453132531;0;53.71653288571429;86.84417265714286
20.0;1.4960264830861818;-0.0743013933676371;1.3391687826365422;1.7933730283882385;4.922448906730242;35.765535945236266;1.0870583079618001;1.181695764908772;-0.986030386458652;0.019502546800102855;-0.061180789232181;0.014016513804168407;424.23050323936974;-2.883109261347572;0;53.716386899999996;86.84443992857143
18.0;1.7728105208558291;-0.4834539131033151;1.3260299363227797;1.758355392024195;5.246306584085137;37.47882742489401;1.1468924947459833;1.3153623945046655;-0.986030386458652;0.019200639484020274;-0.061180789232181;0.014027106963864751;351.5237327742151;-1.7367304496695706;0;53.71624091428571;86.84479131428573
17.0;1.7728105208558298;-0.9596944876512202;1.167712192818417;1.3635517652567961;6.516272626710083;40.20693330790506;0.863309198001726;0.7453027713543833;-0.986030386458652;0.017669780742158848;-0.0764759865402263;0.00982336083275699;331.4618089456111;-1.809266554660897;0;53.71611562857142;86.84515974285713
