vel;vel_std;acc_Y_max;acc_Y_std;acc_Y_var;acc;acc_sum;acc_std;acc_var;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;energy_proxy;acc_ratio;hole;lat;lon
9.0;2.070196678027062;0.2301781916720093;0.0847457072344255;0.007181834894662957;7.49439226314795;38.111355757940494;1.0928828626533795;1.1943929514814455;-0.9493219129193432;0.027767726248031557;-0.0693382277964719;0.017619271499026715;137.16591539393187;53.19105782686243;0;53.723333700000005;86.84292775714286
11.0;2.070196678027062;0.2301781916720093;0.0847457072344255;0.007181834894662957;3.921230943801713;38.111355757940494;1.0928828626533795;1.1943929514814455;-0.9493219129193432;0.027767726248031557;-0.0693382277964719;0.017619271499026715;136.37605211462807;18.990865250136505;1;53.723333700000005;86.84292775714286
10.0;2.070196678027062;0.2301781916720093;0.0847457072344255;0.007181834894662957;5.617253572397387;38.111355757940494;1.0928828626533795;1.1943929514814455;-0.9493219129193432;0.027767726248031557;-0.0693382277964719;0.017619271499026715;131.55353769661122;24.38343765136506;0;53.723333700000005;86.84292775714286
10.0;2.070196678027062;0.2301781916720093;0.0847457072344255;0.007181834894662957;5.7953139825682864;38.111355757940494;1.0928828626533795;1.1943929514814455;-0.9493219129193432;0.027767726248031557;-0.0693382277964719;0.017619271499026715;133.5856641565515;26.72149911559736;0;53.723333700000005;86.84292775714286
12.0;2.1380899352993947;0.2301781916720093;0.13685308814571093;0.018728767735017724;5.343289258632385;35.590664985312436;0.6161911699699578;0.37969155794894544;-0.9493219129193432;0.026068158557551135;-0.0693382277964719;0.010355794017204163;172.55074010141624;31.46277241406547;1;53.72340928571429;86.84303625714287
13.0;2.2677868380553625;0.2301781916720093;0.19105385061343125;0.03650157383421931;5.093174449165343;36.86595004699792;0.3428970422823119;0.11757838160595757;-0.9493219129193432;0.028053331483870046;-0.0836137452839808;0.006593278721066908;194.9404259696307;54.67868421958512;0;53.723505571428575;86.84308134285716
15.0;1.8898223650461352;0.2167266174263968;0.23973964641594744;0.0574750980636435;4.846701288227431;36.51881927072578;0.30694346053963945;0.09421428796804919;-0.9493219129193432;0.025420030784772583;-0.0836137452839808;0.005331017688507595;248.49051337730543;-526.5874250637531;1;53.72362570000001;86.84309175714286
15.0;1.290994448735804;0.169743223653889;0.2811598972048933;0.07905088779626619;4.97370149051989;35.786501294667396;0.17219430795342938;0.029650879691560477;-0.9493219129193432;0.028274836349319578;-0.0836137452839808;0.0035182296285426666;249.73770651679976;-37.281828104694796;0;53.72376337142857;86.84307217142857
15.0;0.9511897312113397;0.0931317745708728;0.31473352682334793;0.09905719290666308;5.1965160054872035;35.31973881152361;0.15762184859706765;0.024844647155156916;-0.9493219129193432;0.02682820230260398;-0.0836137452839808;0.0035182296285426683;252.00377859528467;-18.84017700173948;0;53.72391092857142;86.84303687142857
13.0;0.9511897312113397;-0.0092039656062649;0.3402189967814995;0.11574896577101;5.270122796125242;35.76643339214805;0.24580904236505374;0.06042208530842478;-0.986030386458652;0.016404158298871575;-0.0836137452839808;0.003980422444982317;196.77419428623892;-12.171939318076411;0;53.72406082857143;86.84300757142857
