vel;vel_std;acc_Y_max;acc_Y_std;acc_Y_var;acc;acc_sum;acc_std;acc_var;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;energy_proxy;acc_ratio;hole;lat;lon
11.0;1.0690449676496974;-0.8942592026103804;0.04551493299145878;0.0020716091252169825;0.9587013187736384;6.8329051939644945;0.045124080949468445;0.002036182681534181;4.842067384636279;2.407801235821664;2.427923163152554;3.316331465598078;121.91910821861832;-0.020545965867902045;1;53.72497558571428;86.8441454142857
10.0;1.0690449676496974;-0.8942592026103804;0.04551493299145878;0.0020716091252169825;0.9719827455073644;6.8329051939644945;0.045124080949468445;0.002036182681534181;4.842067384636279;2.407801235821664;2.427923163152554;3.316331465598078;100.94475045756404;-0.0684218653417347;1;53.72497558571428;86.8441454142857
10.0;1.0690449676496974;-0.8942592026103804;0.04551493299145878;0.0020716091252169825;1.0371458709987869;6.8329051939644945;0.045124080949468445;0.002036182681534181;4.842067384636279;2.407801235821664;2.427923163152554;3.316331465598078;101.07567155772983;-0.07203802184538498;1;53.72497558571428;86.8441454142857
11.0;1.0690449676496974;-0.8942592026103804;0.04551493299145878;0.0020716091252169825;1.0149651379105276;6.8329051939644945;0.045124080949468445;0.002036182681534181;4.842067384636279;2.407801235821664;2.427923163152554;3.316331465598078;122.03015423117374;-0.05264175232173487;1;53.72497558571428;86.8441454142857
11.0;1.0690449676496974;-0.8942592026103804;0.0510915509018223;0.002610346573553499;0.9905731560882451;6.926051429647568;0.05229269060186176;0.0027345254903820408;4.842067384636279;2.356665686529536;-0.0974257398291267;2.528948182345636;121.98123517756262;-0.1158584444300409;1;53.724908414285714;86.84399778571428
10.0;1.0690449676496974;-0.8942592026103804;0.05280287207794144;0.002788143299679448;0.9626139355777845;6.989932400871055;0.05427570325927061;0.0029458519642883985;4.842067384636279;2.2952315333537716;-2.17289503899586;1.817603737799309;100.92662558896855;-0.15425893980603228;1;53.72482185714285;86.84386002857143
13.0;0.9999999999999998;-0.8942592026103804;0.05059453968246171;0.002559807445680193;0.8969230291081474;6.980932782393604;0.053307363660066956;0.002841675020386627;4.842067384636279;2.2082642400477726;-3.83110541036327;1.189848641063179;169.80447092014452;-0.07724305384009089;1;53.72472364285714;86.84372889999999
11.0;0.9999999999999998;-0.8942592026103804;0.04962225613785615;0.002462368304211002;1.0518475544567119;6.97889984091622;0.05320036192891957;0.0028302785093680346;4.842067384636279;2.208248590372968;-5.1046775299469775;0.674474130662408;122.10638327781656;-0.16368205198819816;1;53.724625614285706;86.84360527142857
10.0;1.0690449676496974;-0.8942592026103804;0.049615770187971545;0.0024617246513456057;1.0358637167308515;6.986294779750985;0.053125172001846244;0.0028222839002257478;5.511472264405756;2.363299201697425;-5.989948102401611;0.41733942978673094;101.07301363963946;-0.14748537837103268;1;53.72455278571429;86.8434922142857
11.0;1.2535663410560172;-0.8942592026103804;0.04719256231429031;0.0022271379377881736;1.028146252521336;7.035717175588024;0.05086820703828847;0.0025875744872901805;5.511472264405756;2.416050275125211;-5.360758544278127;0.5968815008220656;122.05708471657367;-0.16406862027451763;1;53.724512257142855;86.84338585714286
11.0;2.138089935299395;-0.9850107066381156;0.018948859474207238;0.00035905927537325345;1.0129321964331444;7.137234094202646;0.019978352171566346;0.0003991345554911297;5.511472264405756;1.5148472937337647;-4.6405168185116725;0.9020829049269595;122.02603163457087;-0.17805802420519426;1;53.72451348571428;86.843292
10.0;3.147183169877773;-0.9850107066381156;0.013854857962630307;0.00019195708916466044;0.9979680949230092;7.079240167364954;0.01600974907625142;0.0002563120654845332;5.511472264405756;1.4668023986400502;-4.242059897687249;1.0822497902540973;100.99594031848426;-0.16273344607145823;1;53.724551071428564;86.84323084285714
