vel;vel_std;acc_Y_max;acc_Y_std;acc_Y_var;acc;acc_sum;acc_std;acc_var;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;energy_proxy;acc_ratio;hole;lat;lon
10.0;2.6726124191242437;-0.9850107066381156;0.019559584884134243;0.00038257736083965275;1.0459693490493658;7.127642050655301;0.021872943059287112;0.0004784256380748163;1.1245000688857494;1.9738751631142732;-2.6581671631664534;1.4643529504861355;101.09405187915075;-0.14614527401606822;1;53.72582151428571;86.84460734285715
9.0;2.6726124191242437;-0.9850107066381156;0.019559584884134243;0.00038257736083965275;1.039165805803092;7.127642050655301;0.021872943059287112;0.0004784256380748163;1.1245000688857494;1.9738751631142732;-2.6581671631664534;1.4643529504861355;82.07986557195039;-0.07830217757164876;1;53.72582151428571;86.84460734285715
9.0;2.6726124191242437;-0.9850107066381156;0.019559584884134243;0.00038257736083965275;1.0039109038807439;7.127642050655301;0.021872943059287112;0.0004784256380748163;1.1245000688857494;1.9738751631142732;-2.6581671631664534;1.4643529504861355;82.00783710293065;-0.08497519081087633;1;53.72582151428571;86.84460734285715
8.0;2.6726124191242437;-0.9850107066381156;0.019559584884134243;0.00038257736083965275;1.0311988297856025;7.127642050655301;0.021872943059287112;0.0004784256380748163;1.1245000688857494;1.9738751631142732;-2.6581671631664534;1.4643529504861355;65.0633710265512;-0.12078105022830549;1;53.72582151428571;86.84460734285715
7.0;2.5634797778466227;-0.9850107066381156;0.01741434819679753;0.00030325952311930537;1.0002731613977014;7.100784402216759;0.018253118782403713;0.0003331763452845392;1.9495186278541257;2.3551518463873164;-2.6581671631664534;0.9768053407039448;50.00054639741255;-0.04445514471590192;0;53.72575427142857;86.84455472857144
4.0;2.3704530408864075;-0.9850107066381156;0.01455714010346598;0.0002119103279919375;0.9871790979053245;7.059991373413246;0.015300754666686893;0.00023411309337014073;4.569290543393952;3.1298380996688526;-2.6581671631664534;0.5698751459690232;16.974522571341172;-0.0663899326907824;0;53.72569487142857;86.84450995714288
3.0;2.3704530408864075;-0.9850107066381156;0.014500911693718048;0.00021027643994900885;1.019944902833471;7.062205322529625;0.015211010454556521;0.00023137483904862782;4.569290543393952;3.5317896747612703;-2.6581671631664534;0.31469350708032473;10.04028760481598;-0.022803508501982726;0;53.725638814285716;86.84447218571428
4.0;4.27617987059879;-0.9850107066381156;0.013212814302750325;0.00017457846179896357;1.0191117006108241;7.050244696287295;0.012761462032903598;0.00016285491321724004;4.569290543393952;2.930581305330985;-2.6581671631664534;0.3750474119815528;17.038588658321885;-0.07004565802173832;0;53.72555654285714;86.84443745714286
4.0;5.126959555693246;-0.9850107066381156;0.04280920745656551;0.0018326282430592641;0.9983727769995785;7.164113481636642;0.04186980009949896;0.0017530801603720036;4.569290543393952;2.7600220626697505;-2.6581671631664534;0.5780534469891293;16.99674820185385;-0.09185072072713066;1;53.72546281428571;86.84439858571429
9.0;5.354126134736337;-0.9941878250229428;0.04030730524083019;0.0016246788557774568;1.0061248529971234;7.191845226120183;0.03908589888127071;0.001527707491356919;4.569290543393952;1.6539858104750222;-2.6581671631664534;0.764724540724492;82.01228721981849;-0.09802450550801524;1;53.72535155714286;86.8443495
