vel;vel_std;acc_Y_max;acc_Y_std;acc_Y_var;acc;acc_sum;acc_std;acc_var;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;energy_proxy;acc_ratio;hole;lat;lon
13.0;1.9023794624226837;-5.850928009063154;0.4369194575798528;0.19089861241187278;6.31570282659564;48.62367725068742;0.42875361388261146;0.18382966141739945;-0.913633119200571;0.05185922983095984;0.0010196798205363;0.015884329486486392;208.88810219386815;-0.4064262081376988;1;53.724870114285714;86.84436908571429
14.0;1.9023794624226837;-5.850928009063154;0.4369194575798528;0.19089861241187278;6.364918225589399;48.62367725068742;0.42875361388261146;0.18382966141739945;-0.913633119200571;0.05185922983095984;0.0010196798205363;0.015884329486486392;236.5121840184401;-0.020063191637210116;1;53.724870114285714;86.84436908571429
16.0;1.9023794624226837;-5.850928009063154;0.4369194575798528;0.19089861241187278;7.028158073663697;48.62367725068742;0.42875361388261146;0.18382966141739945;-0.913633119200571;0.05185922983095984;0.0010196798205363;0.015884329486486392;305.3950059084042;-0.30400556326872924;1;53.724870114285714;86.84436908571429
14.0;1.9023794624226837;-5.850928009063154;0.4369194575798528;0.19089861241187278;7.3149443305592925;48.62367725068742;0.42875361388261146;0.18382966141739945;-0.913633119200571;0.05185922983095984;0.0010196798205363;0.015884329486486392;249.50841055918153;-0.3306420761192005;1;53.724870114285714;86.84436908571429
13.0;1.9518001458970666;-6.363637571658918;0.23956207312127356;0.057389986878162415;7.3284290309423366;50.206320608879196;0.45718074739503406;0.20901423578868195;-0.913633119200571;0.05334220909261773;0.0010196798205363;0.022890673738255977;222.70587206155844;-0.2899896713130176;1;53.72474705714286;86.84420579999998
10.0;1.9760470401187076;-6.381127866599695;0.23418772631073503;0.054843891154591734;7.076998190992504;50.23736185801921;0.44810435696532885;0.20079751473131088;-0.913633119200571;0.053671166667418606;0.0071377587437544;0.024513755678915276;150.08390339531118;-0.1316492476069746;1;53.72464168571428;86.84400168571428
15.0;1.9148542155126758;-6.020405940867138;0.3818565087918148;0.14581439330667337;7.194526572344549;52.201975630377355;0.8092374323598511;0.6548652219323646;-0.913633119200571;0.05359500621538524;0.0071377587437544;0.039966221401562044;276.7612126001718;-0.2998440845094873;1;53.72456871428572;86.84378608571429
15.0;1.9148542155126758;-5.605626482745017;0.5450291397480057;0.2970567631744511;7.898346184787414;51.70511336864549;0.8448256841584582;0.7137304366138069;-0.9768532680738248;0.039823499953884706;0.0071377587437544;0.040629688070491346;287.38387245474587;-0.6323818560162138;1;53.724531285714285;86.8435914
13.0;2.439750182371333;-5.149038693044773;0.6924792216178758;0.4795274723724991;6.395959474729418;51.03017638204173;0.8898650978231658;0.7918598923238324;-0.9768532680738248;0.023140217636199154;0.0071377587437544;0.04120866784974191;209.90829760238103;-0.06822013990665012;1;53.72453637142856;86.84343557142857
11.0;2.6095064302514785;-4.662891772577841;0.8175476709586563;0.6683841942899234;8.992771846021842;50.34601143343433;0.9525285159063577;0.9073105736147683;-0.9768532680738248;0.023140217636199154;0.0071377587437544;0.03833288379368767;201.86994547460307;-1.1095878017391667;1;53.72458398571429;86.84333324285714
