Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;Скорость;Продольный наклон;уклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;rec_hole;примечание;рекомендованная скорость_holes;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;nom_point;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа
53.7196199;86.8490407;1;-;0.0;0.0;4;0.17329545454545456;8.546163324832902;7.126138990208855;-4.326191425997843;2.335624899335902;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;-2.1051457995399745;4.492817839350478;-;0.0;1351.0;-;0;0;0;0;0;240;7530G;95;4.2;10.1
53.71958516704712;86.84900596488265;1;point_60%;0.0;0.0;8;0.3465909090909091;5.974783140519373;7.279488084163199;-4.637445977032911;3.0680790048606186;25.712732987270556;0.0;0;0;0;0;Объезд справа;;0;0.0;0.0;-2.480066724997192;3.9625314940352;-;0.0;1351.0;1;0;0;1;0;0;240;7530G;95;4.2;10.1
53.7195633;86.8489585;1;point_60%;0.0;0.0;18;0.7798295454545455;5.833915719623788;7.439271488857353;-4.919748543839249;4.035310660269616;17.020479533046718;0.0;0;0;0;0;Объезд справа;заменили на более глубокую ;0;0.0;0.0;-2.536026225249321;10.423631308071117;-;0.0;1351.0;1;0;0;0;0;0;240;7530G;95;4.2;10.1
53.71951;86.8488284;1;point_60%;0.0;0.0;33;1.4296875;6.978913651485844;7.601089572767442;-5.158611884715192;5.247013960314462;0.0;0.0;0;0;0;0;Объезд справа;заменили на более глубокую ;0;0.0;0.0;-2.5169039797392365;14.504146189567951;-;0.0;1351.0;1;0;0;0;0;0;240;7530G;95;4.2;10.1
53.7194338;86.8486498;1;point_60%;0.0;0.0;44;1.9062500000000002;7.689944093912777;7.753015080104727;-5.323446085489378;6.68092905695534;1.6084473787632325;0.0;0;0;0;0;Объезд справа;заменили на более глубокую ;0;0.0;0.0;-2.3578853725923627;11.606641715675668;-;0.0;1351.0;1;0;0;0;0;0;240;7530G;95;4.2;10.1
53.7193602;86.848525;1;point_60%;0.0;0.0;57;2.4694602272727275;7.927558590921533;7.9337225010077725;-5.449717135820846;8.741933539306293;2.714939565921256;0.0;0;0;0;0;Объезд справа;заменили на более глубокую ;0;0.0;0.0;-2.2189537433639144;12.777133457089876;-;0.0;1351.0;1;0;0;0;0;0;240;7530G;95;4.2;10.1
53.7192687;86.8484079;1;point_60%;0.0;0.0;74;3.205965909090909;7.884763552986365;8.0391132190799;-5.455723086506258;10.283594274727294;4.40921435294369;0.0;0;0;0;0;Объезд справа;заменили на более глубокую ;0;0.0;0.0;-2.019069834411379;16.88602047571587;-;0.0;1351.0;1;0;0;0;0;0;240;7530G;95;4.2;10.1
53.719132;86.8482968;1;point_60%;0.0;0.0;80;3.4659090909090913;6.897715072495808;8.109749978869635;-5.402675537767699;11.607537727734789;3.5626293984109223;0.0;0;0;0;0;Объезд справа;заменили на более глубокую ;0;0.0;0.0;-2.1051403301634295;5.451202842141157;-;0.0;1351.0;1;0;0;0;0;0;240;7530G;95;4.2;10.1
53.71908985785294;86.84825465625029;1;point_60%;0.0;0.0;90;3.8991477272727275;6.744265626033744;8.157542736918472;-5.292895012066749;12.883692649866724;5.886641568547757;0.0;0;0;0;0;Объезд справа;;0;0.0;0.0;-2.3861431409077407;10.465816166584423;-;0.0;1351.0;1;0;0;0;0;0;240;7530G;95;4.2;10.1
53.7190254;86.848139;1;point_60%;0.0;0.0;105;4.5490056818181825;7.233139011775208;8.191725406938914;-5.1198103178001;14.287958602244336;1.5113540561924992;0.0;0;0;0;0;Объезд справа;добавили новую яму;0;0.0;0.0;-2.7106858616998775;15.297832796267873;-;0.0;1351.0;1;0;0;0;0;0;240;7530G;95;4.2;10.1
