;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;9.0;53.7117907;86.8441811;203.0;-0.652068028649671;0.7046254728480085;-1.4847655537310682;;42.8;0.0;142.675;0.1050270215152442;-0.979912307535434;0.0112164780258998;Груженный движется вперед;95;7530G;240;1156.0;48.5;77.0;756.0;23.0;760.0;25.0;824.0;35.0;812.0;34.0;168.0;36.0;836.0;38.0;0.1585277777777778;8.6;8.0;8.1;14.5;1.014331730578914;-1.6358557232299988;0;7.0;7.0;10.7;15.514999999999999;point_60%;1;7.0;10.7;0.0;0;0;-;0.0;0;0;0.0;0.0
1;10.0;11.0;53.7117044;86.8441716;201.0;3.0006417017805513;0.39481595209624804;-0.11492849423884066;;42.8;9.627402573534594;164.45;-0.0132558376669725;-1.0308962985622514;-0.0540430304884266;Груженный движется вперед;95;7530G;240;1209.0;46.0;75.0;756.0;23.0;760.0;25.0;824.0;35.0;812.0;34.0;168.0;36.0;836.0;38.0;0.34125;9.5;8.4;12.7;8.4;1.3836091196349771;-1.6180877771968127;0;10.15;7.0;10.7;10.7;point_60%;1;7.0;10.7;0.0;0;0;-;0.0;0;0;0.0;0.0
2;22.0;10.0;53.7115931;86.8441627;203.0;-0.42669057839830943;0.06496556152613564;1.0271455236972422;;42.4;12.403937085809371;85.05;-0.0428265524625267;-0.9574793514836342;0.0071377587437544;Груженный движется вперед;95;7530G;240;1127.0;34.0;42.0;756.0;23.0;760.0;25.0;824.0;35.0;812.0;34.0;168.0;36.0;836.0;38.0;0.4357499999999999;9.3;11.0;12.5;8.4;1.590763786337983;-2.192614881017463;0;10.15;10.15;10.7;10.7;point_60%;1;7.0;10.7;0.0;0;0;-;0.0;0;0;0.0;0.0
3;39.0;10.0;53.7114717;86.8440157;201.0;3.3096404773630557;-0.2792200103790067;1.9588059450128326;;42.4;16.626555976938892;44.275000000000006;-0.0642398286937901;-0.9676761496889976;-0.0560823901294993;Груженный движется вперед;95;7530G;240;1255.0;15.0;18.5;756.0;23.0;760.0;25.0;824.0;35.0;812.0;34.0;168.0;36.0;836.0;38.0;0.4849444444444444;6.2;7.7;17.3;3.4;1.6545762455631587;-2.449347573721698;0;10.15;7.0;18.724999999999998;10.7;point_60%;1;7.0;10.7;0.0;0;0;-;0.0;0;0;0.0;0.0
4;52.0;10.0;53.7113977;86.8438649;204.0;4.198097822275022;-0.6320350751358569;2.6974022146435814;;42.8;12.90646416433109;95.2;-0.0520036708473539;-0.9432038339961252;-0.0693382277964719;Груженный движется вперед;95;7530G;240;881.0;50.0;84.5;756.0;23.0;760.0;25.0;824.0;35.0;812.4;33.8;168.0;36.0;836.0;38.0;0.5907222222222221;10.0;5.7;10.5;12.2;1.5938270121857314;-2.576097199905747;0;10.15;7.0;10.7;10.7;point_60%;1;7.0;10.7;0.0;0;0;-;0.0;0;0;0.0;0.0
5;64.0;10.0;53.7113361;86.8437009;199.0;0.8217123023995279;-0.987773944261093;3.2602837775251414;;42.8;12.797585931310763;119.85;-0.0152951973080452;-0.9952075048434792;-0.0142755174875089;Груженный движется вперед;95;7530G;240;908.0;52.0;100.0;756.0;23.0;760.0;25.0;824.0;35.0;812.9333333333334;33.53333333333333;168.0;36.0;836.0;38.0;0.7571805555555555;8.4;7.2;12.4;10.5;1.4272966010809278;-2.225483403480164;0;10.15;7.0;10.7;10.7;point_60%;1;7.0;10.7;0.0;0;0;-;0.0;0;0;0.0;0.0
6;76.0;11.0;53.7112499;86.8435891;201.0;-0.751014651446222;-1.340730929271393;3.6648000785931654;;43.6;12.097114151003584;15.125;-0.0387478331803813;-1.0105027021515245;0.0132558376669725;Груженный движется вперед;95;7530G;240;720.0;10.0;20.5;756.0;23.0;760.0;25.0;824.0;35.0;813.4666666666667;33.266666666666666;168.0;36.0;836.0;38.0;0.773986111111111;10.5;7.0;9.4;10.5;1.173765527123975;-2.2096531254370437;0;10.15;7.0;10.7;10.7;point_60%;1;7.0;10.7;0.0;0;0;-;0.0;0;0;0.0;0.0
7;90.0;11.0;53.7111495;86.8434631;200.0;-1.849232524070167;-1.6852003416834345;3.928300562783302;;43.2;13.922478553387696;15.25;0.0163148771285816;-1.0105027021515245;0.0326297542571632;Груженный движется вперед;95;7530G;240;720.0;10.0;21.0;756.0;23.0;760.0;25.0;824.0;35.0;814.0;33.0;168.0;36.0;836.0;38.0;0.7909305555555555;7.8;8.8;11.3;9.5;0.8520143051900999;-2.317969346075947;0;7.0;7.0;10.7;10.7;-;0;7.0;10.7;0.0;0;0;-;0.0;0;0;0.0;0.0
8;104.0;11.0;53.7110589;86.8433213;203.0;1.6560550768195748;-2.0154764930138964;4.068134675031207;;43.6;13.747995733386457;181.425;-0.0469052717446721;-1.0217191801774244;-0.0295707147955541;Груженный движется вперед;95;7530G;240;1225.5;60.0;99.0;756.0;23.0;760.0;25.0;824.0;35.0;814.5333333333333;32.733333333333334;168.0;36.0;836.0;38.0;0.9925138888888888;7.4;6.8;13.4;10.3;0.480823450154529;-2.1052084735183283;0;7.0;7.0;10.7;10.7;-;0;7.0;10.7;0.0;0;0;-;0.0;0;0;0.0;0.0
9;117.0;12.0;53.7109602;86.8432226;206.0;3.4484610903046264;-2.325853694779456;4.101651860272528;;43.2;12.767628839681498;398.225;-0.0316100744366268;-0.9809319873559702;-0.0591414295911083;Груженный движется вперед;95;7530G;240;1699.0;97.0;100.0;756.0;23.0;760.0;25.0;824.0;35.0;815.0666666666666;32.46666666666667;168.0;36.0;836.0;38.0;1.766840277777778;8.6;6.3;13.2;7.4;0.07897347689249057;-2.0631564650310144;0;7.0;7.0;10.7;10.7;-;0;7.0;10.7;0.0;0;0;-;0.0;0;0;0.0;0.0
