len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;7.0;53.7251785;86.8443849;208.0;;91.6;0.0;170.22500000000002;0.0326297542571632;-0.9982665443050882;-0.0453757520138676;Груженный движется вперед;95;7530G;240;1356.0;52.0;66.5;800.0;24.0;792.0;26.0;864.0;43.0;868.0;38.0;20.0;41.0;864.0;45.0;/home/pi/adviser/route29;['/home/pi/adviser/route29', '/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route19', '/home/pi/adviser/route10', '/home/pi/adviser/route24', '/home/pi/adviser/route21', '/home/pi/adviser/route5'];0.1891388888888889;5.8;6.3;5.9;13.3;2.6011749331233855;2.3826559898088915;2.803075287240167;0.726327312534205;-2.4170306335725704;6.3;6.3;10.0;14.5;point_30%;6.3;10.0;1;0;0;0;-;0.0;0;0;0;0;0
9.0;8.0;53.7251222;86.8442774;209.0;;91.2;9.455818792665786;207.25;-0.0295707147955541;-1.0054043030488429;-0.0601611094116447;Груженный движется вперед;95;7530G;240;1336.5;62.0;75.5;800.0;24.0;792.0;26.0;864.0;43.0;868.0;38.0;20.0;41.0;864.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route30', '/home/pi/adviser/route19'];0.41941666666666666;4.2;7.4;9.8;9.8;3.4228894870112434;-0.21327665678787566;2.63882362160136;0.8675424192665554;-2.105061783210604;6.3;6.3;10.0;14.5;point_30%;6.3;10.0;1;0;0;0;-;0.0;0;0;0;0;0
21.0;12.0;53.7250354;86.8441906;210.0;;91.2;11.227295258232138;249.475;-0.0254919955134087;-0.9819516671765066;-0.0448659121035994;Груженный движется вперед;95;7530G;240;1351.5;77.5;99.0;800.0;24.0;792.0;26.0;864.0;43.0;868.0;38.0;20.0;41.0;864.0;45.0;/home/pi/adviser/route29;['/home/pi/adviser/route29', '/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route19'];0.6273124999999999;6.5;6.5;7.7;13.3;2.615176386122051;-2.340207951523131;2.5286567369555195;1.109763799418972;-2.105062960976417;6.3;6.3;10.0;14.5;point_30%;6.3;10.0;1;0;0;0;-;0.0;0;0;0;0;0
35.0;12.0;53.7249263;86.8440815;213.0;;91.2;14.111735628983332;185.325;-0.029060874885286;-1.0308962985622514;-0.0479249515652085;Груженный движется вперед;95;7530G;240;1372.0;56.0;64.0;800.0;24.0;792.0;26.0;864.0;43.0;868.0;38.0;20.0;41.0;864.0;45.0;/home/pi/adviser/route29;['/home/pi/adviser/route29', '/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];0.8332291666666666;5.2;6.9;11.9;13.1;2.6606302139972478;-4.032655558428057;2.46718898882446;1.4502210433244933;-2.10506429151766;6.3;6.3;10.0;14.5;point_30%;6.3;10.0;1;0;0;0;-;0.0;0;0;0;0;0
51.0;12.0;53.7248014;86.8439566;212.0;;91.2;16.155426688199263;38.900000000000006;-0.0469052717446721;-0.974813908432752;-0.0418068726419904;Груженный движется вперед;95;7530G;240;1110.0;14.0;16.0;800.0;24.0;792.0;26.0;864.0;43.0;868.0;38.0;20.0;41.0;864.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route19'];0.8764513888888888;4.2;8.9;14.3;6.5;2.452906454506139;-5.32513714153384;2.4490347327299964;1.8861437413161584;-1.8953556255095991;6.3;9.135;14.5;10.0;point_30%;6.3;10.0;1;0;0;0;-;0.0;0;0;0;0;0
65.0;12.0;53.7246827;86.8438891;209.0;;91.6;13.941723704585868;12.95;-0.0897318242071989;-0.9778729478943612;-0.0254919955134087;Груженный движется вперед;95;7530G;240;731.0;9.0;18.0;800.0;24.0;792.0;26.0;864.0;43.0;868.0;38.0;20.0;41.0;864.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route30', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];0.8944375;6.9;7.1;9.1;11.9;1.487050481324341;-6.252170364871664;2.468808324193943;2.4147614837270055;-1.8862953847533492;6.3;6.3;14.5;10.0;point_30%;6.3;10.0;1;0;0;0;-;0.0;0;0;0;0;0
78.0;13.0;53.7245685;86.8438261;210.0;;92.4;13.372966932837848;84.18750000000001;-0.1264402977465075;-0.9809319873559702;-0.0326297542571632;Груженный движется вперед;95;7530G;240;1228.0;32.5;58.99999999999999;800.0;24.0;792.2222222222222;26.055555555555557;864.0;43.0;868.0;38.0;20.0;41.0;864.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route30', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];0.9879791666666666;9.2;7.2;10.4;12.6;1.8895650636968904;-6.848272892472713;2.521124118738115;3.033303860890073;-1.9976698937086832;9.135;6.3;14.5;10.0;point_30%;6.3;10.0;1;0;0;0;-;0.0;0;0;0;0;0
92.0;12.0;53.7244578;86.843741;209.0;;92.8;13.538121350749902;155.425;-0.2273885999796064;-0.968695829509534;-0.0020393596410727;Груженный движется вперед;95;7530G;240;1114.0;56.0;100.0;800.0;24.0;792.5185185185185;26.12962962962963;864.0;43.0;868.0;38.0;20.0;41.0;864.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route30', '/home/pi/adviser/route5', '/home/pi/adviser/route19'];1.203847222222222;9.8;7.3;14.1;7.6;0.11743061033841566;-7.14796238836817;2.600596471884326;3.7390004631383995;-2.45874359982305;9.135;6.3;14.5;10.0;point_30%;6.3;10.0;1;0;0;0;-;0.0;0;0;0;0;0
109.0;11.0;53.7243628;86.8435436;209.0;;93.6;16.759770480034728;417.05;-0.1101254206179259;-0.979912307535434;-0.0917711838482716;Груженный движется вперед;95;7530G;240;1768.0;98.0;100.0;800.0;24.0;792.8148148148148;26.203703703703702;864.0;43.0;868.0;38.0;20.0;41.0;864.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route30', '/home/pi/adviser/route5', '/home/pi/adviser/route19'];1.667236111111111;5.2;5.1;11.6;9.2;5.317006517185638;-7.185756516589222;2.7018397391543916;4.529080880805024;-2.8403268538778326;6.3;6.3;14.5;10.0;point_30%;6.3;10.0;1;0;0;0;-;0.0;0;0;0;0;0
122.0;12.0;53.7243282;86.8433554;207.0;;93.2;12.980531553637418;287.65;-0.1733455694911797;-0.9890894259202612;-0.0560823901294993;Груженный движется вперед;95;7530G;240;1631.0;74.0;75.0;800.0;24.0;793.1111111111111;26.27777777777778;864.0;43.0;868.0;38.0;20.0;41.0;864.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route30', '/home/pi/adviser/route5', '/home/pi/adviser/route19'];1.906944444444444;6.7;5.1;11.4;8.3;3.1966367703615792;-6.996172941167051;2.819468276070126;5.400774704222986;2.9824650827029817;6.3;6.3;14.5;10.0;point_30%;6.3;10.0;1;13;0;1;[53.72447821797315, 86.84327618197405];17.496460733962483;0;0;0;0;0
