acc_X;acc_X_std;acc_Z;acc_Z_std;class;lat;lon
-0.0535331905781584;0.02707911813033327;0.0805547058223717;0.03580110548570956;30.0;53.75110531;86.76634499
0.0132558376669725;0.02707911813033327;-0.0132558376669725;0.03580110548570956;30.0;53.75110531;86.76634499
-0.0469052717446721;0.02707911813033327;-0.0448659121035994;0.03580110548570956;30.0;53.75110531;86.76634499
-0.0081574385642908;0.02707911813033327;0.0132558376669725;0.03580110548570956;30.0;53.75110531;86.76634499
-0.0479249515652085;0.02707911813033327;-0.0152951973080452;0.03580110548570956;30.0;53.75110531;86.76634499
-0.0173345569491179;0.02707911813033327;0.0081574385642908;0.03580110548570956;30.0;53.75110531;86.76634499
-0.0836137452839808;0.026392882306014026;-0.0020393596410727;0.02125895893560634;30.0;53.751112049999996;86.76657189
-0.0499643112062812;0.023617324581935644;0.0173345569491179;0.02156247137345137;30.0;53.751112920000004;86.7668134
-0.0367084735393086;0.02338727543494213;-0.0428265524625267;0.01743125678343175;30.0;53.75110651;86.76708091
-0.0316100744366268;0.02160636067698408;-0.0163148771285816;0.01632629142537463;30.0;53.75109139;86.76736787
-0.0356887937187723;0.021313232597927854;-0.0061180789232181;0.016074472508962302;30.0;53.751064510000006;86.76768147
-0.0020393596410727;0.022378558673276667;0.0020393596410727;0.016074472508962302;30.0;53.751025059999996;86.76800554
-0.0285510349750178;0.016950079174366573;-0.0020393596410727;0.016776065992909414;30.0;53.750975440000005;86.76833479999999
-0.0428265524625267;0.0164520282346813;-0.0096869582950953;0.015359641267660243;30.0;53.75091210000001;86.7686657
-0.0387478331803813;0.018178412523602572;-0.0025491995513408;0.013419974744006925;30.0;53.75083273;86.76899848999999
-0.0693382277964719;0.018436194659205495;0.0081574385642908;0.019390308015842534;30.0;53.750724809999994;86.76932833000001
-0.040787192821454;0.018760138198604094;-0.0214132762312633;0.024090257967248424;30.0;53.75059437;86.76963821
-0.0316100744366268;0.021390334633629954;0.0071377587437544;0.02572455469098355;30.0;53.750439240000006;86.76993619999999
-0.0601611094116447;0.021697067879665254;-0.0346691138982359;0.027495874289618256;30.0;53.75026121;86.77021641
-0.0509839910268175;0.0268528593103865;0.0387478331803813;0.03161742879844184;30.0;53.75005873;86.77048753
-0.0285510349750178;0.027889687756007725;0.0438462322830631;0.03686565238901566;30.0;53.74983638;86.77073365999999
0.0091771183848271;0.031067063312088316;0.0316100744366268;0.03804679737318432;30.0;53.749594439999996;86.770973
