acc_X;acc_X_std;acc_Z;acc_Z_std;class;lat;lon
-0.8622600445853393;4.010323632956749;-0.0367084735393086;0.039998846361032535;30.0;53.72932839;86.84436199000001
-4.721852783339429;4.010323632956749;-0.1014581421433669;0.039998846361032535;30.0;53.72932839;86.84436199000001
0.3418958226905979;4.010323632956749;-0.116243499541144;0.039998846361032535;30.0;53.72932839;86.84436199000001
6.703639026655487;4.010323632956749;-0.0764759865402263;0.039998846361032535;30.0;53.72932839;86.84436199000001
8.035593474892398;4.010323632956749;-0.090241664117467;0.039998846361032535;30.0;53.72932839;86.84436199000001
6.058609520117888;4.010323632956749;-0.0448659121035994;0.039998846361032535;30.0;53.72932839;86.84436199000001
5.428549011780236;3.781920616241367;-0.0576119098603038;0.04324816356901375;30.0;53.72942854;86.84439046
4.473274928302217;2.0493010662941917;-0.1570306923625981;0.05100879720108296;30.0;53.72953428999999;86.84444245
5.638951112653401;1.237597826138848;-0.0744366268991536;0.049033183172557615;30.0;53.729649189999996;86.84453431
4.762183999788554;1.5106568958422772;-0.0254919955134087;0.05259446176028267;30.0;53.72975923;86.84464435
6.654805520884982;1.4167190612442773;-0.0132558376669725;0.052451187507522805;30.0;53.72986497000001;86.84476801
5.884413271542177;1.4481479548483236;0.0173345569491179;0.057358664169821695;30.0;53.72996303;86.84490447
8.169810918450263;1.42321065630326;-0.020393596410727;0.05652262649609091;30.0;53.73005641000001;86.84506185000001
8.923196743644827;1.8283425656420482;0.0132558376669725;0.031032088344398957;30.0;53.73015223;86.84526519
6.956993600442967;2.2344081606719963;0.0081574385642908;0.020653935763460564;30.0;53.730246179999995;86.84549738000001
7.305949733070879;2.5534230368911817;0.0397675130009177;0.018717290237936664;30.0;53.730340639999994;86.8457608
5.824934046156315;2.743384667549553;-0.0091771183848271;0.017883684118196196;30.0;53.730435650000004;86.84605805
2.432394404484004;2.8334283329944148;-0.0193739165901906;0.037164496906668565;30.0;53.73053659;86.84639707
2.204809481294971;2.5858706833300746;0.0040787192821454;0.039439924287996364;30.0;53.73063945;86.84675593
1.928017128336228;2.102629672032052;0.0050983991026817;0.04067387928398162;30.0;53.7307547;86.84712462
2.1437167684489107;2.076601858855591;0.0061180789232181;0.04019660108988891;30.0;53.73088306;86.84749874
2.7242858024447325;1.917699780954138;0.1070663811563169;0.04006259021530802;30.0;53.731017539999996;86.84786618
4.182222694788369;1.8949743789908817;0.0734169470786173;0.03825064276078599;30.0;53.73116023;86.84821623
5.347895535014244;1.8354658058777502;0.0571020699500356;0.03599696836281969;30.0;53.73132368;86.84851024
6.780435553712858;1.6947118496165232;0.0214132762312633;0.03821528921228526;30.0;53.7314929;86.84876138
6.267850557503281;1.4465907494949284;0.020393596410727;0.03967476941280602;30.0;53.73166669999999;86.8489531
5.600913645927254;1.1363053648432084;0.0433363923727949;0.03936343460367308;30.0;53.73184658;86.84907922
4.947070034204647;0.8767188831525519;-0.0020393596410727;0.028905370103092756;30.0;53.732021759999995;86.84913151999999
4.528326942866513;0.8092827623445186;-0.0152951973080452;0.02284888132273995;30.0;53.732186950000006;86.84911751000001
4.890457018452396;0.8164986178406322;-0.0101967982053635;0.020242991591374968;30.0;53.732341500000004;86.8490647
5.592019799868078;0.7604088188553462;0.0112164780258998;0.020060111117930313;30.0;53.73248496;86.8489752
6.637516257578353;0.7301623994825189;0.0305903946160905;0.019549699652997854;30.0;53.73262268;86.84886204
6.587938108129157;0.7305470653516835;0.0152951973080452;0.014747706323195877;30.0;53.73275003;86.84872571
6.294389845265333;0.8327402416535167;-0.0163148771285816;0.016862355027178002;30.0;53.732846519999995;86.8485662
5.183893916796934;0.7578248685999098;-0.0010196798205363;0.01626887356951079;30.0;53.73292898;86.84838754
5.710486818842233;0.8326223040923798;0.0061180789232181;0.01575296237777393;30.0;53.732997020000006;86.84819958
5.521833481366611;0.8291142658291173;-0.0056082390129499;0.01588805648462315;30.0;53.7330509;86.84797441999999
4.209235738121167;0.8416128015246299;-0.0244723156928724;0.013038905821906685;30.0;53.73309450000001;86.84772618000001
5.733886918887476;0.7942062307897019;0.0081574385642908;0.013095378117682056;30.0;53.73313012;86.84746228
7.0887427875906965;0.8718502511009522;0.003059039461609;0.015853753270480796;30.0;53.733159779999994;86.84717450000001
6.051858691815604;0.9274904354170042;0.0132558376669725;0.016243556083241212;30.0;53.733183540000006;86.84686546
4.883909143231781;0.9166223879207009;-0.0112164780258998;0.018569265750976477;30.0;53.73320275;86.84653650999999
5.256206006545851;0.9115078146038151;-0.0219231161415315;0.018594678468071436;30.0;53.733219500000004;86.84619742000001
4.137096113038278;0.8420329829414468;-0.0346691138982359;0.021379800250069983;30.0;53.733234229999994;86.84586399000001
4.375759065263392;0.8330582210646319;-0.020393596410727;0.01965071142321779;30.0;53.73324711;86.84552871000001
5.147230229361729;0.5567704104427331;-0.0433363923727949;0.018932085845666205;30.0;53.733258660000004;86.84518698000001
5.273827002001437;0.43758243635342825;-0.0050983991026817;0.014873971983985004;30.0;53.73326813;86.84487133
5.147341079325745;0.5246527975274895;-0.0479249515652085;0.01477226375559225;30.0;53.73327571;86.84456659
5.530630778237163;0.6207808074471287;-0.0152951973080452;0.014905104839125934;30.0;53.7332802;86.84426644
4.692109671501951;0.5808451121311565;-0.037728153359845;0.015005527769364986;30.0;53.733282280000005;86.84397924
5.17277682653943;0.6614725848646981;-0.0122361578464362;0.015166344846636336;30.0;53.73328403000001;86.84370451
5.8897275046584925;0.8428179792754874;-0.0122361578464362;0.013874974653959019;30.0;53.73328647000001;86.84343815
3.9695003565908062;0.9485403770231556;-0.0326297542571632;0.013468096726279783;30.0;53.73328801;86.84316577
4.47132381992311;1.0461173245279358;-0.0142755174875089;0.01028085854672895;30.0;53.733288779999995;86.84288237999999
3.8355364047931153;0.9515133204968484;-0.0326297542571632;0.012055914273345177;30.0;53.73329089;86.84258752999999
3.214941773846598;0.960980954783463;-0.0183542367696543;0.01146403126138901;30.0;53.733295670000004;86.84228511
3.1506118633277693;0.8743165190479305;-0.0081574385642908;0.020342548529886827;30.0;53.73331568;86.84193392
2.870517997558027;0.587153487262563;-0.0214132762312633;0.02050122849801324;30.0;53.73334759000001;86.84156903
4.345327558739478;0.5993466051874952;-0.0418068726419904;0.022283367757090642;30.0;53.7333937;86.84119786
3.37492732959877;0.5602179610710863;-0.0326297542571632;0.02518790334881654;30.0;53.73345375;86.84082527
4.054402068124589;0.6732714481916154;0.0305903946160905;0.02428298978966646;30.0;53.73352714;86.84045322
4.475990386913165;0.6508266965348574;-0.0295707147955541;0.030012595297618485;30.0;53.73360983;86.84008791
4.191590926581035;0.630040059253149;0.0122361578464362;0.031138564982612568;30.0;53.733697830000004;86.83973303
3.399525101122659;0.5238586757055793;0.0214132762312633;0.030706493334646232;30.0;53.73378894;86.83938126000001
4.867025405392192;0.5541974333927201;-0.0010196798205363;0.029101891530966133;30.0;53.733879120000005;86.8390132
3.516147148323696;0.8461154223919792;0.0489446313857448;0.02922291595826745;30.0;53.73396975000001;86.83863535
4.4422440363770646;0.8435624858865614;-0.0285510349750178;0.02861651074320145;30.0;53.734046590000005;86.83828979
3.601416737209224;0.8267406625156192;-0.0122361578464362;0.02878797708732651;30.0;53.73411646000001;86.83793469999999
3.318956003507976;0.9447435159749606;-0.0285510349750178;0.033530949484231014;30.0;53.734186709999996;86.83757487
1.8733212759670952;1.0548882365348897;-0.0336494340776996;0.04758751638491796;30.0;53.73425409;86.83720193
3.5107728853447435;0.9043558369171854;-0.0367084735393086;0.051606752485299966;30.0;53.734293349999994;86.83677783
2.9836170760144567;0.9365227533331953;-0.0316100744366268;0.04934569678610301;30.0;53.73430683;86.83634075
1.8993548806405365;0.8247320934650126;0.0479249515652085;0.050423742775657414;30.0;53.73429582999999;86.83589455
1.8492708542184615;0.7982861047424468;0.1024778219639033;0.050423742775657414;30.0;53.73426001;86.83544401
2.265616672020779;0.7498259230275376;-0.0601611094116447;0.05118258343628487;30.0;53.734194630000005;86.83500231000001
3.871456290275209;0.7848832365050671;-0.0418068726419904;0.05234974363379954;30.0;53.73409668000001;86.83458436000001
1.9382369316647772;0.7031755794791936;-0.0479249515652085;0.050959512834948026;30.0;53.73396331;86.83419243
1.8712426100870247;0.6734183764067558;-0.0122361578464362;0.050485193578978876;30.0;53.73379107000001;86.83383843
2.500214438081412;0.6771364413487873;0.0193739165901906;0.04798878969831036;30.0;53.73356964;86.83351203999999
1.5425021744255398;0.7531657194638095;0.0372183134495768;0.03146909724470757;30.0;53.7332957;86.83321762
1.8080920386461183;0.7626151654438436;0.0061180789232181;0.026505192602324434;30.0;53.73300217;86.83300345
1.6723270720690222;0.5012606261143095;-0.0244723156928724;0.02860035782322898;30.0;53.73268117;86.83281813
1.81290384346669;0.6071966176437757;0.0061180789232181;0.026568046402410287;30.0;53.73234076999999;86.83266461
3.22576354269442;0.7683814043311168;0.0020393596410727;0.02703893183370767;30.0;53.73195554;86.83253282
1.870375811396988;0.7992966982058487;-0.0122361578464361;0.02607166414887013;30.0;53.73156417;86.83243841
1.7116174641057813;1.4013443499197673;-0.0545528703986948;0.020798580156374032;30.0;53.731169480000005;86.83235092
0.9161853694997044;2.094732602597819;-0.0326297542571632;0.02290083742409267;30.0;53.730765670000004;86.83226967
0.4063210006922862;2.173821598752553;0.0112164780258998;0.023439331927308432;30.0;53.73036695;86.83218839
0.5739772471979504;2.1364313495992424;-0.0198837565004588;0.02175184175615495;30.0;53.72997501;86.83210620999999
-2.0846425338144448;1.839957886224129;-0.0050983991026817;0.024731527742099312;30.0;53.72959466;86.83202026
-3.848264135208213;1.6505359587717512;-0.0509839910268175;0.0251959286619912;30.0;53.72921951000001;86.83192159000001
-1.6651401382911728;1.5091673343618393;-0.0346691138982359;0.021793030611874768;30.0;53.72885568;86.83181887999999
-0.992644845071542;1.3307925993125673;-0.0173345569491179;0.02085633705626488;30.0;53.72849314;86.83169954
-1.3292338791505869;1.1981937185153175;0.0214132762312633;0.02957506081258625;30.0;53.728167389999996;86.83157603
-0.7440558617069771;1.1423228060261985;-0.003059039461609;0.030119223915518703;30.0;53.72784702;86.8314451
-2.631455165868477;1.1238958685592204;-0.0152951973080452;0.030190483102190406;30.0;53.727530630000004;86.83131303
-0.9767814487800148;0.7644186981766826;-0.0132558376669725;0.026694932941052386;30.0;53.727226599999995;86.83117028
-0.9177772172809944;0.7651069239615429;0.0560823901294993;0.02446192786039448;30.0;53.72692044;86.83101772
0.2635980252002269;0.8385424068921364;0.0152951973080452;0.026738390868161786;30.0;53.72660977;86.83085553000001
-1.5496664338510318;0.8486855159925469;-0.0112164780258998;0.02645059849541989;30.0;53.726296090000005;86.83069289
-1.7856365461409969;1.0797100104656332;-0.0244723156928724;0.031341035138765974;30.0;53.72597944;86.83054519999999
-0.6937242741388259;1.3294799771480477;-0.0101967982053635;0.034267074959232896;30.0;53.725661179999996;86.83041382
-2.2484168688076256;1.443878529156642;0.040787192821454;0.03557060650194437;30.0;53.72534574;86.83031086
-1.6742828732448063;1.5073031627167859;0.0163148771285816;0.02859652016392404;30.0;53.72502903000001;86.83023223000001
0.8408089195532022;1.7651229664489716;-0.0479249515652085;0.027115091078997174;30.0;53.72469933;86.83017645
1.9906866029048105;1.8149389968048844;-0.0448659121035994;0.027115091078997174;30.0;53.72435703;86.83014390999999
1.1708633752225428;1.7442905821857861;-0.0336494340776996;0.027227339438805107;30.0;53.72400498;86.83014002
