acc_X;acc_X_std;acc_Z;acc_Z_std;class;lat;lon
-0.060183615835297;2.7632901303609616;0.0056082390129499;0.05773507724393749;90.0;53.72670667;86.83922635
2.820020631682545;2.7632901303609616;-0.0173345569491179;0.05773507724393749;90.0;53.72670667;86.83922635
0.942918537577012;2.7632901303609616;0.1356174161313347;0.05773507724393749;90.0;53.72670667;86.83922635
0.7765468559542265;2.7632901303609616;-0.0152951973080452;0.05773507724393749;90.0;53.72670667;86.83922635
-0.6693612982023844;2.7632901303609616;0.0703579076170082;0.05773507724393749;90.0;53.72670667;86.83922635
-3.937587332659413;2.7632901303609616;-0.0509839910268175;0.05773507724393749;90.0;53.72670667;86.83922635
-5.795995993952602;2.97633584706157;0.0458855919241358;0.059602202043402865;90.0;53.72684045;86.83936781
-4.223607230997328;2.9009465762253974;-0.0438462322830631;0.06336516813956904;90.0;53.72698973;86.83952477
0.2386978833007028;3.200081631465357;0.0163148771285816;0.05008047977524197;90.0;53.72714812;86.83968827999999
0.6440334345175478;3.386883779278674;0.058121749770572;0.050325328545302354;90.0;53.72733842;86.83986578000001
2.604205658377194;3.6711036615682966;-0.0275313551544814;0.045455436031082014;90.0;53.72753886;86.84003294
2.1968578052995107;3.3904832242977596;-0.0571020699500356;0.0465343559773626;90.0;53.72775193;86.84018969000002
3.74815966287143;2.509205982174492;-0.0591414295911083;0.042985414194075755;90.0;53.72797799999999;86.84032872
3.182764326976231;1.3134920188115304;0.0132558376669725;0.04897483480200148;90.0;53.728212819999996;86.84045602
4.359806340852405;1.25919381875466;-0.0571020699500356;0.047829155376189786;90.0;53.728459410000006;86.84057205
2.3126397788636286;0.992435653482928;-0.0622004690527174;0.03556004947371706;30.0;53.7287654;86.84069116
3.6241561739594688;0.969629572771207;-0.0662791883348628;0.035878307070559355;30.0;53.72908728;86.840798
2.8848458213412416;1.1320073026981858;-0.1029876618741715;0.03582755648899207;30.0;53.72940368;86.84089424
5.15669689462149;1.1334808590015992;-0.0856531049250535;0.03696392091127681;30.0;53.729721229999996;86.84097371
4.467137337535241;1.1416195852963382;-0.003059039461609;0.029916208059005307;30.0;53.73002238;86.8410419
2.8821596965923115;1.1508311576898855;-0.023452635872336;0.029916208059005307;30.0;53.730325099999995;86.84111934
5.958802575947713;1.1282582389156437;-0.0540430304884266;0.04727584326348578;30.0;53.730657480000005;86.84122388
4.089438260536315;1.4985626745743712;-0.0795350260018354;0.04736312455957965;30.0;53.730983030000004;86.84136255000001
3.072912782611712;1.8124690746178005;-0.0356887937187723;0.0459024576018452;30.0;53.731300090000005;86.84154393
3.1245299623462617;1.938307592172903;-0.0571020699500356;0.048757924064959275;30.0;53.73160213;86.84176916999999
2.481798481116272;1.9400284502609857;-0.1723258896706434;0.05555867210958127;90.0;53.73183845;86.84204133
0.667617731266952;2.252398217523519;-0.0774956663607627;0.057673388716417265;90.0;53.73204838;86.8423511
0.2538561306078932;1.8044717944966124;-0.058121749770572;0.09129921803880732;90.0;53.73224526;86.8426939
-0.0615827850556797;1.520765083221332;-0.1193025390027531;0.11983346972437503;90.0;53.732430709999996;86.84305087
0.5092295704632229;1.7504877077535927;0.0356887937187723;0.12399579610136618;90.0;53.73260555;86.84339211
-1.443637546300027;2.2946156070498476;-0.0020393596410727;0.12252806012069738;90.0;53.732765240000006;86.84369516
-0.1756032601033608;2.7033145420292928;0.1611094116447435;0.10548942443249432;90.0;53.73287333;86.84394405
0.224765425516221;3.0239098740933725;0.2131130824920974;0.10205880640614026;90.0;53.73296138999999;86.84412938999999
4.298566853083058;3.2636023832530188;0.095849903130417;0.09837570655500062;90.0;53.733034739999994;86.84423858
6.00853016267417;3.2932554394363955;0.0346691138982359;0.0854881247753561;90.0;53.733098010000006;86.84427113000001
5.856271262186124;3.1508060548134704;-0.020393596410727;0.08743783363540689;90.0;53.73315831;86.84419063
6.131016010116495;2.52458900612815;-0.040787192821454;0.08993141827033545;90.0;53.73321193;86.84403689
6.794282620537087;1.8904883258552618;-0.0071377587437544;0.08169467582022887;90.0;53.73325496;86.84381624
6.620004722299882;0.8433782759382435;-0.023452635872336;0.04386470514809788;90.0;53.733285939999995;86.84355026
5.129242600368452;0.8922686405382247;-0.0132558376669725;0.023600503580994296;90.0;53.73330207;86.84321311
5.090401669298275;0.9027768392179114;-0.0367084735393086;0.014295330845396068;90.0;53.73331208;86.84286472
4.762816730981229;0.9900662055550323;-0.0489446313857448;0.01835077456717882;90.0;53.73332524999999;86.84249133
4.847900417314017;0.9877370017348233;-0.0351789538085041;0.018579761452492974;90.0;53.73334492;86.84210651999999
4.021834314239343;0.7876077155804694;-0.0275313551544814;0.01839353419992385;90.0;53.733370949999994;86.84171271
4.782855690576079;0.4424296665506123;-0.0076475986540226;0.018865148385026852;90.0;53.73340571;86.84131227
3.973098283696408;0.4110248155061057;0.0101967982053635;0.021541297662295587;90.0;53.733450219999995;86.84093438
4.119089213117751;0.45139931769032104;-0.0428265524625267;0.02153137370112088;90.0;53.733509960000006;86.84056916
4.217034464502377;0.6554492589863231;-0.0091771183848271;0.019592127588262245;90.0;53.733583210000006;86.84020977
4.753655575451849;0.6970067961682285;-0.0101967982053635;0.01831083332201571;90.0;53.73366773;86.83985653
4.163576798359436;0.7156227222829101;0.0112164780258998;0.018457879103948218;90.0;53.733758699999996;86.83955326
3.499967325161185;0.7195191455520625;0.0010196798205363;0.01924408359110481;90.0;53.73384952;86.83924728000001
5.847688151917916;0.8480987773546327;-0.0356887937187723;0.019448311751361292;90.0;53.73393477;86.83894853000001
3.4892602008787144;0.9908836614687524;-0.0061180789232181;0.025061223300345003;90.0;53.7340141;86.83863362000001
3.7249326008998014;1.0229389484677363;0.0091771183848271;0.027605737459251888;90.0;53.73408861;86.83830365000001
3.5684965668831223;0.9586802447104258;0.0091771183848271;0.02935387263966912;30.0;53.7341576;86.83796304
2.7225665591286328;0.9355868057860619;-0.0285510349750178;0.029412566276987042;30.0;53.7342267;86.83760717999999
2.373671506933096;0.9924788999635402;-0.0683185479759355;0.0278821399829292;30.0;53.734298769999995;86.83724405000001
2.8856271893558847;0.5228485437162088;-0.0499643112062812;0.02802781501228491;30.0;53.73438864;86.83686288
3.2868774585459613;0.5159372922899463;-0.0499643112062812;0.027743612777619525;30.0;53.73449428;86.8364642
3.3550370529642377;0.7002073412364309;-0.0604160293667788;0.02298883991652462;30.0;53.73461870999999;86.83604847000001
2.4249908056983025;0.6652853001084214;-0.0438462322830631;0.0186687946887526;30.0;53.73476789;86.83563445
2.4029927609336847;0.8747390636431821;-0.0418068726419904;0.016912230825910445;30.0;53.73495651;86.83522659
2.5288700066674497;1.1180212197629038;-0.0632201488732537;0.016175335726039308;30.0;53.73517277;86.83486173
1.099184468622861;1.1962524531208751;-0.023452635872336;0.028667144047505984;30.0;53.73541597;86.83452125
1.835518573241873;1.1470606889246546;-0.0856531049250535;0.03210598514387429;30.0;53.73568792;86.83421464
0.6516043615108371;1.1998016216851313;-0.0489446313857448;0.032212128640642164;30.0;53.73598024;86.83394376
4.4785780329641085;1.214151578606391;-0.0469052717446721;0.032378112634155035;30.0;53.73628907;86.83369707
1.0376795694352876;1.1961704682307697;-0.1264402977465076;0.032378112634155035;30.0;53.73660397;86.83349485
2.360025466525168;1.4198357951733025;-0.0132558376669725;0.03484461444579434;30.0;53.73694511;86.83333679
0.4071781984996535;1.4302744257154152;-0.0448659121035994;0.033973858687344954;30.0;53.737299269999994;86.83322247
1.05572235820435;1.4540751467436317;-0.0397675130009177;0.03204095846760547;30.0;53.73766793;86.83315593
1.9094425237935588;1.4255246821676992;-0.0418068726419904;0.03229969850090093;30.0;53.73803392;86.83314304
-0.9258645626591524;1.1295145835329117;-0.0101967982053635;0.03251359432198408;30.0;53.73840531;86.83316626999999
2.0578097807777964;1.1556265122132965;-0.0632201488732537;0.020495592576283198;30.0;53.738779320000006;86.83324332
2.362706087753901;1.0865553013900298;-0.037728153359845;0.019258486050591994;30.0;53.73914964000001;86.8333602
1.249403899586872;1.1070949176383411;-0.0601611094116447;0.020641626432931364;30.0;53.73951813;86.83351109
-0.3552557314394574;1.3424681288831386;-0.0367084735393086;0.020675180072861184;30.0;53.73988374;86.8336975
0.3472421885186147;1.329957783764046;-0.0020393596410727;0.02070170480178709;30.0;53.7402462;86.8339166
1.6626748183204878;1.0788381992296179;-0.0469052717446721;0.019168293138396086;30.0;53.74059810999999;86.83416611
1.9632404410455584;1.0830831555974985;-0.0622004690527174;0.01818000125404181;30.0;53.74095867999999;86.83446268
3.5439594739720994;1.1683473201800705;-0.0438462322830631;0.018790903639913474;30.0;53.741344749999996;86.83481291000001
1.2242572928233235;1.2665231687526286;-0.0367084735393086;0.024466650149170453;30.0;53.74172358;86.83517638000001
1.1883826507357316;1.5774034139395412;-0.0652595085143265;0.024662530386307797;30.0;53.74209953999999;86.8355421
0.7996086982096404;1.7158607261007846;-0.0479249515652085;0.04014555411440615;30.0;53.74247511;86.83590742999999
-0.4598244290547597;1.7491394121924482;-0.061180789232181;0.04424478357546503;30.0;53.742852740000004;86.83625434000001
-0.4515722615005969;1.7102991369315883;0.0071377587437544;0.042588505102279586;30.0;53.74323743;86.83658015
-2.215552258925876;1.2041236297007154;-0.0295707147955541;0.04360924744999133;30.0;53.743627720000006;86.83688083999999
-1.3779811092356735;1.2089508473808495;0.0652595085143265;0.04306341808946387;30.0;53.74402325;86.83715093
-1.137860229196162;1.065882725411301;0.0305903946160905;0.03951692370662152;30.0;53.74441564999999;86.83738973
-1.3046445008497831;0.9409018449605597;-0.0020393596410727;0.03746700921845149;30.0;53.74480863;86.83759327
