vel;vel_std;acc_Y_max;acc_Y_std;acc;acc_max;acc_std;acc_range;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;hole;lat;lon
10.0;1.140175425099138;-0.9992862241256244;0.018060138813185217;1.0459693490493658;1.0459693490493658;0.020802392238616924;0.04569618765166439;1.1245000688857494;2.043261751448889;-3.0121914201272246;1.425997112713008;1;53.7258874;86.84466372
9.0;1.140175425099138;-0.9992862241256244;0.018060138813185217;1.039165805803092;1.0459693490493658;0.020802392238616924;0.04569618765166439;1.1245000688857494;2.043261751448889;-3.0121914201272246;1.425997112713008;1;53.7258874;86.84466372
9.0;1.140175425099138;-0.9992862241256244;0.018060138813185217;1.0039109038807439;1.0459693490493658;0.020802392238616924;0.04569618765166439;1.1245000688857494;2.043261751448889;-3.0121914201272246;1.425997112713008;1;53.7258874;86.84466372
8.0;2.073644135332772;-0.9850107066381156;0.02056621145790341;1.0311988297856025;1.039165805803092;0.021937458904648544;0.05198670789776738;1.1245000688857494;2.264709382175218;-2.739084192938233;1.017651747408294;1;53.72581092;86.84459747999999
7.0;2.588435821108957;-0.9850107066381156;0.015967026924493255;1.0002731613977014;1.0311988297856025;0.017244884804657797;0.04401973188027797;-0.3436873915797209;1.835378772523041;-2.6581671631664534;0.6555858702730877;0;53.72574648;86.84454328
4.0;2.16794833886788;-0.9850107066381156;0.016276594219830506;0.9871790979053245;1.0311988297856025;0.017570129634132632;0.04401973188027797;1.9495186278541257;2.6019627331167956;-2.6581671631664534;0.3473860236726606;0;53.725689280000005;86.84449632
3.0;1.5165750888103104;-0.9850107066381156;0.014822230859867957;1.019944902833471;1.019944902833471;0.014198019688841964;0.032765804928146514;4.569290543393952;3.1733691524106966;-2.6581671631664534;0.15522191355492537;0;53.725637199999994;86.84446471999999
4.0;2.387467277262665;-0.9850107066381156;0.014723696419081615;1.0191117006108241;1.019944902833471;0.013952472250433771;0.032765804928146514;4.569290543393952;3.3632037706318902;-2.6581671631664534;0.25888109485731775;0;53.72558558000001;86.8444387
4.0;5.049752469181039;-0.9941878250229428;0.011248875595408468;0.9983727769995785;1.019944902833471;0.009807501915517346;0.021572125833892564;4.569290543393952;1.9218575684858308;-2.6581671631664534;0.4331051706244787;1;53.72549556;86.84441012
9.0;5.2630789467763055;-0.9941878250229428;0.048531832183088104;1.0061248529971234;1.1141419467470488;0.04710300372436654;0.11576916974747031;4.569290543393952;1.304307053858746;-2.742176075899648;0.5788369735303659;1;53.72538522;86.84437146
