vel;vel_std;acc_Y_max;acc_Y_std;acc;acc_max;acc_std;acc_range;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;hole;lat;lon
10.0;2.5099800796022267;-3.008299451571049;0.18427022117964195;6.101858619125159;7.212235781244753;1.559615761518413;3.6320595204453774;-0.9850107066381156;0.02808843134365432;0.0305903946160905;0.06031171254143115;1;53.72819534;86.85179982
10.0;2.5099800796022267;-3.008299451571049;0.18427022117964195;7.212235781244753;7.212235781244753;1.559615761518413;3.6320595204453774;-0.9850107066381156;0.02808843134365432;0.0305903946160905;0.06031171254143115;1;53.72819534;86.85179982
13.0;2.5099800796022267;-3.008299451571049;0.18427022117964195;5.596523623520513;7.212235781244753;1.559615761518413;3.6320595204453774;-0.9850107066381156;0.02808843134365432;0.0305903946160905;0.06031171254143115;1;53.72819534;86.85179982
15.0;3.286335345030997;-3.132693014116596;0.17318261161840512;3.751602674280801;7.212235781244753;1.6047610407918353;3.6320595204453774;-0.9850107066381156;0.038824233845784956;0.0305903946160905;0.06177694659085537;1;53.728302740000004;86.85161538
15.0;4.3817804600413295;-3.2530085155250545;0.15898808695199665;3.5801762607993757;5.596523623520513;0.8742558692261291;2.0163473627211372;-0.896298562251453;0.07035088773181108;0.0305903946160905;0.04534652705705437;1;53.72842002;86.85139474
19.0;3.7148351242013424;-3.367257392773968;0.14170543557990545;3.6741850864876424;4.87317292425104;0.6219855757002589;1.2929966634516648;-0.896298562251453;0.07040075068118698;0.0305903946160905;0.037675755036702646;1;53.72854864000001;86.85113424000001
24.0;3.346640106136303;-3.473451082840877;0.12137182676937347;4.715251101957644;5.495279642346365;0.8214277249878337;1.915103381546989;-0.896298562251453;0.06517341624173344;0.0163148771285816;0.03468860229969184;1;53.72867122;86.85086258000001
19.0;2.8635642126552714;-3.569601022703324;0.0980706094763379;4.87317292425104;5.985578721540837;0.8744223493732701;2.3113936350531947;-0.896298562251453;0.06507163292233435;0.0163148771285816;0.037675755036702674;1;53.72878792;86.85061064
17.0;2.8635642126552714;-3.6537186493388503;0.0720311155998187;5.495279642346365;5.985578721540837;0.5448624498348692;1.2703276195831927;-0.896298562251453;0.05271655917863099;-0.0469052717446721;0.01349680196412709;1;53.72892098;86.85038018
17.0;2.8635642126552714;-3.723815399724997;0.04416136777454089;5.985578721540837;5.985578721540837;0.5859556437722017;1.4448364623455854;-0.974813908432752;0.02292012520953295;-0.0418068726419904;0.014941006232748237;1;53.72907122;86.85017202
19.0;4.494441010848846;-3.7779027108393057;0.021670004842349645;4.820796267494896;5.985578721540837;0.7176897245555853;1.7611484135192867;-0.971754868971143;0.026250567272062767;-0.0316100744366268;0.0197644358383658;1;53.72923846;86.85000134
24.0;4.219004621945798;-3.7385979715473017;0.037045860439862265;4.540742259195252;5.985578721540837;0.7790258206561209;1.9992735837773332;-0.971754868971143;0.026841993956944525;-0.0244723156928724;0.0215753262647481;1;53.72943456;86.84985952
27.0;3.1144823004794886;-3.7385979715473017;0.038391871481909076;4.22443030802155;4.820796267494896;0.32551016047102277;0.8344911297313922;-0.971754868971143;0.028597429129775493;-0.0244723156928724;0.011230374142761929;1;53.72965594;86.84973786
25.0;1.303840481040533;-3.5091582432446184;0.13283224224152335;3.986305137763504;4.570457907215152;0.26308861953226687;0.5841527694516482;-0.971754868971143;0.024444683764660927;-0.0244723156928724;0.01092057569939041;1;53.729914699999995;86.84961262
26.0;0.8944271909999206;-3.0083503327009904;0.34018286612719223;4.570457907215152;5.363883534639657;0.5212136368644944;1.3775783968761535;-0.971754868971143;0.028309661576643462;-0.0244723156928724;0.022188289127142793;1;53.7301837;86.84951298
27.0;2.9154759474226517;-2.863193058732007;0.43250788822874964;4.568601522128747;6.345303284851167;0.9130944414717144;2.358998147087663;-0.9901091057407974;0.021791108871693565;-0.0244723156928724;0.029723273236081642;1;53.73047308;86.84943884
27.0;5.71839138219832;-2.6501716658640917;0.483406585211388;5.363883534639657;6.509101053177011;0.9325813556248554;1.940499531048264;-0.9768532680738248;0.02886702586317166;-0.0448659121035994;0.026340522596671415;1;53.73075102;86.84937886
20.0;7.328028384224505;-2.542715644829161;0.37853386613538287;6.345303284851167;7.736663030956773;1.203447241824412;3.1680615088280266;-0.9768532680738248;0.028086580437168496;-0.0520036708473539;0.02821585067313067;1;53.731038;86.84933816
14.0;6.877499545619761;-2.475229948963266;0.22312559005719076;6.509101053177011;7.736663030956773;0.9638081463921248;2.372779496317116;-0.9768532680738248;0.0279864497069015;-0.0815743856429081;0.019373916590190752;0;53.731277479999996;86.84932164
11.0;3.7013511046643535;-2.1465227449934474;0.26245007096667505;7.736663030956773;7.736663030956773;0.8223931174258571;1.9370347465435183;-0.9768532680738248;0.011156061504319722;-0.0948302233098807;0.015541338852487074;0;53.73148679999999;86.84931592000001
11.0;1.5165750888103202;-1.7431979835395743;0.36917181690769824;7.53282940628767;7.736663030956773;0.8324482537647091;1.9370347465435183;-0.9768532680738248;0.011728534421952144;-0.0948302233098807;0.014599593212273334;0;53.73165878;86.8493087
13.0;2.4899799195977526;-1.4050421934183817;0.48533942618573456;5.799628284413255;7.736663030956773;1.2582317320824556;3.035701149069027;-0.9962271846640156;0.006343359239316671;-0.0795350260018354;0.020413979820523686;0;53.73182468;86.84929539999999
14.0;2.6076809620810657;-1.1638943989295534;0.5336168550383165;6.2741715206077435;7.53282940628767;1.2575573326738774;3.113139368078085;-0.9962271846640156;0.006817381319647349;-0.07545630671969;0.020012758927863146;0;53.73196886000001;86.84927062
17.0;1.9493588689618009;-1.006582370220687;0.458895462130374;4.700961881887746;6.2741715206077435;0.787080242143048;1.8544814823981586;-1.0043846232283062;0.004265626728529739;-0.07545630671969;0.013169274429254989;0;53.73212448;86.8492368
17.0;1.4142135623731062;-0.9250165694666148;0.33149473075993746;4.419690038209585;6.2741715206077435;0.7693027834515254;1.8544814823981586;-1.0043846232283062;0.00452581646194895;-0.07545630671969;0.013450500620243633;0;53.732293500000004;86.84918053999999
