vel;vel_std;acc_Y_max;acc_Y_std;acc;acc_max;acc_std;acc_range;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;hole;lat;lon
8.0;1.5165750888103104;-1.210185718257169;0.638762057872372;1.8699059292997917;3.6176625604796793;0.6265656435896629;1.7477566311798876;-0.9503415927398796;0.028810240876038163;-0.0050983991026817;0.01657724691536296;1;53.723163320000005;86.83721388000001
9.0;1.5165750888103104;-1.210185718257169;0.638762057872372;2.6309165976901983;3.6176625604796793;0.6265656435896629;1.7477566311798876;-0.9503415927398796;0.028810240876038163;-0.0050983991026817;0.01657724691536296;1;53.723163320000005;86.83721388000001
9.0;1.5165750888103104;-1.210185718257169;0.638762057872372;3.6176625604796793;3.6176625604796793;0.6265656435896629;1.7477566311798876;-0.9503415927398796;0.028810240876038163;-0.0050983991026817;0.01657724691536296;0;53.723163320000005;86.83721388000001
10.0;1.8165902124584954;-1.6893259278176551;0.5617304077850238;2.9020685878811747;3.6176625604796793;0.45113247239347987;0.986745962789481;-0.9503415927398796;0.03615624182830805;-0.0050983991026817;0.01648920325155116;0;53.72304818;86.83711922
12.0;1.8165902124584954;-2.1162685983380958;0.48834004478754517;2.8397997443843517;5.3842419988465755;1.0283790026517567;2.544442254462224;-0.9503415927398796;0.03192998369081783;-0.0050983991026817;0.02551849341699046;1;53.72292144000001;86.83702832
13.0;1.5165750888103104;-2.493307279167723;0.41859683570634254;3.5689267631720156;5.3842419988465755;1.0288899389144575;2.544442254462224;-0.9503415927398796;0.033766262700997154;-0.0050983991026817;0.026837151541297122;1;53.72277816;86.83691576
13.0;0.7071067811865478;-2.822735519655772;0.3525101281780004;5.3842419988465755;5.637349214618088;1.2347648518867813;2.7975494702337365;-0.9401447945345162;0.039795936222997125;-0.0050983991026817;0.03245482450929576;1;53.72262226;86.83677522
14.0;1.0954451150103326;-3.106846869151477;0.2900957575757412;3.582094079841219;5.637349214618088;0.9723433011192987;2.0684224514460725;-0.9401447945345162;0.042357541474854724;-0.0086672784745589;0.026887470035040682;0;53.722465039999996;86.836618
13.0;1.3416407864998743;-3.347934877004072;0.23138280205097592;5.637349214618088;6.797346651175117;1.197311253068594;3.2152525713338975;-0.9401447945345162;0.04219891686186224;-0.0086672784745589;0.03413643770196942;1;53.72233986;86.83648258
11.0;1.3416407864998743;-3.5482930925627905;0.17643091990171092;4.616967920475051;6.797346651175117;1.1931072865035657;3.2152525713338975;-0.9401447945345162;0.04128696059164201;-0.0086672784745589;0.03339276271816817;0;53.7222176;86.83633984000001
11.0;1.6733200530681516;-3.7102150651768673;0.12538413294612674;6.797346651175117;7.283808795350121;1.1209489919336324;2.6668408748750707;-0.9401447945345162;0.04409452087374249;-0.0469052717446721;0.025272842005521986;0;53.72210576;86.83620752
