vel;vel_std;acc_Y_max;acc_Y_std;acc;acc_max;acc_std;acc_range;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;hole;lat;lon
12.0;1.0000000000000002;0.609513410413736;1.3042119803898113;2.0975664946282433;3.8537276395493234;0.7023149686098309;1.75616114492108;-0.9890894259202612;0.019021880397856298;-0.0346691138982359;0.014154830788321823;0;53.72256886;86.83614326
12.0;1.0000000000000002;0.609513410413736;1.3042119803898113;3.774731186799941;3.8537276395493234;0.7023149686098309;1.75616114492108;-0.9890894259202612;0.019021880397856298;-0.0346691138982359;0.014154830788321823;1;53.72256886;86.83614326
14.0;1.0000000000000002;0.609513410413736;1.3042119803898113;3.1779869359707584;3.8537276395493234;0.7023149686098309;1.75616114492108;-0.9890894259202612;0.019021880397856298;-0.0346691138982359;0.014154830788321823;0;53.72256886;86.83614326
13.0;0.8944271909999161;-0.4117628597287425;1.104698054220165;3.8537276395493234;3.8537276395493234;0.32114741732089297;0.675740703578565;-1.009483022330988;0.025087024945345832;-0.0346691138982359;0.013196878867691232;1;53.722404600000004;86.83606092
14.0;0.44721359549995815;-1.2950145057613534;0.9175816748752768;3.278083835486714;5.8443810468147745;1.0794465388232601;2.666394110844016;-1.0186601407158151;0.03029152804631994;-0.0346691138982359;0.02098906327010601;1;53.72224668;86.83596956
14.0;0.44721359549995815;-2.048029111779808;0.7429098020374928;3.7967891206975897;6.476457274306954;1.414802515894605;3.19837343882024;-1.0043846232283062;0.03550184835068526;-0.0346691138982359;0.02640754191986729;0;53.72210948000001;86.83587843999999
14.0;0.8944271909999157;-2.6785942618798164;0.5807711138148279;5.8443810468147745;6.476457274306954;1.345814775543691;3.19837343882024;-1.0043846232283062;0.03762052006339086;-0.0346691138982359;0.02685845163967196;0;53.72197593999999;86.8357705
14.0;0.8944271909999157;-3.1944975401570903;0.4313547600839846;6.476457274306954;6.476457274306954;1.0318288406986245;2.6796681536093643;-1.0043846232283062;0.037950724055198365;-0.0367084735393086;0.02637799556154589;0;53.72184592;86.83563536
16.0;1.6733200530681511;-3.60352653070734;0.29514514923254104;5.044323963808939;6.476457274306954;0.7073656381754372;1.7490295044374724;-1.0043846232283062;0.03341221761006579;-0.0367084735393086;0.023470362734936877;0;53.7217175;86.83547109999999
15.0;1.5811388300841895;-3.913468817626277;0.17382787973601035;4.7274277698694815;8.622593591772548;1.542588430001352;3.895165821903066;-0.913633119200571;0.05003189731965774;-0.0367084735393086;0.032962638676954446;0;53.72158992;86.83528720000001
