vel;vel_std;acc_Y_max;acc_Y_std;acc;acc_max;acc_std;acc_range;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;hole;lat;lon
9.0;2.4899799195977463;0.7083851559431499;1.1530301193400982;1.475416408580513;4.56850930950867;1.644846315023429;3.75478285891096;-0.9554399918425616;0.038186975244364166;0.023452635872336;0.03890582976912698;1;53.72270316;86.83683564
10.0;2.4899799195977463;0.7083851559431499;1.1530301193400982;0.8137264505977098;4.56850930950867;1.644846315023429;3.75478285891096;-0.9554399918425616;0.038186975244364166;0.023452635872336;0.03890582976912698;0;53.72270316;86.83683564
9.0;2.4899799195977463;0.7083851559431499;1.1530301193400982;1.947878503108842;4.56850930950867;1.644846315023429;3.75478285891096;-0.9554399918425616;0.038186975244364166;0.023452635872336;0.03890582976912698;0;53.72270316;86.83683564
11.0;2.5884358211089564;-0.1706535143408505;0.9995468085201179;4.56850930950867;4.56850930950867;1.528128126080672;3.75478285891096;-0.9554399918425616;0.05604808131392765;0.0061180789232181;0.033193671512995765;0;53.722597840000006;86.83671496
15.0;2.408318915758459;-0.9453899756677664;0.8536185245355167;4.0391489459738965;4.56850930950867;1.1411585853054367;2.620630806399828;-0.9829713469970428;0.047464425356937574;0.0061180789232181;0.03163165303526089;1;53.72248176000001;86.83658863999999
14.0;1.6733200530681505;-1.6205708195679378;0.7152687783774948;2.7131074399261417;4.56850930950867;0.7671541584935936;1.8554018695825283;-0.9829713469970428;0.04659892154700011;0.0061180789232181;0.030871848542363734;1;53.72235611999999;86.83644763999999
13.0;0.8944271909999149;-2.200942637571704;0.584538257309383;4.367171300587108;4.653402746019671;0.7826519283953289;1.940295306093529;-0.9967370245742836;0.050151767930156695;0.0061180789232181;0.02786894265415985;1;53.72222383999999;86.83628976
15.0;0.9999999999999991;-2.691252021209405;0.4615038638719221;4.49513905037891;6.178805296673729;1.229925317119726;3.465697856747587;-0.9967370245742836;0.05056676431574337;0.0061180789232181;0.03389745324153926;1;53.722096640000004;86.83612672000001
15.0;1.3416407864998732;-3.09624556201138;0.34633002721218487;4.653402746019671;6.7498142398282015;1.0965512810465998;2.3826429392410935;-0.9462628734577344;0.05716394555789793;-0.0509839910268175;0.019771996643058058;1;53.721956999999996;86.83592564
13.0;1.5165750888103096;-3.420669851507969;0.2394399224476908;6.178805296673729;6.7498142398282015;1.0652859625623547;2.2546751894492916;-0.9462628734577344;0.05629796254089188;-0.0509839910268175;0.020609139320289394;1;53.7218253;86.83572226000001
12.0;1.5165750888103096;-3.669271481229513;0.14232084365324263;6.7498142398282015;6.7498142398282015;0.8395521188458174;2.0964114938085308;-0.9462628734577344;0.05629796254089188;-0.0550627103089629;0.016514406481012132;1;53.721700780000006;86.83552606
12.0;1.5165750888103096;-3.846797042706351;0.0645144788085652;6.513989089484571;6.7498142398282015;0.4391431775076613;1.158815308498312;-0.9462628734577344;0.03532716019965016;-0.0683185479759355;0.009753811802645672;1;53.72152668;86.83525979999999
15.0;1.5165750888103096;-3.81491669322535;0.07760629454106176;5.59099893132989;6.8842517826997796;0.522714213385439;1.29325285136989;-0.9462628734577344;0.03619935170629827;-0.0683185479759355;0.01122574401511004;0;53.72135356;86.83498428
15.0;1.2247448713915883;-3.38929021149733;0.25853509660513574;6.131843205355573;6.8842517826997796;0.4806604577728022;1.29325285136989;-0.9574793514836342;0.027376076997327643;-0.0683185479759355;0.011921971573826158;0;53.72120134000001;86.83472454
14.0;0.5477225575051645;-3.333777788443144;0.31309966993106475;6.8842517826997796;7.435040753363895;0.7066549227025591;1.8440418220340051;-0.9574793514836342;0.023437113868923044;-0.0683185479759355;0.018077401973551555;0;53.72105348;86.8344538
14.0;0.7071067811865464;-3.0453031258814702;0.36750262487517166;6.377701346558622;7.435040753363895;0.5128947691696479;1.3031975480083213;-0.9574793514836342;0.023437113868923044;-0.0836137452839808;0.012095139269671734;0;53.72091282;86.83416466
14.0;0.8944271909999151;-3.0453031258814702;0.2914939413588584;7.435040753363895;7.625133264650673;0.5633406019006659;1.247431918092051;-0.9574793514836342;0.02130374468825873;-0.095849903130417;0.012095139269671745;0;53.7208337;86.8339473
13.0;0.9999999999999992;-3.0453031258814702;0.14967669281651405;6.453388770624575;8.337378875383788;0.8295723344963873;1.959677528825166;-0.997246864484552;0.010006379463930294;-0.095849903130417;0.017491298866532622;0;53.720764700000004;86.83372982
12.0;0.8944271909999151;-2.748556655211261;0.21532694096766636;7.625133264650673;8.337378875383788;0.6733625817929333;1.8839901047592127;-0.9952075048434792;0.010606630875043698;-0.0999286224125624;0.013960679182256111;0;53.720703359999995;86.83353536
