;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;6.0;53.7230438;86.8415334;190.0;8.373285944071592;-0.5970514938246176;-0.24210910417806947;2075.0;70.8;0.0;115.65;0.0764759865402263;-0.9737942286122158;-0.1437748546956255;Груженный движется вперед;95;7530G;240;1545.0;31.0;31.5;764.0;22.0;768.0;22.0;852.0;37.0;840.0;34.0;48.0;36.0;856.0;40.0;0.1285;5.7;7.1;9.2;11.7;7.002103652043406;0.17852775419103573;0;7.6;7.6;10.6;10.6;-;0;7.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
1;10.0;7.0;53.7230591;86.8416767;188.0;4.091594373552374;0.024830874093672572;0.8826435378159523;2075.0;71.2;9.591270066384208;340.5;-0.0326297542571632;-1.0400734169470789;-0.0744366268991536;Груженный движется вперед;95;7530G;240;1519.0;90.5;92.5;764.0;22.0;768.0;22.0;852.0;37.0;840.0;34.0;48.0;36.0;856.0;40.0;0.6014166666666667;6.9;7.0;12.5;8.2;6.7274285303334835;0.29248621936658936;0;7.6;7.6;10.6;10.6;-;0;7.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
2;18.0;7.0;53.7230813;86.8418013;190.0;7.961206226366115;0.5112973423200491;2.0381738312772804;2075.0;70.8;8.57111521892615;316.375;-0.0056082390129499;-0.9697155093300704;-0.1356174161313347;Груженный движется вперед;95;7530G;240;1672.0;79.0;81.0;764.0;22.0;768.0;22.0;852.0;37.0;840.0;34.0;48.0;36.0;856.0;40.0;0.9529444444444444;6.9;5.7;11.1;11.2;6.478494966081153;0.5917243452195208;0;7.6;7.6;10.6;10.6;-;0;7.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
3;25.0;9.0;53.7231151;86.8418863;190.0;7.193864840128126;0.8727943478814764;3.2237253168287663;2075.0;71.6;6.745630886924949;292.55;-0.0356887937187723;-0.9768532680738248;-0.1233812582848985;Груженный движется вперед;95;7530G;240;1568.0;76.0;77.0;764.0;22.0;768.0;22.0;852.0;37.0;840.0;34.0;48.0;36.0;856.0;40.0;1.278;7.5;7.9;14.6;9.3;6.253316731948909;0.5039952531238674;0;7.6;7.6;15.37;10.6;point_30%;1;7.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
4;36.0;9.0;53.7231647;86.8420383;189.5;6.947556144737528;1.119768327804919;4.438541535093259;2075.0;72.0;11.43348999871601;359.73749999999995;-0.0397675130009176;-1.00336494340777;-0.1223615784643621;Груженный движется вперед;95;7530G;240;1676.5;89.0;91.25;764.0;22.0;768.0;22.0;852.0;37.0;840.0;34.0;48.0;36.0;856.0;40.0;1.6777083333333334;7.7;4.5;11.2;11.4;6.049907600599249;0.4956075830506721;0;7.6;7.6;15.37;10.6;point_30%;1;7.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
5;50.0;9.0;53.7232249;86.8422265;187.0;3.333453395498347;1.2626657191173418;5.681866026693614;2075.0;72.4;14.091756277714312;345.4;-0.0530233506678902;-1.0665850922810238;-0.0622004690527174;Груженный движется вперед;95;7530G;240;1691.0;84.5;87.0;764.0;22.0;768.0;22.0;852.0;37.0;840.0;34.0;48.0;36.0;856.0;40.0;2.1574305555555555;6.9;7.3;14.4;6.0;5.8662813446946664;0.4111460667819107;0;7.6;7.6;15.37;10.6;point_30%;1;7.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
6;63.0;10.0;53.7232694;86.842399;189.0;5.989433278591713;1.3119329588457087;6.952942332252677;2075.0;72.4;12.395068756638576;314.225;0.0112164780258998;-0.9523809523809524;-0.0999286224125624;Груженный движется вперед;95;7530G;240;1656.0;79.0;81.0;764.0;22.0;768.0;22.0;852.0;37.0;840.0;34.0;48.0;36.0;856.0;40.0;2.5938541666666666;8.6;6.4;10.3;13.5;5.700451736897658;0.38323532817768413;0;7.6;7.6;15.37;10.6;point_30%;1;7.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
7;75.0;12.0;53.7233095;86.8425671;186.0;1.8193038697680588;1.2780164840169843;8.251013992393302;2075.0;71.6;11.938285615518517;300.475;0.0825940654634444;-0.9595187111247068;-0.0305903946160905;Груженный движется вперед;95;7530G;240;1575.5;77.0;78.5;764.0;22.0;768.0;22.0;852.0;37.0;840.1090909090909;34.0;48.0;36.0;856.0;40.0;3.178111111111111;6.9;7.8;16.0;11.7;5.550432549870719;0.40777262172008344;0;7.6;7.6;15.37;10.6;point_30%;1;7.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
8;99.0;9.0;53.7233974;86.842911;186.0;8.522018067214146;1.1713627316581334;9.57532454773834;2075.0;72.0;24.67486986793124;421.3;0.0622004690527174;-0.9574793514836342;-0.1437748546956255;Груженный движется вперед;95;7530G;240;1824.0;90.0;99.0;764.0;22.0;768.0;22.0;852.0;37.0;840.2545454545455;34.0;48.0;36.0;856.0;40.0;3.646222222222222;7.0;5.7;11.4;11.4;5.414237556276348;0.46481268399116926;0;7.6;7.6;10.6;10.6;-;0;7.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
9;110.0;9.0;53.7234406;86.8430566;186.0;7.418546187669502;1.0024181387961202;10.925117538910643;2075.0;71.6;10.72846777810302;401.625;0.0846334251045171;-0.9595187111247068;-0.1254206179259712;Груженный движется вперед;95;7530G;240;1808.0;89.0;90.0;764.0;22.0;768.0;22.0;852.0;37.0;840.4;34.0;48.0;36.0;856.0;40.0;4.092472222222222;6.8;6.6;10.6;10.9;5.2898805287770365;0.909761927898071;0;7.6;7.6;10.6;10.6;-;0;7.6;10.6;0.0;0;0;-;0.0;0;0;0.0;0.0
