acc_X_std;acc_X_kurt;acc_X_var;acc_X_iqr;acc_Y_std;acc_Y_kurt;acc_Y_var;acc_Y_iqr;acc_Z_std;acc_Z_kurt;acc_Z_var;acc_Z_iqr;acc_Z_range;acc_std;acc_var;acc_iqr;acc_kurt;acc_cv;acc_skew;class
1.4647414125237475;-1.6957022433097335;2.1454674055620626;2.2638710682422345;0.9689148060249289;-1.0502402725238347;0.9387959013343256;1.3310774808801715;0.0661996765824971;-0.15609996373855778;0.0043823971796272156;0.0828489854185785;0.18864076679922498;1.3623117948569827;1.855893426406454;1.8375298828832252;-1.172692530244585;0.3948946420676673;0.03438212781844302;90.0
1.4647414125237475;-1.6957022433097335;2.1454674055620626;2.2638710682422345;0.9689148060249289;-1.0502402725238347;0.9387959013343256;1.3310774808801715;0.0661996765824971;-0.15609996373855778;0.0043823971796272156;0.0828489854185785;0.18864076679922498;1.3623117948569827;1.855893426406454;1.8375298828832252;-1.172692530244585;0.3948946420676673;0.03438212781844302;90.0
1.4647414125237475;-1.6957022433097335;2.1454674055620626;2.2638710682422345;0.9689148060249289;-1.0502402725238347;0.9387959013343256;1.3310774808801715;0.0661996765824971;-0.15609996373855778;0.0043823971796272156;0.0828489854185785;0.18864076679922498;1.3623117948569827;1.855893426406454;1.8375298828832252;-1.172692530244585;0.3948946420676673;0.03438212781844302;90.0
1.4647414125237475;-1.6957022433097335;2.1454674055620626;2.2638710682422345;0.9689148060249289;-1.0502402725238347;0.9387959013343256;1.3310774808801715;0.0661996765824971;-0.15609996373855778;0.0043823971796272156;0.0828489854185785;0.18864076679922498;1.3623117948569827;1.855893426406454;1.8375298828832252;-1.172692530244585;0.3948946420676673;0.03438212781844302;90.0
1.4756102841420724;-1.7513097619166438;2.177425710665848;2.2638710682422345;0.8565557766410125;-1.0328219051991987;0.7336877984970881;1.1751484016437101;0.06747804839642202;-0.8637490280433944;0.004553287015389873;0.09253594371367381;0.18864076679922498;1.422937451709464;2.0247509914774233;1.9570751523841263;-0.8793528549396171;0.45606452974030204;0.6919737720182907;90.0
1.3936726889567228;-2.0551986494996357;1.9423235639438625;2.2638710682422345;0.7519593962736697;-1.0125918341603097;0.5654429336442619;1.0300209133006701;0.06638173063486344;-0.674836362496962;0.004406534162079568;0.07571122667482405;0.18864076679922498;1.1114153820608859;1.2352441514815446;1.9241577807436796;-2.4041479862483364;0.3795092592358987;0.17268740890246254;90.0
1.4211432063699259;-2.2197874296665634;2.0196480130113934;2.3748197048154633;0.6551215954819575;-0.989062480767965;0.4291843048668255;0.8956950158510517;0.06569515488753365;-0.5561008175112641;0.0043158533756970366;0.07010298766187414;0.18864076679922498;1.0056798063438055;1.0113918728877143;1.6066254993380111;-2.0110082731321155;0.3555610360804685;0.2353581816603914;90.0
1.286826730097798;-1.813367765175763;1.6559230332941912;1.9652120359108474;0.5660370104257043;-0.9617181730199669;0.32039789717166894;0.7721707092948549;0.06918730731694776;-1.3746177946019849;0.004786883493769773;0.09712450290608746;0.18864076679922498;1.0087434808738185;1.0175634102054278;1.5787917929129422;-1.9109605072936595;0.3349503486967742;-0.4096269531084958;90.0
1.4362367241838174;-0.09796977275731748;2.062775927894263;1.3299689811873896;0.4846985480498102;-0.9300860358801479;0.23493268248159418;0.6594479936320794;0.05845411741014378;-0.5662004529151083;0.0034168838421988743;0.06972060772917299;0.1687570102987662;1.2090627914198364;1.4618328335959268;1.3277165220165053;-0.7199517786815669;0.3580723578055148;-0.49856936105284655;90.0
1.6558109304082962;1.9011439500332414;2.7417098372595876;1.019062513480165;0.4110968494592428;-0.8938941407652017;0.16900061963531535;0.5575268688627248;0.04734617572268825;0.8814420608114929;0.002241660355563674;0.03530641378607115;0.15091261343938;1.6082400928398646;2.586436196217576;1.026309128851298;1.9615439210147088;0.38599224926882963;0.8426363908210663;90.0
