acc_X_std;acc_X_kurt;acc_X_var;acc_X_iqr;acc_Y_std;acc_Y_kurt;acc_Y_var;acc_Y_iqr;acc_Z_std;acc_Z_kurt;acc_Z_iqr;acc_Z_range;acc_std;acc_var;acc_iqr;acc_kurt;acc_cv;class
2.0493641235534787;-1.3936795372217639;4.199893310908117;2.9941276782898703;1.377877951116774;-0.9862198347908034;1.8985476481737589;1.8880755843862458;0.06707438121892904;-0.6455564066769632;0.08565310492505354;0.1937391659019067;0.8644868420128814;0.7473375000134045;1.1768103793434492;-1.261395821880766;0.373688645727739;30.0
2.0493641235534787;-1.3936795372217639;4.199893310908117;2.9941276782898703;1.377877951116774;-0.9862198347908034;1.8985476481737589;1.8880755843862458;0.06707438121892904;-0.6455564066769632;0.08565310492505354;0.1937391659019067;0.8644868420128814;0.7473375000134045;1.1768103793434492;-1.261395821880766;0.373688645727739;0.0
2.0493641235534787;-1.3936795372217639;4.199893310908117;2.9941276782898703;1.377877951116774;-0.9862198347908034;1.8985476481737589;1.8880755843862458;0.06707438121892904;-0.6455564066769632;0.08565310492505354;0.1937391659019067;0.8644868420128814;0.7473375000134045;1.1768103793434492;-1.261395821880766;0.373688645727739;0.0
2.0493641235534787;-1.3936795372217639;4.199893310908117;2.9941276782898703;1.377877951116774;-0.9862198347908034;1.8985476481737589;1.8880755843862458;0.06707438121892904;-0.6455564066769632;0.08565310492505354;0.1937391659019067;0.8644868420128814;0.7473375000134045;1.1768103793434492;-1.261395821880766;0.373688645727739;0.0
1.6082271125724599;-0.6892591813155129;2.5863944456131516;1.9839912819140606;1.1788347476863428;-0.9386728259843757;1.3896513623527234;1.6107683939925401;0.0726281394046296;-1.5705624410113828;0.10936066075252364;0.1937391659019067;0.6791974289618933;0.46130914750844604;0.7229464982605509;0.13501467323436459;0.3163287897392208;90.0
1.4782770098924671;2.223300451934847;2.1853029179766135;0.9496694957231773;0.9902509620996485;-0.8712696068538811;0.9805969679392795;1.3477009781898537;0.05924734210929241;-1.292383297997322;0.0820842255531763;0.1641684511063525;0.6755014812260218;0.4563022511385495;0.5257392785014101;0.07220291692010364;0.30139970405152855;90.0
1.6415890461138802;3.3131239070830203;2.6948145963210792;0.9392713962005996;0.8122377597114195;-0.7705849330377028;0.6597301783010256;1.0988733369781867;0.0595698719856442;-1.3048521393626764;0.0820842255531763;0.1641684511063525;0.873370632712686;0.7627762620849574;0.5284431693184688;1.3763793211961215;0.32732115470166057;90.0
1.8450342982045702;2.010356777297133;3.404151561551231;1.2208916106613894;0.6450019771116395;-0.6095525887026867;0.416027550477924;0.8642854703575396;0.05461545835623613;0.5393915317285696;0.05251351075762209;0.1641684511063525;1.2048283443174772;1.4516113392707937;1.010213960934962;-0.3046374440895221;0.41623358249856146;90.0
1.990920659637781;1.3204559311752377;3.9637650729725373;2.0955690383762886;0.48897493308175033;-0.3277199659465865;0.23909648518230223;0.6439373783279114;0.05272569217510801;0.929421392507934;0.0438462322830631;0.1641684511063525;1.3333654497622853;1.7778634226197816;2.0583846940215675;-2.0656330187326915;0.415503719937841;90.0
1.1149330186983162;-2.258922612194292;1.2430756361837398;1.987099354621769;0.3452176513431104;0.22397502311923817;0.11917522679885334;0.43421751385168106;0.04352392758654997;0.3634009455107282;0.055062710308962995;0.12134189864382569;1.0981127493171;1.2058516102127597;1.983805405785997;-2.299517822281662;0.31377860170884914;90.0
1.05116013252709;-1.5971438858371223;1.1049376242143696;1.573570717104337;0.21710104418136095;1.3584065961170708;0.047132863384637236;0.2211539182524902;0.04168307834647184;0.7081141922814709;0.046650351789538094;0.12134189864382569;0.9915513263265718;0.9831740327399837;1.4126675342720105;-1.4256059057977892;0.26368838655758736;90.0
0.9877606084093573;0.7708792453172932;0.9756710195252237;0.999377457913555;0.12210842719156943;0.5060395449410529;0.014910467991198814;0.14833131225457152;0.035723633115692946;-0.12781127478684978;0.0397675130009177;0.1024778219639034;0.8840853836024563;0.7816069654995023;0.8853777265182732;1.0827611088525657;0.21337332266030326;90.0
0.611300834643386;0.8964708499251011;0.37368871043570034;0.6688991998488358;0.21637026286702676;4.563808424912951;0.046816090653146264;0.14833131225457152;0.03185814723444947;0.6898907255916292;0.030080554705822354;0.0989089425920262;0.5124376795326091;0.26259237540476493;0.5306788687228368;0.6998797355480229;0.11526720323461265;0.0
