lat;lon;vel;class;acc_X;acc_Y;acc_Z;fb_tilt;tilt;acc
53.7278984;86.8541448;9.0;0.0;-1.7730411522206688;-1.291966444715276;-0.0402773529111858;-1.003874783318038;0.0311002345263586;2.194191078027563
53.727785;86.8542362;11.0;30.0;-3.027739289399076;-1.6734608271327944;-0.0061180789232181;-1.0217191801774244;0.0540430304884266;3.4594383612674053
53.7276726;86.8542518;10.0;30.0;0.454700738583098;-2.0292776368826555;-0.0091771183848271;-1.0278372591006424;-0.0081574385642908;2.0796164811623123
53.7275735;86.8542807;10.0;0.0;0.9639698124999796;-2.358357631480704;-0.0530233506678902;-1.0288569389211788;-0.0173345569491179;2.5483131662122243
53.7274657;86.8542753;13.0;0.0;1.9949173226704404;-2.6596415684427868;-0.0152951973080452;-0.9952075048434792;-0.0346691138982359;3.324698834472094
53.7272886;86.8542774;13.0;30.0;1.8067845710834096;-2.932070205284749;-0.1407158152340165;-1.0247782196390334;-0.0326297542571632;3.4469271990688437
53.7271575;86.8542487;11.0;30.0;2.272655305007506;-3.1745842995224365;-0.0632201488732537;-1.0257978994595698;-0.040787192821454;3.904733588527734
53.72705;86.854218;11.0;30.0;-2.9392254402108757;-3.3861246086716945;-0.0247272356480065;-1.012542061792597;0.0520036708473539;4.483915419587845
53.7268935;86.8541639;13.0;30.0;-1.9625441231440588;-3.565631890248369;-0.020393596410727;-1.0859590088712143;0.0372183134495768;4.070101486550182
53.726561;86.8538826;17.0;30.0;-3.90246116120436;-3.712046901768306;-0.0999286224125624;-1.011522381972061;0.0693382277964719;5.386880455812384
53.7264835;86.8536259;16.0;30.0;-1.210797766036919;-3.824310400747352;-0.130519017028653;-1.0533292546140511;0.0224329560517997;4.013529180822096
53.7264523;86.8533387;16.0;0.0;-1.092306060223339;-3.9013631447013504;-0.0851432650147853;-1.012542061792597;0.0193739165901906;4.052285317152782
53.7264777;86.8530057;16.0;30.0;0.5972885543126647;-3.942145891146148;-0.0214132762312633;-0.9778729478943612;-0.0101967982053635;3.987195301536197
53.7265435;86.8527131;18.0;30.0;-1.6291584616036392;-3.945599397597668;-0.0989089425920261;-1.0349750178443968;0.0295707147955541;4.269858882710586
53.7266978;86.8524834;19.0;0.0;-0.8308198912566113;-3.916596952371841;-0.0774956663607627;-1.0166207810747423;0.014785357397777;4.0044973414076255
53.726855;86.8522566;20.0;0.0;2.843707780693752;-3.6353723963659226;-0.0193739165901906;-0.9646171102273886;-0.0479249515652085;4.61551532885349
53.7270317;86.8520749;21.0;0.0;-0.2856656698980217;-3.314916745556409;-0.0418068726419904;-1.0217191801774244;0.0050983991026817;3.327465359628659
53.7272098;86.8518946;20.0;0.0;-0.2635792917065326;-3.0981002502774944;-0.0193739165901906;-0.9972468644845518;0.0045885591924135;3.109352754582541
53.7273912;86.8517176;20.0;0.0;1.1851379601162026;-2.703223144294747;-0.0392576730906495;-0.9850107066381156;-0.020393596410727;2.951865260687836
53.7276318;86.8514718;21.0;0.0;1.8356635490828972;-2.6742806599010542;-0.0744366268991536;-0.9834811869073112;-0.0316100744366268;3.244530555377243
53.7278229;86.8512533;22.0;30.0;0.2241758420492189;-2.559169595767996;-0.0703579076170082;-1.0400734169470789;-0.0040787192821454;2.569932696244407
53.7279963;86.8510683;20.0;0.0;0.6684643444720629;-2.316144644157712;-0.058121749770572;-1.00336494340777;-0.011726317936168;2.411379010086824
53.72815;86.8508892;18.0;0.0;-1.7874581095430075;-1.930423619691247;-0.0530233506678902;-1.011522381972061;0.0316100744366268;2.6314165995807217
53.7282923;86.8507499;15.0;0.0;1.985853951017364;-1.8274517870835656;-0.0723972672580809;-0.9972468644845518;-0.0346691138982359;2.6997105980442853
53.7284145;86.8506161;15.0;0.0;4.403025747062502;-1.966281595233268;-0.0642398286937901;-0.9911287855613338;-0.0764759865402263;4.8225538666394385
53.7285447;86.8504647;16.0;0.0;4.345904467941416;-1.961145837780148;0.0499643112062812;-0.991638625471602;-0.07545630671969;4.7681731379963415
53.728722;86.8502836;15.0;0.0;3.986649591473723;-1.7861981516026595;0.0112164780258998;-1.009483022330988;-0.0703579076170082;4.368524305914489
53.7288986;86.850153;18.0;0.0;4.307445865845901;-1.9185604311075397;-0.0142755174875089;-1.0084633425104514;-0.0759661466299581;4.715418094443379
53.7290939;86.8500155;17.0;0.0;0.6451553234208096;-2.022992705696557;-0.0418068726419904;-0.9952075048434792;-0.0112164780258998;2.1237873465203125
53.7294324;86.8497908;16.0;0.0;1.0503931765209338;-2.0574158363755237;-0.0387478331803813;-1.0003059039461608;-0.0183542367696543;2.310365153742306
53.7295999;86.8496511;17.0;0.0;1.393367803783187;-2.24751799912637;-0.037728153359845;-1.0054043030488429;-0.0244723156928724;2.644661491868577
53.7297582;86.8495534;14.0;0.0;0.4026110428155546;-2.408827582780688;-0.0489446313857448;-1.01458142143367;-0.0071377587437544;2.44273239473823
