lat;lon;vel;class;acc_X;acc_Y;acc_Z;fb_tilt;tilt;acc
53.7278156;86.853166;9.0;0.0;0.3524057736660784;-6.037355558857354;-0.0550627103089629;-0.9931681452024064;-0.0061180789232181;6.047882594383388
53.7277931;86.8529899;10.0;0.0;3.72139176166931;-5.35390514372073;-0.1274599775670439;-1.026817579280106;-0.0672988681553992;6.521449453738094
53.7277859;86.8527779;13.0;60.0;1.5153183960763577;-4.786831629623837;-0.0887121443866625;-0.9982665443050882;-0.0265116753339451;5.021734435074828
53.7278028;86.8525644;16.0;60.0;1.635612802023232;-4.326065892284975;-0.1519322932599164;-1.0604670133578056;-0.0305903946160905;4.627435441393959
53.7280331;86.8521803;13.0;60.0;6.500871239185589;-3.961538807422445;-0.0764759865402263;-0.954420312022025;-0.1091057407973896;7.613209912231616
53.7281433;86.8520345;14.0;60.0;4.917174966285548;-3.683181250754545;0.0020393596410727;-1.0074436626899157;-0.0866727847455898;6.143650212533493
53.7282479;86.8518575;17.0;60.0;1.0923902780040269;-3.4809240979995764;-0.0764759865402263;-0.9595187111247068;-0.0183542367696543;3.649109161429565
53.7283488;86.8516256;14.0;60.0;0.9705879554890258;-3.3446982248758386;-0.0305903946160905;-1.0227388599979603;-0.0173345569491179;3.482812508170763
53.7284174;86.851387;17.0;60.0;-0.1141373024379448;-3.264434507101632;-0.0642398286937901;-1.0217191801774244;0.0020393596410727;3.267060870347275
53.7284831;86.8510943;21.0;60.0;-1.759510154817946;-3.230063820395256;-0.130519017028653;-1.020699500356888;0.0316100744366268;3.680519458247707
53.7286021;86.8507781;23.0;60.0;1.02712703791227;-3.2315170404750098;-0.0642398286937901;-1.0217191801774244;-0.0183542367696543;3.3914331912159805
53.7287679;86.8505343;20.0;60.0;3.82258594625744;-3.2587250430591945;0.040787192821454;-0.9911287855613338;-0.0662791883348628;5.0232574907010585
53.7289138;86.850245;22.0;60.0;4.117535951824609;-3.3016187038661093;-0.023452635872336;-1.0054043030488429;-0.0723972672580809;5.277815685150067
53.7290871;86.8500343;20.0;60.0;2.7153116504321058;-3.350128898614108;-0.0662791883348628;-1.0298766187417152;-0.0489446313857448;4.312849861415075
53.729282;86.8498708;26.0;60.0;5.009039698037388;-3.2079044227449964;-0.0713775874375446;-0.939634954624248;-0.0825940654634443;5.9486321320089885
53.7296061;86.8497085;25.0;60.0;-0.8578823326674108;-3.1412610529392504;-0.07545630671969;-1.0186601407158151;0.0152951973080452;3.257173123068478
53.7298654;86.8496094;24.0;60.0;2.9957109680620446;-3.038163038156024;-0.0866727847455898;-1.009483022330988;-0.0530233506678902;4.2675790586936095
