lat;lon;vel;class;acc_X;acc_Y;acc_Z;fb_tilt;tilt;acc
53.7279881;86.8529289;6.0;0.0;4.080443622496195;-3.954020005400352;-0.0224329560517997;-1.0003059039461608;-0.0713775874375446;5.681971277381934
53.7280006;86.8527622;10.0;30.0;2.0138235620949003;-2.995754830786024;-0.0836137452839808;-1.011522381972061;-0.0356887937187723;3.6106818751901706
53.72804;86.8525456;5.0;0.0;4.845004166009235;-2.215639565758859;-0.0530233506678902;-0.9850107066381156;-0.0836137452839808;5.3278452989664595
53.7280765;86.8525053;6.0;0.0;2.247573356657179;-1.60037453628447;-0.037728153359845;-1.012542061792597;-0.0397675130009177;2.7593854503310866
53.7281291;86.8524043;8.0;0.0;6.704194698281514;-1.1366600683284709;-0.0520036708473539;-0.9962271846640156;-0.1172631793616804;6.800068164745118
53.728227;86.852323;10.0;60.0;6.107505739596681;-0.8111964878564737;-0.0142755174875089;-0.9814418272662384;-0.1050270215152442;6.1611581615404605
53.7283153;86.8522065;10.0;60.0;5.714618657329516;-0.6106841208340907;-0.0520036708473539;-1.0380340573060058;-0.1040073416947078;5.747391223496022
53.7283952;86.8521072;9.0;60.0;6.799394656399288;-0.521823293226936;0.0662791883348628;-0.9641072703171204;-0.1152238197206077;6.81971115030774
53.7284703;86.8519775;9.0;60.0;0.407170434750194;-0.5313143310006221;-0.0020393596410727;-1.0043846232283062;-0.0071377587437544;0.669392889302722
53.72852;86.8518224;8.0;60.0;-2.2790386621876606;-0.6258575601207599;0.0922810237585398;-1.020699500356888;0.040787192821454;2.365212611299956
53.7284995;86.8516739;7.0;60.0;5.960743764388964;-0.7921533065529665;-0.0428265524625267;-0.9952075048434792;-0.1040073416947078;6.013302520194751
53.7284303;86.8515535;11.0;60.0;-2.019416791737678;-1.0169018962628509;-0.0948302233098807;-1.022229020087693;0.0361986336290404;2.2629905913697654
53.7284129;86.8511009;15.0;60.0;-2.0122880250772397;-1.2868036552160285;-0.0734169470786173;-0.9839910268175792;0.0346691138982359;2.3896771311340226
53.7285199;86.8509007;18.0;60.0;-1.151779262674201;-1.5885589093781372;-0.0989089425920261;-1.0604670133578056;0.0214132762312633;1.964662275663595
53.7286626;86.850685;18.0;60.0;5.267609833266556;-1.761284875565633;0.0254919955134087;-0.9839910268175792;-0.0907515040277353;5.5543215256463165
53.7287995;86.8504379;17.0;60.0;4.380312396765325;-2.210021442658901;-0.0010196798205363;-0.971754868971143;-0.0744366268991536;4.906254427770237
53.7289523;86.8502067;21.0;60.0;5.379261654809323;-2.565143592747007;-0.0081574385642908;-0.9962271846640156;-0.0938105434893443;5.959570802173332
53.7291202;86.850093;19.0;60.0;4.929979075274424;-2.837251028112746;0.040787192821454;-0.962577750586316;-0.0831039053737126;5.688264293637275
53.7293209;86.8498841;22.0;60.0;2.1674721606379204;-3.0978168219123288;-0.0723972672580809;-1.0482308555113695;-0.0397675130009177;3.7814872726970603
53.7295563;86.8497355;26.0;60.0;1.1495272930461726;-3.216511938363744;-0.1193025390027531;-1.0604670133578056;-0.0214132762312633;3.4178348618543666
53.7298234;86.8496186;26.0;0.0;2.705437082309045;-3.335059202966401;-0.1142041399000713;-0.986030386458652;-0.0469052717446721;4.295934389535538
53.7300794;86.849465;27.0;0.0;5.065148226943604;-2.921929598539499;-0.0856531049250535;-0.893239522789844;-0.0795350260018354;5.84813949851698
53.7303558;86.849383;28.0;0.0;3.447993293461973;-2.652151686428354;-0.0571020699500356;-0.979912307535434;-0.0591414295911083;4.3503823930748995
53.7306401;86.8493345;29.0;0.0;5.451770964273663;-2.048674746676486;-0.0703579076170082;-1.012542061792597;-0.0968695829509534;5.824416288327234
53.730935;86.8493222;27.0;30.0;2.802897311981485;-1.863789821805058;0.0163148771285816;-0.9370857550729071;-0.0458855919241358;3.3660380295820906
53.7312388;86.8493444;19.0;0.0;5.59427656481979;-1.7825891994526182;-0.0652595085143265;-0.9972468644845518;-0.0978892627714897;5.871781104669057
53.7314315;86.8493579;15.0;0.0;6.026639260762535;-1.6291027386417984;-0.0479249515652085;-0.9839910268175792;-0.1040073416947078;6.243128487657221
53.7315817;86.8493801;13.0;0.0;6.396810698425505;-1.693092142006183;-0.0183542367696543;-1.0003059039461608;-0.1121647802589986;6.617105484335388
53.7317155;86.8493859;12.0;0.0;7.116950256807896;-1.3324141995306953;0.014785357397777;-0.9880697460997246;-0.1233812582848985;7.2406164905885175
53.7318906;86.8493818;14.0;0.0;6.179634576532002;-0.8271400452239266;0.0214132762312633;-1.0074436626899157;-0.1091057407973896;6.23478168681806
53.7320535;86.8493143;17.0;0.0;5.59160786780733;-0.2625005375901017;0.0265116753339451;-0.9890894259202612;-0.0968695829509534;5.597828860235809
53.7322299;86.8492603;18.0;0.0;5.208843998700955;0.5448573786886006;0.0224329560517997;-1.006423982869379;-0.0917711838482716;5.237311199788646
53.7324397;86.8492141;17.0;0.0;5.707571278215949;0.978321028254904;0.0326297542571632;-0.9992862241256244;-0.0999286224125624;5.790902056770107
53.7327889;86.8488977;13.0;0.0;6.339803598768873;1.1646398395137891;0.0112164780258998;-1.009483022330988;-0.1121647802589986;6.44589958315554
53.732896;86.8487488;12.0;0.0;7.371951155429953;1.1941845959983013;-0.0173345569491179;-0.9850107066381156;-0.1274599775670439;7.468068101874089
53.7329773;86.8485997;11.0;0.0;7.92175903455406;1.1342792191455184;-0.0193739165901906;-0.9890894259202612;-0.1376567757724074;8.002576516170794
53.7331077;86.8482437;13.0;0.0;6.262057857256406;1.0890591020777098;0.0010196798205363;-0.9850107066381156;-0.1080860609768532;6.356053758047672
53.7331577;86.8480121;14.0;0.0;5.516810376073467;0.8587283537724194;0.0346691138982359;-1.0023452635872336;-0.0968695829509534;5.583351418152278
53.7331846;86.8477574;14.0;0.0;5.416769726991062;1.0024626424242675;0.0214132762312633;-0.9890894259202612;-0.0938105434893443;5.508791532913732
53.7331978;86.847489;14.0;0.0;5.632529168679124;0.8047775468955741;0.0081574385642908;-1.0028551034975015;-0.0989089425920261;5.689737979890843
53.7332119;86.8472727;13.0;0.0;6.739341013399949;0.5784792995535052;0.0499643112062812;-0.9737942286122158;-0.1152238197206077;6.764307209707502
53.7332312;86.8470616;12.0;0.0;7.377895173099501;0.4164971932585823;0.0560823901294993;-1.006423982869379;-0.130519017028653;7.389854689486108
53.7332458;86.8468714;13.0;0.0;7.598149750857946;0.2315094925295465;0.0091771183848271;-1.0013255837666972;-0.133578056490262;7.601681425914651
53.7332553;86.8465993;14.0;0.0;5.774736153470654;0.1231294044801607;-0.0091771183848271;-0.9880697460997246;-0.0999286224125624;5.776055982411401
53.7332708;86.8463588;16.0;0.0;5.103621873237203;0.0279979215396579;-0.0254919955134087;-1.0043846232283062;-0.0897318242071989;5.103762332870822
53.7332839;86.8460647;17.0;0.0;5.070365087949974;-0.0304884026565977;-0.023452635872336;-0.9880697460997246;-0.0876924645661262;5.07051098942975
53.7332934;86.8457926;18.0;0.0;4.473279916990268;-0.0516704936076559;-0.0224329560517997;-1.00336494340777;-0.078515346181299;4.473634573048557
53.7333;86.8454152;19.0;0.0;4.039677941904495;-0.1985908608026831;-0.0193739165901906;-1.0105027021515245;-0.0713775874375446;4.044602768251554
53.7333132;86.8450956;18.0;0.0;4.72463533187872;-0.4234165547158817;-0.0112164780258998;-0.9992862241256244;-0.0825940654634444;4.743583709330269
53.733332;86.844756;18.0;0.0;5.194256435793755;-0.8034302810099896;-0.0081574385642908;-0.9982665443050882;-0.0907515040277353;5.25603145738613
53.7333551;86.8444975;17.0;0.0;5.358666485176193;-1.1537966475718593;0.0173345569491179;-0.9890894259202612;-0.092790863668808;5.481501043524781
53.7333564;86.8442172;16.0;0.0;6.101334289521246;-1.37462749901052;-0.0244723156928724;-1.0013255837666972;-0.1070663811563169;6.25431689057718
53.7333672;86.8439208;15.0;0.0;5.444837538391603;-1.5919387970721484;-0.0183542367696543;-1.026817579280106;-0.0978892627714897;5.672817803447352
53.7333555;86.8436531;14.0;0.0;5.685157305918304;-1.7538225773188163;-0.0214132762312633;-0.962577750586316;-0.095849903130417;5.949568535124917
53.7333298;86.843397;14.0;0.0;5.345734852505563;-1.6204111099823746;-0.037728153359845;-1.001835423676965;-0.0938105434893443;5.586057347736678
53.7333114;86.8431482;14.0;0.0;6.423640405219166;-1.533533943873751;-0.0081574385642908;-0.9962271846640156;-0.1121647802589986;6.6041614877576365
53.7332998;86.8428806;15.0;0.0;5.638545585673473;-1.3679953445449653;-0.0265116753339451;-0.9911287855613338;-0.0978892627714897;5.802181525369877
53.7332914;86.8425138;17.0;0.0;4.819132117240918;-1.1948497657992312;-0.0265116753339451;-1.015601101254206;-0.0856531049250535;4.96511864865105
53.7332737;86.8421633;19.0;0.0;3.5764195612524388;-1.1016829534921662;-0.0448659121035994;-1.0105027021515245;-0.0632201488732537;3.7425252381504652
53.7332719;86.8418287;21.0;0.0;4.047687159536146;-1.0978870366101314;-0.0499643112062812;-1.0074436626899157;-0.0713775874375446;4.194236965053916
53.7332927;86.8414911;21.0;0.0;4.911275104956378;-1.1620061301764912;-0.0336494340776996;-0.9962271846640156;-0.0856531049250535;5.046980650601483
53.7333271;86.8410903;21.0;0.0;3.6531350580227215;-1.15880873785483;-0.0469052717446721;-0.9890894259202612;-0.0632201488732537;3.832810137171005
53.7334015;86.8406783;21.0;0.0;4.101815757266907;-1.2045604934050125;-0.0112164780258998;-1.009483022330988;-0.0723972672580809;4.275042022976444
53.7335031;86.8402935;20.0;0.0;4.085603531063359;-0.8789226208349038;0.0025491995513408;-0.9992862241256244;-0.0713775874375446;4.1790749795703634
53.7335988;86.8399796;20.0;0.0;3.977581219345992;-0.6145239892573713;0.0124910778015702;-1.011777301927195;-0.0703579076170082;4.024791686148661
53.7337378;86.8395298;20.0;0.0;3.671950040763996;-0.4204513025822719;0.023452635872336;-1.0166207810747423;-0.0652595085143265;3.6960176441460884
53.7338509;86.8392589;20.0;0.0;3.247103322127617;-0.4007680134776023;0.0122361578464362;-1.006423982869379;-0.0571020699500356;3.2717647697775942
53.7341504;86.8387904;17.0;0.0;4.250646066533128;-0.282412434060071;-0.0193739165901906;-1.0013255837666972;-0.0744366268991536;4.260061515340985
53.7342799;86.8382031;20.0;0.0;3.8716677452725263;-0.3805762941939582;0.0300805547058223;-0.9788926277148976;-0.0662791883348628;3.8904439701989624
53.7342675;86.8377555;25.0;0.0;5.28167408065493;-0.2111439807330862;-0.0142755174875089;-0.9595187111247068;-0.0887121443866625;5.285912093977864
53.734256;86.8373344;27.0;0.0;2.8434261796625644;-0.0807212168427877;-0.0336494340776996;-1.0054043030488429;-0.0499643112062812;2.8447707532335142
53.7342874;86.836905;26.0;0.0;3.023078602313231;0.1363682710657204;-0.0326297542571632;-1.0421127765881513;-0.0550627103089629;3.026328673819229
53.7343235;86.8364291;25.0;0.0;2.6748480295275203;0.2382441950145989;-0.0061180789232181;-1.0257978994595698;-0.0479249515652085;2.685444043061617
53.7344017;86.8360209;25.0;0.0;2.855752205861528;0.2600048719150866;0.0219231161415315;-0.9809319873559704;-0.0489446313857448;2.8676477848096895
53.7344783;86.8355599;26.0;30.0;2.0231561907013185;0.254755441434263;0.0142755174875089;-1.0390537371265425;-0.0367084735393086;2.0391824580730806
53.7344865;86.8351073;27.0;30.0;1.8562676193134076;0.0809828275662521;0.0530233506678902;-1.0054043030488429;-0.0326297542571632;1.8587897053158382
53.7343954;86.8346322;27.0;0.0;4.227521691218449;-0.0336640762934529;-0.0550627103089629;-0.9778729478943612;-0.0723972672580809;4.228014288270766
53.734206;86.8341356;30.0;0.0;3.723348157283836;-0.0929686724088353;-0.0137656775772407;-0.9870500662791885;-0.0642398286937901;3.724534087409801
53.733999;86.8336982;31.0;0.0;2.201296386204344;-0.0838962223914395;-0.0346691138982359;-1.0074436626899157;-0.0387478331803813;2.2031673344315785
53.7337579;86.8333035;31.0;0.0;3.2709922165472847;-0.0730306813135509;0.0265116753339451;-0.9809319873559702;-0.0560823901294993;3.2719147956594243
53.7334799;86.8329743;33.0;0.0;2.4219379752881904;-0.1009521613632589;-0.0020393596410727;-1.012542061792597;-0.0428265524625267;2.424041883717094
53.7331637;86.8327349;35.0;0.0;2.566555842819992;-0.1111368903687105;0.0571020699500356;-0.9992862241256244;-0.0448659121035994;2.569595483555115
53.7327911;86.8325927;35.0;0.0;1.9768155855187732;0.0158758552482536;0.0132558376669725;-0.974813908432752;-0.0336494340776996;1.9769237767708816
53.7324479;86.8325567;35.0;0.0;2.1801462083721077;-0.0153902368926164;0.0101967982053635;-1.0043846232283062;-0.0382379932701131;2.1802243746836076
53.7320844;86.8325516;35.0;0.0;2.975111881215338;-0.3042861911567629;-0.0244723156928724;-1.0003059039461608;-0.0520036708473539;2.9907322993060963
53.7313306;86.8324634;37.0;0.0;2.0960525696705257;-0.39733882116212;-0.0244723156928724;-0.974813908432752;-0.0356887937187723;2.1335213633475263
53.73095;86.83239;36.0;0.0;1.7873476944137363;-0.5194802435628796;-0.0295707147955541;-1.012542061792597;-0.0316100744366268;1.8615439643886382
53.7304706;86.8322946;37.0;0.0;2.4885822693817854;-0.6923202093097367;-0.0275313551544814;-0.9850107066381156;-0.0428265524625267;2.5832357537043955
53.7299974;86.8321286;37.0;0.0;0.6411051897091291;-0.5381070197709958;-0.0081574385642908;-1.0023452635872336;-0.0112164780258998;0.8370433518060648
53.7296212;86.8320084;36.0;0.0;1.295263869575053;-0.4487463028214097;-0.0010196798205363;-0.99214846538187;-0.0224329560517997;1.3707964020485903
53.7292495;86.8319183;35.0;0.0;-0.3475875972174936;-0.5449569824233871;-0.0061180789232181;-1.0084633425104517;0.0061180789232181;0.6463997844377309
53.7288951;86.8318199;35.0;30.0;-2.339218812384561;-0.5678678106716117;-0.0183542367696543;-1.0482308555113695;0.0428265524625267;2.4072298146662696
53.7285421;86.8316973;35.0;0.0;0.3515027049033616;-0.6287659468284865;-0.0020393596410727;-0.9972468644845518;-0.0061180789232181;0.7203505580155043
53.7281846;86.8315958;34.0;0.0;-1.6232494257039547;-0.5359129010349023;0.0101967982053635;-1.0074436626899157;0.0285510349750178;1.7094576070313954
53.7278299;86.8314971;35.0;0.0;-0.2898395545631388;-0.4747712434023065;-0.0285510349750178;-1.0074436626899157;0.0050983991026817;0.5569828206949256
53.7274562;86.8313794;36.0;0.0;0.3017752172693687;-0.2502503475962233;-0.0244723156928724;-0.9676761496889976;-0.0050983991026817;0.39280072869761434
53.7271118;86.8311886;37.0;0.0;-0.8275319842331555;-0.1419349643403178;-0.0224329560517997;-0.9880697460997246;0.0142755174875089;0.8399154460708368
53.7263303;86.8306631;36.0;0.0;-0.2388117639792395;-0.1390982006152069;0.0367084735393086;-0.9778729478943612;0.0040787192821454;0.27879540896300725
53.7259686;86.830455;37.0;30.0;-3.546410698431274;-0.3256442513813854;-0.0285510349750178;-1.0196798205363515;0.0632201488732537;3.561444676251996
53.725598;86.8302124;37.0;30.0;-4.027425468880795;-0.398639530679073;-0.003059039461609;-0.9992862241256244;0.0703579076170082;4.0471074535440925
53.7252384;86.8300832;36.0;30.0;-1.2206157159488134;-0.6151431963169292;0.0571020699500356;-1.00336494340777;0.0214132762312633;1.368051360289087
53.7248581;86.8300101;36.0;30.0;-0.145294635085275;-0.5376064636416145;-0.0418068726419903;-1.0043846232283062;0.0025491995513408;0.5584613284139819
53.7238723;86.8301763;38.0;30.0;1.4019644819000463;-0.4500978975047108;0.0326297542571632;-1.041093096767615;-0.0254919955134087;1.4728059025921607
53.7233882;86.8302298;36.0;0.0;1.4362815567884346;-0.6227767731071578;-0.0132558376669725;-1.0166207810747423;-0.0254919955134087;1.5655450605858099
53.7229044;86.8303092;35.0;0.0;2.2205040402178144;-0.6556625773291186;-0.0071377587437544;-0.9992862241256244;-0.0387478331803813;2.3152931899725755
53.7225667;86.8303555;34.0;0.0;2.2385716733953545;-0.6080471308503098;-0.0285510349750178;-1.003874783318038;-0.0392576730906495;2.31985767060428
53.7221191;86.8304199;33.0;0.0;3.0149903735365644;-0.6080048512357306;-0.023452635872336;-1.0257978994595698;-0.0540430304884266;3.075774191609926
53.721711;86.8303958;32.0;0.0;3.1667018604622927;-0.5244233710959434;-0.0458855919241358;-0.9941878250229428;-0.0550627103089629;3.2101598142075742
53.7213783;86.8303191;32.0;0.0;2.401737848621757;-0.5128776046285222;-0.0367084735393086;-0.971754868971143;-0.040787192821454;2.4561627883471693
53.7210841;86.8301785;31.0;0.0;4.2815463062132775;-0.5804364599081819;-0.037728153359845;-0.979912307535434;-0.0734169470786173;4.3208759146491635
53.7208075;86.8299275;30.0;0.0;3.568644711057675;-0.7151812310389841;-0.003059039461609;-0.948302233098807;-0.0591414295911083;3.6396041851707968
53.7205407;86.8296607;29.0;0.0;3.347045819150392;-0.3733178376671152;0.0326297542571632;-0.9758335882532884;-0.0571020699500356;3.367958821641894
53.7202723;86.8294179;26.0;30.0;3.576316957876432;-0.377623854265962;0.003059039461609;-0.9788926277148976;-0.061180789232181;3.5961996769127884
