acc_X_std;acc_X_kurt;acc_X_var;acc_X_iqr;acc_Y_std;acc_Y_kurt;acc_Y_var;acc_Y_iqr;acc_Z_std;acc_Z_kurt;acc_Z_var;acc_Z_iqr;acc_Z_range;acc_std;acc_var;acc_iqr;acc_kurt;acc_cv;acc_skew;hole
0.03420471988270857;3.0851628339209483;0.0011699628622545586;0.0249821556031406;0.02188893077902763;-0.07597616509163459;0.0004791252906490632;0.02192311614153153;0.02788693594992267;-1.5283541055549854;0.0007776811966750894;0.0412970327317222;0.07545630671969;0.014765065648734033;0.00021800716361142572;0.018413627159623504;-0.41650817482241465;0.23545037823315867;-0.9746031892990713;1
0.03420471988270857;3.0851628339209483;0.0011699628622545586;0.0249821556031406;0.02188893077902763;-0.07597616509163459;0.0004791252906490632;0.02192311614153153;0.02788693594992267;-1.5283541055549854;0.0007776811966750894;0.0412970327317222;0.07545630671969;0.014765065648734033;0.00021800716361142572;0.018413627159623504;-0.41650817482241465;0.23545037823315867;-0.9746031892990713;1
0.03420471988270857;3.0851628339209483;0.0011699628622545586;0.0249821556031406;0.02188893077902763;-0.07597616509163459;0.0004791252906490632;0.02192311614153153;0.02788693594992267;-1.5283541055549854;0.0007776811966750894;0.0412970327317222;0.07545630671969;0.014765065648734033;0.00021800716361142572;0.018413627159623504;-0.41650817482241465;0.23545037823315867;-0.9746031892990713;1
0.03420471988270857;3.0851628339209483;0.0011699628622545586;0.0249821556031406;0.02188893077902763;-0.07597616509163459;0.0004791252906490632;0.02192311614153153;0.02788693594992267;-1.5283541055549854;0.0007776811966750894;0.0412970327317222;0.07545630671969;0.014765065648734033;0.00021800716361142572;0.018413627159623504;-0.41650817482241465;0.23545037823315867;-0.9746031892990713;1
0.03261742320909359;3.673175547541946;0.001063896296801117;0.0249821556031406;0.02255998738668303;-0.5242644437043544;0.0005089530308872974;0.024599775670439417;0.027674851364776168;-1.2394177096297008;0.0007658973980624534;0.037218313449576795;0.07545630671969;0.015461328204213315;0.00023905266983840213;0.021138022381613046;-0.6125946296493232;0.24342112364817028;-0.9218759916696441;1
0.04896220455726438;2.0046036291096967;0.0023972974751074014;0.026256755378811048;0.021021164418007745;0.8627826338798762;0.00044188935348891484;0.021030896298562307;0.021366909793332188;-0.4366160804511431;0.000456544834116395;0.025364535535841747;0.0632201488732538;0.028389525090606025;0.0008059651348701491;0.011791112106584456;3.280265918708378;0.3759681871576041;1.2326509135324937;1
0.036231787106283005;0.3908051734862369;0.0013127423969150152;0.03339451412256555;0.020999071598763068;1.6167664182117363;0.00044096100800997774;0.018481696747221388;0.019806648554815606;-0.9181862858737013;0.0003923033269739791;0.025364535535841747;0.05710206995003571;0.02373624433129267;0.0005634092949548234;0.015495295593020958;2.7368280927340494;0.28241725438281073;1.648903703283554;1
0.03519091489236631;-1.7789166169375719;0.001238400490961769;0.0535331905781585;0.020793228222312287;1.6704816934149307;0.0004323583399051642;0.018481696747221388;0.02567602681290469;1.0002561739542828;0.0006592583528970006;0.025364535535841747;0.078515346181299;0.03295441259897018;0.0010859933097431647;0.0416641880398379;-0.876874038486342;0.3490940003023017;0.885241205282428;1
0.055561189584255814;0.6796723172096655;0.0030870457880176165;0.0650045885591924;0.020781319070655693;2.2495680871094335;0.000431863222316398;0.014402977465075961;0.028823245195247114;-1.2344267731605818;0.0008307794635853358;0.04014989293361885;0.078515346181299;0.05349320980343031;0.0028615234950738126;0.06240475525050479;0.8300123090053383;0.46468923014393204;1.1181851977436466;1
0.06302827615860986;-1.2119166929842493;0.003972563595525987;0.08539818496991938;0.02029404084431004;5.052466892211465;0.00041184809379052415;0.005735698990517013;0.03552484349664311;-1.0071398370748745;0.0012620145054609863;0.0453757520138676;0.098908942592026;0.0592535656763134;0.0035109850453571858;0.08740244226465238;-1.476149968795974;0.4454183212252489;0.3138663946466205;1
