acc_Y_max;acc_Y_std;acc;acc_std;acc_var;acc_max;fb_tilt_max;fb_tilt_std;fb_tilt_var;tilt_std;tilt_var;hole;lat;lon
-0.8942592026103804;0.04551493299145878;0.9587013187736384;0.045124080949468445;0.002036182681534181;1.0371458709987869;4.842067384636279;2.407801235821664;5.797506791224332;3.316331465598078;10.998054389715895;1;53.72497558571428;86.8441454142857
-0.8942592026103804;0.04551493299145878;0.9719827455073644;0.045124080949468445;0.002036182681534181;1.0371458709987869;4.842067384636279;2.407801235821664;5.797506791224332;3.316331465598078;10.998054389715895;1;53.72497558571428;86.8441454142857
-0.8942592026103804;0.04551493299145878;1.0371458709987869;0.045124080949468445;0.002036182681534181;1.0371458709987869;4.842067384636279;2.407801235821664;5.797506791224332;3.316331465598078;10.998054389715895;1;53.72497558571428;86.8441454142857
-0.8942592026103804;0.04551493299145878;1.0149651379105276;0.045124080949468445;0.002036182681534181;1.0371458709987869;4.842067384636279;2.407801235821664;5.797506791224332;3.316331465598078;10.998054389715895;1;53.72497558571428;86.8441454142857
-0.8942592026103804;0.0510915509018223;0.9905731560882451;0.05229269060186176;0.0027345254903820408;1.0518475544567119;4.842067384636279;2.356665686529536;5.55387315806573;2.528948182345636;6.395578908989297;1;53.724908414285714;86.84399778571428
-0.8942592026103804;0.05280287207794144;0.9626139355777845;0.05427570325927061;0.0029458519642883985;1.0518475544567119;4.842067384636279;2.2952315333537716;5.2680877917015065;1.817603737799309;3.303683347662019;1;53.72482185714285;86.84386002857143
-0.8942592026103804;0.05059453968246171;0.8969230291081474;0.053307363660066956;0.002841675020386627;1.0518475544567119;4.842067384636279;2.2082642400477726;4.876430953873767;1.189848641063179;1.415739788639894;1;53.72472364285714;86.84372889999999
-0.8942592026103804;0.04962225613785615;1.0518475544567119;0.05320036192891957;0.0028302785093680346;1.0518475544567119;4.842067384636279;2.208248590372968;4.8763618368842;0.674474130662408;0.454915352932811;1;53.724625614285706;86.84360527142857
-0.8942592026103804;0.049615770187971545;1.0358637167308515;0.053125172001846244;0.0028222839002257478;1.0518475544567119;5.511472264405756;2.363299201697425;5.5851831167436865;0.41733942978673094;0.17417219965471373;1;53.72455278571429;86.8434922142857
-0.8942592026103804;0.04719256231429031;1.028146252521336;0.05086820703828847;0.0025875744872901805;1.0518475544567119;5.511472264405756;2.416050275125211;5.837298931932607;0.5968815008220656;0.35626752602360146;1;53.724512257142855;86.84338585714286
-0.9850107066381156;0.018948859474207238;1.0129321964331444;0.019978352171566346;0.0003991345554911297;1.0518475544567119;5.511472264405756;1.5148472937337647;2.294762323332511;0.9020829049269595;0.813753567361462;1;53.72451348571428;86.843292
-0.9850107066381156;0.013854857962630307;0.9979680949230092;0.01600974907625142;0.0002563120654845332;1.0358637167308515;5.511472264405756;1.4668023986400502;2.151509276656205;1.0822497902540973;1.1712646085050378;1;53.724551071428564;86.84323084285714
-0.9850107066381156;0.01762910407447159;1.0120363314148237;0.016701055570477755;0.00027892525716818607;1.038505852500601;5.511472264405756;1.1714925795678837;1.3723948639826142;1.2033728949204079;1.4481063242291228;0;53.72463042857144;86.84320414285715
-0.9850107066381156;0.016948959407649702;0.9984399477227696;0.015623358805228743;0.0002440893403569185;1.038505852500601;5.511472264405756;1.020510515120991;1.0414417114725103;1.2546588618558965;1.5741688596335335;0;53.724746814285716;86.84321081428573
-0.9850107066381156;0.017636123986379093;0.9938536276190191;0.016904862226507222;0.00028577436689719067;1.038505852500601;5.511472264405756;0.9850965502583315;0.9704152133308656;1.338963741803833;1.7928239018653216;0;53.72489444285714;86.84326335714286
-0.9809319873559702;0.018210704570543423;1.038505852500601;0.01884933123510904;0.00035529728801085727;1.038505852500601;4.099521493691061;0.7299950614280293;0.5328927897093122;1.3930653849968384;1.9406311668763898;1;53.72506370000001;86.84335215714286
-0.9809319873559702;0.018210704570543426;0.9978019037923037;0.018271166076575415;0.00033383550979780027;1.038505852500601;4.734488565628915;0.9069809534671753;0.8226144499522264;1.3993675986431526;1.9582296761323035;0;53.72524292857143;86.84347652857141
-0.9809319873559702;0.02151592306865793;0.9881581354433567;0.021976452054791797;0.00048296444491656253;1.038505852500601;4.734488565628915;0.8841426968290231;0.781708308356098;1.431372697908663;2.0488278003183242;0;53.72542240000001;86.84360114285712
-0.9809319873559702;0.021016526852416253;0.9817054519280671;0.021474422596137636;0.00046115082583750674;1.038505852500601;4.867329639164231;1.0514358268192967;1.1055172979191783;1.3357167293224992;1.7841391809919944;0;53.72560502857143;86.84371794285713
-0.9809319873559702;0.015507372854992185;1.0006743136742644;0.016509507585569728;0.0002725638407179844;1.0324694999489428;4.867329639164231;1.0233880068951076;1.0473230126567408;1.173071508487697;1.3760967640256012;0;53.72578515714285;86.84382858571428
-0.9809319873559702;0.01537389862517863;1.0324694999489428;0.016377524981178466;0.0002682233245091247;1.0324694999489428;4.867329639164231;1.0423474094878662;1.0864881220660654;0.8772302791787714;0.7695329627080653;0;53.72596565714285;86.84394325714285
-0.9737942286122158;0.01791639223551592;1.0094794173958932;0.018744564565131128;0.0003513587007363695;1.0324694999489428;4.867329639164231;0.8877504736532004;0.7881009034714817;0.6086460768836987;0.37045004690591715;0;53.72615425714286;86.84406237142856
-0.9737942286122158;0.016191885041323222;1.007500424643621;0.016594641477993322;0.00027538212578313636;1.0324694999489428;4.867329639164231;0.7914635079115755;0.6264144843556966;0.3900186965326356;0.15211458364501612;0;53.72635715714285;86.84419578571429
-0.9737942286122158;0.01655849457888635;1.0028957965539056;0.01712140308420892;0.00029314244357195877;1.0324694999489428;4.867329639164231;0.8683029788665464;0.7539500631085182;0.28796593591172187;0.0829243802455139;1;53.72657881428571;86.84432967142857
-0.9737942286122158;0.012422390046955986;0.9759087028412659;0.012533001824092544;0.00015707613472270706;1.0114828069306607;4.867329639164231;1.0191679450898734;1.0387033002987152;0.34379326074537175;0.11819380613393517;0;53.726819528571426;86.8444826142857
-0.9737942286122158;0.012145283349233845;1.0064053867130054;0.01207019130538985;0.0001456895181487087;1.0114828069306607;4.469639748472197;0.872691862388892;0.7615910866797928;0.34661302510372255;0.12014058917155379;0;53.727076399999994;86.84464074285714
-0.9737942286122158;0.011788432008836482;0.9935146084062835;0.011562056491468884;0.00013368115031191775;1.0114828069306607;4.344132818400109;0.7285727138198532;0.5308181993228257;0.284583661316151;0.08098786028810571;0;53.7273512;86.84482411428573
-0.9737942286122158;0.012163105504900877;1.0114828069306607;0.011700669293444552;0.00013690566191455625;1.0114828069306607;4.430255541411404;0.7520658220719905;0.5656030007288187;0.2636489477558116;0.06951076765274668;0;53.727639114285715;86.84501694285714
-0.9870500662791885;0.010360573982386939;0.9954296208579949;0.010263971017438568;0.00010534910104681893;1.0182762849968492;4.430255541411404;0.8157567822685193;0.6654591278170884;0.3378617273000184;0.114150546774152;0;53.7279264;86.84520548571427
-0.9870500662791885;0.013343323608468863;1.0013261029518072;0.013460013351564985;0.00018117195942430765;1.0251961524128674;4.430255541411404;0.7730143661306271;0.5975512102443352;0.4356753408762053;0.18981300264759768;0;53.728192400000005;86.84538371428572
-0.9870500662791885;0.013640571463774353;0.9900378253502359;0.013695790753500976;0.00018757468436368286;1.0251961524128674;4.430255541411404;0.7182098391867917;0.5158253731047172;0.509655249312703;0.2597484731519935;0;53.72845265714286;86.84556351428571
-0.9870500662791885;0.013549524047526698;1.0182762849968492;0.013806958494067573;0.0001906321028569047;1.0251961524128674;4.562139362709727;0.6035479959784863;0.3642701834496469;0.5213518234722314;0.27180772383782076;0;53.728696657142855;86.84573802857143
-0.9870500662791885;0.013358157769368313;1.0251961524128674;0.013328767671139299;0.0001776560476312081;1.0251961524128674;5.378631531490085;0.6616613964591126;0.43779580356422293;0.528446752038307;0.27925596973983596;0;53.728950000000005;86.84591822857143
-0.9870500662791885;0.01449237320643592;0.9919398964044692;0.0139897235582;0.00019571236523485604;1.0251961524128674;5.532856163839533;0.7705253709314777;0.5937093472490912;0.5697115324056561;0.324571230156001;0;53.729182471428565;86.84608487142857
-0.9880697460997246;0.014028871712812977;1.0127540878139867;0.01266974476589169;0.00016052243243283988;1.0251961524128674;7.202963193159082;1.2871057326729258;1.6566411670795091;0.617654540077168;0.38149713087793796;0;53.729392985714284;86.84624052857143
-0.9880697460997246;0.012788171861899584;1.0007844465208175;0.01150833386979556;0.00013244174845868364;1.0251961524128674;7.984968599488755;1.684523032667077;2.837617847585886;0.6400196851976622;0.40962519744051457;0;53.729583757142855;86.84639472857144
