acc_X_std;acc_X_kurt;acc_X_var;acc_X_iqr;acc_Y_std;acc_Y_kurt;acc_Y_var;acc_Y_iqr;acc_Z_std;acc_Z_kurt;acc_Z_var;acc_Z_iqr;acc_Z_range;acc_std;acc_var;acc_iqr;acc_kurt;acc_cv;acc_skew;hole
0.053636561686279595;-0.057088162243422856;0.0028768807495260762;0.0586315896808402;0.019559584884134257;-1.4734153345273335;0.00038257736083965334;0.029570714795554287;0.035014428073337045;-0.42654911784662913;0.0012260101733028933;0.035688793718772246;0.1009483022330987;0.04389984521843212;0.0019271964102022974;0.05157023260852998;-0.5471844959739179;0.5148316730350688;0.4718148769581008;1
0.053636561686279595;-0.057088162243422856;0.0028768807495260762;0.0586315896808402;0.019559584884134257;-1.4734153345273335;0.00038257736083965334;0.029570714795554287;0.035014428073337045;-0.42654911784662913;0.0012260101733028933;0.035688793718772246;0.1009483022330987;0.04389984521843212;0.0019271964102022974;0.05157023260852998;-0.5471844959739179;0.5148316730350688;0.4718148769581008;1
0.053636561686279595;-0.057088162243422856;0.0028768807495260762;0.0586315896808402;0.019559584884134257;-1.4734153345273335;0.00038257736083965334;0.029570714795554287;0.035014428073337045;-0.42654911784662913;0.0012260101733028933;0.035688793718772246;0.1009483022330987;0.04389984521843212;0.0019271964102022974;0.05157023260852998;-0.5471844959739179;0.5148316730350688;0.4718148769581008;1
0.053636561686279595;-0.057088162243422856;0.0028768807495260762;0.0586315896808402;0.019559584884134257;-1.4734153345273335;0.00038257736083965334;0.029570714795554287;0.035014428073337045;-0.42654911784662913;0.0012260101733028933;0.035688793718772246;0.1009483022330987;0.04389984521843212;0.0019271964102022974;0.05157023260852998;-0.5471844959739179;0.5148316730350688;0.4718148769581008;1
0.03820609473893591;-0.45103174671729607;0.0014597056752005462;0.050983991026817554;0.01741434819679754;-0.7394139428571528;0.0003032595231193057;0.02192311614153164;0.041767179845649975;-0.9250107110743734;0.0017444973122588694;0.0509839910268175;0.1152238197206076;0.03122606715823455;0.0009750672701705743;0.031114871687869618;0.37117092112955063;0.42462312250254886;0.33587364479012677;0
0.03643296232429279;-0.24013695850986352;0.001327360743723338;0.04282655246252674;0.014557140103466001;-1.640783430867323;0.00021191032799193816;0.021413276231263323;0.0550024316815112;-0.1635754823055251;0.003025267490879307;0.05812174977057194;0.1600897318242071;0.0314660463352969;0.0009901120719750516;0.03249178329011924;0.18929769739120986;0.42560958729565174;0.29279501288653814;0
0.0347888693978423;0.19427557539474805;0.0012102654339801286;0.037218313449576795;0.014500911693718073;-1.583600396274123;0.00021027643994900956;0.021413276231263323;0.06207337673509;-1.622258333096711;0.0038531040992964127;0.09432038339961239;0.1600897318242071;0.032610209072831506;0.0010634257357737822;0.039072613464907376;-0.5240460820186413;0.43014601929520396;0.10717466142887647;0
0.029643459591320864;0.7314698087857003;0.0008787346965422729;0.03415927398796775;0.01321281430275037;-1.5105692129353243;0.00017457846179896476;0.019883756500458705;0.0510004974566368;-0.7364596397781931;0.0026010507408244163;0.0652595085143264;0.1437748546956255;0.02414933695820897;0.0005831904755211177;0.02742403393930589;-0.6144399719243104;0.35244404436158205;-0.506349144607953;0
0.03202787255510172;-1.224146855095811;0.0010257846204058379;0.047924951565208505;0.04280920745656545;5.09768956790396;0.001832628243059259;0.02039359641072691;0.048081727893515565;1.3098118736030586;0.0023118525572260727;0.03925767309064951;0.1437748546956255;0.028077285550821885;0.0007883339639023914;0.02472526662185831;1.0013818922210773;0.3541772294864231;-0.46095879250164323;1
0.027066140920687008;-1.0664178652874583;0.0007325759843384878;0.035688793718772316;0.04030730524083011;5.904580390459226;0.00162467885577745;0.012745997756704264;0.02874890938674783;0.21343797748459323;0.0008264997909274377;0.03211991434689506;0.0856531049250535;0.029006700570568828;0.0008413886779906379;0.027712634704938455;1.4614224862400136;0.3423577377100218;-1.0333707210612941;1
0.028242422620985762;1.2931102580373732;0.0007976344355023683;0.02447231569287245;0.04117501241594548;6.125909063932111;0.0016953816474532645;0.014785357397776866;0.01998527855341786;-1.7622292714653398;0.0003994113588577038;0.03110023452635871;0.0489446313857449;0.016706114448165506;0.00027909425995520425;0.020564232585598738;-0.7250105902138515;0.17588929875028994;-0.09970396392278069;1
0.034154019370100444;0.44419608642895414;0.0011664970391331965;0.03466911389823599;0.041984731028380656;6.348652396244303;0.0017627176395254693;0.012236157846436169;0.0403717424748981;2.8100901686316746;0.0016298775904594915;0.03313959416743141;0.1223615784643621;0.016057239278757327;0.0002578349332552671;0.017650678133774578;0.06047232930008093;0.1576981595820061;-0.44509258782442157;1
0.04514315003809248;1.24498979591841;0.002037903995361729;0.035688793718772344;0.051018575576377775;3.5617135126565826;0.002602895053842571;0.012236157846436169;0.036303629426501935;2.7272876613729395;0.0013179535095367773;0.02549199551340875;0.10910574079738951;0.028985914474288544;0.0008401832379107702;0.020161444736821688;2.376908164303825;0.25691137784775997;1.0935630715839482;1
0.06376600729215873;0.33422827393327453;0.00406610368598364;0.060161109411644764;0.06316324596297707;1.3769644409553279;0.0039895956405795385;0.04206179259712439;0.039461301656542075;2.006926589418795;0.0015571943284286105;0.02549199551340875;0.1254206179259711;0.05481197202814293;0.0030043522776139232;0.041017585520809335;2.0076388273867125;0.41205745983211717;1.41946874297515;1
0.06369764215747199;0.45202041627707457;0.004057389616421354;0.06627918833486285;0.06286270074566415;1.929434715700617;0.003951719145038924;0.04206179259712445;0.04206661115432661;1.6325041167911096;0.0017695997740093158;0.041297032731722194;0.1254206179259711;0.049667869402996334;0.0024668972510330993;0.05763016675180538;0.9126408952930667;0.3382097060918767;1.1873876649386959;1
0.0426922342793883;0.0669629075479051;0.0018226268677661774;0.05149383093708573;0.03523415195705268;-0.1469838644924124;0.001241445464132679;0.04308147241766086;0.04554986559502464;1.3826895189275135;0.0020747902557248094;0.050983991026817554;0.1264402977465075;0.0482049640080829;0.002323718555020568;0.05697927397740507;0.7962725179530409;0.31825569607858833;0.9375645664606053;1
0.03660852754854229;1.0018780552762763;0.0013401842892723796;0.03772815335984499;0.03248471170992818;0.21608702699714682;0.001055256494877145;0.03492403385337006;0.04632107061238173;1.2797654892471797;0.0021456415826772543;0.05200367084735391;0.1264402977465075;0.04377710149206524;0.0019164346150465806;0.03376291726426184;1.6709318298862896;0.27689607805167754;0.8842345012340558;1
