;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;6.0;53.7286362;86.8507866;203.0;0.11461238216725984;-0.6113519879334297;-0.3774858602444723;;90.0;0.0;6.0;-0.0764759865402263;-1.0166207810747423;-0.0020393596410727;Груженный движется вперед;95;7530G;240;899.0;5.0;10.0;784.0;20.0;792.0;31.0;860.0;44.0;864.0;41.0;44.0;44.0;876.0;50.0;0.0066666666666666;7.3;7.9;5.8;13.0;1.9971645404968938;2.7259878416591956;0;6.0;8.7;9.9;14.355;point_30%;1;6.0;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
1;6.0;5.0;53.7286574;86.8507054;205.0;2.2527174215110364;-1.15358237158756;-0.04987860160272861;;90.0;5.84533798203356;180.825;-0.0540430304884266;-1.009483022330988;-0.0397675130009177;Груженный движется вперед;95;7530G;240;1249.0;59.0;99.0;784.0;20.0;792.0;31.0;860.0;44.0;864.0;41.0;44.0;44.0;876.0;50.0;0.2578125;5.6;7.8;6.5;11.7;2.458212739878812;2.6640898944741194;0;6.0;6.0;9.9;14.355;point_30%;1;6.0;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
2;15.0;7.0;53.7286934;86.8505878;213.5;4.557288588933392;-1.5567125694413697;0.5538012434564287;;89.0;8.720411713935796;203.6125;0.0122361578464362;-0.99775670439482;-0.0795350260018353;Груженный движется вперед;95;7530G;240;1404.25;59.5;70.75;784.0;20.0;792.0;31.0;860.0;44.0;864.0;41.0;44.0;44.0;876.0;50.0;0.7102847222222222;4.1;7.2;6.2;12.6;2.8646516391960075;2.2720738498271853;0;6.0;6.0;9.9;14.355;point_30%;1;6.0;9.9;0.0;0;0;-;0.0;1;0;0.0;0.0
3;35.0;9.0;53.7288305;86.8503921;217.0;3.91777183735357;-1.8329280883311383;1.4119405498715984;;87.6;19.976187951494524;229.875;0.0254919955134087;-0.9972468644845518;-0.0683185479759355;Груженный движется вперед;95;7530G;240;1456.0;65.0;69.0;784.0;20.0;792.0;31.0;860.0;44.0;864.0;41.0;44.0;44.0;876.0;50.0;0.9657013888888888;3.9;6.1;4.8;14.2;3.2209006059837653;2.403567253052702;0;6.0;6.0;9.9;14.355;point_30%;1;6.0;9.9;0.0;0;0;-;0.0;1;0;0.0;0.0
4;48.0;11.0;53.7289111;86.8502423;217.0;4.791524257904831;-1.9944144350931439;2.50292619258138;;87.2;13.335514726051684;252.775;0.0224329560517997;-0.9972468644845518;-0.0836137452839808;Груженный движется вперед;95;7530G;240;1543.0;68.0;69.0;784.0;20.0;792.0;31.0;860.0;44.0;864.0;41.0;44.0;44.0;876.0;50.0;1.2465625;2.9;6.9;7.2;12.4;3.53137900777737;2.211545772954296;0;6.0;6.0;9.9;14.355;point_30%;1;6.0;9.9;0.0;0;0;-;0.0;1;0;0.0;0.0
5;60.0;10.0;53.7290017;86.8501281;219.0;5.268126865725451;-2.0533571165636655;3.8051450465243724;;87.2;12.581236532264311;266.525;-0.0122361578464362;-0.9952075048434792;-0.0917711838482716;Груженный движется вперед;95;7530G;240;1550.0;71.0;73.0;784.0;20.0;792.0;31.0;860.0;44.0;864.0;41.0;44.0;44.0;876.0;50.0;1.5427013888888887;3.2;5.7;6.5;13.0;3.800506212112107;1.8732614295670666;0;6.0;6.0;9.9;14.355;point_30%;1;6.0;9.9;0.0;0;0;-;0.0;1;0;0.0;0.0
6;70.0;11.0;53.7290855;86.8500839;217.5;4.181205543540508;-2.0219416395789818;5.296983986639175;;86.8;9.77234690810538;322.6375;0.0086672784745589;-0.9972468644845518;-0.072907107168349;Груженный движется вперед;95;7530G;240;1579.25;84.5;86.0;784.0;20.0;792.0;31.0;860.0;44.0;864.0;41.0;44.0;44.0;876.0;50.0;2.080430555555555;3.7;6.7;7.0;13.7;4.032701586523261;2.0153171076142424;0;6.0;6.0;9.9;14.355;point_30%;1;6.0;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
7;89.0;19.0;53.7292415;86.8499583;218.0;2.882222591389878;-1.9123535109753704;6.956829887864387;;86.8;19.23550941133808;415.3;-0.0479249515652085;-1.011522381972061;-0.0509839910268175;Груженный движется вперед;95;7530G;240;1825.0;88.0;98.0;784.0;20.0;792.0;31.0;860.0;44.0;864.0;41.0;44.0;44.0;876.0;50.0;2.6572361111111107;5.5;6.4;10.0;13.7;4.232384498546118;2.0366615031738133;1;6.0;6.0;9.9;14.355;point_30%;1;6.0;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
8;121.0;24.0;53.7294906;86.8497466;217.0;4.476395939204329;-1.7367782375891112;8.763069625138606;;87.2;31.03776914346273;257.82500000000005;-0.0662791883348628;-0.9615580707657796;-0.07545630671969;Груженный движется вперед;95;7530G;240;1546.0;70.0;71.0;784.0;20.0;792.0;31.0;860.0;44.0;864.0;41.0;44.0;44.0;876.0;50.0;2.943708333333333;7.0;6.5;8.3;13.0;4.4039743157159625;1.9837929545756774;1;6.0;6.0;9.9;14.355;point_30%;1;6.0;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
9;147.0;25.0;53.7297112;86.8495832;223.0;2.276331244145718;-1.5074013262564825;10.694090073400432;;87.6;26.811782969509483;326.70000000000005;-0.0305903946160905;-1.0512898949729783;-0.0418068726419904;Груженный движется вперед;95;7530G;240;1683.0;81.0;82.5;784.0;20.0;792.0;31.0;860.0;44.0;864.0;41.0;44.0;44.0;876.0;50.0;3.306708333333333;5.1;8.5;10.9;14.6;4.551890405568079;1.9970927867860766;1;6.0;8.7;9.9;14.355;point_30%;1;6.0;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
