;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;5.0;53.7249105;86.8538449;210.0;5.786989421190073;-6.421588502802462;-0.7462141944900547;;54.8;0.0;195.9;-0.1080860609768532;-1.0003059039461608;-0.1019679820536351;Груженный движется вперед;95;7530G;240;1402.0;58.0;66.0;772.0;23.0;772.0;20.0;860.0;41.0;856.0;37.0;36.0;39.0;876.0;42.0;0.2176666666666666;4.5;5.0;12.9;7.9;7.220424681835567;1.8544538415740845;1;5.8;5.8;10.4;10.4;-;0;5.8;10.4;0;0;0;-;0;0;0;0.0;0.0
1;8.0;6.0;53.7249791;86.8538111;211.0;7.719653179871588;-5.285019425477008;0.7078298457608805;;54.8;7.954523692557438;224.775;-0.1498929336188436;-1.0043846232283062;-0.1376567757724074;Груженный движется вперед;95;7530G;240;1476.0;63.0;66.0;772.0;23.0;772.0;20.0;860.0;41.0;856.0;37.0;36.0;39.0;876.0;42.0;0.5298541666666667;4.4;4.6;14.2;10.4;7.589663006645259;1.6673127359438222;1;5.8;5.8;15.08;10.4;point_30%;1;5.8;10.4;0;0;0;-;0;0;0;0.0;0.0
2;15.0;6.0;53.7250451;86.8538003;214.0;8.274602919535269;-4.312124510461899;2.107627749007058;;54.4;7.381565353087984;266.8;-0.0326297542571632;-0.9880697460997246;-0.1437748546956255;Груженный движется вперед;95;7530G;240;1544.0;72.0;73.5;772.0;23.0;772.0;20.0;860.0;41.0;856.0;37.0;36.0;39.0;876.0;42.0;0.8262986111111112;4.1;3.8;9.2;13.1;7.780674317948098;1.9798305744021292;1;5.8;5.8;10.4;10.4;-;0;5.8;10.4;0;0;0;-;0;0;0;0.0;0.0
3;23.0;7.0;53.7251042;86.853757;216.0;6.815905044939123;-3.492536398741801;3.453660898488483;;53.6;7.170633014403045;391.875;-0.0815743856429081;-1.00336494340777;-0.1203222188232894;Груженный движется вперед;95;7530G;240;1652.0;97.0;100.0;772.0;23.0;772.0;20.0;860.0;41.0;856.0;37.0;36.0;39.0;876.0;42.0;1.2617152777777778;3.3;4.2;11.5;9.4;7.810435032462038;1.7499739675633856;1;5.8;5.8;10.4;10.4;-;0;5.8;10.4;0;0;0;-;0;0;0;0.0;0.0
4;31.0;7.0;53.7251826;86.853733;217.0;10.379634002935713;-2.815887731301377;4.746410677445157;;53.2;8.869593107284294;437.175;-0.0081574385642908;-0.9574793514836342;-0.1753849291322524;Груженный движется вперед;95;7530G;240;1804.0;98.0;100.0;772.0;23.0;772.0;20.0;860.0;41.0;856.0;37.0;36.0;39.0;876.2352941176471;42.02941176470589;1.6260277777777778;2.3;3.3;10.5;10.8;7.6959215669050325;1.823357960657745;1;5.8;5.8;10.4;10.4;-;0;5.8;10.4;0;0;0;-;0;0;0;0.0;0.0
5;40.0;7.0;53.7252539;86.8537019;214.0;9.342290168668143;-2.271811149125292;5.986358469117086;;52.4;8.197268919535457;393.125;-0.0336494340776996;-0.9911287855613338;-0.1631487712858162;Груженный движется вперед;95;7530G;240;1768.0;91.0;93.0;772.0;23.0;772.0;20.0;860.0;41.0;856.0;37.0;36.0;39.0;876.5490196078431;42.0686274509804;2.0628333333333333;3.4;3.2;10.4;9.5;7.454110337995036;1.6385312940122736;1;5.8;5.8;10.4;10.4;-;0;5.8;10.4;0;0;0;-;0;0;0;0.0;0.0
6;47.0;7.0;53.7253228;86.853694;214.0;7.609648405383834;-1.8499392931982115;7.173985656744273;;52.4;7.687671694572149;435.05;-0.0071377587437544;-1.0074436626899157;-0.1345977363107984;Груженный движется вперед;95;7530G;240;1821.0;93.0;100.0;772.0;23.0;772.0;20.0;860.0;41.0;856.0;37.0;36.0;39.0;876.8627450980392;42.1078431372549;2.546222222222222;3.4;3.8;8.0;11.0;7.101977762450002;1.659642554013165;1;5.8;5.8;10.4;10.4;-;0;5.8;10.4;0;0;0;-;0;0;0;0.0;0.0
7;57.0;9.0;53.7254118;86.8536806;214.0;6.814951902065421;-1.5399048045048005;8.309773623566722;;52.0;9.946835135536466;429.475;0.0061180789232181;-0.9982665443050882;-0.1193025390027531;Груженный движется вперед;95;7530G;240;1823.0;91.0;100.0;772.0;23.0;772.0;20.0;860.0;41.0;856.0;37.0;36.0;39.0;877.1764705882354;42.14705882352941;3.1427152777777776;3.3;4.3;9.2;11.2;6.656500256987885;1.9207334601521016;1;5.8;5.8;10.4;10.4;-;0;5.8;10.4;0;0;0;-;0;0;0;0.0;0.0
8;68.0;11.0;53.7255068;86.853622;211.0;2.4882029480660757;-1.331340324029723;9.394203752824437;;52.4;11.257820756431114;108.0;-0.0571020699500356;-1.0308962985622514;-0.0448659121035994;Груженный движется вперед;95;7530G;240;1295.0;34.5;38.0;772.0;23.0;772.0;20.01948051948052;860.0;41.0;856.0;37.0;36.0;39.0;877.4901960784314;42.18627450980392;3.2627152777777777;4.0;7.0;13.2;6.3;6.13465423832664;2.0391574339212992;1;5.8;5.8;10.4;10.4;-;0;5.8;10.4;0;0;0;-;0;0;0;0.0;0.0
9;82.0;11.0;53.7256172;86.8535276;214.0;4.256623935322254;-1.2138784927576447;10.427757427757422;;52.8;13.77312071164039;321.8;-0.0591414295911083;-1.0257978994595698;-0.0764759865402263;Груженный движется вперед;95;7530G;240;1570.5;87.0;88.5;772.0;23.0;772.0;20.045454545454547;860.0;41.0;856.0;37.0;36.0;39.0;877.8039215686274;42.22549019607843;3.620270833333333;5.1;4.8;10.5;10.0;5.553416123184218;1.8442639248734336;1;5.8;5.8;10.4;10.4;-;0;5.8;10.4;0;0;0;-;0;0;0;0.0;0.0
