;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;10.0;53.7282638;86.8521806;209.0;3.2787358948842935;-0.09930366388396135;1.9250136836343683;;93.2;0.0;383.6;-0.0550627103089629;-1.0308962985622514;-0.0591414295911083;Груженный движется вперед;95;7530G;240;1613.5;97.0;100.0;808.0;29.0;800.0;29.0;876.0;45.0;880.0;40.0;24.0;45.0;884.0;48.0;0.4262222222222222;6.5;6.5;11.5;9.7;4.4018720894578;2.379142912679151;0;6.4;6.4;9.9;9.9;-;0;6.4;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
1;10.0;11.0;53.7283285;86.8520661;207.0;4.858834545429637;-0.8029470171493236;1.679887162645782;;93.2;10.427900455263275;304.725;0.0142755174875089;-0.9595187111247068;-0.0815743856429081;Груженный движется вперед;95;7530G;240;1727.0;74.0;75.5;808.0;29.0;800.0;29.0;876.0;45.0;880.0;40.0;24.0;45.0;884.0;48.0;0.7648055555555555;5.9;4.2;9.8;15.6;3.2964851640477573;2.323154300799377;0;6.4;6.4;9.9;14.355;point_30%;1;6.4;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
2;21.0;11.0;53.7283979;86.8519563;207.0;3.1805718207523626;-1.4282818826919934;1.5938865731969198;;93.2;10.582009953224544;110.75;-0.0397675130009177;-1.0084633425104517;-0.0560823901294993;Груженный движется вперед;95;7530G;240;1410.0;31.0;33.5;808.0;29.0;800.0;29.0;876.0;45.0;880.0;40.0;24.0;45.0;884.0;48.0;0.8878611111111111;7.7;6.0;10.8;9.4;2.406013855051763;2.2058738675375595;0;6.4;6.4;9.9;14.355;point_30%;1;6.4;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
3;32.0;12.0;53.7284777;86.8518569;206.0;2.8712068058603846;-1.9778095487425162;1.6629447181171362;;93.2;11.034989787888897;153.625;0.0101967982053635;-0.9758335882532884;-0.0489446313857448;Груженный движется вперед;95;7530G;240;1226.0;51.0;67.0;808.0;29.0;800.0;29.0;876.0;45.0;880.0;40.0;24.0;45.0;884.0;48.0;1.1012291666666667;6.2;5.8;8.2;12.5;1.7148634852710747;2.5217424593945275;0;6.4;6.4;9.9;14.355;point_30%;1;6.4;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
4;47.0;10.0;53.7285537;86.8516769;214.0;0.5284887166216146;-2.454031303531437;1.882994400235786;;93.2;14.564033195169008;169.27499999999998;-0.037728153359845;-0.9941878250229428;-0.0091771183848271;Груженный движется вперед;95;7530G;240;1109.0;61.0;100.0;808.0;29.0;800.0;29.0;876.0;45.0;880.0;40.0;24.0;45.0;884.0;48.0;1.2893125;8.3;6.7;7.8;14.7;1.20743937750695;2.5343959181155;0;6.4;6.4;9.9;14.355;point_30%;1;6.4;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
5;57.0;9.0;53.7286059;86.8515499;210.0;2.020636016484367;-2.8594484352893006;2.2499684223822234;;93.2;10.184567230747426;82.775;-0.0071377587437544;-1.011522381972061;-0.0356887937187723;Груженный движется вперед;95;7530G;240;1364.0;24.0;26.0;808.0;29.0;800.0;29.0;876.0;45.0;880.0;40.0;24.0;45.0;884.0;48.0;1.358291666666667;6.7;7.0;12.9;5.9;0.8681468545606461;2.7314768400969287;0;6.4;6.4;14.355;9.9;point_30%;1;6.4;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
6;68.0;12.0;53.7286478;86.851387;207.0;-1.7698307103598838;-3.196562232246652;2.7597995873858028;;93.2;11.698510515248678;161.875;-0.037728153359845;-0.9727745487916796;0.0300805547058223;Груженный движется вперед;95;7530G;240;1288.0;55.5;100.0;808.0;29.0;800.0;29.0;876.0;45.0;880.0;40.0;24.0;45.0;884.0;48.0;1.5381527777777777;7.0;8.4;11.5;12.0;0.6813912392334203;3.0658451643460607;0;6.4;9.28;14.355;9.9;point_30%;1;6.4;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
7;83.0;13.0;53.7286577;86.8511665;206.0;-5.6953053025154725;-3.4678739826340355;3.4084206980758793;;94.4;14.5636348679152;54.225;-0.0652595085143265;-0.8871214438666258;0.0887121443866625;Груженный движется вперед;95;7530G;240;1303.0;19.0;30.0;808.0;29.0;800.0;29.0;876.0;45.0;880.0;40.0;24.0;45.0;884.0;48.0;1.5984027777777776;10.1;7.5;13.2;10.8;0.6315778543265296;2.950419540070766;0;9.28;6.4;14.355;9.9;point_30%;1;6.4;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
8;98.0;15.0;53.728684;86.8509368;210.0;0.1317958937146863;-3.675884974681997;4.191764557281807;;94.8;15.40847748989677;82.9;-0.1233812582848985;-0.8779443254817987;-0.0020393596410727;Груженный движется вперед;95;7530G;240;1265.0;27.0;44.0;808.0;29.0;800.0;29.0;876.0;45.0;880.0;40.0;24.0;45.0;884.0;48.0;1.6905138888888886;9.8;6.5;13.6;11.5;0.703112022641232;2.8613318276322532;0;9.28;6.4;14.355;9.9;point_30%;1;6.4;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
9;116.0;15.0;53.7287287;86.8506743;213.0;2.9480602523262927;-3.8230964966210808;5.105763967832942;;94.8;17.989819074199854;236.0;-0.0520036708473539;-1.0084633425104517;-0.0520036708473539;Груженный движется вперед;95;7530G;240;1351.5;71.0;99.0;808.0;29.0;800.0;29.0;876.0;45.0;880.0;40.0;24.0;45.0;884.0;48.0;1.9527361111111108;8.0;5.4;11.2;11.3;0.880399066978784;2.718788911626862;0;6.4;6.4;14.355;9.9;point_30%;1;6.4;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
