acc_X_std;acc_X_kurt;acc_X_var;acc_X_iqr;acc_Y_std;acc_Y_kurt;acc_Y_var;acc_Y_iqr;acc_Z_std;acc_Z_kurt;acc_Z_var;acc_Z_iqr;acc_Z_range;acc_std;acc_var;acc_iqr;acc_kurt;acc_cv;acc_skew;class
3.3946039666048082;-1.4112681399116613;11.523336090089098;4.441327090551829;0.184270221179642;-1.2179895360069135;0.033955514413594186;0.2345643786573719;0.05707292880501451;-1.4906507147740318;0.003257319202382255;0.0795350260018354;0.1386764555929437;1.5502421387806193;2.4032506888511094;1.4406042107148043;0.1301268720540326;0.4242301590842092;-0.29168631400653616;60.0
3.3946039666048082;-1.4112681399116613;11.523336090089098;4.441327090551829;0.184270221179642;-1.2179895360069135;0.033955514413594186;0.2345643786573719;0.05707292880501451;-1.4906507147740318;0.003257319202382255;0.0795350260018354;0.1386764555929437;1.5502421387806193;2.4032506888511094;1.4406042107148043;0.1301268720540326;0.4242301590842092;-0.29168631400653616;60.0
3.3946039666048082;-1.4112681399116613;11.523336090089098;4.441327090551829;0.184270221179642;-1.2179895360069135;0.033955514413594186;0.2345643786573719;0.05707292880501451;-1.4906507147740318;0.003257319202382255;0.0795350260018354;0.1386764555929437;1.5502421387806193;2.4032506888511094;1.4406042107148043;0.1301268720540326;0.4242301590842092;-0.29168631400653616;60.0
3.5171421681338773;-2.132015013825729;12.370289030865472;5.415600872895401;0.17318261161840542;-1.2054653274679776;0.02999221696697145;0.22044256731582257;0.05572715809788379;-1.6717129092393854;0.003105516149666535;0.0795350260018354;0.1345977363107983;1.5578191346662817;2.426800456332403;1.3303056663573876;0.7528830535167602;0.4783322047930727;0.774103475314424;60.0
2.593638768264545;-1.8694943990976647;6.726962060244826;3.8406879043104523;0.15898808695199704;-1.183902464551404;0.02527721179265577;0.20234362992935617;0.05108382191065407;1.2833295680311434;0.0026095568609994205;0.0397675130009178;0.1345977363107983;0.833710187032299;0.695072675961431;0.5467728193757986;0.9261885319931812;0.31454078326458623;-0.12744676670610608;60.0
2.1778579982767035;-2.664482015858058;4.743065460657809;3.8406879043104523;0.14170543557990592;-1.145295670204952;0.02008043047289087;0.18026756649797315;0.037523663217830065;-0.49886740390603634;0.001408025301285133;0.0397675130009178;0.0978892627714898;0.5773857756630995;0.333374333938079;0.312503786207901;2.8523007547756953;0.23595632931205565;-1.55128478523447;60.0
1.9812074924643701;-0.8230123085724953;3.9251831281969576;2.2774132382329286;0.12137182676937415;-1.0708204811017115;0.014731120333334968;0.15421437702167307;0.046918570031121314;-1.8639529271449469;0.0022013522137652353;0.069338227796472;0.1121647802589987;0.717777637867148;0.5152047374221427;0.312503786207901;1.648321356828126;0.2819377340811508;-0.43770892667558353;60.0
2.136445572995087;3.2897926911299984;4.564399686370306;1.011583279951891;0.09807060947633897;-0.9091919595062178;0.009617844443060587;0.12418406150045547;0.0471617074157227;-1.8827937550941876;0.002224226646366234;0.069338227796472;0.1121647802589987;0.6808158154648855;0.4635101745871169;0.8984418023382506;-1.1333952534243548;0.22260870685184656;0.8614962441720613;60.0
0.7419786167627349;-1.1315363237027434;0.5505322677331415;1.011583279951891;0.0720311155998205;-0.4885932823237458;0.005188481614554706;0.09017661993432036;0.035837067623515954;-2.3508160453972002;0.0012842954158524553;0.0571020699500357;0.0836137452839809;0.6363242807770714;0.4049085903064572;0.8208703027450075;-0.9019922522566036;0.20510691623990546;0.9906704501826656;60.0
0.8683056004910616;-1.2269730865448274;0.7539546158441432;1.0642991861899875;0.04416136777454422;0.8830960572173616;0.0019502264037185527;0.04631966748731209;0.032769660296122445;-2.5387429793103586;0.0010738506359232636;0.0571020699500357;0.072397267258081;0.694964059427628;0.48297504389612755;0.8208703027450075;-1.0256376711990438;0.22769285161462893;0.7260825079272486;60.0
1.1255719847666321;-1.714298379209622;1.2669122928914955;1.5438993617473535;0.021670004842356757;-1.3627886136549445;0.0004695891098677653;0.02983607619762818;0.03369883683372412;0.5024526598538573;0.0011356116039459617;0.0336494340776996;0.0815743856429082;0.8446976411165185;0.7135141049078106;1.1494574022027515;-1.579644574365788;0.291273579094779;0.5071096652516093;60.0
1.2460811901984419;1.305827933938603;1.5527183325663656;1.071688967796437;0.03704586043986621;2.36286106977832;0.0013723957757300442;0.02983607619762818;0.017492784895069828;-1.3372636844864576;0.00030599752338518314;0.0209034363209952;0.0428265524625268;0.8935468577771996;0.7984259870435069;0.6686752109598508;2.409962694721782;0.34898791805372503;1.5116604249211352;60.0
0.6051309931042992;-0.8125630492713457;0.36618351881539535;0.6454331693682291;0.038391871481912906;2.2052815814788764;0.0014739357958837174;0.03076562077673195;0.010997661677728738;2.864757427933403;0.00012094856237778328;0.0015295197308045072;0.030080554705822396;0.34295496576246276;0.11761810854113199;0.3742481571295668;-0.9865134031845967;0.15416532117963314;-0.15148960169899864;60.0
0.6044958795723635;-0.8150506939670024;0.3654152684199654;0.6454331693682291;0.1328322422415242;3.5567166170035285;0.01764440457891097;0.08562440677931615;0.011082423329909377;2.981741832539529;0.00012282010686331965;0.0020393596410727133;0.030080554705822396;0.2840593644608693;0.08068972253791298;0.3742481571295668;-1.5240175519018575;0.13016579784307197;-0.7993086509503808;60.0
1.1769606700622801;0.9170133563076371;1.3852364188734514;1.0695049919215631;0.34018286612719234;2.28081620908007;0.11572438240651126;0.2852280588843712;0.04386549525757109;3.7205687959002396;0.0019241816741919914;0.021413276231263406;0.107321301111451;0.6990655179472759;0.4886925983828931;0.45715844576504194;2.372517088286616;0.2872743456570621;1.4196994359617712;60.0
1.6810638883525628;-0.9716483208467052;2.8259757967230374;1.9407058274885456;0.4325078882287495;-2.6870061357559583;0.18706307338009248;0.7302476388463113;0.05090107461698909;2.2848415269112983;0.002590919397164291;0.021413276231263406;0.1379116957275415;1.180323628176759;1.393163867232348;1.221606928778682;-0.2649374763226208;0.3955609043242541;0.8917880422416967;60.0
1.558076810765706;-2.7400244384267167;2.4276033482458335;2.7370682835618294;0.48340658521138763;-1.6059514909373362;0.23368192662573456;0.6459651845126113;0.05082940263049254;2.6695661619756095;0.0025836281717727225;0.0158050372183135;0.1379116957275415;1.2333878761738237;1.5212456530925753;2.295249912191598;-2.8892276536666714;0.34022101772095253;0.062119967364778386;60.0
1.6542574202582836;0.0018730226602213425;2.7365676124795915;1.5039545188255623;0.37853386613538204;1.0711727292321374;0.14328788781139934;0.3581786668368987;0.051876805888382754;0.17903581298435137;0.0026912029891809435;0.0474151116549404;0.1379116957275415;1.4717856157613156;2.166152898761915;1.4022459555563471;-0.25705557139477025;0.3330957404939968;-0.13560648243681683;60.0
