acc_X;acc_X_std;acc_X_max;acc_Z;acc_Z_std;acc_Z_max;acc;acc_std;acc_var;acc_max;acc_range;fb_tilt_max;fb_tilt_var;fb_tilt_range;tilt_max;tilt_var;tilt_range;class;lat;lon
9.509661349999254;2.0273237277352347;9.509661349999254;-0.0091771183848271;0.06564077470961999;-0.0081574385642908;9.897574998970883;1.7502180706792536;3.0632632949322085;9.897574998970883;3.962809774909678;-0.99214846538187;0.0003101565111308205;0.04282655246252687;-0.0846334251045171;0.0012617329073323794;0.0815743856429082;60.0;53.71947784;86.84881672
5.673727283387366;2.0273237277352347;9.509661349999254;-0.0973794228612215;0.06564077470961999;-0.0081574385642908;6.4872109790958605;1.7502180706792536;3.0632632949322085;9.897574998970883;3.962809774909678;-0.99214846538187;0.0003101565111308205;0.04282655246252687;-0.0846334251045171;0.0012617329073323794;0.0815743856429082;60.0;53.71947784;86.84881672
8.627089212666549;2.0273237277352347;9.509661349999254;-0.0081574385642908;0.06564077470961999;-0.0081574385642908;9.290339178185569;1.7502180706792536;3.0632632949322085;9.897574998970883;3.962809774909678;-0.99214846538187;0.0003101565111308205;0.04282655246252687;-0.0846334251045171;0.0012617329073323794;0.0815743856429082;60.0;53.71947784;86.84881672
4.669941365784715;1.5924274428429097;8.627089212666549;-0.0805547058223717;0.05899224511330195;-0.0081574385642908;5.934765224061206;1.4162467142806916;2.005754755710855;9.290339178185569;3.355573954124363;-1.0135617416131335;7.870884308616348e-05;0.021413276231263323;-0.0846334251045171;0.0008746351229072908;0.07239726725808099;60.0;53.71940078;86.84870382
7.794525561426232;1.6220935213677359;8.627089212666549;-0.1641684511063526;0.05808864547162619;-0.0081574385642908;8.67026829184347;1.3780187836998228;1.8989357682295387;9.290339178185569;3.355573954124363;-0.9941878250229428;0.00029767954789391206;0.040787192821454044;-0.0846334251045171;0.000937643787253679;0.07239726725808099;60.0;53.719314940000004;86.8485719
6.423064524005589;1.6688334329855923;8.774621972157899;-0.0428265524625267;0.04958517500752088;-0.0428265524625267;7.489180917721071;1.4594434787751984;2.129975267739453;9.550323921987866;3.6155586979266605;-0.9370857550729071;0.00153539430099525;0.09584990313041708;-0.0846334251045171;0.0007342692864920699;0.06016110941164479;60.0;53.71922396;86.84843484000001
5.489892278020927;1.2785980151434282;8.774621972157899;-0.078515346181299;0.05072535602173205;-0.0428265524625267;6.700455721795453;1.1180642324452919;1.2500676278734797;9.550323921987866;2.8498682001924136;-0.9370857550729071;0.00125466262816481;0.09279086366880807;-0.095849903130417;0.00042816778841324584;0.0489446313857449;60.0;53.719135859999994;86.84828017999999
8.774621972157899;1.2835225274219548;8.774621972157899;-0.0428265524625267;0.028961420089511778;-0.0418068726419904;9.550323921987866;1.1028688321602467;1.2163196609505065;9.550323921987866;2.8498682001924136;-0.9370857550729071;0.0009028122648839921;0.07647598654022636;-0.095849903130417;0.0003751406946563845;0.0489446313857449;60.0;53.71905766;86.84811494
6.616140569574186;1.8259442172950162;10.177026451198902;-0.1060467013357805;0.02989766615023412;-0.037728153359845;7.55503195415865;1.5785260306620552;2.491744429477704;10.688784016485936;3.9883282946904837;-0.9370857550729071;0.0007094193347119143;0.06831854797593573;-0.095849903130417;0.0009142494811844749;0.08055470582237181;0.0;53.71899432;86.8479236
7.826561461357076;1.5041048609321817;10.177026451198902;-0.0418068726419904;0.028326184191077686;-0.037728153359845;8.56392145431211;1.3164774954106355;1.7331129959226597;10.688784016485936;3.133752062327286;-0.9370857550729071;0.0006657499633827365;0.06831854797593573;-0.1172631793616804;0.0006297747193829584;0.05914142959110841;0.0;53.71894906;86.84772986
10.177026451198902;1.5766025134340638;10.177026451198902;-0.037728153359845;0.03739598413560159;-0.003059039461609;10.688784016485936;1.3590360048742307;1.8469788625445103;10.688784016485936;3.133752062327286;-0.9758335882532884;0.00014816393843830833;0.02957071479555451;-0.1172631793616804;0.0006755235845849562;0.05914142959110841;0.0;53.71891796;86.84754004
10.0259172655889;1.141764384629147;10.177026451198902;-0.0560823901294993;0.019613932967952847;-0.003059039461609;10.47315137123558;1.0906444479464492;1.189505311836415;10.688784016485936;2.3081535482713473;-0.9758335882532884;0.00016771118084279947;0.03161007443662733;-0.1366370959518711;0.0003436363624831891;0.039767513000917715;0.0;53.7188934;86.84735676
9.724208166657792;1.4133790171371434;10.177026451198902;-0.003059039461609;0.019271678849682807;-0.003059039461609;10.109067010154233;1.4581425852055776;2.1261797987900053;10.688784016485936;3.3260008399147356;-0.9758335882532884;0.0001826835367270888;0.03161007443662733;-0.1223615784643621;0.000544515470597418;0.05404303048842671;0.0;53.71887082000001;86.84718058000001
8.004880164406526;1.4667305316811028;10.0259172655889;-0.0295707147955541;0.019163470926209465;-0.003059039461609;8.380630468214589;1.5060288952151426;2.268123033222943;10.47315137123558;3.206508861801942;-0.9758335882532884;0.0002554658222757172;0.034669113898236126;-0.1223615784643621;0.0005715488909440523;0.05098399102681761;0.0;53.71884568;86.84700184
6.990241104409441;1.3962347948349576;9.724208166657792;-0.037728153359845;0.013988580107794461;-0.003059039461609;7.362783176571201;1.4561809322487784;2.1204629074449217;10.109067010154233;3.847348129147589;-0.9758335882532884;0.00018434713182533525;0.034669113898236126;-0.1060467013357805;0.0005440995718228535;0.06118078923218111;0.0;53.71882075999999;86.84681308
6.9569992177856514;0.7240728187565911;8.004880164406526;-0.0356887937187723;0.003457902510005756;-0.0295707147955541;7.266642509433638;0.7616381312011121;0.5800926428995226;8.380630468214589;2.118911587207945;-0.979912307535434;0.00014317315314353368;0.030590394616090477;-0.1060467013357805;0.00016708733268093343;0.0356887937187723;0.0;53.718797040000005;86.84661528
